"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multi-image Super-Resolution Algorithm Supported on Sentinel-2 Satellite Images Geolocation Error","M. Vaqueiro; J. M. Fonseca; H. Oliveira; A. Mora","SST-NOVA, Caparica, Portugal; CTS/UNINOVA, SST-NOVA, Caparica, Portugal; IT, Lisboa, Portugal IPB, Beja, Portugal; CTS/UNINOVA, SST-NOVA, Caparica, Portugal","2021 International Young Engineers Forum (YEF-ECE)","9 Aug 2021","2021","","","50","57","Every year, the hottest seasons are marked by forest fires. Monitoring these forest areas is more effective with the help of satellite imagery, since ground operations are hampered by vegetation density and height, making them less productive and more expensive. However, nowadays, freely available imagery from Sentinel-2 satellite has a maximum spatial resolution of 10 meters per pixel, a low resolution to identify small or thin structures in the image, such as roads, bridges, buildings, rivers, fuel breaks, among others.To improve image’s resolution, a new super-resolution algorithm, named KGEONP – K Geographically Nearest Pixels, is proposed in this paper. It benefits from Sentinel-2 regular observations (it has a revisit of 5 days) and the georeferencing error of its images (whose maximum value is 1.5 pixels). KGEONP seeks to add as much information as possible to the super-resolved image, by using data from K-nearest pixels and their spatial distance for computing each new pixel’s value.KGEONP was applied to Sentinel-2 images to increase resolution by a factor of 10 and was compared to state-of-the-art super-resolution techniques. It showed quite satisfactory results, with the capacity of increasing resolution and maintaining the structural data of the source images.","","978-1-6654-1264-3","10.1109/YEF-ECE52297.2021.9505092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9505092","Super-Resolution;Satellite Imagery;Earth Observation;Sentinel-2;Georeferencing Error","Meters;Interpolation;Satellites;Structural panels;Superresolution;Vegetation mapping;Forestry","fires;forestry;geophysical image processing;image resolution;remote sensing;vegetation","Sentinel-2 images;superresolution techniques;multiimage super-resolution algorithm supported;Sentinel-2 satellite images geolocation error;hottest seasons;forest fires;forest areas;satellite imagery;ground operations;vegetation density;freely available imagery;maximum spatial resolution;Sentinel-2 regular observations;georeferencing error;superresolved image;KGEONP;K geographically nearest pixels;time 5.0 d","","1","","21","IEEE","9 Aug 2021","","","IEEE","IEEE Conferences"
"Sentinel-2 “low resolution band” optimization using Super-Resolution techniques:Lysimachia Lake pilot area of analysis","A. Panagiotopoulou; E. Charou; M. Stefouli; K. Platis; N. Madamopoulos; E. Bratsolis","NCSR Demokritos, Institute of Informatics and Telecommunications, Athens, Greece; NCSR Demokritos, Institute of Informatics and Telecommunications, Athens, Greece; Department of Geology and Geological Mapping, Hellenic Survey of Geology and Mineral Exploration, Acharnae, Greece; Department of Physics, University of Patras, Patras, Greece; Department of Aeronautical Sciences, Hellenic Air Force Academy, Dekeleia, Greece; Department of Informatics and Computer Engineering, University of West Attica, Athens, Greece","2019 10th International Conference on Information, Intelligence, Systems and Applications (IISA)","14 Nov 2019","2019","","","1","2","This work super-resolves the lowest-resolution 60m/pixel Sentinel-2 B1 and B9 to the highest-resolution 10m/pixel. Two different categories of super-resolution (SR) techniques are utilized, in specific a SR technique which performs information transfer among different bands and the stochastic regularized SR technique Var-norm+BTV. The study area is the Lysimachia Lake, Western Greece. The Sentinel-2 image of 10th November 2018 has been selected to test the different techniques.","","978-1-7281-4959-2","10.1109/IISA.2019.8900684","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8900684","Sentinel-2;Lysimachia Lake;super-resolution reconstruction","","hydrological techniques;lakes","Sentinel-2 low resolution band optimization;super-resolution techniques;work super-resolves;SR technique;stochastic regularized SR technique Var-norm+BTV;Sentinel-2 image;Lysimachia Lake pilot area;information transfer;Greece;AD 2018 11 10;size 60.0 m;size 10.0 m","","","","7","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"An Approach To Super-Resolution Of Sentinel-2 Images Based On Generative Adversarial Networks","K. Zhang; G. Sumbul; B. Demir",Shanghai Jiao Tong University; Technische Universität Berlin; Technische Universität Berlin,"2020 Mediterranean and Middle-East Geoscience and Remote Sensing Symposium (M2GARSS)","2 Jun 2020","2020","","","69","72","This paper presents a generative adversarial network based super-resolution (SR) approach (which is called as S2GAN) to enhance the spatial resolution of Sentinel-2 spectral bands. The proposed approach consists of two main steps. The first step aims to increase the spatial resolution of the bands with 20m and 60m spatial resolutions by the scaling factors of 2 and 6, respectively. To this end, we introduce a generator network that performs SR on the lower resolution bands with the guidance of the bands associated to 10m spatial resolution by utilizing the convolutional layers with residual connections and a long skip-connection between inputs and outputs. The second step aims to distinguish SR bands from their ground truth bands. This is achieved by the proposed discriminator network, which alternately characterizes the high level features of the two sets of bands and applying binary classification on the extracted features. Then, we formulate the adversarial learning of the generator and discriminator networks as a min-max game. In this learning procedure, the generator aims to produce realistic SR bands as much as possible so that the discriminator incorrectly classifies SR bands. Experimental results obtained on different Sentinel-2 images show the effectiveness of the proposed approach compared to both conventional and deep learning based SR approaches.","","978-1-7281-2190-1","10.1109/M2GARSS47143.2020.9105165","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9105165","Sentinel-2 images;super-resolution;generative adversarial network;remote sensing","Image color analysis;Superresolution;Neural networks;Geoscience and remote sensing;Games;Generative adversarial networks;Feature extraction","convolutional neural nets;feature extraction;game theory;geophysical image processing;image classification;image resolution;learning (artificial intelligence);minimax techniques","generative adversarial network;super-resolution approach;S2GAN;spatial resolution;Sentinel-2 spectral bands;generator network;lower resolution bands;ground truth bands;discriminator network;binary classification;adversarial learning;realistic SR bands;Sentinel-2 images;convolutional layers;feature extraction;min-max game;size 20.0 m;size 10.0 m;size 60.0 m","","3","","10","IEEE","2 Jun 2020","","","IEEE","IEEE Conferences"
"Super-Resolution of Sentinel-2 Images Based on Deep Channel-Attention Residual Network","X. Zhu; Y. Xu; Z. Wei","School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, China","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","628","631","Sentinel-2 data has become an important tool for current and future earth observation due to its high quality, free availability and world-wide coverage. However, some of the spectral bands are sensed at reduced resolution due to design considerations and sensor hardware limitations. So in this paper we present a super-resolution method based on Convolutional Neural Networks (CNNs) to infer all the 20m spectral bands in the highest available resolution. This is accomplished by using an improved residual network and meanwhile we propose a channel attention mechanism to adaptively rescale the characteristics of the channels by considering the interdependencies among the channels. The proposed solution compares against several alternative methods according to different quality indexes. Our network provides the best results and a compelling visual effect on the sentinel-2 images.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8897860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8897860","Sentinel-2;super-resolution;convolutional neural network;residual network;channel attention","Spatial resolution;Training;Neural networks;Indexes;Training data","convolutional neural nets;geophysical image processing;geophysical techniques;image resolution","improved residual network;channel attention mechanism;quality indexes;highest available resolution;Convolutional Neural Networks;super-resolution method;sensor hardware limitations;reduced resolution;spectral bands;world-wide coverage;future earth observation;current earth observation;sentinel-2 data;deep channel-attention residual network;sentinel-2 images;size 20.0 m","","2","","10","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Super-Resolution of Large Volumes of Sentinel-2 Images with High Performance Distributed Deep Learning","R. Zhang; G. Cavallaro; J. Jitsev","Jülich Supercomputing Centre, Forschungszentrum, Germany; Jülich Supercomputing Centre, Forschungszentrum, Germany; Jülich Supercomputing Centre, Forschungszentrum, Germany","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","617","620","This work proposes a novel distributed deep learning model for Remote Sensing (RS) images super-resolution. High Performance Computing (HPC) systems with GPUs are used to accelerate the learning of the unknown low to high resolution mapping from large volumes of Sentinel-2 data. The proposed deep learning model is based on self-attention mechanism and residual learning. The results demonstrate that state-of-the-art performance can be achieved by keeping the size of the model relatively small. Synchronous data parallelism is applied to scale up the training process without severe performance loss. Distributed training is thus shown to speed up learning substantially while keeping performance intact.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323734","European Union(grant numbers:604102); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323734","Sentinel-2;super-resolution;distributed deep learning;high performance computing","Training;Spatial resolution;Superresolution;Computational modeling;Deep learning;Data models;Throughput","geophysical image processing;image resolution;learning (artificial intelligence);parallel processing;remote sensing","residual learning;Sentinel-2 data;high resolution mapping;High Performance Computing systems;Remote Sensing images super-resolution;deep learning model;high Performance distributed deep learning;Sentinel-2 images;distributed training;severe performance loss","","7","","14","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"An Adversarial Training Framework for Sentinel-2 Image Super-Resolution","M. Ciotola; A. Martinelli; A. Mazza; G. Scarpa","Dipartimento di Ingegneria Elettrica e delle Tecnologie dell'Informazione, Università Federico II, Napoli (I); Dipartimento di Ingegneria Elettrica e delle Tecnologie dell'Informazione, Università Federico II, Napoli (I); Dipartimento di Ingegneria Elettrica e delle Tecnologie dell'Informazione, Università Federico II, Napoli (I); Dipartimento di Ingegneria Elettrica e delle Tecnologie dell'Informazione, Università Federico II, Napoli (I)","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","3782","3785","In this work is presented a new adversarial training framework for deep learning neural networks for super-resolution of Sentinel 2 images, exploiting the data fusion techniques on 10 and 20 meters bands. The proposed scheme is fully convolutional and tries to answer the need for generalization in scale, producing realistic and detailed accurate images. Furthermore, the presence of a $\mathcal{L}_{1}$ loss limits the instability of GAN training, limiting possible problems of spectral dis-tortion. In our preliminary experiments, the GAN training scheme has shown comparable results in comparison with the baseline approach.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9883144","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9883144","Super-Resolution;Data-Fusion;Convo-lutional Neural Network;Deep Learning;Sentinel-2;Generative Adversarial Network","Training;Meters;Deep learning;Limiting;Superresolution;Neural networks;Geoscience and remote sensing","geophysical image processing;image classification;image resolution;learning (artificial intelligence);neural nets;sensor fusion","deep learning neural networks;Sentinel 2 images;data fusion techniques;10 meters bands;20 meters bands;realistic images;detailed accurate images;GAN training scheme;adversarial training framework;Sentinel-2 image super-resolution;size 10.0 inch;size 20.0 inch","","1","","23","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"Achieving Information Super-resolution for Sentinel-2 NDVI Through Gaussian Process Regression","C. Karmakar; A. Antunes; M. Datcu","German Aerospace Center, Oberpfaffenhofen; SmartRural SL; German Aerospace Center, Oberpfaffenhofen","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","338","341","Super-resolution is used to recover high resolution images from low resolution images. We use this concept in a slightly different context to achieve higher quality knowledge from low resolution satellite images. The technique involves transfer learning from high to low resolution images using a Gaussian Process Regression model. We use high resolution drone images to train the model. This technique is applied in three case studies to verify the consistency of results in case of NDVI computation. However, the same technique can be applied to obtain for other application of satellite images in plant vigor assessment.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9883934","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9883934","Information Super-resolution;Gaussian Process Regression;Sentinel-2 Images;Drone Images;Transfer Learning;NDVI","Training;Satellites;Computational modeling;Transfer learning;Superresolution;Vegetation mapping;Gaussian processes","Gaussian processes;geophysical image processing;geophysics computing;image classification;image resolution;learning (artificial intelligence);regression analysis;remote sensing;vegetation mapping","information super-resolution;sentinel-2 ndvi;high resolution images;low resolution images;slightly different context;low resolution satellite images;Gaussian Process Regression model;high resolution drone images","","","","5","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"Deep Learning for Multiple-Image Super-Resolution of Sentinel-2 Data","M. Kawulok; T. Tarasiewicz; J. Nalepa; D. Tyrna; D. Kostrzewa","Faculty of Automatic Control, Electronics and Computer Science, Silesian University of Technology, Gliwice, Poland; Faculty of Automatic Control, Electronics and Computer Science, Silesian University of Technology, Gliwice, Poland; Faculty of Automatic Control, Electronics and Computer Science, Silesian University of Technology, Gliwice, Poland; Faculty of Automatic Control, Electronics and Computer Science, Silesian University of Technology, Gliwice, Poland; Faculty of Automatic Control, Electronics and Computer Science, Silesian University of Technology, Gliwice, Poland","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","12 Oct 2021","2021","","","3885","3888","Super-resolution (SR) reconstruction is a common term for techniques aimed at generating a high-resolution image from a single low-resolution image or multiple images showing the same scene. Multiple-image SR benefits from data fusion which allows for more accurate reconstruction of the underlying high-resolution information. Deep learning is extensively used for single-image SR, but its application to multiple-image SR is much less explored. Recently, several deep networks were proposed to enhance Proba-V images, and in this paper, we focus on employing them to super-resolve the Sentinel-2 images. In particular, we investigate the influence of the training data, including real and simulated low-resolution images, on the final SR outcome. Also, we make the simulated data publicly available.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9553243","Silesian University of Technology(grant numbers:BKM21); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9553243","Super-resolution reconstruction;satellite imaging;deep learning;multiple-image super-resolution","Deep learning;Superresolution;Training data;Geoscience and remote sensing;Data integration;Image reconstruction","data fusion;deep learning (artificial intelligence);geophysical image processing;image reconstruction;image resolution","multiple-image super-resolution;Sentinel-2 data;super-resolution reconstruction;multiple-image SR benefits;data fusion;deep learning;single-image SR;deep networks;Proba-V images","","4","","17","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"An Explicit and Scene-Adapted Definition of Convex Self-Similarity Prior With Application to Unsupervised Sentinel-2 Super-Resolution","C. -H. Lin; J. M. Bioucas-Dias","Department of Electrical Engineering, National Cheng Kung University, Tainan, Taiwan; Instituto de Telecomunicacoes, Instituto Superior Técnico, Universidade de Lisboa, Lisbon, Portugal","IEEE Transactions on Geoscience and Remote Sensing","22 Apr 2020","2020","58","5","3352","3365","Sentinel-2 satellite, launched by the European Space Agency, plays a critical role in various Earth observation missions. However, the spatial resolutions of Sentinel-2 images are different across its spectral bands, including four bands with a resolution of 10 m, six bands with a resolution of 20 m, and three bands with a resolution of 60 m. To facilitate the effectiveness of analyzing these images, super-resolving of the low-/medium-resolution bands to a higher resolution is desired. As in any image restoration inverse problems, we exploit image self-similarity, a commonly observed property in natural images, which underlies the state-of-the-art techniques, e.g., in image denoising. However, the design of self-similarity priors in nondiagonal inverse problems is challenging; often, a denoiser based on self-similarity is plugged into the iterations of an algorithm, without a guarantee of convergence in general. In this article, for the first time, we introduce a convex and scene-adapted regularizer built explicitly on a self-similarity graph directly learned from the Sentinel-2 images. We then develop a fast algorithm, termed Sentinel-2 super-resolution via scene-adapted self-similarity (SSSS). We experimentally show the superiority of SSSS over four commonly observed scenes, indicating the potential usage of our convex self-similarity regularization in other imaging inverse problems.","1558-0644","","10.1109/TGRS.2019.2953808","Fundação para a Ciência e a Tecnologia (FCT)-Portugal, Ministry of Education and Science (MEC); The European Regional Development Fund (FEDER) PT2020 Partnership Agreement(grant numbers:UID/EEA/50008/2019); Young Scholar Fellowship Program (Einstein Program) of Ministry of Science and Technology (MOST), Taiwan(grant numbers:MOST108-2636-E-006-012); Higher Education Sprout Project of Ministry of Education (MOE) to the Headquarters of University Advancement at National Cheng Kung University (NCKU); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8931230","Convex optimization;scene-adapted self-similarity;self-similarity;Sentinel-2 satellite;super-resolution","Spatial resolution;Inverse problems;Imaging;Convex functions;Europe","convex programming;geophysical image processing;graph theory;image denoising;image resolution;image restoration;inverse problems;iterative methods","Sentinel-2 super-resolution via scene-adapted self-similarity;nondiagonal inverse problems;image denoising;image self-similarity;image restoration inverse problems;Sentinel-2 images;spatial resolutions;Earth observation missions;European Space Agency;Sentinel-2 satellite;unsupervised Sentinel-2 super-resolution;imaging inverse problems;convex self-similarity regularization","","30","","55","IEEE","11 Dec 2019","","","IEEE","IEEE Journals"
"Inter-Sensor Remote Sensing Image Enhancement for Operational Sentinel-2 and Sentinel-3 Data Products","R. Fernandez; R. Fernandez-Beltran; F. Pla","Institute of New Imaging Technologies, University Jaume I, Castellón de la Plana, Spain; Institute of New Imaging Technologies, University Jaume I, Castellón de la Plana, Spain; Institute of New Imaging Technologies, University Jaume I, Castellón de la Plana, Spain","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","1504","1507","The recent availability of operational data from the Sentinel-2 and Sentinel-3 missions provides widespread opportunities to generate diverse high-level remote sensing products. However, the synergies between both multi-spectral instruments are often difficult to exploit from an operational perspective. Standard pansharpening algorithms may encounter important disadvantages due to the limited intersensor data availability in actual production environments. Moreover, the lack of a real high-resolution ground-truth for super-resolution techniques may affect the radiometric quality of the final result. In this scenario, this work investigates the viability of using the Multi-Spectral Instrument of Sentinel-2 for super-resolving data products acquired by the Ocean and Land Colour Instrument of Sentinel-3. Specifically, we define an inter-sensor image enhancement framework which combines a PCA-based component substitution pansharpening scheme with a CNN-based spatial enhancing super-resolution mapping. The conducted experiments reveal the suitability of the proposed approach for generating Level-4 data products within the Copernicus programme context.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9324071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9324071","Sentinel-2 (S2);Sentinel-3 (S3);super-resolution (SR);pansharpening;image fusion","Spatial resolution;Pansharpening;Principal component analysis;Instruments;Remote sensing;Image enhancement;Superresolution","geophysical image processing;image enhancement;image fusion;image resolution;remote sensing;terrain mapping","inter-sensor remote sensing image enhancement;operational Sentinel-2;Sentinel-3 data products;recent availability;operational data;Sentinel-3 missions;diverse high-level remote sensing products;multispectral instruments;operational perspective;standard pansharpening algorithms;intersensor data availability;actual production environments;high-resolution ground-truth;super-resolution techniques;MultiSpectral Instrument;inter-sensor image enhancement framework;super-resolution mapping;Level-4 data products","","","","10","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
