"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Two-Stage Cross-Modality Transfer Learning Method for Military-Civilian SAR Ship Recognition","Y. Song; J. Li; P. Gao; L. Li; T. Tian; J. Tian","School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China","IEEE Geoscience and Remote Sensing Letters","18 Apr 2022","2022","19","","1","5","Military-civilian attribute recognition of ships in synthetic aperture radar (SAR) imagery plays an important role in marine surveillance. However, high-quality labeled data are hard to obtain for SAR ships, which hinder the development of deep learning models. Considering that models directly transferred from labeled optical images cannot achieve satisfactory performance for SAR applications due to the great discrepancy of different modalities, we propose a two-stage transfer learning method by combining the data-level and feature-level knowledge transfer. First, CycleGAN is adopted in the first stage to transfer the labeled optical image domain to the intermediate SAR-like image domain with the attribute labels. Then, a novel network called Domain Transfer using Adversarial learning and Metric learning (DTAM) is proposed to realize the task of military-civilian ship recognition by the domain adaption of the intermediate domain and the target SAR domain with joint adversarial learning and metric learning. To validate the proposed method, we establish a high-resolution SAR ship recognition dataset (HRSSRD), containing SAR and optical images of military and civilian ships. The experimental results show that the proposed two-stage architecture exhibits promising performance on the problem of SAR military-civilian ship recognition.","1558-0571","","10.1109/LGRS.2022.3162707","National Natural Science Foundation of China(grant numbers:42071339); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9743385","Domain adaption;military-civilian ship recognition;optical remote sensing images;synthetic aperture radar (SAR) imagery;transfer learning","Optical imaging;Synthetic aperture radar;Marine vehicles;Optical sensors;Image recognition;Task analysis;Radar polarimetry","image classification;learning (artificial intelligence);object detection;radar imaging;ships;synthetic aperture radar","military-civilian SAR ship recognition;synthetic aperture radar imagery;marine surveillance;high-quality labeled data;SAR ships;deep learning models;labeled optical images;SAR applications;two-stage transfer learning method;data-level;feature-level knowledge transfer;labeled optical image domain;intermediate SAR-like image domain;attribute labels;Domain Transfer;metric learning;domain adaption;intermediate domain;target SAR domain;joint adversarial learning;high-resolution SAR ship recognition dataset;military ships;civilian ships;two-stage architecture;SAR military-civilian ship recognition;stage cross-modality Transfer learning method","","3","","18","IEEE","28 Mar 2022","","","IEEE","IEEE Journals"
"Use of Sentinel-l and Sentinel-2 for Monitoring Illegal Fishing Off Ghana","A. Kurekin; B. Loveday; O. Clements; G. Quartly; P. Miller; G. Wiafe; K. A. Agyekum","Plymouth Marine Laboratory, Plymouth, UK; Plymouth Marine Laboratory, Plymouth, UK; Plymouth Marine Laboratory, Plymouth, UK; Plymouth Marine Laboratory, Plymouth, UK; Plymouth Marine Laboratory, Plymouth, UK; Coastal & Marine Resources Management Centre, College of Basic and Applied Sciences, Legon, Ghana; Coastal & Marine Resources Management Centre, College of Basic and Applied Sciences, Legon, Ghana","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","6875","6878","An efficient and inexpensive service has been developed for the monitoring of fishing vessels in West Africa using Earth Observation (EO) data. The service makes use of fast-delivery data from the Synthetic Aperture Radar (SAR) instrument on Sentinel-l and the Multi Spectral Imager (MSI) on Sentinel-2, detecting objects that differ markedly from their immediate background using a constant false alarm rate (CFAR) test. The selected objects are then discounted from further analysis if they fall within the bespoke land mask or can be shown from time series analysis to be static (signals associated with jetties, oil platforms and “ghost objects” arising from very bright land targets). Detections are matched to, and verified by, AIS data, which provides location and dimensions of ships that are legally in the region. Both matched and un-matched data are then displayed on a web portal for use by the Gulf of Guinea (GoG) state authorities.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8519539","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8519539","Synthetic Aperture Radar;vessel detection;illegal fishing;automatic identification system","Artificial intelligence;Synthetic aperture radar;Monitoring;Cloud computing;Marine vehicles;Aquaculture;Optical sensors","object detection;radar detection;radar imaging;ships;synthetic aperture radar;time series","illegal fishing;Gulf of Guinea state authorities;Synthetic Aperture Radar;constant false alarm rate test;MultiSpectral Imager;Synthetic Aperture Radar instrument;fast-delivery data;Earth Observation data;West Africa;fishing vessels;inexpensive service;Sentinel-2;Sentinel-1;un-matched data;AIS data;ghost objects;time series analysis;bespoke land mask","","3","","9","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Flood Mapping with SAR and Multi-Spectral Remote Sensing Images Based on Weighted Evidential Fusion","X. Chen; Y. Cui; C. Wen; M. Zheng; Y. Gao; J. Li","School of Earth and Space Sciences, Peking University, Beijing, China; School of Earth and Space Sciences, Peking University, Beijing, China; Information Center of Ministry of Civil Affairs of the People's Republic of China, Beijing, China; Information Center of Ministry of Civil Affairs of the People's Republic of China, Beijing, China; Information Center of Ministry of Civil Affairs of the People's Republic of China, Beijing, China; Faculty of Geographical Science, Beijing Normal University, Beijing, China","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","2519","2522","Synthetic Aperture Radar (SAR) and Multi-spectral (MS) remote sensing images are commonly used for flood mapping. SAR images can provide valid backscattering measurements of inundated areas through cloud cover, while MS data is able to monitor the spectral changes of ground surface, but usually affected by clouds. The complementary characteristics of the two data indicate the potential of their combining application for flood monitoring in emergency. This paper proposes a novel weighted evidential fusion method to take full advantages of the SAR and MS data for change detection during the flood. First, pre-processing and classification are performed with the SAR and MS data, independently. Second, a modified PCR6 rule for evidential fusion is proposed, which introduces the confusion matrixes to calculate the weight of evidences so that the conflicting degree in the fusion process can be reduced. Then, the flood inundating, standing and receding patterns are identified, which can be used to describe the flooding process in details. Practically, the proposed method is applied to flood mapping of the Typhoon Rumbia in 2018, in Shouguang City, China. The experiments show that the proposed fusion scheme efficiently use both of the SAR and MS data, and improve the flood mapping accuracy.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9324158","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9324158","SAR;multi-spectral;change detection;evidential fusion;flood monitoring;remote sensing","Floods;Synthetic aperture radar;Remote sensing;Land surface;Earth;Radar polarimetry;Monitoring","floods;geophysical image processing;hydrological techniques;image classification;image fusion;radar imaging;remote sensing by radar;synthetic aperture radar","modified PCR6 rule;confusion matrixes;AD 2018;Typhoon Rumbia;China;Shouguang City;flooding process;flood inundating;fusion process;evidential fusion method;flood monitoring;spectral changes;cloud cover;backscattering measurements;SAR images;multispectral remote sensing images;flood mapping accuracy;MS data;fusion scheme","","","","6","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"Unsupervised Categorization of Forest-Cover Using Multi-Spectral and Hybrid Polarimetric Sar Images","S. M. Aswatha; R. Mahapatra; J. Mukhopadhyay; P. K. Biswas; S. Aikat; A. Misra","Indian Institute of Technology, Kharagpur, India; Indian Institute of Technology, Kharagpur, India; Indian Institute of Technology, Kharagpur, India; Indian Institute of Technology, Kharagpur, India; Indian Institute of Technology, Kharagpur, India; Space Applications Centre, Ahmedabad, India","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","2603","2606","In this paper, we propose to distinguish forest-cover in an unsupervised fashion by a combination of passive multi-spectral imagery and active hybrid polarized SAR data. At first, multi-spectral imagery (MSI) is used to separate general vegetation region (e.g., forest, mature grassland, and pre-harvest agricultural fields) from the imaged scene using spectral slopes based rules and support vector machine technique. Then, hybrid polarimetric SAR image of the same region (acquired with a common time stamp) is clustered into three scatter classes, namely, surface, volume, and dihedral, using Stokes parameters based m - δ decomposition. Forest cover is extracted by bi-labeled pixels of the study site that correspond to vegetation (in MSI) and volume scatter (in SAR), which forms a community level classification of forest region. Further, using Wishart derived mean-shift clustering technique, we segregate possible categories of forest clusters within the mapped forest region to obtain a sub-community level classification. Discernible spectral and scattering characteristics of remotely sensed images are explored in our work for identifying forest regions and their possible categories. The proposed method is automated by freeing the manual supervision in selecting seed pixels for training any machine learning technique.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8898870","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8898870","Forest classification;hybrid polarimetric SAR image;multi-spectral image;unsupervised classification;Wishart mean-shift","Forestry;Radar polarimetry;Vegetation mapping;Remote sensing;Covariance matrices;Synthetic aperture radar;Manuals","agriculture;forestry;geophysical image processing;image classification;learning (artificial intelligence);radar imaging;radar polarimetry;remote sensing by radar;synthetic aperture radar;vegetation mapping","machine learning technique;community level classification;volume scatter;bi-labeled pixels;mature grassland;pre-harvest agricultural fields;separate general vegetation region;active hybrid polarized SAR data;passive multispectral imagery;unsupervised fashion;forest-cover;unsupervised categorization;remotely sensed images;scattering characteristics;discernible spectral characteristics;mapped forest region;forest clusters;Wishart derived mean-shift clustering technique;MSI;Stokes parameters;hybrid polarimetric SAR image;support vector machine technique;spectral slopes;imaged scene","","1","","11","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"SAR Target Recognition with Deep Learning","R. J. Soldin","Lockheed Martin Space, King of Prussia, Pennsylvania","2018 IEEE Applied Imagery Pattern Recognition Workshop (AIPR)","9 May 2019","2018","","","1","8","The automated detection and classification of objects in imagery is an important topic for many applications in remote sensing. These can include the counting of cars and ships and the tracking of military vehicles for the defense and intelligence industry. Synthetic aperture radar (SAR) provides day/night and all-weather imaging capabilities. SAR is a powerful data source for Deep Learning (DL) algorithms to provide automatic target recognition (ATR) capabilities. DL classification was shown to be extremely effective on multi-spectral satellite imagery during the IARPA Functional Map of the World (fMoW). In our work we look to extend these techniques to SAR. We start by applying ResNet-18 to the Moving and Stationary Target Acquisition and Recognition (MSTAR) dataset. The MSTAR program, sponsored by DARPA and AFRL, consists of SAR collections of military style targets using an aerial X-band radar with one-foot resolution. We achieved an overall classification accuracy of 99% on 10 different classes of targets, confirming previously published results. We then extend this classifier to investigate an emerging target and the effects of limited training data on system performance.","2332-5615","978-1-5386-9306-3","10.1109/AIPR.2018.8707419","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8707419","ATR;target recognition;artificial intelligence;AI;deep learning;CNN;neural networks;machine learning;image understanding;recognition;classification;synthetic aperture radar","Training;Synthetic aperture radar;Classification algorithms;Data models;Target recognition;Imaging;Image resolution","learning (artificial intelligence);military computing;military radar;military vehicles;object detection;radar imaging;radar target recognition;synthetic aperture radar","SAR target recognition;deep learning;remote sensing;military vehicles;intelligence industry;synthetic aperture radar;DL classification;multispectral satellite imagery;MSTAR program;SAR collections;aerial X-band radar;all-weather imaging;automatic target recognition;recognition dataset;automated classification;IARPA functional map;ResNet-18","","4","","15","IEEE","9 May 2019","","","IEEE","IEEE Conferences"
"SEFEPNet: Scale Expansion and Feature Enhancement Pyramid Network for SAR Aircraft Detection With Small Sample Dataset","P. Zhang; H. Xu; T. Tian; P. Gao; L. Li; T. Zhao; N. Zhang; J. Tian","School of Artificial Intelligence Automation, Huazhong University of Science Technology, Wuhan, China; School of Artificial Intelligence Automation, Huazhong University of Science Technology, Wuhan, China; School of Artificial Intelligence Automation, Huazhong University of Science Technology, Wuhan, China; School of Artificial Intelligence Automation, Huazhong University of Science Technology, Wuhan, China; School of Artificial Intelligence Automation, Huazhong University of Science Technology, Wuhan, China; School of Artificial Intelligence Automation, Huazhong University of Science Technology, Wuhan, China; School of Artificial Intelligence Automation, Huazhong University of Science Technology, Wuhan, China; School of Artificial Intelligence Automation, Huazhong University of Science Technology, Wuhan, China","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","10 May 2022","2022","15","","3365","3375","Aircraft detection in synthetic aperture radar (SAR) images is still a challenging research task because of the insufficient public data, the difficulty of multiscale target detection, and the complexity of background interference. In this article, we construct a public SAR aircraft detection dataset (SADD) with complex background and interference objects to facilitate the research in SAR aircraft detection. Then, we propose the scale expansion and feature enhancement pyramid network as the SADD baseline. It uses a four-scale fusion method to combine the shallow position information with the deep semantic information, effectively adapting to the multiscale target detection in SAR images, significantly improving the detection effect of small targets. The feature enhancement pyramid structure is connected behind the backbone network to weaken the background texture and highlight the target to achieve feature enhancement, improving the ability to extract target features in complex backgrounds. Finally, to further improve the detection performance of the small-scale SAR aircraft dataset, we propose a domain adaptive transfer learning method. Experiments on SADD show that this method can significantly improve the recall rate and F1 score. At the same time, we find that the transfer effect of using homologous but different types of targets as the source domain is better than those of heterologous but same types of targets in SAR aircraft detection, which is instructive for future research.","2151-1535","","10.1109/JSTARS.2022.3169339","National Natural Science Foundation of China(grant numbers:42071339); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9761751","Feature enhancement pyramid (FEP);synthetic aperture radar (SAR) aircraft detection;transfer learning","Aircraft;Feature extraction;Synthetic aperture radar;Transfer learning;Atmospheric modeling;Object detection;Data models","aircraft;feature extraction;image enhancement;learning (artificial intelligence);neural nets;object detection;radar detection;radar imaging;synthetic aperture radar","target features;scale expansion;feature enhancement pyramid network;multiscale target detection;public SAR aircraft detection dataset;interference objects;four-scale fusion method;SAR images;feature enhancement pyramid structure;SEFEPNet;SAR aircraft detection;small sample dataset;aircraft detection;SADD;complex background objects;deep semantic information;backbone network;background texture;recall rate improvement;F1 score improvement;adaptive transfer learning method","","3","","44","CCBY","21 Apr 2022","","","IEEE","IEEE Journals"
"Retrieval and multi-temporal characterization of oil spills from multi-sensor earth observation imagery","R. Pelich; T. V. La; M. Chini; P. Matgen","Environmental Research and Innovation department, Luxembourg Institute of Science and Technology, Belvaux, Luxembourg; Environmental Research and Innovation department, Luxembourg Institute of Science and Technology, Belvaux, Luxembourg; Environmental Research and Innovation department, Luxembourg Institute of Science and Technology, Belvaux, Luxembourg; Environmental Research and Innovation department, Luxembourg Institute of Science and Technology, Belvaux, Luxembourg","2022 IEEE International Workshop on Metrology for the Sea; Learning to Measure Sea Health Parameters (MetroSea)","24 Nov 2022","2022","","","388","392","In this study we propose an image classification method that allows to delineate oil spills from multi-sensor earth observation (EO) data, i.e. Synthetic Aperture Radar (SAR) and multi-spectral imagery. By making use of the SAR intensity and an index derived from multi-spectral data, we perform a multiscale-based bimodal distribution classification, represented in our case by the oil spill and sea clutter, respectively. The proposed method is applied to a sequence of images acquired with a daily frequency allowing to characterise the temporal and spatial of evolution of the oil spill. In addition, we address the surface wind and currents corresponding to each satellite image in order to investigate their impact on the oil spill evolution. The experimental results are focused on two different oil spill events: one in the waters around Mauritius after a Japanese bulk carrier, MV Wakashio, ran aground on a coral reef, and one in the Persian golf which is the largest offshore oil development area.","","978-1-6654-9942-2","10.1109/MetroSea55331.2022.9950927","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9950927","multi-spectral;multi-temporal;oil spill;Synthetic Aperture Radar (SAR)","Earth;Sea surface;Satellites;Radar measurements;Oils;Spaceborne radar;Soft sensors","geophysical image processing;geophysical techniques;image classification;marine pollution;oceanographic techniques;oil pollution;radar imaging;remote sensing;remote sensing by radar;synthetic aperture radar","different oil spill events;image classification method;largest offshore oil development area;multiscale-based bimodal distribution classification;multisensor earth observation data;multisensor earth observation imagery;multispectral data;multispectral imagery;multitemporal characterization;oil spill evolution;Synthetic Aperture Radar","","","","9","IEEE","24 Nov 2022","","","IEEE","IEEE Conferences"
"Comparative analysis of different fusion rules for SAR and multi-spectral image fusion based on NSCT and IHS transform","X. J. Chong; C. Xuejiao","College of Earth Science and Engineering, Hohai University, Nanjing, China; College of Earth Science and Engineering, Hohai University, Nanjing, China","2015 International Conference on Computer and Computational Sciences (ICCCS)","21 Dec 2015","2015","","","271","274","In order to improve the fusion quality of SAR and multi-spectral image, this paper proposes an image fusion method based on nonsubsampled contourlet transform (NSCT) and IHS transform. Since the fusion rule plays a very important role during the fusion process, four fusion rules are analyzed and compared. Three fusion rules are commonly used in previous works and a new fusion rule is proposed in this paper. To evaluate the performance of different fusion rules, fusion experiments are carried on COSMO-SkyMed SAR and Landsat OLI image. The experimental results indicate that the proposed rule is more effective than the other three regular fusion rules.","","978-1-4799-1819-5","10.1109/ICCACS.2015.7361364","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7361364","Iimage fusion;NSCT;IHS transform;fusion rule","Transforms;Synthetic aperture radar;Image fusion;Remote sensing;Satellites;Filter banks;Image resolution","image fusion;radar imaging;synthetic aperture radar;transforms","multispectral image fusion;nonsubsampled contourlet transform;NSCT;intensity hue saturation;IHS transform;fusion rule;COSMO-SkyMed SAR;Landsat OLI image","","1","","11","IEEE","21 Dec 2015","","","IEEE","IEEE Conferences"
"Self-Supervised Learning for Invariant Representations From Multi-Spectral and SAR Images","P. Jain; B. Schoen-Phelan; R. Ross","School of Computer Science, Technological University Dublin, Dublin, Ireland; School of Computer Science, Technological University Dublin, Dublin, Ireland; School of Computer Science, Technological University Dublin, Dublin, Ireland","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","21 Sep 2022","2022","15","","7797","7808","Self-supervised learning (SSL) has become the new state of the art in several domain classification and segmentation tasks. One popular category of SSL are distillation networks, such as Bootstrap Your Own Latent (BYOL). This work proposes RS-BYOL, which builds on BYOL in the remote sensing (RS) domain where data are nontrivially different from natural RGB images. Since multispectral (MS) and synthetic aperture radar (SAR) sensors provide varied spectral and spatial resolution information, we utilize them as an implicit augmentation to learn invariant feature embeddings. In order to learn RS-based invariant features with SSL, we trained RS-BYOL in two ways, i.e., single channel feature learning and three channel feature learning. This work explores the usefulness of single channel feature learning from random 10 MS bands of 10–20 m resolution and VV-VH of SAR bands compared to the common notion of using three or more bands. In our linear probing evaluation, these single channel features reached a 0.92 F1 score on the EuroSAT classification task and 59.6 mIoU on the IEEE Data Fusion Contest segmentation task for certain single bands. We also compare our results with ImageNet weights and show that the RS-based SSL model outperforms the supervised ImageNet-based model. We further explore the usefulness of multimodal data compared to single modality data, and it is shown that utilizing MS and SAR data allows better invariant representations to be learnt than utilizing only MS data.","2151-1535","","10.1109/JSTARS.2022.3204888","Science Foundation Ireland(grant numbers:13/RC/2106_P2); ADAPT SFI Research Centre at Technological University Dublin ADAPT; SFI Research Centre for AI-Driven Digital Content Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9880533","Optical-synthetic aperture radar (SAR) fusion;satellite images;self-supervised learning (SSL);unsupervised learning","Synthetic aperture radar;Task analysis;Optical sensors;Optical imaging;Representation learning;Remote sensing;Satellites","feature extraction;geophysical image processing;image classification;image fusion;image resolution;image segmentation;radar imaging;remote sensing by radar;supervised learning;synthetic aperture radar","segmentation tasks;RS-BYOL;remote sensing domain;natural RGB images;synthetic aperture radar;spectral resolution information;spatial resolution information;invariant feature embeddings;RS-based invariant features;single channel feature learning;random 10 MS bands;SAR bands;single channel features;single bands;RS-based SSL model;supervised ImageNet-based model;single modality data;invariant representations;MS data;multispectral;SAR images;self-supervised learning;domain classification;IEEE data fusion contest segmentation task;size 10.0 m to 20.0 m","","3","","70","CCBY","7 Sep 2022","","","IEEE","IEEE Journals"
"SETHI / RAMSES-NG: New performances of the flexible multi-spectral airborne remote sensing research platform","R. Baqué; O. Ruault du Plessis; N. Castet; P. Fromage; J. Martinot-Lagarde; J. -F. Nouvel; H. Oriot; S. Angelliaume; F. Brigui; H. Cantalloube; M. Chanteclerc; P. Dubois-Fernandez; X. Dupuis; P. Martineau","Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE; Office National d'Etudes et de Recherches Aerospatiales, Chatillon, ÃŽle-de-France, FR; Electromagnetism and Radar Department, ONERA, FRANCE; Electromagnetism and Radar Department, ONERA, FRANCE","2017 European Radar Conference (EURAD)","8 Jan 2018","2017","","","191","194","SETHI is an airborne SAR/GMTI system developed by the French Aerospace Lab. ONERA, and integrating various sensors. In 2016 ONERA invested in upgrade and improvement of all SETHI components. The microwave ones cover from VHF-UHF to X Band, full polarimetric and very high resolution, along track and cross track interferometry and very high precision multi-baseline capacity for interferometry and tomography applications. The optronic sensors offer very high spatial resolution visible images and fine spectral scene analysis in VNIR and SWIR bands. This paper presents the upgrade and new performances of this flexible platform and the qualification campaign results with various sensor configurations.","","978-2-87487-049-1","10.23919/EURAD.2017.8249179","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8249179","Remote sensing;SAR;Very High Resolution;Moving target detection and tracking;Optronic","Image resolution;Radar antennas;Synthetic aperture radar;Optical sensors;Trajectory","airborne radar;artificial satellites;image sensors;radar interferometry;remote sensing by radar;synthetic aperture radar","airborne SAR-GMTI system;high-spatial resolution visible images;SETHI-RAMSES-NG;sensor configurations;fine spectral scene analysis;optronic sensors;tomography applications;high precision multibaseline capacity;cross track interferometry;very high resolution;polarimetric resolution;VHF-UHF;SETHI components;flexible multispectral airborne remote sensing research platform","","5","","4","","8 Jan 2018","","","IEEE","IEEE Conferences"
