"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Remote Sensing Image Synthesis via Graphical Generative Adversarial Networks","G. Wang; G. Dong; H. Li; L. Han; X. Tao; P. Ren","College of Information and Control Engineering, China University of Petroleum, Qingdao, China; College of Information and Control Engineering, China University of Petroleum, Qingdao, China; College of Information and Control Engineering, China University of Petroleum, Qingdao, China; College of Information and Control Engineering, China University of Petroleum, Qingdao, China; College of Information and Control Engineering, China University of Petroleum, Qingdao, China; College of Information and Control Engineering, China University of Petroleum, Qingdao, China","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","10027","10030","We explore the use of graphical generative adversarial networks (Graphical-GAN) for synthesizing remote sensing images. The model is probabilistic graphical based generative adversarial networks (GAN). It pairs a generative network G with a recognition network R. Both of them are adversarially trained with a discriminative network D. Particularly, R is employed to infer the underlying causal relationships among both observed and latent variables from real remote sensing images. The advantages of the Graphical-GAN for synthesizing multiple categories of remote sensing images are two fold. Firstly, it considers the underlying causal relationships and captures the true data distribution of remote sensing images. Secondly, the adversarial learning generates synthetic sensing images that are similar to real ones with slight differences. Our remote sensing image synthesis scheme paves a promising way for remote sensing dataset augmentation, which is an effective means of improving the accuracy of learning models. Experimental results with high Inception Scores (IS) validate the effectiveness of the Graphical-GAN for remote sensing image synthesis.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8898915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8898915","Remote Sensing Image Synthesis;Graphical Generative Adversarial Networks","Remote sensing;Image synthesis;Training;Generative adversarial networks;Bayes methods;Neural networks;Probabilistic logic","inference mechanisms;learning (artificial intelligence);remote sensing","graphical generative adversarial networks;Graphical-GAN;remote sensing images;generative network;recognition network;causal relationships;synthetic sensing images;remote sensing image synthesis scheme paves;remote sensing dataset augmentation;discriminative network","","5","","11","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Remote Sensing Images Dehazing Algorithm based on Cascade Generative Adversarial Networks","X. Sun; J. Xu","School of Computer and Control Engineering, Yantai University, Yantai, China; School of Computer and Control Engineering, Yantai University, Yantai, China","2020 13th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics (CISP-BMEI)","25 Nov 2020","2020","","","316","321","The existing remote sensing image dehazing methods based on deep learning networks usually use pairs of clear images and corresponding haze images to train the model. However, pairs of clear images and their haze counterparts are extremely lacking, and synthetically haze images could not accurately simulate the real haze generation process in real-world scenarios. To address this problem, a cascade method combining two GANs (generative adversarial networks) is proposed. It contains a learning-to-haze GAN (UGAN) and learning-to-dehaze GAN (PAGAN). UGAN learns how to haze remote sensing images with unpaired clear and haze images sets, and then guides the PAGAN to learn how to correctly dehaze such images. To reduce the discrepancy between real haze and synthetic haze images, we added self-attention mechanism to PAGAN. The details can be generated using cues from all feature locations. Moreover, the discriminator could check that highly detailed features in distant portions of the images that are consistent with each other. Compared with other dehazing methods, this algorithm does not require numerous pairs of images to train the network repeatedly. And the results show that the cascaded generative adversarial networks has visual and quantitative effectiveness for the removal of haze, thin clouds.","","978-0-7381-0545-1","10.1109/CISP-BMEI51763.2020.9263540","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9263540","generative adversarial networks;dehazing;visual attention;remote sensing images;cloud removal","Remote sensing;Generators;Clouds;Training;Generative adversarial networks;Convolution;Cloud computing","geophysical image processing;image colour analysis;image enhancement;image restoration;learning (artificial intelligence);neural nets;remote sensing","PAGAN;haze remote sensing images;synthetic haze images;cascade generative adversarial networks;deep learning networks;haze generation process;cascade method;learning-to-haze GAN;learning-to-dehaze GAN;remote sensing images dehazing algorithm","","3","","24","IEEE","25 Nov 2020","","","IEEE","IEEE Conferences"
"RTC-GAN: REAL-TIME CLASSIFICATION OF SATELLITE IMAGERY USING DEEP GENERATIVE ADVERSARIAL NETWORKS WITH INFUSED SPECTRAL INFORMATION","R. Gandikota; R. K. K; A. Sharma; M. M; V. M. Bothale","National Remote Sensing Center (NRSC), Indian Space Research Organisation (ISRO), Hyderabad, India; National Remote Sensing Center (NRSC), Indian Space Research Organisation (ISRO), Hyderabad, India; National Remote Sensing Center (NRSC), Indian Space Research Organisation (ISRO), Hyderabad, India; National Remote Sensing Center (NRSC), Indian Space Research Organisation (ISRO), Hyderabad, India; National Remote Sensing Center (NRSC), Indian Space Research Organisation (ISRO), Hyderabad, India","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","6993","6996","This paper implements a deep learning-based Convolutional Neural Network (CNN) with adversarial training and infused pixel information to classify multi-spectral data into 4 LULC classes and cloud. The network is capable of classifying the image on a real-time basis at acquisition time in pixel level by considering the various spectral band values at the pixel and a spatial region around the pixel to collect the spatial features. This way, both spatial information, and spectral information are considered to classify the image. This novel GAN architecture named RTC-GAN is generalized over all the satellites that have their sensors in and around standard NIR, R and G spectral bands while being able to classify the images in realtime. This network is realized and tested on data obtained from satellites Landsat 8 Sentinel2 and Indian Remote Sensing (IRS) satellites like Cartosat-2S, Resourcesat-2/2A. The dataset is not open-sourced and hence very minimal information is provided regarding the IRS data.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323363","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323363","Generative Adversarial Networks;Real-Time Analysis;Satellite Imagery;Landsat8;Cartosat;LULC","Satellites;Feature extraction;Remote sensing;Generative adversarial networks;Gallium nitride;Training;Real-time systems","convolutional neural nets;geophysical image processing;image classification;learning (artificial intelligence);remote sensing","RTC-GAN;real-time classification;satellite imagery;deep generative adversarial networks;infused spectral information;deep learning-based Convolutional Neural Network;CNN;adversarial training;pixel information;multispectral data;cloud;real-time basis;acquisition time;pixel level;spectral band values;spatial region;spatial features;spatial information;novel GAN architecture;satellites Landsat 8 Sentinel2;open-sourced information;IRS data;standard NIR;Indian Remote Sensing satellites;Cartosat-2S;Resourcesat-2/2A","","1","","5","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"Improved Generative Adversarial Networks for VHR Remote Sensing Image Classification","C. Shi; L. Fang; Z. Lv; H. Shen","School of Computer Science and Engineering, Xi’an University of Technology, Xi’an, China; Quanzhou Institute of Equipment Manufacturing, Haixi Institutes, Chinese Academy of Sciences, Quanzhou, China; School of Computer Science and Engineering, Xi’an University of Technology, Xi’an, China; Quanzhou Institute of Equipment Manufacturing, Haixi Institutes, Chinese Academy of Sciences, Quanzhou, China","IEEE Geoscience and Remote Sensing Letters","30 Dec 2021","2022","19","","1","5","With increasing spatial resolution of remote sensing images, accurate classification of land classes depends more on the number of labeled samples. However, the acquisition of labeled samples is difficult and time-consuming. Hence, generative adversarial networks (GANs) have become a new method for collecting training samples for very-high-resolution (VHR) remote sensing image classification. A traditional GAN generates new samples with the same distribution as the labeled samples. However, the generated samples have features close to their class center, and the network cannot obtain effective discriminative ability for the samples close to the decision boundary. This letter presents an improved GAN (IGAN) for VHR remote sensing image classification. In the proposed framework, the generator aims to generate synthetic samples close to the classification boundary, and the discriminator aims to constrain the labels of the synthetic samples. The obtained synthetic samples can effectively improve the classification accuracy of the classification boundary. Experiments are conducted on two VHR remote sensing images, and the results show that the proposed method performs better than several state-of-the-art methods.","1558-0571","","10.1109/LGRS.2020.3025099","National Natural Science Foundation of China(grant numbers:61701396,61902313); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9209060","Generative adversarial network (GAN);remote sensing image classification;semisupervised learning","Training;Remote sensing;Gallium nitride;Generators;Generative adversarial networks;Sensors;Spatial resolution","image classification;image resolution;neural nets;remote sensing","very-high-resolution remote sensing image classification;improved GAN;VHR remote sensing image classification;generative adversarial networks;IGAN","","1","","22","IEEE","29 Sep 2020","","","IEEE","IEEE Journals"
"Text-to-Remote-Sensing-Image Generation With Structured Generative Adversarial Networks","R. Zhao; Z. Shi","State Key Laboratory of Virtual Reality Technology and Systems, School of Astronautics, Beihang University, Beijing, China; State Key Laboratory of Virtual Reality Technology and Systems, School of Astronautics, Beihang University, Beijing, China","IEEE Geoscience and Remote Sensing Letters","30 Dec 2021","2022","19","","1","5","Synthesizing high-resolution remote sensing images based on the given text descriptions has great potential in expanding the image data set to release the power of deep learning in the remote sensing image processing field. However, there has been no efficient research carried out on this formidable task yet. Given a remote sensing image, the structural rationality of ground objects is critical to judge it whether real or fake, e.g., real bridges are always straight, while a sinuous one can be easily judged as fake. Inspired by this, we propose a multistage structured generative adversarial network (StrucGAN) to synthesize remote sensing images in a structured way given the text descriptions. StrucGAN utilizes structural information extracted by an unsupervised segmentation module to enable the discriminators to distinguish the image in a structured way. The generators of StrucGAN are, thus, forced to synthesize structural reasonable image contents, which could enhance the image authenticity. The multistage framework enables the StrucGAN to generate remote sensing images with increasing resolution stage by stage. The quantitative and qualitative experiments’ results show that the proposed StrucGAN achieves better performance compared with the baseline, and it could synthesize high resolution, realistic, structural reasonable remote sensing images that are semantically consistent with the given text descriptions.","1558-0571","","10.1109/LGRS.2021.3068391","National Key Research and Development Program of China(grant numbers:2019YFC1510905); National Natural Science Foundation of China(grant numbers:61671037); Beijing Natural Science Foundation(grant numbers:4192034); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9390223","Generative adversarial networks (GANs);remote sensing image synthesize;structural rationality;text description","Remote sensing;Generators;Task analysis;Bridges;Sensors;Semantics;Image segmentation","geophysical image processing;image resolution;image segmentation;neural nets;remote sensing","text-to-remote-sensing-image generation;structured generative adversarial networks;high-resolution remote sensing images;text descriptions;image data;remote sensing image processing field;structural rationality;generative adversarial network;StrucGAN;structural information;structural reasonable image contents;image authenticity;realistic images;structural reasonable remote sensing images","","1","","18","IEEE","30 Mar 2021","","","IEEE","IEEE Journals"
"Building Extraction from Remote Sensing Images with Conditional Generative Adversarial Networks","H. Chen; W. Sun","School of Information Technology, Beijing Normal University, Zhuhai, Zhuhai, China; School of Information Technology, Beijing Normal University, Zhuhai, Zhuhai, China","2022 7th International Conference on Signal and Image Processing (ICSIP)","19 Sep 2022","2022","","","655","658","Automated building extraction from remote sensing images is one of the most challenging problems. In order to automatically extract buildings from remote sensing images by Conditional Generative Adversarial Networks(CGAN), the pix2pix model was adopted and tested on the aerial imagery dataset of WHU Building Dataset. Results show that the pix2pix model performances well and achieves a high precision.","","978-1-6654-9563-9","10.1109/ICSIP55141.2022.9886096","Department of Education of Guangdong Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9886096","building extraction;generative adversarial networks;pix2pix;remote sensing","Image processing;Buildings;Generative adversarial networks;Sensors;Remote sensing","buildings (structures);feature extraction;geophysical image processing;neural nets;terrain mapping","remote sensing images;automated building extraction;WHU Building Dataset;pix2pix model performances;conditional generative adversarial networks;aerial imagery dataset","","","","13","IEEE","19 Sep 2022","","","IEEE","IEEE Conferences"
"Research on Super-resolution Reconstruction Algorithm of Remote Sensing Image Based on Generative Adversarial Networks","J. Wenjie; L. Xiaoshu","School of Electronic Engineering, Guangxi Normal University, Guilin, China; School of Electronic Engineering, Guangxi Normal University, Guilin, China","2019 IEEE 2nd International Conference on Automation, Electronics and Electrical Engineering (AUTEEE)","12 Mar 2020","2019","","","438","441","Due to natural conditions and hardware manufacturing processes, the resolution of remote sensing images is generally low. Obtaining high-definition remote sensing images by simply improving hardware and manufacturing processes is not only costly and technically challenging but also cannot be deployed on a large scale. Aiming at the limitations of the traditional methods, this paper studies the image super-resolution reconstruction method for improving the generated anti-network. Firstly, the generator network is optimized, and an RRDB (Residual-in-Residual Dense without BN (Batch Normalization) is used. Block) module; secondly, the related idea of relativistic GAN (relativistic generative adversarial network) is introduced, the relative value of the discriminator is not the absolute value; finally, the sensation loss is improved, and the feature is used before the function is activated. The test results show that the proposed algorithm is better than SRGAN (Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network), SRCNN (Super-Resolution Convolutional Neural Network) and FSRCNN (Fast Super-Resolution Convolutional Neural Network). The clarity of the reconstructed image is improved, and the reconstructed image quality is significantly improved.","","978-1-7281-5030-7","10.1109/AUTEEE48671.2019.9033352","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9033352","Aerial image;Super-resolution;Generative Adversarial Networks","Image reconstruction;Image resolution;Generators;Remote sensing;Gallium nitride;Generative adversarial networks;Reconstruction algorithms","geophysical image processing;image reconstruction;image resolution;neural nets;remote sensing","generator network;generated anti-network;image super-resolution reconstruction method;high-definition remote sensing images;hardware manufacturing processes;natural conditions;Generative Adversarial networks;remote sensing Image;Super-resolution reconstruction algorithm;reconstructed image quality;Fast Super-Resolution Convolutional;Super-Resolution Convolutional Neural Network;Photo-Realistic Single Image Super-Resolution;relativistic generative adversarial network","","","","19","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"Building Footprint Generation Using Improved Generative Adversarial Networks","Y. Shi; Q. Li; X. X. Zhu","Institute of Remote Sensing Technology, Technical University of Munich, Munich, Germany; Signal Processing in Earth Observation, Technical University of Munich, Munich, Germany; Signal Processing in Earth Observation, Technical University of Munich, Munich, Germany","IEEE Geoscience and Remote Sensing Letters","25 Mar 2019","2019","16","4","603","607","Building footprint information is an essential ingredient for 3-D reconstruction of urban models. The automatic generation of building footprints from satellite images presents a considerable challenge due to the complexity of building shapes. In this letter, we have proposed improved generative adversarial networks (GANs) for the automatic generation of building footprints from satellite images. We used a conditional GAN (CGAN) with a cost function derived from the Wasserstein distance and added a gradient penalty term. The achieved results indicated that the proposed method can significantly improve the quality of building footprint generation compared to CGANs, the U-Net, and other networks. In addition, our method nearly removes all hyperparameters tuning.","1558-0571","","10.1109/LGRS.2018.2878486","H2020 European Research Council(grant numbers:ERC-2016-StG-714087); Helmholtz-Gemeinschaft(grant numbers:VH-NG-1018); Munich Aerospace e.V. Fakultät für Luft- und Raumfahrt; Bavaria California Technology Center through the Large-Scale Problems in Earth Observation Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8581486","Building footprint;conditional generative adversarial networks (CGANs);generative adversarial networks (GANs);segmentation;Wasserstein GANs (WGANs)","Gallium nitride;Buildings;Generators;Generative adversarial networks;Satellites;Training;Remote sensing","building;computational geometry;gallium compounds;geophysical image processing;gradient methods;image resolution;optimisation;solid modelling;terrain mapping","automatic generation;building footprints;satellite images;building shapes;improved generative adversarial networks;building footprint generation;building footprint information","","31","","15","OAPA","19 Dec 2018","","","IEEE","IEEE Journals"
"Learning to Generate Radar Image Sequences Using Two-Stage Generative Adversarial Networks","C. Zhang; X. Yang; Y. Tang; W. Zhang","University of Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, Beijing, China; University of Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, Beijing, China","IEEE Geoscience and Remote Sensing Letters","26 Feb 2020","2020","17","3","401","405","While quantitative precipitation estimation (QPE) using weather radar is widely adopted in operation, precipitation data sets are often highly imbalanced. In particular, extreme precipitation usually lacks representation, which may introduce the bottleneck for radar QPE with machine learning models. Discovering the intrinsic characteristic of extreme precipitation with few samples is challenging. In this letter, we focus on the radar reflectivity data and aim to generate synthetic radar image sequences with respect to extreme precipitation. Considering the relatively long interval between continuous radar images due to radar volume scan, traditional methods in video generation are not suitable. In this letter, we propose Two-stage Generative Adversarial Networks (TsGANs) to address the above-mentioned problem. In general, our TsGAN constructs adversarial process between generators and discriminators: the generator produces samples similar to real data, while the discriminator determines whether or not a sample is eligible. In Stage I, we generate an image sequence containing content and motion features. In Stage II, we design an enhanced net structure to enrich the adversarial processes and further improve the motion features. Experimental testing is performed within the radar coverage in Shenzhen, China, on rainfall events in 2014-2016. Results show that our TsGAN is superior to previous works.","1558-0571","","10.1109/LGRS.2019.2922326","National Natural Science Foundation of China(grant numbers:U1636220,61602482,61532006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8754756","Deep learning;extreme precipitation;generative adversarial networks (GANs);radar image sequences","Radar imaging;Image sequences;Videos;Generators;Radar remote sensing;Generative adversarial networks","atmospheric precipitation;atmospheric techniques;image sequences;learning (artificial intelligence);meteorological radar;radar imaging;remote sensing by radar","weather radar;radar coverage;adversarial processes;image sequence;TsGAN constructs adversarial process;video generation;radar volume;continuous radar images;synthetic radar image sequences;radar reflectivity data;machine learning models;radar QPE;extreme precipitation;precipitation data sets;quantitative precipitation estimation;two-stage generative adversarial networks","","5","","21","IEEE","3 Jul 2019","","","IEEE","IEEE Journals"
"Cloud-Gan: Cloud Removal for Sentinel-2 Imagery Using a Cyclic Consistent Generative Adversarial Networks","P. Singh; N. Komodakis","Ecole des Ponts ParisTech & Université Paris Est, France; Ecole des Ponts ParisTech & Université Paris Est, France","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","1772","1775","Cloud cover is a serious impediment in land surface analysis from Remote Sensing images either causing complete obstruction (thick clouds) with loss of information or blurry effects when being semi-transparent (thin clouds). While thick clouds require complete pixel replacement, thin cloud removal is fairly challenging as the atmospheric and land-cover information is inter-twined. In this paper, we address this problem and propose a Cloud-GAN to learn the mapping between cloudy images and cloud-free images. The adver-sarialloss in the proposed method constrains the distribution of generated images to be close enough to the underlying distribution of the non-cloudy images. An additional cycle consistency loss is used to further restrain the generator to predict cloud-free images only of the same scene as reflected in the cloudy images. Our method not only rejects the necessity of any paired (cloud/cloud-free) training dataset but also avoids the need of any additional (expensive) spectral source of information such as Synthetic Aperture Radar imagery which is cloud penetrable. Lastly, we demonstrate the efficacy of our technique by training on an openly available and fairly new Sentinel-2 Imagery dataset consisting of real clouds. We also show significant improvement in PSNR values after removing clouds on synthetic images thus validating the competency of our methodology.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8519033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8519033","Cloud Removal;Generative Adversarial Networks;Deep Learning;Sentinel-2 Imagery","Clouds;Training;Generators;Remote sensing;Synthetic aperture radar;Gallium nitride;Generative adversarial networks","clouds;geophysical image processing;image restoration;radar imaging;remote sensing by radar;synthetic aperture radar","cloud removal;cyclic consistent generative adversarial networks;Remote Sensing images;thick clouds;atmospheric land-cover information;Cloud-GAN;cloudy images;cloud-free images;generated images;noncloudy images;cloud cover;synthetic aperture radar imagery;thin cloud;Sentinel-2 imagery;land surface analysis","","73","","13","EU","4 Nov 2018","","","IEEE","IEEE Conferences"
