"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on Generative Adversarial Networks and Their Applications in Image Generation","J. Zhou","Beijing Aidi School, Beijing, China","2022 IEEE International Conference on Advances in Electrical Engineering and Computer Applications (AEECA)","18 Oct 2022","2022","","","1144","1147","This paper first introduces the basic principles, model structures, and advantages and disadvantages of generative adversarial networks. Then we give a detailed introduction to three application areas of generative adversarial networks in image generation: medical imaging, 3D reconstruction, and image fusion. Finally, the development trend of generative adversarial networks and their applications in the field of image generation prospects.","","978-1-6654-8090-1","10.1109/AEECA55500.2022.9918833","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9918833","Generative Adversarial Networks;Image Generation;Application Research","Training;Heating systems;Three-dimensional displays;Image synthesis;Focusing;Generative adversarial networks;Market research","image fusion;image reconstruction;stereo image processing","generative adversarial networks;image generation;medical imaging;3D reconstruction;image fusion","","","","5","IEEE","18 Oct 2022","","","IEEE","IEEE Conferences"
"Infrared and visible image fusion algorithms based on generative adversarial networks","W. -h. Zhuang; X. -g. Tang; B. Zhang; G. -m. Yuan","School of Aerospace Information, Space Engineering University, Beijing, China; School of Aerospace Information, Space Engineering University, Beijing, China; School of Aerospace Information, Space Engineering University, Beijing, China; School of Aerospace Information, Space Engineering University, Beijing, China","2022 5th International Conference on Advanced Electronic Materials, Computers and Software Engineering (AEMCSE)","16 Nov 2022","2022","","","549","554","Visible images have good contour and texture information, while infrared images have the advantage of working in all weather. Therefore, for the detection and analysis of targets in low illumination at night, the information from visible and infrared images can be fused to improve the detection accuracy and anti-interference capability of detection systems for nighttime targets. In this paper, we propose a generative adversarial network-based fusion algorithm for IR and visible images, which can effectively extract the feature information of IR and visible images by adversarial training of two discriminators and generators, improve the feature extraction ability and the quality of fused images by introducing attention mechanism and structural similarity loss function, and enhance the stability of network training by TTUR. The experimental results show that the algorithm in this paper outperforms other typical algorithms in both subjective and objective evaluations.","","978-1-6654-8474-9","10.1109/AEMCSE55572.2022.00113","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9948320","image fusion;generative adversarial networks;attention mechanism;infrared image;visible image","Training;Software algorithms;Lighting;Feature extraction;Visual effects;Generators;Stability analysis","feature extraction;image fusion;image texture;infrared imaging;neural nets","anti-interference capability;detection accuracy;detection systems;feature information;generative adversarial network-based fusion algorithm;generative adversarial networks;infrared image fusion algorithms;infrared images;texture information;visible image fusion algorithms","","","","19","IEEE","16 Nov 2022","","","IEEE","IEEE Conferences"
"AttentionFGAN: Infrared and Visible Image Fusion Using Attention-Based Generative Adversarial Networks","J. Li; H. Huo; C. Li; R. Wang; Q. Feng","Department of Information Technology and Cyber Security, People's Public Security University of China, Beijing, China; Department of Information Technology and Cyber Security, People's Public Security University of China, Beijing, China; Department of Biomedical Engineering, Hefei University of Technology, Hefei, China; Department of Information Technology and Cyber Security, People's Public Security University of China, Beijing, China; Remote Sensing Center of Public Security, People's Public Security University of China, Beijing, China","IEEE Transactions on Multimedia","26 Apr 2021","2021","23","","1383","1396","Infrared and visible image fusion aims to describe the same scene from different aspects by combining complementary information of multi-modality images. The existing Generative adversarial networks (GAN) based infrared and visible image fusion methods cannot perceive the most discriminative regions, and hence fail to highlight the typical parts existing in infrared and visible images. To this end, we integrate multi-scale attention mechanism into both generator and discriminator of GAN to fuse infrared and visible images (AttentionFGAN). The multi-scale attention mechanism aims to not only capture comprehensive spatial information to help generator focus on the foreground target information of infrared image and background detail information of visible image, but also constrain the discriminators focus more on the attention regions rather than the whole input image. The generator of AttentionFGAN consists of two multi-scale attention networks and an image fusion network. Two multi-scale attention networks capture the attention maps of infrared and visible images respectively, so that the fusion network can reconstruct the fused image by paying more attention to the typical regions of source images. Besides, two discriminators are adopted to force the fused result keep more intensity and texture information from infrared and visible image respectively. Moreover, to keep more information of attention region from source images, an attention loss function is designed. Finally, the ablation experiments illustrate the effectiveness of the key parts of our method, and extensive qualitative and quantitative experiments on three public datasets demonstrate the advantages and effectiveness of AttentionFGAN compared with the other state-of-the-art methods.","1941-0077","","10.1109/TMM.2020.2997127","Key Program of High-Resolution Earth Observation System(grant numbers:GFZX0404130307); National Natural Science Foundation of China(grant numbers:41901350); Fundamental Research Funds of People's Public Security University of China(grant numbers:2019JKF330); Fundamental Research Funds for the Central Universities(grant numbers:JZ2019HGBZ0151); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9103116","Attention mechanism;generative adversarial networks;infrared and visible image fusion","Image fusion;Generative adversarial networks;Feature extraction;Transforms;Generators;Gallium nitride;Fuses","image fusion;image texture;infrared imaging;neural nets;object detection","AttentionFGAN;multiscale attention networks;attention region;infrared image fusion;multiscale attention mechanism;visible image fusion;generative adversarial networks;multimodality images","","61","","47","IEEE","28 May 2020","","","IEEE","IEEE Journals"
"New Stereo High Dynamic Range Imaging Method Using Generative Adversarial Networks","Y. Chen; M. Yu; K. Chen; G. Jiang; Y. Song; Z. Peng; F. Chen","Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China; Faculty of Electrical Engineering and Computer Science, Ningbo University, Ningbo, China","2019 IEEE International Conference on Image Processing (ICIP)","26 Aug 2019","2019","","","3502","3506","Stereo high dynamic range (HDR) image/video can be generated by using a pair of stereo cameras with different exposure parameters. This paper proposes a new stereo HDR imaging method using generative adversarial networks (GAN) with a low dynamic range (LDR) stereo imaging system. It is assumed here that the left-view (LV) image is under-exposed and the right-view (RV) image is overexposed. First, a view exposure transfer GAN (VET-GAN) is constructed to transfer exposure information of the RV image to the LV image to generate the multi-exposure LV images, and then an HDR fusion GAN is constructed to fuse the generated multi-exposure LV images into an LV HDR image. Similarly, an RV HDR image can be generated using the same way to form a stereo HDR image pair. The experimental results show that the proposed method can obtain stereo HDR images with high visual quality and effectively avoid the ghost artifacts caused by parallax.","2381-8549","978-1-5386-6249-6","10.1109/ICIP.2019.8803656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8803656","Stereo vision;high dynamic range;multi-view multi-exposure images;generative adversarial networks","Generative adversarial networks;Dynamic range;Gallium nitride;Image fusion;Generators;Cameras","cameras;stereo image processing","RV HDR imaging;stereo high dynamic range imaging method;left-view imaging;right-view imaging;generated multiexposure LV imaging;LV HDR imaging;HDR fusion GAN;VET-GAN;view exposure transfer GAN;low dynamic range stereo imaging system;stereo cameras;generative adversarial networks;stereo HDR images","","7","","18","IEEE","26 Aug 2019","","","IEEE","IEEE Conferences"
"Hyperspectral Image Classification Based on Generative Adversarial Networks with Feature Fusing and Dynamic Neighborhood Voting Mechanism","Y. Zhan; J. Qin; T. Huang; K. Wu; D. Hu; Z. Zhao; Y. Wang; Y. Cao; R. Jiao; Y. Medjadba; G. Wang; X. Yu","College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; Beijing Institute of Geology, Beijing, China; Beijing Institute of Geology, Beijing, China; Beijing Institute of Geology, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; Libary, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","811","814","Classifying Hyperspectral images with few training samples is a challenging problem. The generative adversarial networks (GAN) are promising techniques to address the problems. GAN constructs an adversarial game between a discriminator and a generator. The generator generates samples that are not distinguishable by the discriminator, and the discriminator determines whether or not a sample is composed of real data. In this paper, by introducing multilayer features fusion in GAN and a dynamic neighborhood voting mechanism, a novel algorithm for HSIs classification based on 1-D GAN was proposed. Extracting and fusing multiple layers features in discriminator, and using a little labeled samples, we fine-tuned a new sample 1-D CNN spectral classifier for HSIs. In order to improve the accuracy of the classification, we proposed a dynamic neighborhood voting mechanism to classify the HSIs with spatial features. The obtained results show that the proposed models provide competitive results compared to the state-of-the-art methods.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8899291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8899291","Hyperspectral images classification;semi-supervised learning (SSL);generative adversarial networks (GAN);deep learning;spectral-spatial classification","Generative adversarial networks;Feature extraction;Hyperspectral imaging;Semisupervised learning;Image classification;Gallium nitride","convolutional neural nets;feature extraction;geophysical image processing;image classification;image fusion;learning (artificial intelligence)","hyperspectral image classification;generative adversarial networks;dynamic neighborhood voting mechanism;multilayer features fusion;HSI classification;CNN spectral classifier;feature extraction;Indian Pines dataset","","4","","15","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Multi-Source Medical Image Fusion Based on Wasserstein Generative Adversarial Networks","Z. Yang; Y. Chen; Z. Le; F. Fan; E. Pan","School of Mechanical Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; School of Mechanical Science and Engineering, Huazhong University of Science and Technology, Wuhan, China; Electronic Information School, Wuhan University, Wuhan, China; Electronic Information School, Wuhan University, Wuhan, China; Electronic Information School, Wuhan University, Wuhan, China","IEEE Access","12 Dec 2019","2019","7","","175947","175958","In this paper, we propose the medical Wasserstein generative adversarial networks (MWGAN), an end-to-end model, for fusing magnetic resonance imaging (MRI) and positron emission tomography (PET) medical images. Our method establishes two adversarial games between a generator and two discriminators to generate a fused image with the details of soft tissue structures in organs from MRI images and the functional and metabolic information from PET images. Different information from source images can be effectively adjusted with a specifically designed loss function. In addition, we use WGAN instead of the traditional generative adversarial networks to make the training process more stable and allow our architecture to deal with source images of different resolutions. Qualitative and quantitative comparisons on publicly available datasets demonstrate the superiority of MWGAN over the state-of-the-art networks. Furthermore, our MWGAN is applied to the fusion of MRI and computed tomography images of different resolutions, achieving a satisfactory performance.","2169-3536","","10.1109/ACCESS.2019.2955382","National Natural Science Foundation of China(grant numbers:61605146); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911320","Medical image fusion;Wasserstein generative adversarial networks;end-to-end;different resolutions","Magnetic resonance imaging;Image fusion;Generative adversarial networks;Biomedical imaging;Deep learning;Training;Image resolution","biomedical MRI;image fusion;image resolution;medical image processing;neural nets;positron emission tomography","multisource medical image fusion;medical Wasserstein generative adversarial networks;MWGAN;end-to-end model;adversarial games;fused image;MRI images;functional information;metabolic information;PET images;source images;specifically designed loss function;computed tomography images;magnetic resonance imaging;positron emission tomography medical images;soft tissue structures;biological organs","","13","","36","CCBY","25 Nov 2019","","","IEEE","IEEE Journals"
"STPGANsFusion: Structure and Texture Preserving Generative Adversarial Networks for Multi-modal Medical Image Fusion","D. Shah; H. Wani; M. Das; D. Gupta; P. Radeva; A. Bakde","Department of Electronics and Communication Engineering, Visvesvaraya National Institute of Technology, Nagpur, India; Department of Electronics and Communication Engineering, Visvesvaraya National Institute of Technology, Nagpur, India; Department of Electronics and Communication Engineering, Visvesvaraya National Institute of Technology, Nagpur, India; Department of Electronics and Communication Engineering, Visvesvaraya National Institute of Technology, Nagpur, India; Department of Mathematics and Computer Science, Universitat de Barcelona & Computer Vision Center, Barcelona, Spain; Department of Radio-Diagnosis, All India Institute of Medical Sciences, Nagpur, India","2022 National Conference on Communications (NCC)","4 Jul 2022","2022","","","172","177","Medical images from various modalities carry diverse information. The features from these source images are combined into a single image, constituting more information content, beneficial for subsequent medical applications. Recently, deep learning (DL) based networks have demonstrated the ability to produce promising fusion results by integrating the feature extraction and preservation task with less manual interventions. However, using a single network for extracting features from multi-modal source images characterizing distinct information results in the loss of crucial diagnostic information. Addressing this problem, we present structure and texture preserving generative adversarial networks based medical image fusion method (STPGANsFusion). Initially, the textural and structural components of the source images are separated using structure gradient and texture decorrelating regularizer (SGTDR) based image decomposition for more complementary information preservation and higher robustness for the model. Next, the fusion of the structure and the texture components is carried out using two generative adversarial networks (GANs) consisting of a generator and two discriminators to get fused structure and texture components. The loss function for each GAN is framed as per the characteristic of the component being fused to minimize the loss of complementary information. The fused image is reconstructed and undergoes adaptive mask-based structure enhancement to further boost its contrast and visualization. Substantial experimentation is carried out on a wide variety of neurological images. Visual and qualitative results exhibit notable improvement in the fusion performance of the proposed method in comparison to the state-of-the-art fusion methods.","","978-1-6654-5136-9","10.1109/NCC55593.2022.9806733","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9806733","Computed tomography;single-photon emission computed tomography;positron emission tomography;image fusion;generative adversarial networks;structure-texture decomposition","Visualization;Adaptation models;Statistical analysis;Generative adversarial networks;Feature extraction;Image decomposition;White matter","feature extraction;gradient methods;image fusion;image texture;medical image processing","STPGANsFusion;generative adversarial networks;multimodal medical image fusion;medical images;diverse information;single image;information content;subsequent medical applications;deep learning based networks;promising fusion results;feature extraction;preservation task;multimodal source images;distinct information results;crucial diagnostic information;medical image fusion method;textural components;structural components;structure gradient;complementary information preservation;texture components;fused structure;fused image;adaptive mask-based structure enhancement;neurological images;fusion performance;state-of-the-art fusion methods","","","","17","IEEE","4 Jul 2022","","","IEEE","IEEE Conferences"
"A Cross-Spectral Image Fusion Based Visual Odometry","Y. Zhou; K. Li","School of Automotive Engineering, Wuhan University of Technology, Wuhan, China; School of Automotive Engineering, Wuhan University of Technology, Wuhan, China","2020 35th Youth Academic Annual Conference of Chinese Association of Automation (YAC)","5 Feb 2021","2020","","","428","432","This paper proposes a cross-spectral image fusion based visual odometry with GAN (Generative Adversarial Networks) and Residual Dense Blocks. It can well preserve the intensity information in infrared images and the gradient information in visible images. Based on fused images, the pose can be obtained. Experimental verification was performed on All-Day Visual Place Recognition Benchmark Dataset. And results in experiment show that compared to merely infrared and visible images, the positioning accuracy of the fusion image has been greatly improved.","","978-1-7281-7684-0","10.1109/YAC51587.2020.9337596","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9337596","GAN;Residual Dense Blocks;Image Fusion;Visual Odometry","Visualization;Neural networks;Generative adversarial networks;Feature extraction;Image fusion;Optical flow;Visual odometry","distance measurement;image fusion;image recognition;infrared imaging;mobile robots;object recognition;robot vision;sensor fusion","visible images;fusion image;cross-spectral image fusion;visual odometry;Generative Adversarial Networks;Residual Dense Blocks;infrared images;All-Day Visual Place Recognition Benchmark Dataset","","","","23","IEEE","5 Feb 2021","","","IEEE","IEEE Conferences"
"MEF-GAN: Multi-Exposure Image Fusion via Generative Adversarial Networks","H. Xu; J. Ma; X. -P. Zhang","Electronic Information School, Wuhan University, Wuhan, China; Electronic Information School, Wuhan University, Wuhan, China; Department of Electrical, Computer, and Biomedical Engineering, Ryerson University, Toronto, Canada","IEEE Transactions on Image Processing","8 Jul 2020","2020","29","","7203","7216","In this paper, we present an end-to-end architecture for multi-exposure image fusion based on generative adversarial networks, termed as MEF-GAN. In our architecture, a generator network and a discriminator network are trained simultaneously to form an adversarial relationship. The generator is trained to generate a real-like fused image based on the given source images which is expected to fool the discriminator. Correspondingly, the discriminator is trained to distinguish the generated fused images from the ground truth. The adversarial relationship makes the fused image not limited to the restriction of the content loss. Therefore, the fused images are closer to the ground truth in terms of probability distribution, which can compensate for the insufficiency of single content loss. Moreover, aiming at the problem that the luminance of multi-exposure images varies greatly with spatial location, the self-attention mechanism is employed in our architecture to allow for attention-driven and long-range dependency. Thus, local distortion, confusing results, or inappropriate representation can be corrected in the fused image. Qualitative and quantitative experiments are performed on publicly available datasets, where the results demonstrate that MEF-GAN outperforms the state-of-the-art, in terms of both visual effect and objective evaluation metrics. Our code is publicly available at https://github.com/jiayi-ma/MEF-GAN.","1941-0042","","10.1109/TIP.2020.2999855","National Natural Science Foundation of China(grant numbers:61773295); Natural Science Foundation of Hubei Province(grant numbers:2019CFA037); Natural Sciences and Engineering Research Council of Canada (NSERC)(grant numbers:RGPIN-2020-04661); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9112609","Image fusion;multi-exposure;generative adversarial network;self-attention","Gallium nitride;Image fusion;Generative adversarial networks;Generators;Dynamic range;Feature extraction;Training","image fusion;neural nets;probability;statistical distributions","probability distribution;multiexposure images;source images;discriminator network;end-to-end architecture;generative adversarial networks;multiexposure image fusion;MEF-GAN","","73","","53","IEEE","9 Jun 2020","","","IEEE","IEEE Journals"
"Cross-Modality Distillation: A Case for Conditional Generative Adversarial Networks","S. Roheda; B. S. Riggan; H. Krim; L. Dai","Department of Electrical and Computer Enzineering, North Carolina State University, Raleigh, NC, USA; U.S. Army Research Laboratory, Adelphi, MD, USA; Department of Electrical and Computer Enzineering, North Carolina State University, Raleigh, NC, USA; U.S. Army Research Office, Durham, NC, USA","2018 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","13 Sep 2018","2018","","","2926","2930","In this paper, we propose to use a Conditional Generative Adversarial Network (CGAN) for distilling (i.e. transferring) knowledge from sensor data and enhancing low-resolution target detection. In unconstrained surveillance settings, sensor measurements are often noisy, degraded, corrupted, and even missing/absent, thereby presenting a significant problem for multi-modal fusion. We therefore specifically tackle the problem of a missing modality in our attempt to propose an algorithm based on CGANs to generate representative information from the missing modalities when given some other available modalities. Despite modality gaps, we show that one can distill knowledge from one set of modalities to another. Moreover, we demonstrate that it achieves better performance than traditional approaches and recent teacher-student models.","2379-190X","978-1-5386-4658-8","10.1109/ICASSP.2018.8462082","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8462082","Missing Modalities;Generative Adversarial Networks;Target Detection;Multi-Modal Fusion","Generators;Frequency modulation;Training;Acoustics;Acoustic sensors;Object detection;Generative adversarial networks","feature extraction;image fusion;image resolution;object detection;sensor fusion;surveillance","unconstrained surveillance settings;sensor measurements;significant problem;multimodal fusion;CGAN;cross-modality distillation;sensor data;conditional generative adversarial network;low-resolution target detection enhancement","","10","","21","IEEE","13 Sep 2018","","","IEEE","IEEE Conferences"
"Laplacian Pyramid Generative Adversarial Network for Infrared and Visible Image Fusion","H. Yin; J. Xiao","College of Automation and College of Artificial Intelligence, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Automation and College of Artificial Intelligence, Nanjing University of Posts and Telecommunications, Nanjing, China","IEEE Signal Processing Letters","28 Sep 2022","2022","29","","1988","1992","Generative adversarial network (GAN) has recently demonstrated a powerful tool for infrared and visible image fusion. However, existing methods extract the features incompletely, miss some textures, and lack the stability of training. To cope with these issues, this article proposes a novel image fusion Laplacian pyramid GAN (IF-LapGAN). Firstly, a generator is constructed which consists of shallow features extraction module, Laplacian pyramid module, and reconstruction module. Specifically, the Laplacian pyramid module is a pyramid-style encoder-decoder architecture, which progressively extracts the multi-scale features. Moreover, the attention module is equipped in the decoder to effectively decode the salient features. Then, two discriminators are adopted to discriminate the fused image and two different modalities respectively. To improve the stability of adversarial learning, we propose to develop another side supervised loss based on the side pre-trained fusion network. Extensive experiments show that IF-LapGAN achieves 3.27%, 27.28%, 6.32%, 1.39%, 3.14%, 1.15% and 1.07% improvement gains in terms of $Q_{NMI}$, $Q_{M}$, $Q_{Yang}$, $Q^{AB/F}$, MI, VIF, and FMI, respectively, compared with the second best values.","1558-2361","","10.1109/LSP.2022.3207621","National Natural Science Foundation of China(grant numbers:61971237); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9894670","Image fusion;generative adversarial network;Laplacian pyramid;attention module","Feature extraction;Laplace equations;Image fusion;Generative adversarial networks;Generators;Training;Decoding","feature extraction;image coding;image fusion;learning (artificial intelligence)","adversarial learning;side pre-trained fusion network;Laplacian pyramid generative adversarial network;visible image fusion;image fusion Laplacian pyramid GAN;shallow feature extraction module;Laplacian pyramid module;reconstruction module;pyramid-style encoder-decoder architecture;multiscale features;attention module;salient features","","","","34","IEEE","19 Sep 2022","","","IEEE","IEEE Journals"
"Fusion of Infrared and Visible Images Based on Improved Generative Adversarial Networks","S. Wang; X. Li; W. Huo; J. You","University Of Science & Technology Beijing, Beijing, China; University Of Science & Technology Beijing, Beijing, China; University Of Science & Technology Beijing, Beijing, China; University Of Science & Technology Beijing, Beijing, China","2022 3rd International Conference on Information Science, Parallel and Distributed Systems (ISPDS)","7 Sep 2022","2022","","","247","251","In order to improve the fusion quality of infrared and visible light images, enhance the visual effect of fused images, and solve the problems that traditional fusion methods need to manually set fusion rules and the background details of fused images are poorly preserved, this paper proposes an improved generative adversarial network that combines multi-scale information. The generator used in this method is a typical encoder and decoder structure, and the discriminator uses a dual discriminator to establish the confrontation relationship between the infrared source image, the visible light source image and the fusion image respectively. Before the source image is input to the encoder, multi-scale information is introduced through the Inception network, which effectively extracts the multi-scale features of the image, which ensures the subsequent improvement of the quality of the fusion image. In addition, the loss function is improved to retain more background details and highlight infrared feature information. The control experiment results show that the method in this paper obtains better fusion effect in subjective and objective evaluation.","","978-1-6654-8747-4","10.1109/ISPDS56360.2022.9874034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9874034","image fusion;generative adversarial network;multi-scale;infrared image;visible light image","Information science;Generative adversarial networks;Feature extraction;Visual effects;Generators;Decoding;Data mining","discriminators;feature extraction;image fusion;infrared imaging","infrared images;visible images;improved generative adversarial network;fusion quality;visible light images;visual effect;traditional fusion methods;fusion rules;multiscale information;infrared source image;visible light source image;fusion image;inception network;multiscale features;highlight infrared feature information;fusion effect;dual discriminator","","","","12","IEEE","7 Sep 2022","","","IEEE","IEEE Conferences"
"Automatic Area-Based Registration of Optical and SAR Images Through Generative Adversarial Networks and a Correlation-Type Metric","L. Maggiolo; D. Solarna; G. Moser; S. B. Serpico","University of Genoa, Genoa, Italy; University of Genoa, Genoa, Italy; University of Genoa, Genoa, Italy; University of Genoa, Genoa, Italy","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","2089","2092","The automatic registration of multisensor remote sensing images is a highly challenging task due to the inherently different physical, statistical, and textural properties of the input data. In the present paper, this problem is addressed in the case of optical-SAR images by proposing a novel method based on deep learning and area-based registration concepts. The method integrates a conditional generative adversarial network (cGAN), an area-based cross-correlation-type l2 similarity metric, and the COBYLA constrained maximization algorithm. Whereas correlation-type metrics are typically ineffective in the application to multisensor registration, the proposed approach allows exploiting the image translation capabilities of cGAN architectures to enable the use of an l2 similarity metric, which favors high computational efficiency. Experiments with Sentinel-1 and Sentinel-2 data suggest the effectiveness of this strategy and the capability of the proposed method to achieve accurate registration.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323235","European Space Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323235","Multisensor image registration;conditional generative adversarial network;$\ell^{2}$ similarity;COBYLA","Radar polarimetry;Optical imaging;Measurement;Optical sensors;Feature extraction;Training;Generative adversarial networks","geophysical image processing;geophysical signal processing;image classification;image fusion;image registration;radar imaging;remote sensing;remote sensing by radar;sensor fusion;synthetic aperture radar","automatic area-based registration;generative adversarial networks;correlation-type metric;automatic registration;multisensor remote sensing images;textural properties;optical-SAR images;deep learning;area-based registration concepts;conditional generative adversarial network;area-based cross-correlation-type l;image translation capabilities;Sentinel-2 data","","4","","14","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
