"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Satellite Image Fusion Based on Improved Fast Discrete Curvelet Transforms","K. Jemseera; P. Noufal","Dept. of Electron. & Commun., M.E.S Coll. of Eng., Kuttippuram, India; Dept. of Electron. & Commun., M.E.S Coll. of Eng., Kuttippuram, India","2015 Fifth International Conference on Advances in Computing and Communications (ICACC)","17 Mar 2016","2015","","","430","433","Image fusion is the process of merging two or more images into a more informative single image. Satellite image fusion uses high resolution panchromatic image and low resolution multispectral image. IHS, Brovery, PCA, Wavelet, Curvelet etc are the existing techniques available for image fusion. But simultaneous retention of spatial and spectral resolution is an important concern in remote sensing applications. In this paper we proposed an improved Satellite image fusion method based on Fast Discrete curvelet Transform (FDCT) via wrapping. The method uses an improved fusion rule, were the maximum FDCT coefficients from each cell of the Intensity component of the MS image and histogram matched PAN image are taken. The resulting image is then undergone a comparative analysis with the outcomes of existing methodologies. The comparative analysis proves that the proposed method retains more spatial and spectral details than other methods.","","978-1-4673-6994-7","10.1109/ICACC.2015.30","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7433897","Image Fusion;Fast Discrete Curvelet Transforms;Intensity-Hue-Transforms;wavelet transforms","Image fusion;Spatial resolution;Discrete wavelet transforms;Satellites","curvelet transforms;image fusion;remote sensing","satellite image fusion;fast discrete curvelet transforms;panchromatic image;low resolution multispectral image;remote sensing;maximum FDCT coefficients","","","","13","IEEE","17 Mar 2016","","","IEEE","IEEE Conferences"
"FPGA implementation of satellite image fusion using wavelet substitution method","G. Mamatha; V. Sumalatha; M. V. Lakshmaiah","Dept. of ECE, JNTUACEA, Ananthapuramu, India; Dept. of ECE, JNTUACEA, Ananthapuramu, India; Dept. of ECE, JNTUACEA, Ananthapuramu, India","2015 Science and Information Conference (SAI)","3 Sep 2015","2015","","","1155","1159","Image fusion is a process of merging the relevant information from a set of images into a single image. The goal of image fusion in remote sensing is to create new images that contain both low spatial resolution multispectral data (color information) and high spatial resolution panchromatic data (details). The choice of appropriate wavelet filters for the design and implementation on FPGA, a detailed analysis has been carried out in MATLAB Simulink R2010b software using averaging, additive and substitutive fusion rules. In this paper substitutive rule using the Haar, Daubechies 3 (db3) and Cohen Daubechies Feauveau (CDF) 9/7 filters are used for image decomposition and reconstruction. CDF 9/7 is found to be the best filter and is chosen for FPGA implementation. Single level 2D-DWT based image fusion has been performed using substitutive method and then the hardware software co-simulation design has been synthesized in Xilinx ISE 13.1 and implemented on ML605 Virtex 6 FPGA kit. From the results, it is observed that the design consumes a total power of 4.349W and operates at a maximum frequency of 849.618MHz.","","978-1-4799-8547-0","10.1109/SAI.2015.7237290","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7237290","Image Fusion;Image Resampling;Image Registration;DWT;FPGA","Image fusion;Field programmable gate arrays;Image resolution;Software;Hardware;Generators","artificial satellites;discrete wavelet transforms;field programmable gate arrays;geophysical image processing;hardware-software codesign;image colour analysis;image filtering;image fusion;image reconstruction;image resolution;remote sensing","FPGA implementation;satellite image fusion;wavelet substitution method;information merging;remote sensing;low-spatial resolution multispectral data;color information;high-spatial resolution panchromatic data;wavelet filters;MATLAB Simulink R2010b software;averaging fusion rule;additive fusion rule;substitutive fusion rule;Haar-Daubechies-3 filter;Cohen-Daubechies-Feauveau filter;CDF-9/7 filter;image decomposition;image reconstruction;single-level 2D-DWT based image fusion;substitutive method;hardware software co-simulation design;Xilinx ISE 13.1;ML605 Virtex 6 FPGA kit","","7","","10","IEEE","3 Sep 2015","","","IEEE","IEEE Conferences"
"FY-3D/MERSI-II Meteorological Satellite Image Fusion Method and its Application","Z. Yunyu; C. Yingying; W. Ming; H. Mingqiong; T. Jing","School of Resource and Environmental Science, Wuhan University, Wuhan, China; Hubei Meteorological Service Center, Wuhan, China; Institute of Heavy Rain, CMA, Wuhan, China; Hubei Meteorological Service Center, Wuhan, China; Hubei Meteorological Service Center, Wuhan, China","2020 IEEE 3rd International Conference on Information Systems and Computer Aided Education (ICISCAE)","2 Nov 2020","2020","","","237","240","In order to solve the problem that the spatial resolution of some channels of the FY-3D satellite medium-resolution spectral imager (MERSI-II) is not high enough, 19 channel images with a spatial resolution of 1000 meters are merged and enhanced. Based on the geometric correction of the original data, the Gram-Schimidt Transform remote sensing fusion algorithm is selected, and the panchromatic image extracted from the MERSI-II 250-meter spatial resolution image is used. Then selected the WMO “natural color” synthesis scheme is to display RGB three-color synthesis on the fused image. The result of FY-3D satellite image data fusion shows that the fused image has clear colors, which not only retains the multi-spectral characteristics of 1000-meter channel data, but also has the high-resolution advantage of 250-meter channel data. The comparison experiment found that compared with the original image, the fused image has greatly improved the ability to recognize the topography of rivers, lakes, land and sea boundaries, and mountain range trends. And the ability to recognize snow, vegetation cover, and structural features of cloud has also been significantly enhanced. The fusion algorithm can greatly improve the remote sensing fine analysis capability of FY-3D / MERSI - II images in the fields of disaster prevention and mitigation and ecological civilization construction.","","978-1-7281-8304-6","10.1109/ICISCAE51034.2020.9236890","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9236890","FY-3D;Image fusion;spatial resolution;remote sensing","Spatial resolution;Remote sensing;Satellites;Monitoring;Image fusion;Snow;Image color analysis","ecology;geophysical image processing;geophysical techniques;image colour analysis;image fusion;image resolution;remote sensing;sensor fusion","FY-3D satellite medium-resolution spectral imager;channel images;Gram-Schimidt Transform remote sensing fusion algorithm;panchromatic image;spatial resolution image;WMO natural color synthesis scheme;FY-3D satellite image data fusion;channel data;high-resolution advantage;MERSI-II meteorological satellite image fusion method;RGB three-color synthesis;topography;rivers;lakes;sea boundaries;land boundaries;snow;mountain range trends;vegetation cover;structural features","","","","24","IEEE","2 Nov 2020","","","IEEE","IEEE Conferences"
"Satellite Image Fusion using FDCT for Land Cover Classification","S. K. Naik; H. Ramesh","Water Resources and Ocean Engineering National Institute of Technology Karnataka, Mangalore, India; Water Resources and Ocean Engineering National Institute of Technology Karnataka, Mangalore, India","2021 IEEE 6th International Conference on Computing, Communication and Automation (ICCCA)","10 Jan 2022","2021","","","81","86","Remote sensing is a fast developing field of science involving repetitive collection of data from earth observing satellites. However each satellite system has one or more limitations, giving rise to the need of data collection from multiple sources and their fusion. Landsat 8 collects images in a broad spectrum but at a coarser spatial resolution of 30m. Cartosat-1 collects images at a high spatial resolution of 2.5m but lacks color details. Good visually interpretable images are indispensable for land cover classification. In this paper, the Landsat 8 and Cartosat-1 images are fused by using the Fast Discrete Curvelet Transform (FDCT) method. Supervised classification using the Random Forest (RF) classifier is performed on the Landsat 8 multispectral image and the fused image. The results showed high quality of image fusion based on the entropy, RMSE and CC values obtained for the given dataset. The fusion process also improved the overall accuracy of the land cover classification.","2642-7354","978-1-6654-1473-9","10.1109/ICCCA52192.2021.9666283","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9666283","Satellite image fusion;Land cover classification","Earth;Satellites;Artificial satellites;Stereo image processing;Transforms;Entropy;Spatial resolution","curvelet transforms;geophysical image processing;image classification;image fusion;image resolution;land cover;remote sensing","fused image;fusion process;land cover classification;satellite image fusion;FDCT;remote sensing;earth observing satellites;satellite system;data collection;coarser spatial resolution;high spatial resolution;good visually interpretable images;Cartosat-1 images;Fast Discrete Curvelet Transform method;supervised classification;Landsat 8 multispectral image;size 30.0 m;size 2.5 m","","","","29","IEEE","10 Jan 2022","","","IEEE","IEEE Conferences"
"A New Satellite Image Fusion Method Based on Distributed Compressed Sensing","F. Li; S. Hong; L. Wang","Department of Communication Engineering, Xiamen University, Fujian, China; Department of Communication Engineering, Xiamen University, Fujian, China; Department of Communication Engineering, Xiamen University, Fujian, China","2018 25th IEEE International Conference on Image Processing (ICIP)","6 Sep 2018","2018","","","1882","1886","In this paper, we propose a method for fusion of low-resolution multispectral (LRM) image and high-resolution panchromatic (HRP) image to obtain high-resolution multispectral (HRM) image based on distributed compressed sensing (DCS). In the proposed method, HRP image is firstly used to obtain approximation and detail dictionary. Then, joint-sparsity-model-1 (JSM-1) is applied directly to both LRM bands and HRM bands. Each band in LRM image is decomposed into common component and innovation component which can be sparsely represented over the approximation dictionary. Based on Orthogonal Matching Pursuit (OMP) algorithm, the sparse coefficients are calculated from JSM-1 of the LRM image. Lastly, each band in HRM image is modeled as the fusion of the corresponding LRM band and detail band over the detail dictionary. Two datasets are used in the experiments to validate the proposed method and the results show that the proposed method has better performance than the traditional methods.","2381-8549","978-1-4799-7061-2","10.1109/ICIP.2018.8451648","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8451648","Distributed compressed sensing;high-resolution panchromatic image;joint sparsity model;low-resolution multispectral image;satellite image fusion","Dictionaries;Compressed sensing;Sensors;Spatial resolution;Satellites;Matching pursuit algorithms","compressed sensing;geophysical image processing;image fusion;image resolution;iterative methods;remote sensing;sparse matrices","new satellite image fusion method;distributed compressed sensing;low-resolution multispectral image;high-resolution multispectral image;HRP image;joint-sparsity-model-1;LRM bands;HRM bands;LRM image;innovation component;approximation dictionary;JSM-1;HRM image;orthogonal matching pursuit algorithm;high-resolution panchromatic image;sparse coefficients","","1","","20","IEEE","6 Sep 2018","","","IEEE","IEEE Conferences"
"Pixel based satellite image fusion using dual-tree complex and Curvelet transform","P. M. Chaudhari; S. P. Mahajan","Department of Electronics and Telecommunication, College of Engineering, Pune, Maharashtra, India; Department of Electronics and Telecommunication, College of Engineering, Pune, Maharashtra, India","2017 International Conference on Recent Innovations in Signal processing and Embedded Systems (RISE)","11 Jun 2018","2017","","","264","268","Multisensory Image fusion is the operation of combining complementary information from two or more source images into a single fused image. The fused image will supply supplementary information from source images and reduce the redundancy. Satellite image fusion is the process of fusion between high spectral but low resolution multispectral and low-spectral but high-resolution panchromatic images. Traditional fusion methods can't give the image with high spectral and spatial resolution. Fusion using DWT achieve an image with high spectral information but failed to provide spatial information and it has less sharpness in fused image. But using Curvelet transform we get a fused image with high spatial and spectral information with more sharpness.","","978-1-5090-4760-4","10.1109/RISE.2017.8378164","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8378164","component;formatting;style;styling;insert (key words)","Image fusion;Discrete wavelet transforms;Image resolution;Distortion;Image edge detection","curvelet transforms;duality (mathematics);geophysical image processing;image fusion;image resolution;trees (mathematics)","pixel based satellite image fusion;dual-tree complex;Multisensory Image fusion;single fused image;high-resolution panchromatic images;high spectral resolution;spatial resolution;high spatial information;Curvelet transform","","","","9","IEEE","11 Jun 2018","","","IEEE","IEEE Conferences"
"Comparison and Analysis of Image Fusion Algorithms for GF-2 Satellite","W. -Z. Zhou; J. -Z. Li","The School of Information Science& Engineering, Hebei University of Science and Technology, China; The School of Information Science& Engineering, Hebei University of Science and Technology, China","2018 10th International Conference on Modelling, Identification and Control (ICMIC)","11 Nov 2018","2018","","","1","6","Image fusion is an indispensable step in the technology of satellite image processing. After orthorectification and registration can image fusion, the image fusion can effectively increase the utilization rate of the image and improve the discrimination of objects in the image. Firstly, this article introduces the background and significance of image fusion technology nowadays, and then introduced the related algorithms of image fusion in detail. Finally, the algorithm is implemented through experiments. The experiment adopts “GF-2” satellite to acquire the image data. The Xiongan New Area divided by Hebei Province was chosen as the experimental area. Comparing and analyzing the Baiyangdian Wharf in Anxin County, which is rich in features, high contrast, and low cloudiness. Several fusion algorithms were compared and analyzed by visual observation and quantitative analysis. The experimental results in this paper can be used to provide a reference for the fusion and application of “GF-2” satellite image data.","","978-1-5386-5416-3","10.1109/ICMIC.2018.8529899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8529899","Image fusion;Compared;Satellite imagery","Image fusion;Satellites;Interpolation;Spatial resolution;Principal component analysis;Wavelet analysis","geophysical image processing;image fusion;image processing;remote sensing","satellite image data;image fusion technology;satellite image processing;GF-2 satellite;image fusion algorithms","","","","18","IEEE","11 Nov 2018","","","IEEE","IEEE Conferences"
"Research of Image Fusion Method about ZY-3 Panchromatic Image and Multispectral Image","C. Qiu; J. Wei; Q. Dong","College of Geomatics, Xi’an University of Science and Technology, Xi’an, China; College of Geomatics, Xi’an University of Science and Technology, Xi’an, China; Shaanxi Institute of Surveying and Mapping of Land, Xi’an, China","2018 Fifth International Workshop on Earth Observation and Remote Sensing Applications (EORSA)","3 Jan 2019","2018","","","1","5","At present, there are few researches on the fusion method of ZY-3 satellite. The paper takes the ZY-3 image of Xi'an as an example, the image fusion experiments were mainly performed using the Brovey transform and Gram-schmidt transform method. Then qualitative analysis from the following three aspects: sharpness, texture features, and hue. Quantitative evaluation from four aspects including standard deviation, information entropy, mean value and correlation coefficient. Combined with the results of qualitative and quantitative analysis above, it shows that Gram-schmidt transform is the most suitable fusion method for panchromatic image and multispectral image of ZY-3 satellite in the existing fusion method.","","978-1-5386-6642-5","10.1109/EORSA.2018.8598582","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8598582","Remote Sensing Image Fusion;ZY-3 satellite image;Brovey transform;Gram-schmidt transform;Accuracy evaluation","Transforms;Remote sensing;Image fusion;Image resolution;Histograms;Satellites;Standards","geophysical image processing;image fusion;image texture;land cover;remote sensing","image fusion method;ZY-3 Panchromatic Image;multispectral image;ZY-3 satellite;image fusion experiments;correlation coefficient;Brovey transform;Gram-schmidt transform;texture features;hue;information entropy;Xi'an","","","","10","IEEE","3 Jan 2019","","","IEEE","IEEE Conferences"
"High-reflectivity objects distributed optical satellite image fusion based on NDVI classification","Z. Zexing; X. Qizhi; W. Haibo; Y. Wenyong","Beijing Key Laboratory of Digital Media, Beihang University, Beijing, China; Beijing Key Laboratory of Digital Media, Beihang University, Beijing, China; China Centre for Resources satellite Data and Application, Beijing, China; China Centre for Resources satellite Data and Application, Beijing, China","2017 2nd International Conference on Frontiers of Sensors Technologies (ICFST)","18 Dec 2017","2017","","","231","235","Ratioing method is one type of the most famous fusion methods in remote sensing image fusion domain. Generally, the ratioing method synthesizes a low-resolution panchromatic (Pan) image by adaptive weighted summation of a multispectral (MS) image. Consequently, the accuracy of the weights for low-resolution Pan image synthesis is of great importance. However, in most cases, the optical satellite images contain lots of high-reflectivity objects, such as clouds covered regions, and high-reflectivity buildings. These objects are saturate due to their strong reflectance. The distortion of saturated objects results in the failure of weights calculation, so that causes the color distortion of fused images. To solve the problem, this paper proposes a high-reflectivity objects distributed optical satellite image fusion method based on NDVI classification. First, the NDVI index is employed to classify the pixels of a MS image into high-reflectivity group and normal group, then the pixels in normal group is used to calculate the weighted coefficients, finally the fused image is obtained by ratioing transform. Experimental results on a large number of test images show that the proposed method has good performance on reducing color distortion.","","978-1-5090-4860-1","10.1109/ICFST.2017.8210509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8210509","Image fusion;Pan-sharpening;Remote sensing image;NDVI index","Remote sensing;Optical distortion;Optical sensors;Image color analysis;Image resolution;Optical imaging;Distortion","geophysical image processing;image classification;image colour analysis;image fusion;image resolution;sensor fusion;vegetation;vegetation mapping","high-reflectivity objects;NDVI classification;ratioing method;famous fusion methods;remote sensing image fusion domain;low-resolution panchromatic image;adaptive weighted summation;multispectral image;low-resolution Pan image synthesis;optical satellite images;high-reflectivity buildings;strong reflectance;saturated objects results;weights calculation;color distortion;fused image;optical satellite image fusion method;MS image;high-reflectivity group;test images;ratioing transform;NDVI index","","","","20","IEEE","18 Dec 2017","","","IEEE","IEEE Conferences"
"Satellite Image Fusion for Obtaining High Resolution Images Using Deep Neural Network","A. N. Rahman; V. Tripathiy; A. D. Gupta; B. Paul; M. T. Kurian; V. P. Vijayan","Innovation and Research Society, Mavelipuram, Kerala, India; Department of Computer Science and Engineering, Graphic Era Deemed to be University, Dehradun, Uttarakhand, India; Department of Geography, Chandernagore Government College, Hugli, West Bengal, India; Department of Information Technology, Rajagiri School of Engineering and Technology, Cochin, Kerala, India; Department of Electronics and Communication Engineering, Baselios Mathews II College of Engineering, Sasthamkotta, Kerala, India; Mangalam College of Engineering, Kottayam, Kerala, India","2022 International Conference on Intelligent Innovations in Engineering and Technology (ICIIET)","5 Dec 2022","2022","","","301","306","Due to its critical function in a wide range of applications, scene categorization of high-resolution remote sensing (RS) photos has drawn increasing attention. A technique for spatiotemporal fusion using deep neural networks (DNNs) with a large amount of remote sensing data as the application background. An innovative multispectral image fusion architecture is proposed in this paper. The proposed method for fusing satellite images entails two phases, each using two neural networks. In the first stage, an adaptively weighted injection-based joints detailed approach to remotely sensed image fusion is discussed. Multispectral (MS) and panchromatic (PAN) images are used to extract spatial features using a wavelet transform. In contrast to the conventional detail injection technique, dictionary learning from the sub-images themselves is used to construct the primary joint details by sparsely representing the extracted features. To minimize spectrum distortions in the fused images while keeping spatial information, we implemented a unique loss function for this DNN. This network is known as the ’Spectral Reimbursement Network (SRN).’ Finally, using three datasets, full-reference, and limited-reference criterion, the proposed strategy is compared against several state-of-the-art methods. Experiment findings demonstrate that the suggested technique can compete in both spatial and spectral parameters.","","978-1-6654-5653-1","10.1109/ICIIET55458.2022.9967537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967537","Spectral reimbursement network;fused MS image;Deep neural network;Satellite image","Deep learning;Wavelet transforms;Technological innovation;Satellites;Neural networks;Feature extraction;Spatiotemporal phenomena","deep learning (artificial intelligence);feature extraction;geophysical image processing;image classification;image fusion;image representation;image resolution;remote sensing;wavelet transforms","adaptively weighted injection-based joints detailed approach;critical function;deep neural Network;deep neural networks;high resolution images;high-resolution remote sensing photos;loss function;multispectral image fusion architecture;panchromatic images;primary joint details;remote sensing data;satellite image fusion;satellite images;scene categorization;spatial parameter;spatial features;spatiotemporal fusion;spectral parameter;spectral reimbursement network;spectrum distortions","","","","11","IEEE","5 Dec 2022","","","IEEE","IEEE Conferences"
