"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Cloud-Gan: Cloud Removal for Sentinel-2 Imagery Using a Cyclic Consistent Generative Adversarial Networks","P. Singh; N. Komodakis","Ecole des Ponts ParisTech & Université Paris Est, France; Ecole des Ponts ParisTech & Université Paris Est, France","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","1772","1775","Cloud cover is a serious impediment in land surface analysis from Remote Sensing images either causing complete obstruction (thick clouds) with loss of information or blurry effects when being semi-transparent (thin clouds). While thick clouds require complete pixel replacement, thin cloud removal is fairly challenging as the atmospheric and land-cover information is inter-twined. In this paper, we address this problem and propose a Cloud-GAN to learn the mapping between cloudy images and cloud-free images. The adver-sarialloss in the proposed method constrains the distribution of generated images to be close enough to the underlying distribution of the non-cloudy images. An additional cycle consistency loss is used to further restrain the generator to predict cloud-free images only of the same scene as reflected in the cloudy images. Our method not only rejects the necessity of any paired (cloud/cloud-free) training dataset but also avoids the need of any additional (expensive) spectral source of information such as Synthetic Aperture Radar imagery which is cloud penetrable. Lastly, we demonstrate the efficacy of our technique by training on an openly available and fairly new Sentinel-2 Imagery dataset consisting of real clouds. We also show significant improvement in PSNR values after removing clouds on synthetic images thus validating the competency of our methodology.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8519033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8519033","Cloud Removal;Generative Adversarial Networks;Deep Learning;Sentinel-2 Imagery","Clouds;Training;Generators;Remote sensing;Synthetic aperture radar;Gallium nitride;Generative adversarial networks","clouds;geophysical image processing;image restoration;radar imaging;remote sensing by radar;synthetic aperture radar","cloud removal;cyclic consistent generative adversarial networks;Remote Sensing images;thick clouds;atmospheric land-cover information;Cloud-GAN;cloudy images;cloud-free images;generated images;noncloudy images;cloud cover;synthetic aperture radar imagery;thin cloud;Sentinel-2 imagery;land surface analysis","","73","","13","EU","4 Nov 2018","","","IEEE","IEEE Conferences"
"Super Resolution Approach for the Satellite Data Based on the Generative Adversarial Networks","M. Lavreniuk; N. Kussul; A. Shelestov; A. Lavrenyuk; L. Shumilo","Space Research Institute NASU-SSAU, Kyiv, Ukraine; National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine; National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine; National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine; National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","1095","1098","In the past few years, medium and high-resolution data became freely available for downloading. It provides great opportunity for researchers not to select between solving the task with high-resolution data on small territory or on global scale, but with low-resolution satellite images. Due to high spectral and spatial resolution of the data, Sentinel-1 and Sentinel-2 are very popular sources of information. Nevertheless, in practice if we would like to receive final product in 10 m resolution we should use bands with 10 m resolution. Sentinel-2 has four such bands, but also has other bands, especially red-edge 20 m resolution bands that are useful for vegetation analysis and often are omitted due to lower resolution. Thus, in this study we propose methodology for enhancing resolution (super-resolution) of the existing low-resolution images to higher resolution images. The main idea is to use advanced methods of deep learning - Generative Adversarial Networks (GAN) and train it to increase the resolution for the satellite images. Experimental results for the Sentinel-2 data showed that this approach is efficient and could be used for creating high resolution products.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9884460","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9884460","deep learning;Generative Adversarial Networks;GAN;super-resolution;Sentinel-2","Deep learning;Image resolution;Satellites;Superresolution;Vegetation mapping;Generative adversarial networks;Spatial resolution","geophysical image processing;image resolution;remote sensing;vegetation","high-resolution data;low-resolution satellite images;high spectral resolution;spatial resolution;Sentinel-1;enhancing resolution;existing low-resolution images;higher resolution images;Generative Adversarial Networks;Sentinel-2 data;high resolution products;super resolution approach;satellite data;size 10.0 m;size 20.0 m","","","","23","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"An Approach To Super-Resolution Of Sentinel-2 Images Based On Generative Adversarial Networks","K. Zhang; G. Sumbul; B. Demir",Shanghai Jiao Tong University; Technische Universität Berlin; Technische Universität Berlin,"2020 Mediterranean and Middle-East Geoscience and Remote Sensing Symposium (M2GARSS)","2 Jun 2020","2020","","","69","72","This paper presents a generative adversarial network based super-resolution (SR) approach (which is called as S2GAN) to enhance the spatial resolution of Sentinel-2 spectral bands. The proposed approach consists of two main steps. The first step aims to increase the spatial resolution of the bands with 20m and 60m spatial resolutions by the scaling factors of 2 and 6, respectively. To this end, we introduce a generator network that performs SR on the lower resolution bands with the guidance of the bands associated to 10m spatial resolution by utilizing the convolutional layers with residual connections and a long skip-connection between inputs and outputs. The second step aims to distinguish SR bands from their ground truth bands. This is achieved by the proposed discriminator network, which alternately characterizes the high level features of the two sets of bands and applying binary classification on the extracted features. Then, we formulate the adversarial learning of the generator and discriminator networks as a min-max game. In this learning procedure, the generator aims to produce realistic SR bands as much as possible so that the discriminator incorrectly classifies SR bands. Experimental results obtained on different Sentinel-2 images show the effectiveness of the proposed approach compared to both conventional and deep learning based SR approaches.","","978-1-7281-2190-1","10.1109/M2GARSS47143.2020.9105165","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9105165","Sentinel-2 images;super-resolution;generative adversarial network;remote sensing","Image color analysis;Superresolution;Neural networks;Geoscience and remote sensing;Games;Generative adversarial networks;Feature extraction","convolutional neural nets;feature extraction;game theory;geophysical image processing;image classification;image resolution;learning (artificial intelligence);minimax techniques","generative adversarial network;super-resolution approach;S2GAN;spatial resolution;Sentinel-2 spectral bands;generator network;lower resolution bands;ground truth bands;discriminator network;binary classification;adversarial learning;realistic SR bands;Sentinel-2 images;convolutional layers;feature extraction;min-max game;size 20.0 m;size 10.0 m;size 60.0 m","","3","","10","IEEE","2 Jun 2020","","","IEEE","IEEE Conferences"
"Automatic Area-Based Registration of Optical and SAR Images Through Generative Adversarial Networks and a Correlation-Type Metric","L. Maggiolo; D. Solarna; G. Moser; S. B. Serpico","University of Genoa, Genoa, Italy; University of Genoa, Genoa, Italy; University of Genoa, Genoa, Italy; University of Genoa, Genoa, Italy","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","2089","2092","The automatic registration of multisensor remote sensing images is a highly challenging task due to the inherently different physical, statistical, and textural properties of the input data. In the present paper, this problem is addressed in the case of optical-SAR images by proposing a novel method based on deep learning and area-based registration concepts. The method integrates a conditional generative adversarial network (cGAN), an area-based cross-correlation-type l2 similarity metric, and the COBYLA constrained maximization algorithm. Whereas correlation-type metrics are typically ineffective in the application to multisensor registration, the proposed approach allows exploiting the image translation capabilities of cGAN architectures to enable the use of an l2 similarity metric, which favors high computational efficiency. Experiments with Sentinel-1 and Sentinel-2 data suggest the effectiveness of this strategy and the capability of the proposed method to achieve accurate registration.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323235","European Space Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323235","Multisensor image registration;conditional generative adversarial network;$\ell^{2}$ similarity;COBYLA","Radar polarimetry;Optical imaging;Measurement;Optical sensors;Feature extraction;Training;Generative adversarial networks","geophysical image processing;geophysical signal processing;image classification;image fusion;image registration;radar imaging;remote sensing;remote sensing by radar;sensor fusion;synthetic aperture radar","automatic area-based registration;generative adversarial networks;correlation-type metric;automatic registration;multisensor remote sensing images;textural properties;optical-SAR images;deep learning;area-based registration concepts;conditional generative adversarial network;area-based cross-correlation-type l;image translation capabilities;Sentinel-2 data","","4","","14","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"A Conditional Generative Adversarial Network to Fuse Sar And Multispectral Optical Data For Cloud Removal From Sentinel-2 Images","C. Grohnfeldt; M. Schmitt; X. Zhu","Signal Processing in Earth Observation, Technical University of Munich (TUM), Munich, Germany; Signal Processing in Earth Observation, Technical University of Munich (TUM), Munich, Germany; Signal Processing in Earth Observation, Technical University of Munich (TUM), Munich, Germany","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","1726","1729","In this paper, we present the first conditional generative adversarial network (cGAN) architecture that is specifically designed to fuse synthetic aperture radar (SAR) and optical multi-spectral (MS) image data to generate cloud- and haze-free MS optical data from a cloud-corrupted MS input and an auxiliary SAR image. Experiments on Sentinel-2 MS and Sentinel-l SAR data confirm that our extended SAR-Opt-cGAN model utilizes the auxiliary SAR information to better reconstruct MS images than an equivalent model which uses the same architecture but only single-sensor MS data as input.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8519215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8519215","SAR;optical remote sensing;data fusion;deep learning;generative adversarial network (GAN);cloud-removal","Synthetic aperture radar;Optical sensors;Optical imaging;Clouds;Remote sensing;Adaptive optics;Generative adversarial networks","geophysical image processing;image fusion;radar imaging;synthetic aperture radar","cloud-free MS optical data;Sentinel-l SAR data;single-sensor MS data;reconstruct MS images;auxiliary SAR information;extended SAR-Opt-cGAN model;auxiliary SAR image;cloud-corrupted MS input;haze-free MS optical data;multispectral image data;synthetic aperture radar;conditional generative adversarial network architecture;Sentinel-2;cloud removal;multispectral optical data","","51","3","12","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Cloud Removal in Unpaired Sentinel-2 Imagery Using Cycle-Consistent GAN and SAR-Optical Data Fusion","P. Ebel; M. Schmitt; X. X. Zhu","Signal Processing in Earth Observation, Technical University of Munich (TUM), Munich, Germany; Signal Processing in Earth Observation, Technical University of Munich (TUM), Munich, Germany; Remote Sensing Technology Institute (IMF), German Aerospace Center (DLR), Wessling, Germany","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","2065","2068","The majority of optical images acquired via spaceborne remote sensing are affected by clouds. Recent advances in cloud removal combine multimodal data with deep neural networks recovering the affected areas. To relax the requirements on the data the network is trained on previous approaches utilized generative models no longer necessitating strict pixel-wise correspondences between cloudy input and cloud-free target images. However, such models are often-times prone to fiction, i.e. the generation of content systematically differing from the structure of the target images. In this work we combine the fusion of optical and radar imagery with the advantages of generative models trainable on unpaired optical data, while reducing fiction by reconstructing optical information only where it need be-over cloud-covered areas. We evaluate our approach qualitatively and quantitatively and demonstrate its effectiveness.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9324060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9324060","synthetic aperture radar (SAR);optical imagery;cloud removal;data fusion;deep learning","Clouds;Optical imaging;Optical sensors;Adaptive optics;Generative adversarial networks;Synthetic aperture radar;Optical fiber networks","geophysical image processing;image reconstruction;neural nets;optical images;radar imaging;remote sensing;sensor fusion;synthetic aperture radar","generative models;longer necessitating strict pixel-wise correspondences;cloudy input;cloud-free target images;fiction;content systematically differing;optical radar imagery;unpaired optical data;optical information;cloud-covered areas;unpaired sentinel-2 imagery;cycle-consistent GAN;SAR-optical data fusion;optical images;spaceborne remote sensing;cloud removal combine multimodal data;deep neural networks","","8","","15","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"A High-Performance Multispectral Adaptation GAN for Harmonizing Dense Time Series of Landsat-8 and Sentinel-2 Images","R. Sedona; C. Paris; G. Cavallaro; L. Bruzzone; M. Riedel","University of Iceland, Reykjavik, Iceland; Department of Information Engineering and Computer Science, University of Trento, Trento, Italy; Jülich Supercomputing Centre, Jülich, Germany; Department of Information Engineering and Computer Science, University of Trento, Trento, Italy; University of Iceland, Reykjavik, Iceland","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","15 Oct 2021","2021","14","","10134","10146","The combination of data acquired by Landsat-8 and Sentinel-2 earth observation missions produces dense time series (TSs) of multispectral images that are essential for monitoring the dynamics of land-cover and land-use classes across the earth's surface with high temporal resolution. However, the optical sensors of the two missions have different spectral and spatial properties, thus they require a harmonization processing step before they can be exploited in remote sensing applications. In this work, we propose a workflow-based on a deep learning approach to harmonize these two products developed and deployed on an high-performance computing environment. In particular, we use a multispectral generative adversarial network with a U-Net generator and a PatchGan discriminator to integrate existing Landsat-8 TSs with data sensed by the Sentinel-2 mission. We show a qualitative and quantitative comparison with an existing physical method [National Aeronautics and Space Administration (NASA) Harmonized Landsat and Sentinel (HLS)] and analyze original and generated data in different experimental setups with the support of spectral distortion metrics. To demonstrate the effectiveness of the proposed approach, a crop type mapping task is addressed using the harmonized dense TS of images, which achieved an overall accuracy of 87.83% compared to 81.66% of the state-of-the-art method.","2151-1535","","10.1109/JSTARS.2021.3115604","CoE RAISE project; European Union's Horizon 2020 Research and Innovation Framework Programme(grant numbers:951733); ADMIRE project; European Union's Horizon 2020 JTI-EuroHPC research and innovation programme(grant numbers:956748); DEEP-EST project; European Union's Horizon 2020 research and innovation programme(grant numbers:754304); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9548804","Deep learning (DL);dense time series (TSs);generative adversarial network (GAN);harmonization;high performance computing (HPC);Landsat-8;remote sensing (RS);sentinel-2;virtual constellation","Remote sensing;Earth;Artificial satellites;Spatial resolution;Optical sensors;Generators;Generative adversarial networks","deep learning (artificial intelligence);geophysical image processing;land cover;land use;remote sensing by laser beam;time series","spectral distortion metrics;high-performance multispectral adaptation GAN;dense time series;Sentinel-2 earth observation missions;multispectral images;land-cover;land-use classes;optical sensors;spatial properties;harmonization processing step;remote sensing applications;deep learning approach;multispectral generative adversarial network;U-Net generator;Sentinel-2 mission;qualitative comparison;Landsat-8 images","","3","","63","CCBY","27 Sep 2021","","","IEEE","IEEE Journals"
"Thin Cloud Removal Fusing Full Spectral and Spatial Features for Sentinel-2 Imagery","J. Li; Y. Zhang; Q. Sheng; Z. Wu; B. Wang; Z. Hu; G. Shen; M. Schmitt; M. Molinier","College of Astronautics, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Astronautics, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Astronautics, Nanjing University of Aeronautics and Astronautics, Nanjing, China; School of Remote Sensing and Information Engineering, Wuhan University, Wuhan, China; College of Astronautics, Nanjing University of Aeronautics and Astronautics, Nanjing, China; MNR Key Laboratory for Geo-Environmental Monitoring of Great Bay Area, Shenzhen University, Shenzhen, China; School of Remote Sensing and Information Engineering, Wuhan University, Wuhan, China; Department of Aerospace Engineering, University of the Bundeswehr Munich, Neubiberg, Germany; VTT Technical Research Centre of Finland, Ltd., Espoo, Finland","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","20 Oct 2022","2022","15","","8759","8775","Multispectral remote sensing images are widely used for monitoring the globe. Although thin clouds can affect all optical bands, the influences of thin clouds differ with band wavelength. When processing multispectral bands at different resolutions, many methods only remove thin clouds in visible/near-infrared bands or rescale multiresolution bands to the same resolution and then process them together. The former cannot make full use of multispectral information, and in the latter, the rescaling process will introduce noise. In this article, a deep-learning-based thin cloud removal method that fuses full spectral and spatial features in original Sentinel-2 bands is proposed, named CR4S2. A multi-input and output architecture is designed for better fusing information in all bands and reconstructing the background at original resolutions. In addition, two parallel downsampling residual blocks are designed to transfer features extracted from different depths to the bottom of the network. Experiments were conducted on a new globally distributed Sentinel-2 thin cloud removal dataset called WHUS2-CRv. The results show that the best averaged peak signal-to-noise ratio, structural similarity index measurement, normalized root-mean-square error, and spectral angle mapper of the proposed method over 12 bands in all 20 testing images were 39.55, 0.9443, 0.0245, and 2.5676°, respectively. Compared with baseline methods, the proposed CR4S2 method can better restore not only the spatial features but also spectral features. This indicates that the proposed method is very promising for removing thin clouds in multispectral remote sensing images at different resolutions.","2151-1535","","10.1109/JSTARS.2022.3211857","Natural Science Foundation of Jiangsu Province(grant numbers:BK20220888); National Key Laboratory Foundation of China(grant numbers:2021-JCJQ-LB-006,8676142411442120); National Key Laboratory of Science and Technology on Space Microwave(grant numbers:HTKJ2022KL504018); Academy of Finland; Finnish Flagship Programme FCAI: Finnish Center for Artificial Intelligence(grant numbers:320183); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9910392","Deep learning (DL);multifeature fusion;parallel downsample residual block (PDRB);Sentinel-2;thin cloud removal","Clouds;Cloud computing;Remote sensing;Spatial resolution;Feature extraction;Vegetation mapping;Generative adversarial networks","feature extraction;geophysical image processing;image resolution;learning (artificial intelligence);mean square error methods;remote sensing","thin cloud removal fusing;spatial features;Sentinel-2 imagery;multispectral remote sensing images;optical bands;band wavelength;multispectral bands;rescale multiresolution bands;multispectral information;rescaling process;cloud removal method;original Sentinel-2 bands;named CR4S2;output architecture;fusing information;original resolutions;cloud removal dataset;WHUS2-CRv;peak signal-to-noise ratio;spectral angle mapper;baseline methods;spectral features","","","","63","CCBY","4 Oct 2022","","","IEEE","IEEE Journals"
"Gan-based SAR to Optical Image Translation in Fire-Disturbed Regions","X. Hu; P. Zhang; Y. Ban","Division of Geoinformatics, KTH Royal Institute of Technology, Stockholm, Sweden; Division of Geoinformatics, KTH Royal Institute of Technology, Stockholm, Sweden; Division of Geoinformatics, KTH Royal Institute of Technology, Stockholm, Sweden","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","1456","1459","Climate change by anthropogenic warming leads to increases in dry fuels and promotes forest fires. Multispectral images' quality is easily affected by poor atmospheric conditions. SAR satellite sensors can penetrate through clouds and image day and night. However, the burned area mapping methods widely used for optical data are not feasible to be applied for SAR data owing to the differences in imaging mechanisms. Recent advances in deep image translation can fill this gap by using Generative Adversarial Networks (GAN). In this research, we apply a GAN-based model for SAR to optical image translation over fire-disturbed regions. Specifically, Sentinel-1 SAR images are translated into Sentinel-2 images using the ResNet-based Pix2Pix model, which is trained on 281 large fire events and tested on the other 23 events in Canada. The generated images preserve the spectral characteristics well and show high similarity to the real images with Structure Similarity Index Measure (SSIM) over 0.59.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9884234","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9884234","Sentinel-2 MSI;Sentinel-1 C band SAR;image Translation;Generative Adversarial Network (GAN)","Optical losses;Visualization;Satellites;Soil moisture;Forestry;Optical imaging;Generative adversarial networks","fires;geophysical image processing;optical images;radar imaging;remote sensing by radar;synthetic aperture radar","gan-based SAR;optical image translation;fire-disturbed regions;climate change;anthropogenic warming;dry fuels;promotes forest fires;multispectral images;poor atmospheric conditions;SAR satellite sensors;image day;burned area mapping methods;optical data;SAR data;imaging mechanisms;deep image translation;GAN-based model;Sentinel-1 SAR images;Sentinel-2 images;ResNet-based Pix2Pix model;281 large fire events","","","","12","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"Single Sensor Image Fusion Using A Deep Convolutional Generative Adversarial Network","F. Palsson; J. R. Sveinsson; M. O. Ulfarsson","Faculty of Electrical and Computer Engineering Hjardarhagi 2-6, University of Iceland, Reykjavik, Iceland; Faculty of Electrical and Computer Engineering Hjardarhagi 2-6, University of Iceland, Reykjavik, Iceland; Faculty of Electrical and Computer Engineering Hjardarhagi 2-6, University of Iceland, Reykjavik, Iceland","2018 9th Workshop on Hyperspectral Image and Signal Processing: Evolution in Remote Sensing (WHISPERS)","27 Jun 2019","2018","","","1","5","Recently deployed multispectral sensors can acquire multispectral images where different bands have different spatial resolution depending on wavelength. An example is the Sentinel-2 constellation which can acquire multispectral bands of 10 m, 20 m, and 60 m resolution, covering the visible, near-infrared (NIR) and short-wave infrared (SWIR) parts of the electromagnetic spectrum. In this paper, a method to perform image fusion of the fine and coarse spatial resolution bands to increase the resolution of the coarser bands is proposed. The method is based on a so-called Generative Adversarial Network (GAN) and uses a deep convolutional design for both the generator and the discriminator. In experiments, it is demonstrated that the proposed method gives good results when compared to state-of-the-art single sensor image fusion methods using both simulated and real Sentinel-2 datasets.","2158-6276","978-1-7281-1581-8","10.1109/WHISPERS.2018.8747268","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8747268","Image fusion;generative adversarial network;convolutional network;Sentinel-2","Image resolution;Image fusion;Generators;Gallium nitride;Training;Generative adversarial networks;Signal resolution","geophysical image processing;geophysical techniques;image fusion;image resolution;image sensors;remote sensing","deep convolutional Generative Adversarial Network;multispectral images;Sentinel-2 constellation;multispectral bands;electromagnetic spectrum;fine resolution bands;coarse spatial resolution bands;deep convolutional design;Sentinel-2 datasets;multispectral sensors;visible band;short-wave infrared band;single sensor image fusion methods;near-infrared band;wavelength 10.0 m;wavelength 60.0 m;wavelength 20.0 m","","7","","16","IEEE","27 Jun 2019","","","IEEE","IEEE Conferences"
