"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Comparison of Remotely Sensed Sea Ice Concentrations with Reanalysis Dataset in Polar Regions","S. Liang; J. Zeng; Z. Li; K. -S. Chen; P. Zhang; H. Bi","Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; Institute of Geology, China Earthquake Administration, Beijing, China","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","4210","4213","This paper evaluated the consistency of four microwave remotely sensed sea ice concentration (SIC) products with respect to a reanalysis SIC dataset in polar regions during the period of 2015-2017. The remotely sensed SIC products include the Chinese Feng Yun-3B with enhanced NASA Team (NT2) sea ice algorithm (FY3B/NT2), the Chinese Feng Yun-3C with NT2 (FY3C/NT2), the DMSP SSMIS with Arctic Radiation and Turbulence Interaction Study Sea Ice (ASI) algorithm (SSMIS/ASI), and the GCOM-W AMSR2 with NASA Bootstrap (BT) algorithm (AMSR2/BT). The OISSTV2 (NOAA Optimum Interpolation 1/4 Degree Daily Temperature Analysis Version 2) dataset was adopted as a reference to compare and evaluate the performance of four satellite-based SIC products. The results show that remotely sensed SIC values are generally in good consistency with OISSTV2. Meanwhile, it is observed that different products have different bias in polar regions. Overall, the SSMIS/ASI product has better performance during the whole period, demonstrating that ASI algorithm may be more potential in SIC estimation. Our results also illustrate the spatial and temporal distribution characteristic of discrepancy between microwave remotely sensed SIC products and reanalysis dataset for the whole Arctic and Antarctic regions. The large difference for all the four SIC products mostly occurs in summer and marginal ice zone, indicating a great deal of uncertainty of satellite SIC products in this period and areas. The results will be useful to find possible errors in the satellite SIC products for further algorithm improvement.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8899166","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8899166","microwave remote sensing;sea ice concentration;reanalysis data;consistency","Silicon carbide;Arctic;Antarctica;Remote sensing;Sea ice;Satellites","geophysical signal processing;oceanographic techniques;remote sensing;sea ice","reanalysis dataset;polar regions;sea ice concentration products;reanalysis SIC dataset;Chinese Feng Yun-3B;Chinese Feng Yun-3C;DMSP SSMIS;GCOM-W AMSR2;NASA Bootstrap algorithm;OISSTV2 dataset;satellite-based SIC products;remotely sensed SIC values;ASI algorithm;SIC estimation;marginal ice zone;satellite SIC products;algorithm improvement;Arctic Radiation and Turbulence Interaction Study Sea Ice algorithm;SSMIS-ASI;NASA Team sea ice algorithm;microwave remotely sensed sea ice concentration;remotely sensed sea ice concentrations;Arctic region;Antarctic region","","1","","5","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"A Distribution Controllable Simulation Method of Remote Sensing Sea-Ice Images","C. Zhao; X. Dong; Y. Yan; N. Su; B. Huang","Harbin Engineering University, Jushri Technologies, INC; Harbin Engineering University, Jushri Technologies, INC; Harbin Engineering University, Jushri Technologies, INC; Harbin Engineering University, Jushri Technologies, INC; Harbin Engineering University, Jushri Technologies, INC","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","3063","3065","In the case of sailing out in the sea-ice areas, it is instructive for route planning to research the distribution characters of ice in the target sea. Existing deep learning methods have shown their strength on sea-ice images processing like image classification. Due to the complex environment around sea-ice area, capturing large quantities of images is not easy. Besides, it's often hard to guarantee the abundance of sea-ice distribution of each different scene class, which causes unsatisfactory classification results. Therefore, it is of considerable practical value to research on sea-ice images simulation. In this paper, a distribution controllable simulation method is proposed based on generative adversarial networks for remote sensing sea-ice images. This research can help settle the problem of small sea-ice samples, as well as can provide a practical method for optical image simulation and similar type problems.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323550","National Natural Science Foundation of China(grant numbers:61801142,61971153); Fundamental Research Funds for the Central Universities(grant numbers:3072020CFJ0804,3072020CFJ0805); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323550","generative adversarial networks;image simulation;remote sensing sea-ice","Sea ice;Generators;Marine vehicles;Feature extraction;Convolution;White noise;Software","geophysical image processing;image classification;oceanographic techniques;remote sensing;sea ice","distribution controllable simulation method;remote sensing sea-ice images;sea-ice area;target sea;deep learning methods;image classification;sea-ice distribution;sea-ice images simulation;sea-ice samples;optical image simulation","","","","7","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"Remote Sensing of Antarctic Sea Ice with Coordinated Aircraft and Satellite Data Acquisitions","S. Nghiem; T. Busche; T. Kraus; M. Bachmann; N. Kurtz; J. Sonntag; J. Woods; S. Ackley; H. Xie; T. Maksym; K. Tinto; W. Rack; P. Langhorne; C. Haas; C. Panowicz; I. Rigor; P. Morin; L. Nguyen; G. Neumann","Jet Propulsion Laboratory, California Institute of Technology, Pasadena, California, USA; German Aerospace Center, Microwaves and Radar Institute, Oberpfaffenhofen, Germany; German Aerospace Center, Microwaves and Radar Institute, Oberpfaffenhofen, Germany; German Aerospace Center, Microwaves and Radar Institute, Oberpfaffenhofen, Germany; NASA Goddard Space Flight Center, Maryland, Greenbelt, USA; NASA Goddard Space Flight Center, Maryland, Greenbelt, USA; NASA Goddard Space Flight Center, Maryland, Greenbelt, USA; Department of Geological Sciences, University of Texas at San Antonio, Texas, USA; Department of Geological Sciences, University of Texas at San Antonio, Texas, USA; Woods Hole Oceanographic Institution, Massachusetts, Woods Hole, USA; Lamont-Doherty Earth Observatory, Columbia University, New York, Palisades, USA; Gateway Antarctica, University of Canterbury, Christchurch, New Zealand; Department of Physics, University of Otago, Dunedin, New Zealand; York University, Toronto, Canada; U.S. National Ice Center, Washington District of Columbia, USA; Polar Science Center, University of Washington, Seattle, Washington, USA; Polar Geospatial Center, University of Minnesota, Saint Paul, Minnesota, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, California, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, California, USA","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","8531","8534","Remote sensing of Antarctic sea ice is required to characterize properties of the vast sea ice cover to understand its long-term increase in contrast to the decrease of Arctic sea ice. For this objective, the OIB/TanDEM-X Coordinated Science Campaign (OTASC) was successfully conducted in 2017 to obtain contemporaneous and collocated remote sensing data from NASA's Operation IceBridge (OIB) and the German Aerospace Center (DLR) TanDEM-X Synthetic Aperture Radar (SAR) system at X band together with Sentinel-1 and RADARSAT-2 SARs at C band in conjunction with WorldView satellite spectral sensors, surface measurements, and field observations. The Weddell Sea and the Ross Sea were two primary regions while SAR data were also collected over six other regions in the Southern Ocean. Satellite SAR data included both polarimetric and interferometric capabilities to infer snow and sea ice information in three dimensions (3D), while OIB/P-3 aircraft data include snow radar together with altimeter data for snow and sea ice observations in 3D over the Weddell Sea. Across the Ross Sea, IcePOD and AntNZ/York-University flights were carried out together with satellite SAR data acquisitions.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8518550","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8518550","Antarctic sea ice;SAR;TanDEM-X;Sentinel-1;RADARSAT-2;OIB;IcePOD;WorldView","Sea ice;Antarctica;Synthetic aperture radar;Aircraft;Sea measurements;Snow","data acquisition;oceanographic techniques;radar imaging;remote sensing by radar;sea ice;snow;spaceborne radar;synthetic aperture radar","sea ice information;sea ice cover;RADARSAT-2 SAR;OIB-P-3 aircraft data;OIB-TanDEM-X Coordinated Science Campaign;coordinated aircraft;Ross sea;Weddell sea;snow observations;WorldView satellite spectral sensors;German Aerospace Center TanDEM-X Synthetic Aperture Radar system;collocated remote sensing data;contemporaneous sensing data;Arctic sea ice;Antarctic sea ice;satellite data acquisitions;Antarctic Sea ice;satellite SAR data acquisitions;sea ice observations;altimeter data","","8","","19","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Full wave simulation of snowpack applied to microwave remote sensing of sea ice","S. Tan; J. Zhu; L. Tsang; S. V. Nghiem","Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA","2017 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","4 Dec 2017","2017","","","1380","1383","A fully coherent snowpack scattering and emission model is developed by numerically solving Maxwell's equations over the entire snowpack on a bottom half-space. The scattering matrix of the snowpack is directly obtained including both amplitude and phase. Both bistatic scattering coefficients and brightness temperatures of the snowpack are derived from full wave simulations. Simulation results demonstrate backscattering enhancement effects and coherent thin layer effects. The model is applied to study microwave signatures of the Arctic sea ice where the snow cover thickness has rapidly decreased. Microwave signatures are important in classification of sea-ice types and in quantitative characterization of snow cover properties. Both have strong impacts on the thermodynamics of sea ice. In the fully coherent model, a half-space dyadic Green's function is used in the volume integral equation to represent the effects of the underlying sea ice. Discrete dipole approximation is used to solve the volume integral equations, where parallel fast Fourier transform technique is utilized to accelerate the matrix-vector multiplications. The snowpack is represented as a bicontinuous medium. Periodic boundary conditions are applied in the two horizontal dimensions to simulate an infinite lateral extent of the snowpack.","2153-7003","978-1-5090-4951-6","10.1109/IGARSS.2017.8127220","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8127220","Snow on sea ice;microwave remote sensing;fully coherent model;backscattering enhancement;coherent layer effects","Scattering;Sea ice;Snow;Backscatter;Microwave FET integrated circuits;Microwave integrated circuits;Microwave theory and techniques","fast Fourier transforms;geophysical signal processing;Green's function methods;integral equations;Maxwell equations;remote sensing;sea ice;snow","microwave signatures;Arctic sea ice;snow cover thickness;snow cover properties;volume integral equation;fully coherent snowpack scattering;sea ice types;Maxwell equations;snowpack full wave simulation;microwave remote sensing;snowpack scattering model;snowpack emission model;snowpack scattering matrix;snowpack bistatic scattering coefficients;sea ice thermodynamics;half-space dyadic Green function;fast Fourier transform technique","","2","","7","IEEE","4 Dec 2017","","","IEEE","IEEE Conferences"
"Towards Operational Sea Ice Type Retrieval Using L-Band Synthetic Aperture Radar","S. Singha; A. M. Johansson; A. P. Doulgeris","Remote Sensing Technology Institute (IMF), German Aerospace Center (DLR), Bremen, Germany; Department of Physics and Technology, UiT The Arctic University of Norway, Tromsø, Norway; Department of Physics and Technology, UiT The Arctic University of Norway, Tromsø, Norway","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","4226","4229","Operational ice services around the world have recognized the economic and environmental benefits that come from the increased capabilities and uses of space-borne Synthetic Aperture Radar (SAR) observation system. The two major objectives in SAR based remote sensing of sea ice is on the one hand to have a large areal coverage, and on the other hand to obtain a radar response that carries as much information as possible. Although until now, L-Band SAR sensors are rarely used in an operational context, it offers greater capabilities for sea ice type retrieval and is more robust during the melt season compared to higher frequency bands. With the help of JAXA's ALOS-2 PALSAR-2 sensor, we are able to explore the potential of polarimetric L-band acquisitions for sea ice analysis and classification in an operational environment. In this study we investigated the incidence angle related variation on the L-band backscatter and recommended optimal scenarios for Artificial Neural Network based sea ice type retrieval schemes.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8900458","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8900458","Sea Ice Type;Feature Extraction;Po-larimetry;ALOS-2;TanDEM-L;Landsat-8","Sea ice;L-band;Synthetic aperture radar;Remote sensing;Arctic;Artificial satellites","oceanographic techniques;radar imaging;radar polarimetry;remote sensing by radar;sea ice;synthetic aperture radar","radar response;SAR sensors;polarimetric L-band acquisitions;sea ice analysis;sea ice classification;operational environment;L-band backscatter;artificial neural network;operational ice services;economic benefits;environmental benefits;SAR based remote sensing;Synthetic Aperture Radar;space-borne SAR observation system;operational sea ice type retrieval;sea ice type retrieval schemes;JAXA ALOS-2 PALSAR-2 sensor","","","","8","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Bias Assessment of Nasa Team and ASI Summer SEA ICE Concentrations in the Chukchi SEA using Kompsat-5 SAR","H. Han; H. -C. Kim","Unit of Arctic Sea-Ice Prediction, Korea Polar Research Institute (KOPRI), Republic of Korea; Unit of Arctic Sea-Ice Prediction, Korea Polar Research Institute (KOPRI), Republic of Korea","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","7090","7093","Bias assessment of sea ice concentration (SIC) derived from passive microwave sensors is very important because it has been used as an important parameter for climate change research. In this study, we analyzed biases in SICs retrieved from NASA Team (NT) and Arctic Radiation and Turbulence Interaction STudy (ARTIST) Sea Ice (ASI) algorithm implemented for the Special Sensor Microwave Imager/Sounder (SSMIS) and Advanced Microwave Scanning Radiometer-2 (AMSR2), respectively, in the Chukchi Sea in summer using the Korea Multi-Purpose SATellite-5 (KOMPSAT-5) synthetic aperture radar images. The root mean square error of ASI SIC was smaller than that of NT SIC. The SIC values from the sea ice algorithms showed different biases by the KOMPSAT-5 SIC range due to different sensitivities to atmospheric effects and ice surface melting conditions.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8518238","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8518238","Sea ice concentration;NASA Team;ASI;KOMPSAT-5;Chukchi Sea","Silicon carbide;Sea ice;Synthetic aperture radar;Microwave FET integrated circuits;Microwave integrated circuits;Microwave imaging;Arctic;Climate change","artificial satellites;melting;microwave imaging;oceanographic regions;oceanographic techniques;radiometry;remote sensing by radar;sea ice;synthetic aperture radar","bias assessment;nasa Team;ASI summer SEA ICE concentrations;Chukchi SEA;kompsat-5 SAR;sea ice concentration;passive microwave sensors;climate change research;NASA Team;Arctic Radiation;Turbulence Interaction STudy Sea Ice algorithm;Special Sensor Microwave Imager/Sounder;Advanced Microwave Scanning Radiometer-2;AMSR2;Chukchi Sea;Korea MultiPurpose SATellite-5;ASI SIC;NT SIC;SIC values;sea ice algorithms;KOMPSAT-5 SIC range;ice surface melting conditions","","","","6","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Application of Satellite Remote Sensing and Image Processing Techniques to Understand the Sea Ice Variability in the Weddell Sea Sector of Antarctica","S. Tom; H. G. Virani","Electronics and Telecommunications Engineering, Department Goa College of Engineering, Goa, India; Electronics and Telecommunications Engineering, Department Goa College of Engineering, Goa, India","2018 Second International Conference on Electronics, Communication and Aerospace Technology (ICECA)","30 Sep 2018","2018","","","608","613","The spatial and time-based variations of sea ice concentration / cover (SIC) and sea ice extent (SIE) trend were analysed using satellite-derived passive microwave radiometers data over a period of 37-years (1979-2015). In contrast to global warming sea-ice around Antarctica exhibits an expansion whereas in the sector-wise studies it shows increasing and decreasing patterns. In total, SIE of Antarctica exhibits positive yearly trends ( 24.9±4.4 103km2 year-1; 2.1±0.4 %decade-1). The Weddell sea sector shows an increase in SIE trend (5.2±1.8 103km2 year-1; 2.6±0.9 %decade-1), attributed to atmosphere and ocean sea ice interactions such as air temperature, pressure, ocean currents and wind components. The seasonal trends of this sector show both positive and negative trends controlled by the thermodynamic effect of winds. Significant positive trends were observed in the summer (20.4±5.4 103km2year-1) and the spring (1.9±5.3 103km2 year-1) seasons. In contrast, negative trends were observed in the autumn (-12.4±9.5 103km2year-1) and the winter (-2.5±4.9 103km2 year-1) seasons. Remote forcing's such as El Niño-Southern Oscillation (ENSO), Southern Annular Mode (SAM), Southern Oscillation Index (SOI) and temperature indices contribute to the increase of sea ice by producing variabilities in the wind fields. The study demonstrates the application of satellite remote sensing techniques to understand the sea ice variabilities and dynamics of southern hemisphere using high resolution physical and climatic forcing's.","","978-1-5386-0965-1","10.1109/ICECA.2018.8474797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8474797","Remote Sensing;Weddell sea ice;SIE;SIC;Trend;ENSO;SAM;Wind","Sea ice;Market research;Antarctica;Ocean temperature;Conferences;Satellite broadcasting","atmospheric movements;atmospheric pressure;atmospheric temperature;atmospheric thermodynamics;climatology;El Nino Southern Oscillation;global warming;ocean circulation;oceanographic regions;oceanographic techniques;radiometry;remote sensing;sea ice;wind","Antarctica;image processing technique;AD 1979 to 2015;air temperature;air pressure;ocean currents;wind components;thermodynamic effect;El Niño-Southern Oscillation;Southern Annular Mode;Southern Oscillation Index;temperature indices;southern hemisphere;high resolution physical forcing;climatic forcing;satellite remote sensing techniques;significant positive trends;negative trends;ocean sea ice interactions;atmosphere;SIE trend;global warming sea-ice;satellite-derived passive microwave radiometers data;sea ice concentration / cover;Weddell sea sector;sea ice variability","","","","26","IEEE","30 Sep 2018","","","IEEE","IEEE Conferences"
"Potential of Compact Polarimetry for Operational Sea Ice Monitoring Over Arctic and Antarctic Region","S. Singha","Maritime Safety and Security Lab, German Aerospace Center (DLR), Bremen, Germany","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","7113","7116","SAR Polarimetry has become a valuable tool in spaceborne SAR based sea ice analysis. The two major objectives in SAR based remote sensing of sea ice is on the one hand to have a large coverage of the imaged ground area, and on the other hand to obtain a radar response that carries as much information as possible. Whereas single-polarimetric acquisitions of existing sensors offer a wide coverage on the ground, dual polarimetric, or even better fully polarimetric data offer a higher information content which allows for a more reliable automated sea ice analysis. In order to reconcile the advantages of fully polarimetric acquisitions with the higher ground coverage of acquisitions with fewer polarimetric channels, compact polarimetric acquisitions offer a trade-off between the mentioned objectives. With the advent of the RISAT-l satellite platform, we are able to explore the potential of compact polarimteric acquisitions for sea ice analysis and classification in operational environment. Our algorithmic approach for an automated sea ice classification consists of two steps. In the first step, we perform a feature extraction procedure. The resulting feature vectors are then ingested into a trained neural network classifier to arrive at a pixelwise supervised classification. We present our results on datasets acquired over both Arctic and Antarctic sea ice.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8517653","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8517653","Sea Ice;Feature Extraction;SAR;Compact Pol;RISAT-1","Sea ice;Synthetic aperture radar;Feature extraction;Neural networks;Antarctica;Remote sensing","feature extraction;geophysical image processing;image classification;oceanographic techniques;radar imaging;radar interferometry;radar polarimetry;remote sensing by radar;sea ice;spaceborne radar;synthetic aperture radar","compact Polarimetry;operational sea ice monitoring;Arctic;Antarctic region;SAR Polarimetry;spaceborne SAR based sea ice analysis;SAR based remote sensing;imaged ground area;radar response;single-polarimetric acquisitions;fully polarimetric data;higher information content;reliable automated sea ice analysis;fully polarimetric acquisitions;higher ground coverage;compact polarimetric acquisitions;compact polarimteric acquisitions;operational environment;automated sea ice classification;Antarctic sea ice;polarimetric channels;RISAT-l satellite platform","","1","","6","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Preliminary HY-2B Radar Freeboard Retrieval Over Arctic Sea Ice","M. Jiang; K. Xu; W. Zhong; Y. Jia","MNR, Key Laboratory of Space Ocean Remote Sensing and Application, Beijing, China; Key Laboratory of Microwave Remote Sensing, National Space Science Center, Chinese Academy of Sciences, Beijing, China; University of Chinese Academy of Sciences, Beijing, China; National Satellite Ocean Application Service, Beijing, China","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","3904","3907","The radar altimeter onboard China's HY-2B satellite was launched in October 2018. In this paper, we processed the HY-2B L1 altimetry data from October 2020 to April 2021. The radar freeboard was preliminarily estimated from the HY-2B altimetry data over the Arctic sea ice. We validated the HY-2B radar freeboard estimates using the radar freeboard products from the Alfred Wegener Institute (AWI). The overall difference between the HY-2B radar freeboard estimates and the AWI data is $0.088\pm 0.057\ \mathrm{m}$.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9883529","National Natural Science Foundation of China(grant numbers:41906199); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9883529","HY-2B satellite;radar altimeter;sea ice;radar freeboard","Radar remote sensing;Satellites;Spaceborne radar;Arctic;Altimetry;Sea ice","artificial satellites;height measurement;oceanographic regions;oceanographic techniques;radar altimetry;remote sensing by laser beam;remote sensing by radar;sea ice","HY-2B satellite;October 2018;L1 altimetry data;October 2020;HY-2B altimetry data;Arctic sea ice;radar freeboard products;Preliminary HY-2B;radar altimeter;size 0.030999999999999993 m to 0.145 m","","2","","8","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"Automated Sea Ice Classification Using Sentinel-1 Imagery","J. -W. Park; A. Korosov; M. Babiker; H. -C. Kim","Korea Polar Research Institute, Incheon, South Korea; Nansen Environmental and Remote Sensing Center, Bergen, Norway; Nansen Environmental and Remote Sensing Center, Bergen, Norway; Korea Polar Research Institute, Incheon, South Korea","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","4008","4011","Sentinel-1A and 1B operate in Extra Wide swath dual-polarization mode over the Arctic Seas, and the two-satellite constellation provides the most frequent SAR observation of the Arctic sea ice ever. However, the use of Sentinel-1 for sea ice classification has not been popular because of relatively higher level of system noise and radiometric calibration issues. By taking advantage of our recent development on Sentinel-1 image noise correction, we suggest a fully automated SAR image-based sea ice classification scheme which can provide a potential near-real time services of sea ice charting. The denoised images are processed into texture features and a machine learning-based classifier is trained by feeding digitized ice charts. The use of ice chart rather than manually classified reference image makes enable an automated training which minimizes the effects from biased human decision. The resulting classifier was tested over the Fram Strait area for an extensive dataset of Sentinel-1 constellation acquired from October 2017 to May 2018. The classification results are shown in comparison with the ice charts, and the feasibility of the ice chart-feeded automated classifier is discussed.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8898731","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8898731","synthetic aperture radar;Sentinel-1;sea ice;classification","Sea ice;Remote sensing;Synthetic aperture radar;Training;Standards;Arctic","calibration;geophysical image processing;geophysical signal processing;image classification;image denoising;image texture;learning (artificial intelligence);oceanographic techniques;radar imaging;remote sensing by radar;sea ice;synthetic aperture radar","automated sea ice classification;Sentinel-1 imagery;Sentinel-1A;Extra Wide swath dual-polarization mode;Arctic Seas;two-satellite constellation;frequent SAR observation;Arctic sea ice;relatively higher level;system noise;radiometric calibration issues;Sentinel-1 image noise correction;fully automated SAR image-based sea ice classification scheme;sea ice charting;denoised images;machine learning-based classifier;digitized ice charts;manually classified reference image;automated training;Sentinel-1 constellation;ice chart-feeded;current 1.0 A","","3","","14","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
