"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on Super-resolution Reconstruction Algorithm of Remote Sensing Image Based on Generative Adversarial Networks","J. Wenjie; L. Xiaoshu","School of Electronic Engineering, Guangxi Normal University, Guilin, China; School of Electronic Engineering, Guangxi Normal University, Guilin, China","2019 IEEE 2nd International Conference on Automation, Electronics and Electrical Engineering (AUTEEE)","12 Mar 2020","2019","","","438","441","Due to natural conditions and hardware manufacturing processes, the resolution of remote sensing images is generally low. Obtaining high-definition remote sensing images by simply improving hardware and manufacturing processes is not only costly and technically challenging but also cannot be deployed on a large scale. Aiming at the limitations of the traditional methods, this paper studies the image super-resolution reconstruction method for improving the generated anti-network. Firstly, the generator network is optimized, and an RRDB (Residual-in-Residual Dense without BN (Batch Normalization) is used. Block) module; secondly, the related idea of relativistic GAN (relativistic generative adversarial network) is introduced, the relative value of the discriminator is not the absolute value; finally, the sensation loss is improved, and the feature is used before the function is activated. The test results show that the proposed algorithm is better than SRGAN (Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network), SRCNN (Super-Resolution Convolutional Neural Network) and FSRCNN (Fast Super-Resolution Convolutional Neural Network). The clarity of the reconstructed image is improved, and the reconstructed image quality is significantly improved.","","978-1-7281-5030-7","10.1109/AUTEEE48671.2019.9033352","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9033352","Aerial image;Super-resolution;Generative Adversarial Networks","Image reconstruction;Image resolution;Generators;Remote sensing;Gallium nitride;Generative adversarial networks;Reconstruction algorithms","geophysical image processing;image reconstruction;image resolution;neural nets;remote sensing","generator network;generated anti-network;image super-resolution reconstruction method;high-definition remote sensing images;hardware manufacturing processes;natural conditions;Generative Adversarial networks;remote sensing Image;Super-resolution reconstruction algorithm;reconstructed image quality;Fast Super-Resolution Convolutional;Super-Resolution Convolutional Neural Network;Photo-Realistic Single Image Super-Resolution;relativistic generative adversarial network","","","","19","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"Super-resolution Generative Adversarial Networks Based on Attention Model","B. Yang; K. Xie; Z. Yang; M. Yang","Beijing Key Laboratory of Signal and Information Processing for High-end Printing Equipment, Beijing Institute of Graphic Communication, Beijing, China; Beijing Key Laboratory of Signal and Information Processing for High-end Printing Equipment, Beijing Institute of Graphic Communication, Beijing, China; Beijing Key Laboratory of Signal and Information Processing for High-end Printing Equipment, Beijing Institute of Graphic Communication, Beijing, China; Beijing Key Laboratory of Signal and Information Processing for High-end Printing Equipment, Beijing Institute of Graphic Communication, Beijing, China","2020 IEEE 6th International Conference on Computer and Communications (ICCC)","12 Feb 2021","2020","","","781","786","The purpose of super-resolution reconstruction is to reconstruct a high-resolution image from one or more low resolution images. In this paper, we propose an improved super-resolution generative adversarial networks based on the attention model. The attention model can be used to extract the important features and suppress the unimportant features, so as to ensure the quality of network reconstruction and optimize the network structure of the generator in the generative adversarial networks (GAN). The experimental results show that on the Set5 datasets, we could use less residual block to train and the spending time of reconstruction is less by using the attention model. That also means the fewer parameters and the less calculation. The images selected on Set14 and BSD100 datasets are reconstructed, and the reconstructed time is also shortened.","","978-1-7281-8635-1","10.1109/ICCC51575.2020.9345044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9345044","generative adversarial networks;super-resolution;attention model","Training;Computational modeling;Superresolution;Generative adversarial networks;Feature extraction;Generators;Image reconstruction","image reconstruction;image resolution;neural nets","super-resolution generative adversarial networks;attention model;super-resolution reconstruction;high-resolution image;low resolution images;network reconstruction;network structure;Set14;BSD100 datasets;GAN;Set5 datasets;residual block","","","","15","IEEE","12 Feb 2021","","","IEEE","IEEE Conferences"
"Face Image Super-resolution Based On Relative Average Generative Adversarial Networks","Y. Liu; L. Zhu","Center for image and information processing, Xi'an university of posts and telecommunications, Xi'an, Shaanxi, China; Center for image and information processing, Xi'an university of posts and telecommunications, Xi'an, Shaanxi, China","2021 2nd Asia Symposium on Signal Processing (ASSP)","30 Mar 2022","2021","","","38","43","Face image plays an important role in visual perception and various computer vision tasks. However, due to the influence factors of equipment and environment, the image often has the problem of low resolution. In order to relieve this problem, this paper proposes a face image super-resolution reconstruction algorithm based on Relative average Generative Adversarial Networks. Different from the standard discriminator D in Generative Adversarial Networks(GAN), which estimates the probability that one input image is real and natural, a relativistic average discriminator tries to predict on average the probability that a real image is relatively more realistic than a fake one. At the same time, the loss function used to measure the spatial similarity of image pixels is combined with the perceptual loss function used to measure the similarity of image feature spaces, so that the network pays attention to the reconstruction of image pixel information while taking into account the feature information of the image. Experimental results demonstrate the effectiveness of the proposed method in multi-scale face image super-resolution, and the evaluation indicators (PSNR and SSIM) tested on common test sets are better than those of the contrast algorithm, it also has better visual perception and more detailed information.","","978-1-7281-9883-5","10.1109/ASSP54407.2021.00014","National Natural Science Foundation of China(grant numbers:61802305); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9743235","Face image super-resolution;Deep residual network;deep convolutional neural network;Relative average generative adversarial networks","Superresolution;Signal processing algorithms;Reconstruction algorithms;Generative adversarial networks;Loss measurement;Time measurement;Faces","computer vision;face recognition;feature extraction;image classification;image reconstruction;image representation;image resolution","Relative average Generative Adversarial Networks;visual perception;computer vision tasks;face image super-resolution reconstruction algorithm;one input image;relativistic average discriminator;image pixels;image feature spaces;image pixel information;multiscale face image super-resolution","","","","18","IEEE","30 Mar 2022","","","IEEE","IEEE Conferences"
"Super-Resolution for Music Signals Using Generative Adversarial Networks","J. Dai; Y. Zhang; P. Xie; X. Xu","School of Internet of Things Nanjing, University of Posts and Telecommunications, Nanjing, P. R. China; School of Internet of Things Nanjing, University of Posts and Telecommunications, Nanjing, P. R. China; School of Internet of Things Nanjing, University of Posts and Telecommunications, Nanjing, P. R. China; School of Internet of Things Nanjing, University of Posts and Telecommunications, Nanjing, P. R. China","2021 IEEE 4th International Conference on Big Data and Artificial Intelligence (BDAI)","20 Aug 2021","2021","","","1","5","Super-Resolution (SR) refers to increasing the resolution of a signal in a variety of ways, conventionally employed in the field of image enhancement. Compared with the endeavors for super-resolution in image processing, music signals require supper-resolution to improve their quality or adapt to communication in narrow-band channel, which is also regarded as bandwidth expansion. To this end, we shed light on super-resolution for music signals using the deep learning strategy of Generative Adversarial Networks (GANs). The proposed approach feeds Shot-Time Fourier Transform (STFT) features of low-band signals to the GAN, expecting to obtain their high-band information through jointly considering content and adversarial losses. Then, we carry out experiments on MUSDB18 dataset using mixtures of music sources, in order to show the performance of the proposed approach. The experimental results indicate that the proposed approach achieves better super-resolution performances compared with interpolation and some conventional deep-learning strategies.","","978-1-6654-1270-4","10.1109/BDAI52447.2021.9515219","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9515219","super-resolution;generative adversarial networks;music processing;bandwidth extension","Deep learning;Interpolation;Fourier transforms;Superresolution;Bandwidth;Generative adversarial networks;Multiple signal classification","deep learning (artificial intelligence);Fourier transforms;music;neural nets;signal resolution;spectral analysis","bandwidth expansion;high-band information;low-band signals;Shot-Time Fourier Transform features;deep learning strategy;narrow-band channel;image processing;image enhancement;Generative Adversarial Networks;music signals;deep-learning strategies;super-resolution performances;music sources;adversarial losses;content losses","","1","","27","IEEE","20 Aug 2021","","","IEEE","IEEE Conferences"
"A comparison of Generative Adversarial Networks for image super-resolution","P. Cobelli; S. Nesmachnow; J. Toutouh","Universidad de la República, Uruguay; Universidad de la República, Uruguay; ITIS, Universidad de Málaga Málaga, Spain","2022 IEEE Latin American Conference on Computational Intelligence (LA-CCI)","21 Dec 2022","2022","","","1","6","This article presents a comparison of Generative Adversarial Networks for the image super-resolution problem. This is a relevant problem in several research areas and many real-world applications. The research consists of four steps: selecting successful Generative Adversarial Networks architectures, implementing two promising models, evaluating their image quality results, and analyzing their transfer learning capabilities. The main results indicate that both models are able to compute accurate results, with a reasonable deviation from state-of-the-art results and good transfer capabilities.","","978-1-6654-8858-7","10.1109/LA-CCI54402.2022.9981850","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9981850","generative adversarial networks;image processing;super-resolution;empirical analysis","Image quality;Analytical models;Computational modeling;Superresolution;Transfer learning;Computer architecture;Generative adversarial networks","image resolution;learning (artificial intelligence);neural nets","generative adversarial networks architectures;image quality results;image super-resolution problem;transfer learning capabilities","","","","23","IEEE","21 Dec 2022","","","IEEE","IEEE Conferences"
"Super Resolution Approach for the Satellite Data Based on the Generative Adversarial Networks","M. Lavreniuk; N. Kussul; A. Shelestov; A. Lavrenyuk; L. Shumilo","Space Research Institute NASU-SSAU, Kyiv, Ukraine; National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine; National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine; National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine; National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","1095","1098","In the past few years, medium and high-resolution data became freely available for downloading. It provides great opportunity for researchers not to select between solving the task with high-resolution data on small territory or on global scale, but with low-resolution satellite images. Due to high spectral and spatial resolution of the data, Sentinel-1 and Sentinel-2 are very popular sources of information. Nevertheless, in practice if we would like to receive final product in 10 m resolution we should use bands with 10 m resolution. Sentinel-2 has four such bands, but also has other bands, especially red-edge 20 m resolution bands that are useful for vegetation analysis and often are omitted due to lower resolution. Thus, in this study we propose methodology for enhancing resolution (super-resolution) of the existing low-resolution images to higher resolution images. The main idea is to use advanced methods of deep learning - Generative Adversarial Networks (GAN) and train it to increase the resolution for the satellite images. Experimental results for the Sentinel-2 data showed that this approach is efficient and could be used for creating high resolution products.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9884460","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9884460","deep learning;Generative Adversarial Networks;GAN;super-resolution;Sentinel-2","Deep learning;Image resolution;Satellites;Superresolution;Vegetation mapping;Generative adversarial networks;Spatial resolution","geophysical image processing;image resolution;remote sensing;vegetation","high-resolution data;low-resolution satellite images;high spectral resolution;spatial resolution;Sentinel-1;enhancing resolution;existing low-resolution images;higher resolution images;Generative Adversarial Networks;Sentinel-2 data;high resolution products;super resolution approach;satellite data;size 10.0 m;size 20.0 m","","","","23","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"High-quality face image super-resolution based on Generative Adversarial Networks","X. Zhong; X. Qu; C. Chen","College of Information and Electronics, Beijing Institute of Technology; College of Information and Electronics, Beijing Institute of Technology; College of Information and Electronics, Beijing Institute of Technology","2019 IEEE 4th Advanced Information Technology, Electronic and Automation Control Conference (IAEAC)","13 Feb 2020","2019","","","1178","1182","Face image super-resolution has received increasing attention. However, since the face has a lot of fine textures, it is very difficult to rebuild for large upscaling factors. We propose a new method for face image SR, using residul dense block(RDB) as the basic unit and the Inception architecture is combined in the low layers. We use the relativistic GAN and the improved perceptual loss defined by the features before activation.For the large scaling factors, our GAN is progressive both in architecture and training. The network proposed achieves excellent performance in the reconstruction of low-resolution face images, especially under large scaling factors such as 4x and 8x.","2381-0947","978-1-7281-1907-6","10.1109/IAEAC47372.2019.8998075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8998075","face image super-resolution;relativistic Generative Adversarial Networks;progressive trainging","Training;Image resolution;Face;Gallium nitride;Generators;Signal resolution;Generative adversarial networks","face recognition;image reconstruction;image resolution;learning (artificial intelligence);neural net architecture","high-quality face image super-resolution;generative adversarial networks;upscaling factors;face image SR;Inception architecture;improved perceptual loss;scaling factors;GAN;low-resolution face image reconstruction","","1","","29","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
"Medical Image Super Resolution Using Improved Generative Adversarial Networks","X. Bing; W. Zhang; L. Zheng; Y. Zhang","School of Computer Science and Technology, Harbin Engineering University, Harbin, China; School of Computer Science and Technology, Harbin Engineering University, Harbin, China; School of Computer Science and Technology, Harbin Engineering University, Harbin, China; School of Computer Science and Technology, Harbin Engineering University, Harbin, China","IEEE Access","16 Oct 2019","2019","7","","145030","145038","Details of small anatomical landmarks and pathologies, such as small changes of the microvasculature and soft exudates, are critical to accurate disease analysis. However, actual medical images always suffer from limited spatial resolution, due to imaging equipment and imaging parameters (e.g. scanning time of CT images). Recently, machine learning, especially deep learning techniques, have brought revolution to image super resolution reconstruction. Motivated by these achievements, in this paper, we propose a novel super resolution method for medical images based on an improved generative adversarial networks. To obtain useful image details as much as possible while avoiding the fake information in high frequency, the original squeeze and excitation block is improved by strengthening important features while weakening non-important ones. Then, by embedding the improved squeeze and excitation block in a simplified EDSR model, we build a new image super resolution network. Finally, a new fusion loss that can further strengthen the constraints on low-level features is designed for training our model. The proposed image super resolution model has been validated on the public medical images, and the results show that visual effects of the reconstructed images by our method, especially in the case of high upscaling factors, outperform state-of-the-art deep learning-based methods such as SRGAN, EDSR, VDSR and D-DBPN.","2169-3536","","10.1109/ACCESS.2019.2944862","National Natural Science Foundation of China(grant numbers:61771155); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854062","Generative adversarial network;medical image reconstruction;squeeze and excitation block;super resolution","Generative adversarial networks;Medical diagnostic imaging;Training;Image reconstruction;Spatial resolution","computerised tomography;diseases;image reconstruction;image resolution;learning (artificial intelligence);medical image processing","super resolution method;improved generative adversarial networks;excitation block;nonimportant ones;improved squeeze;image super resolution network;image super resolution model;public medical images;reconstructed images;medical image super resolution;anatomical landmarks;microvasculature;soft exudates;disease analysis;actual medical images;spatial resolution;imaging equipment;imaging parameters;CT images;machine learning;deep learning techniques;image super resolution reconstruction","","12","","27","CCBY","1 Oct 2019","","","IEEE","IEEE Journals"
"Enhancing Image Resolution with Generative Adversarial Networks","B. Yildiz","Department of Software Engineering, Atilim University, Ankara, Turkey","2022 7th International Conference on Computer Science and Engineering (UBMK)","28 Oct 2022","2022","","","104","109","Super-resolution is the process of generating high-resolution images from low-resolution images. There are a variety of practical applications used in real-world problems such as high-definition content creation, surveillance imaging, gaming, and medical imaging. Super-resolution has been the subject of many researches over the past few decades, as improving image resolution offers many advantages. Going beyond the previously presented methods, Generative Adversarial Networks offers a very promising solution. In this work, we will use the Generative Adversarial Networks-based approach to obtain 4x resolution images that are perceptually better than previous solutions. Our extensive experiments, including perceptual comparison, Peak Signal-to-Noise Ratio, and classification success metrics, show that our approach is quite promising for image super-resolution.","2521-1641","978-1-6654-7010-0","10.1109/UBMK55850.2022.9919520","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9919520","Generative Adversarial Networks;Image Processing;Machine Learning;Deep Learning;Super Resolution","Measurement;Computer science;PSNR;Computational modeling;Surveillance;Superresolution;Generative adversarial networks","image enhancement;image resolution;neural nets","image resolution enhancement;generative adversarial networks-based approach;4x resolution images;image super-resolution;high-resolution images;low-resolution images;peak signal-to-noise ratio;classification success metrics","","","","34","IEEE","28 Oct 2022","","","IEEE","IEEE Conferences"
"SRWGANTV: Image Super-Resolution Through Wasserstein Generative Adversarial Networks with Total Variational Regularization","J. Shao; L. Chen; Y. Wu","The Fujian Provincial Engineering, Technology Research Center of Photoelectric Sensing Application College of Photonic and Elec.Eng Fujian, Normal University, Fuzhou, China; The Fujian Provincial Engineering, Technology Research Center of Photoelectric Sensing Application College of Photonic and Elec.Eng Fujian, Normal University, Fuzhou, China; The Fujian Provincial Engineering, Technology Research Center of Photoelectric Sensing Application College of Photonic and Elec.Eng Fujian, Normal University, Fuzhou, China","2021 IEEE 13th International Conference on Computer Research and Development (ICCRD)","29 Mar 2021","2021","","","21","26","The study of generative adversarial networks (GAN) has enormously promoted the research work on single image super-resolution (SISR) problem. SRGAN firstly apply GAN to SISR reconstruction, which has achieved good results. However, SRGAN sacrifices the fidelity. At the same time, it is well known that the GANs are difficult to train and the improper training fails the SISR results easily. Recently, Wasserstein Generative Adversarial Network with gradient penalty (WGAN-GP) has been proposed to alleviate these issues at the expense of performance of the model with a relatively simple training process. However, we find that applying WGAN-GP to SISR still suffers from training instability, leading to failure to obtain a good SR result. To address this problem, we present an image super resolution framework base on enhanced WGAN (SRWGAN-TV). We introduce the total variational (TV) regularization term into the loss function of WGAN. The total variational (TV) regularization term can stabilize the network training and improve the quality of generated images. Experimental results on public datasets show that the proposed method achieves superior performance in both quantitative and qualitative measurements.","","978-1-6654-2260-4","10.1109/ICCRD51685.2021.9386518","Natural Science Foundation of Fujian Province; Technology Development; National Key Research and Development Program of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9386518","Wasserstein Generative Adversarial Network (WGAN);single image super-resolution;total variational regularization;gradient penalty","Training;TV;Superresolution;Benchmark testing;Generative adversarial networks;Task analysis;Research and development","edge detection;image denoising;image reconstruction;image resolution;maximum likelihood estimation","SRWGANTV;Wasserstein Generative Adversarial networks;GAN;single image super-resolution problem;SRGAN;SISR reconstruction;improper training;SISR results;Wasserstein Generative Adversarial Network;relatively simple training process;applying WGAN-GP;training instability;good SR result;image super resolution framework base;SRWGAN-TV;total variational regularization term;network training","","1","","24","IEEE","29 Mar 2021","","","IEEE","IEEE Conferences"
