"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Synthetic aperture radar image change detection based on an image fusion strategy","Z. Zhao; Z. Zhu; G. Chen; J. Zhao","North Automatic Control Technology Insititute, Taiyuan, China; North Automatic Control Technology Insititute, Taiyuan, China; Unit 32381, Beijing, China; College of Geoexploration Science and Technology, Jilin University, Changchun, China","2022 International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)","12 Jan 2023","2022","","","151","155","Change detection is a hot topic and of great importance in remote sensing. The logarithm operation can be an effective means of eliminating the influence of multiplicative noise in the synthetic aperture radar (SAR) image. However, due to the nature of the logarithmic function, regions of change with high gray values are attenuated. In this study, we propose SAR to detect image changes based on an image fusion strategy by combining two different methods. First, we reduce speckle by non-subsampled shearlet transform in the log-domain, since this logarithmic function has the advantage of transforming multiplicative speckle noise into additive noise. As we know, the difference method always detects the areas with the largest changes. The difference method based on saliency extraction (SE) is applied to the exponent transformational SAR image to complement the disadvantage of WLR. WLR is used to obtain a change map of WLR to reduce the influence of SE when WLR does not detect the changed areas. Finally, two change maps can be added to obtain the final result. Experimental results for real SAR image pairs show the effectiveness of the proposed method in terms of detection rate, false alarm rate, and overall accuracy.","","978-1-6654-6468-0","10.1109/ICICML57342.2022.10009685","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10009685","Change detection;image fusion strategy;non-subsampled shearlet transform;saliency extraction;synthetic aperture radar","Additive noise;Radar detection;Transforms;Speckle;Radar imaging;Radar polarimetry;Synthetic aperture radar","geophysical image processing;image denoising;image fusion;object detection;radar imaging;speckle;synthetic aperture radar;transforms","additive noise;change map;changed areas;detection rate;difference method;exponent transformational SAR image;high gray values;image changes;image fusion strategy;largest changes;logarithm operation;logarithmic function;multiplicative noise;multiplicative speckle noise;remote sensing;SAR image pairs;synthetic aperture radar image change detection;WLR","","","","11","IEEE","12 Jan 2023","","","IEEE","IEEE Conferences"
"Multi-angle SAR image fusion algorithm based on visibility classification of non-layover region targets","S. Zhu; D. Ran","School of Space Information, Space Engineering University, Beijing, China; School of Space Information, Space Engineering University, Beijing, China","2017 International Conference on Security, Pattern Analysis, and Cybernetics (SPAC)","1 Mar 2018","2017","","","642","647","In order to reduce the layover region in traditional single-angle synthetic aperture radar (SA-SAR) image of mountainous area, a multi-angle synthetic aperture radar (MA-SAR) image fusion algorithm based on visibility classification of non-layover region targets is proposed. By defining a practical index named multi-angle visibility of non-layover region targets which used for automatic pixel classification, the proposed algorithm calculates the visibility index of every pixel of SA-SAR images obtained from different observation angles and fuses those pixels with the same visibility index to form the fused image. The fused image can effectively eliminate all adverse effects on target detection and classification which caused by the phenomenon of layover, and realize a precision MA-SAR imaging of mountainous area. The simulation results have verified the effectiveness of the proposed algorithm.","","978-1-5386-3016-7","10.1109/SPAC.2017.8304355","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8304355","Multi-angle synthetic aperture radar (MA-SAR);Image fusion;Multi-angle visibility index;Automatic pixel classification","Filtering;Indexes;Synthetic aperture radar;Image fusion;Image segmentation;Speckle;Imaging","geophysical image processing;image classification;image fusion;object detection;radar imaging;radar resolution;remote sensing by radar;synthetic aperture radar;visibility","multiangle SAR image fusion algorithm;visibility classification;layover region;single-angle synthetic aperture radar image;mountainous area;multiangle synthetic aperture radar image fusion algorithm;multiangle visibility;automatic pixel classification;visibility index;SA-SAR images;target detection;precision MA-SAR imaging;observation angles;image fusion;nonlayover region targets","","4","","9","IEEE","1 Mar 2018","","","IEEE","IEEE Conferences"
"High Resolution SAR and Panchromatic Image Fusion based on Bidimensional Empirical Mode Decomposition","T. Xu; T. Wu; H. Xiang","Key Laboratory of Aperture Array and Space Application, No. 38 Research Institute China Electronics Technology Group Corporation, Hefei, China; Key Laboratory of Aperture Array and Space Application, No. 38 Research Institute China Electronics Technology Group Corporation, Hefei, China; Key Laboratory of Aperture Array and Space Application, No. 38 Research Institute China Electronics Technology Group Corporation, Hefei, China","2019 6th Asia-Pacific Conference on Synthetic Aperture Radar (APSAR)","30 Mar 2020","2019","","","1","5","Bidimensional empirical mode decomposition (BEMD) method is considered advantageous for analyzing non-stationary and non-linear signals. Recently, it has been introduced in non-stationary high resolution Synthetic Aperture Radar (SAR) image processing. This letter proposes a new method for fusing high resolution Synthetic Aperture Radar (SAR) and Panchromatic images, based on BEMD method. Under this method, first, multi-resolution decomposition images are obtained, from the original images based on BEMD algorithm, the features of the original images are separated into multiple scales of spatial frequencies, called intrinsic mode functions (IMF), and then an area-based image fusion scheme is applied to fuse the images at each decomposition level. Experimental results from GaoFen-1 (GF-1) Panchromatic and COSMO-SkyMed SAR images show that the proposed method not only preserves the high spatial resolution of Panchromatic image, but also combines the target and surface information in SAR image, which are difficult to identify in the Panchromatic image. The new algorithm outperforms the wavelet transform and non-subsampled contourlet transform (NSCT), in terms of both visual effect and quantitative analysis.","2474-2333","978-1-7281-2912-9","10.1109/APSAR46974.2019.9048373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9048373","Image fusion;Empirical mode decomposition (EMD);Area-based fusion scheme;Laplace filter","","Hilbert transforms;image fusion;image resolution;radar imaging;radar resolution;synthetic aperture radar","NSCT;wavelet transform;GF-1 panchromatic image fusion;IMF;nonstationary signal analysis;nonlinear signal analysis;nonstationary high resolution synthetic aperture radar image processing;multiresolution decomposition imaging;GaoFen-1 panchromatic image fusion;high resolution SAR image fusion;nonsubsampled contourlet transform;high spatial image resolution;COSMO-SkyMed SAR images;area-based image fusion scheme;intrinsic mode functions;BEMD algorithm;bidimensional empirical mode decomposition method","","","","22","IEEE","30 Mar 2020","","","IEEE","IEEE Conferences"
"Shadow Compensation for Synthetic Aperture Radar Target Classification by Dual Parallel Generative Adversarial Network","H. Zhu; R. Leung; M. Hong","School of Science and Engineering, The Chinese University of Hong Kong, Shenzhen, China; School of Engineering, The University of Tokyo, Tokyo, Japan; Electrical and Computer Engineering, University of Minnesota, Minneapolis, USA","IEEE Sensors Letters","20 Jul 2020","2020","4","8","1","4","Due to the incident angle of synthetic aperture radar electromagnetic wave, the ground target is usually captured with some parts missing in the raw SAR image instead of an area of shadow. In recent years, most of the deep learning methods on SAR target classification problems are only applied to the raw SAR images, which require a large number of images to train the neural network for a good result. Aiming at this problem, we propose a novel method for reconstructing the complete target profile to study the SAR target classification problem, which merges two raw SAR images with the opposite azimuth together to one new image. Then, a dual parallel generative adversarial network is proposed to extend the fused SAR image dataset. Finally, we construct a convolutional neural network to train the extended fused image dataset, which outputs the label for each ground target. The experimental result shows that the whole network framework conducted on the MSTAR dataset achieves the average classification accuracy of 99.93% with far fewer data than the state-of-the-art methods, which is a breakthrough in the research process for the SAR target classification with limited labeled data.","2475-1472","","10.1109/LSENS.2020.3009179","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9140351","Sensor signals processing;generative adversarial network (GAN);MSTAR;synthetic aperture radar (SAR);target classification;shadow","Synthetic aperture radar;Training;Gallium nitride;Azimuth;Generative adversarial networks;Generators;Neural networks","convolutional neural nets;image classification;image fusion;learning (artificial intelligence);radar imaging;synthetic aperture radar","SAR target classification problem;raw SAR image;target profile;dual parallel generative adversarial network;fused SAR image dataset;convolutional neural network;extended fused image dataset;ground target;shadow compensation;synthetic aperture radar target classification;deep learning methods;electromagnetic wave;MSTAR dataset","","16","","13","IEEE","14 Jul 2020","","","IEEE","IEEE Journals"
"Airborne SAR and optical image fusion based on IHS transform and joint non-negative sparse representation","C. Liu; Y. Qi; W. Ding","State Key Laboratory of Virtual Reality Technology and System, Beihang University, Beijing, China; State Key Laboratory of Virtual Reality Technology and System, Beihang University, Beijing, China; Research Institute of Unmanned Aerial Vehicle, Beihang University, Beijing, China","2016 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","3 Nov 2016","2016","","","7196","7199","In this paper, a novel airborne synthetic aperture radar (SAR) and optical image fusion method based on Intensity-Hue-Saturation (IHS) and joint non-negative sparse representation (JNNSR) is proposed. Firstly, the color optical image is transformed into IHS space. Then, the intensity component of the optical image and the SAR image are decomposed by JNNSR into common component and innovation components. Based on the non-negative property of the sparse coefficients, the innovation component of the SAR image is fused with the intensity component of the optical image. Finally, the fused result is obtained by performing inverse IHS transform. The experimental result shows that our method is superior to the traditional methods in terms of several universal quality evaluation indexes, as well as in the visual quality.","2153-7003","978-1-5090-3332-4","10.1109/IGARSS.2016.7730877","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7730877","Airborne SAR image;Airborne optical image;Image fusion;IHS;Joint sparse representation","Dictionaries;Optical imaging;Optical sensors;Image fusion;Transforms;Synthetic aperture radar;Adaptive optics","airborne radar;image fusion;inverse transforms;synthetic aperture radar","airborne SAR image;inverse IHS transform;joint non-negative sparse representation;novel airborne synthetic aperture radar;optical image fusion method;intensity-hue-saturation transform;JNNSR;intensity component","","3","","11","IEEE","3 Nov 2016","","","IEEE","IEEE Conferences"
"SAR image segmentation for land cover change detection","A. Das; A. Sahi; U. Nandini","Department of Computer Science, Sathyabama university, Chennai, India; Department of Computer Science, Sathyabama university, Chennai, India; Faculty of computing, Sathyabama University, Chennai, India","2016 Online International Conference on Green Engineering and Technologies (IC-GET)","4 May 2017","2016","","","1","6","Synthetic aperture radar is used for land cover change detection which can either be mounted on a drone or an aircraft, spacecraft. It can be used for land cover change detection by comparing two images which are taken at different intervals of time. For this we are using differencing methods. The operators used in differencing methods are log ratio and mean ratio. For obtaining a better difference in image. The image fusion technique is applied using complementary information obtained from log ratio and mean ratio differenced image then the image is segmented using k means clustering algorithms in which k centroids are placed as one for each cluster such that they are at maximum distance away from each other. The image obtained is compared with the ground truth, which has been already implemented. Now if the image is normal there is no change, and if the image is abnormal then the change has occurred during that time interval.","","978-1-5090-4556-3","10.1109/GET.2016.7916810","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7916810","Change detection;Image fusion;Non sub sampled contoured transform (NSCT);Synthetic Aperture Radar (SAR)","Synthetic aperture radar;Image fusion;Transforms;Image segmentation;Clustering algorithms;Image edge detection;Radar imaging","geophysical image processing;image fusion;image segmentation;land cover;remote sensing by radar;synthetic aperture radar","image fusion technique;synthetic aperture radar image segmentation;land cover change detection","","6","","24","IEEE","4 May 2017","","","IEEE","IEEE Conferences"
"Fusion of multispectral and SAR images using sparse representation","H. Zhang; H. Shen; L. Zhang","School of Resource and Environmental Sciences, Wuhan University, P. R. China; School of Resource and Environmental Sciences, Wuhan University, P. R. China; Mapping and Remote Sensing, Wuhan University, P. R. China","2016 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","3 Nov 2016","2016","","","7200","7203","Complementary information from multi-sensor can be integrated to effectively solve many problems in remote sensing application. Synthetic Aperture Radar (SAR) imaging can be a feasible alternative to traditional optical remote sensing techniques because it is independent of solar illumination and weather conditions. This paper proposes a novel fusion framework combining IHS transform with sparse representation theory to fuse multispectral and SAR images. In addition, the simultaneous orthogonal matching pursuit (SOMP) technique is introduced to guarantee the efficiency. Experiments on various datasets have verified the effectiveness of proposed method.","2153-7003","978-1-5090-3332-4","10.1109/IGARSS.2016.7730878","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7730878","Image fusion;Synthetic Aperture Radar;sparse representation;simultaneous orthogonal matching pursuit","Synthetic aperture radar;Remote sensing;Image fusion;Optical imaging;Optical sensors;Transforms;Adaptive optics","geophysical image processing;image fusion;remote sensing by radar;synthetic aperture radar","multispectral image fusion;SAR image fusion;multisensor complementary information;remote sensing application;synthetic aperture radar;traditional optical remote sensing techniques;weather conditions;solar illumination;novel fusion framework;IHS transform;simultaneous orthogonal matching pursuit;SOMP technique","","4","","11","IEEE","3 Nov 2016","","","IEEE","IEEE Conferences"
"SAR Image Fusion Based on Mathematical Frame","Y. Liu; G. Liao; S. Li; G. Nie; C. Zeng; P. Du","National Laboratory of Radar Signal Processing, XiDian University, Xi'an, China; National Laboratory of Radar Signal Processing, XiDian University, Xi'an, China; San Francisco State University, San Francisco, The United States of America; International Cooperation Base of Integrated Electronic Information System of Ministry of Science and Technology, XiDian University, Xi'an, China; Radar Cognitive Detection, Imaging and Target Recognition Overseas Expertises introduction Center for Discipline innovation, XiDian University, Xi'an, China; National Laboratory of Radar Signal Processing, XiDian University, Xi'an, China","2019 6th Asia-Pacific Conference on Synthetic Aperture Radar (APSAR)","30 Mar 2020","2019","","","1","6","In this paper, we proposed a frame-based approach to synthetic aperture radar (SAR) images fusion. Specifically, the method consists two parts: image fusion preprocessing and fusion reconstruction. Firstly, we fuse a set of low-resolution (LR) SAR images to form an aligned coarse SAR image which still has image blur caused by the point spread function (PSF) by fusion preprocessing. Then Frame fundamental iterative regularization is used to reconstruct high-resolution (HR) SAR image. Both simulated and real SAR images are used to verify the validity of the method. The results show that details and definition of the LR image processed with the method are effectively improved.","2474-2333","978-1-7281-2912-9","10.1109/APSAR46974.2019.9048460","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9048460","frame;SAR;regularization;image fusion","","image fusion;image reconstruction;image resolution;iterative methods;optical transfer function;radar imaging;synthetic aperture radar","real SAR images;LR image;SAR image fusion;frame-based approach;synthetic aperture radar images fusion;image fusion preprocessing;fusion reconstruction;low-resolution SAR images;aligned coarse SAR image;image blur;iterative regularization;simulated SAR images;point spread function;high-resolution SAR image reconstruction","","","","6","IEEE","30 Mar 2020","","","IEEE","IEEE Conferences"
"A Deep Learning Approach for SAR Image Fusion","M. Rout; S. Nahak; S. Priyadarshinee; P. Mohapatra; K. D. Sa; D. Dash","Electronics and Telecommunication Engineering, Indira Gandhi Institute of Technology, Odisha, India; Electronics and Telecommunication Engineering, Indira Gandhi Institute of Technology, Odisha, India; Electronics and Telecommunication Engineering, Indira Gandhi Institute of Technology, Odisha, India; Electronics and Telecommunication Engineering, Indira Gandhi Institute of Technology, Odisha, India; Electronics and Telecommunication Engineering, Indira Gandhi Institute of Technology, Odisha, India; Electronics and Telecommunication Engineering, Indira Gandhi Institute of Technology, Odisha, India","2019 2nd International Conference on Intelligent Computing, Instrumentation and Control Technologies (ICICICT)","13 Feb 2020","2019","1","","335","339","Image Fusion is an application of digital image processing. Image Fusion is a phenomenon of amalgamating the substantial features from similar pair of images into a single image, where the fused image will be of superior quality than either of the source images. This research work proposes a Pixel level Deep learning method using a 3-Channel convolutional neural network to fuse two multi focus Synthetic Aperture Radar (SAR) images obtain a high definition or high quality fused image. As the environment is in static condition and the radar is in floating, the radar imagery sensor captures source image at different time stamps. Size reduction of the image is performed before the fusion procedure in order to highly reduce the computational time and make the method more immune to noise. In the proposed method, source images are decomposed into pixels using the deep learning framework. After feature extraction, appropriate weights are assigned to all pixels. Then averaging and max pooling of pixel values of both the source images are done to get the resultant features of the fused image. Then smoothening filter is used to minimize noise in the fused image. Experimental results show that the proposed fusion technique demonstrates better PSNR value and less computational time.","","978-1-7281-0283-2","10.1109/ICICICT46008.2019.8993376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8993376","Convolutional Neural Networks (CNNs);Deep Learning;Feature extraction;Image fusion;Signal to Noise Ratio (SNR);Synthetic Aperture Radar (SAR)","Deep learning;Convolution;Image fusion;Discrete wavelet transforms;Radar polarimetry;Feature extraction;Discrete cosine transforms","convolutional neural nets;feature extraction;image capture;image filtering;image fusion;image sensors;learning (artificial intelligence);minimisation;radar imaging;smoothing methods;synthetic aperture radar","SAR image fusion;digital image processing;high quality fused image;multifocus synthetic aperture radar images;source image capture;pixel level deep learning method;3-Channel convolutional neural network;radar imagery sensor;image size reduction;computational time reduction;noise immunity;feature extraction;smoothening filter;noise minimization","","1","","15","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
"Oil spill segmentation in fused Synthetic Aperture Radar images","F. S. Longman; L. Mihaylova; D. Coca","Department of Automatic Control and System Engineering, University of Sheffield, UK; Department of Automatic Control and System Engineering, University of Sheffield, UK; Department of Automatic Control and System Engineering, University of Sheffield, UK","2016 4th International Conference on Control Engineering & Information Technology (CEIT)","18 May 2017","2016","","","1","6","Synthetic Aperture Radar (SAR) satellite systems are very efficient in oil spill monitoring due to their capability to operate under all weather conditions. Systems such as the Envisat and RADARSAT have been used independently in many studies to detect oil spill. This paper presents an automatic feature based image registration and fusion algorithm for oil spill monitoring using SAR images. A range of metrics are used to evaluate the performance of the algorithm and to demonstrate the benefits of fusing SAR images of different modalities. The proposed framework has shown 45% improvement of the oil spill location when compared with the individual images before the fusion.","","978-1-5090-1055-4","10.1109/CEIT.2016.7929055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7929055","Oil Spill;Synthetic Aperture Radar (SAR);Registration;Image Fusion;Segmentation","Discrete wavelet transforms;Image resolution;Matched filters","image fusion;image segmentation;remote sensing;synthetic aperture radar","oil spill segmentation;fused synthetic aperture radar images;SAR satellite systems;oil spill monitoring;Envisat;RADARSAT;image registration;fusion algorithm;SAR images;oil spill location","","3","","25","IEEE","18 May 2017","","","IEEE","IEEE Conferences"
