"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Surface Energy Fluxes Retrieval in the Arctic Tundra and the Boreal Forest Using a Thermal Remote Sensing Model","J. Cristóbal; A. Prakash; M. C. Anderson; W. P. Kustas; L. Pesquer; X. Pons","Asiaq – Greenland Survey, Nuuk, Greenland; Geophysical Institute, University of Alaska Fairbanks, Fairbanks, AK, USA; Hydrology and Remote Sensing Laboratory, Agriculture Research Service, Beltsville, Maryland, USA; Hydrology and Remote Sensing Laboratory, Agriculture Research Service, Beltsville, Maryland, USA; Grumets Research Group; Dep. Geography, Building B, Autonomous University of Barcelona, Bellaterra, Catalonia, Spain; Grumets Research Group; Dep. Geography, Building B, Autonomous University of Barcelona, Bellaterra, Catalonia, Spain","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","6452","6455","The Arctic has become generally a warmer place over the past decades leading to earlier snow melt, permafrost degradation and changing plant communities. Increases in precipitation and local evaporation in the Arctic, known as the acceleration components of the hydrologic cycle, coupled with land cover changes, have resulted in significant changes in the regional surface energy budget. An extensive local evaluation of the two-source energy balance model (TSEB) - a remote sensing-based model using thermal infrared retrievals of land-surface temperature - was performed using tower measurements collected over two flux towers in Greenland's tundra types and two flux tower sites in Alaska's boreal forest in all sky conditions in summer. Evaluation results showed a mean turbulent flux errors generally less than 50 W·m-2 at half-hourly timesteps, similar to errors typically reported in surface energy balance modelling studies conducted in more temperate climatic regimes.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8900401","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8900401","Surface energy balance;thermal infrared;Arctic;boreal forest","Arctic;Forestry;Ocean temperature;Poles and towers;Sea surface;Remote sensing;Land surface temperature","atmospheric boundary layer;atmospheric precipitation;atmospheric temperature;atmospheric turbulence;evaporation;hydrology;land cover;land surface temperature;remote sensing;snow","surface energy fluxes retrieval;Arctic tundra;thermal remote sensing model;warmer place;earlier snow;permafrost degradation;plant communities;precipitation;local evaporation;acceleration components;hydrologic cycle;land cover changes;regional surface energy budget;extensive local evaluation;two-source energy balance model;remote sensing-based model;thermal infrared retrievals;land-surface temperature;tower measurements;flux towers;Greenland's tundra types;flux tower sites;Alaska's boreal forest;mean turbulent flux errors;surface energy balance modelling studies;sky conditions;temperate climatic regimes;power 50.0 W","","","","13","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Detection of the Leads in the Arctic Drifting Sea Ice on SAR Images","N. Zakhvatkina; V. Smirnov; I. Bychkova; V. Stepanov","Nansen Environmental Remote Sensing Center, Saint-Petersburg, Russia; Arctic and Antarctic Research Institute, Saint-Petersburg, Russia; Arctic and Antarctic Research Institute, Saint-Petersburg, Russia; Arctic and Antarctic Research Institute, Saint-Petersburg, Russia","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","12 Oct 2021","2021","","","4276","4279","Information about the state of the sea-ice cover (e.g. presence of the open-water fractures) is extremely important under the harsh sea-ice conditions. This is especially valuable when navigation through the Northern Sea Route becomes a year-round possibility. Synthetic Aperture Radar (SAR) satellite images are used to monitor the Arctic sea ice. There are systematic data records available from the last three decades. Quantitative characteristics of the new ice/fracture features in dual co- and cross-polarization properties are very different and maybe effectively used in the development and improvement of SAR detection and discrimination algorithms. We propose a classification method to separate open -water fractures (leads) using polarization ratio and polarization difference together with texture features and Neural Network implementation for sea-ice classification of SAR images.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9553803","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9553803","synthetic aperture radar;Sentinel-1;sea ice;leads;Arctic;classification","Systematics;Satellites;Neural networks;Satellite navigation systems;Radar polarimetry;Classification algorithms;Arctic","image classification;oceanographic regions;oceanographic techniques;radar imaging;remote sensing by radar;sea ice;synthetic aperture radar","sea-ice cover;Arctic drifting Sea ice;SAR images;sea-ice classification;polarization difference;SAR detection;cross-polarization properties;systematic data records;Synthetic Aperture Radar satellite images;Northern Sea Route;harsh sea-ice conditions;open-water fractures","","","","13","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"Retrieval of Aerosol Optical Thickness in the Arctic Snow-Covered Regions Using Passive Remote Sensing: Impact of Aerosol Typing and Surface Reflection Model","L. Mei; V. Rozanov; C. Ritter; B. Heinold; Z. Jiao; M. Vountas; J. P. Burrows","Institute of Environmental Physics, University of Bremen, Bremen, Germany; Institute of Environmental Physics, University of Bremen, Bremen, Germany; Alfred Wegener Institute, Potsdam, Germany; Leibniz Institute for Tropospheric Research (TROPOS), Leipzig, Germany; Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China; Institute of Environmental Physics, University of Bremen, Bremen, Germany; Institute of Environmental Physics, University of Bremen, Bremen, Germany","IEEE Transactions on Geoscience and Remote Sensing","23 Jun 2020","2020","58","7","5117","5131","Currently, no aerosol optical thickness (AOT) data set over the Arctic snow/ice-covered regions derived from space-borne passive remote sensing is available. The challenge is to develop an accurate and robust technique to derive AOT above highly variable and bright snow/ice surfaces. To extend data coverage of the eXtensible Bremen Aerosol/cloud and surfacE Retrieval (XBAER) AOT data product in the future, we propose a new algorithm for the retrieval of AOT and surface properties over snow/ice simultaneously. The algorithm utilizes the linear perturbation theory and does not use any simplified atmospheric correction techniques. Key issues like the selection of a proper aerosol type and optimal surface parameterization method for the retrieval of AOT over the Arctic have been investigated. The aerosol type is investigated using the aerosol climatology microphysical properties derived from four Aerosol Robotic Network (AERONET) sites (Barrow, Hornsund, Kangerlussuaq, and Tiksi). The three-parametric Ross-Li linear kernel model is used to describe the snow bidirectional reflectance distribution function (BRDF). The a priori knowledge of wavelength-dependent features of the coefficients in the Ross-Li linear kernel model is derived from Polarization and Directionality of the Earth's Reflectances (POLDER) measurements over the Arctic and utilized as constraints in the retrieval. The studies show that the combination of Ross-Li surface model and weakly absorbing aerosol parameterization provides an optimal way to derive AOT over the Arctic snow/ice-covered regions from passive remote sensing observations. The retrieved AOTs using POLDER show good agreement with AERONET observations.","1558-0644","","10.1109/TGRS.2020.2972339","SFB/TR 172 “ArctiC Amplification: Climate Relevant Atmospheric and SurfaCe Processes, and Feedback Mechanisms (AC)3”; German Research Foundation (DFG, Deutsche Forschungsgemeinschaft); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9007036","Aerosol;arctic;retrieval;satellite;snow-covered","Aerosols;Arctic;Clouds;Optical surface waves;Satellites;Sea surface;Remote sensing","aerosols;atmospheric optics;atmospheric radiation;atmospheric techniques;climatology;clouds;ice;perturbation theory;reflectivity;remote sensing;snow","Arctic snow-covered regions;Aerosol typing;surface reflection model;aerosol optical thickness data;AOT;space-borne passive remote sensing;accurate technique;robust technique;data coverage;simplified atmospheric correction techniques;proper aerosol type;optimal surface parameterization method;aerosol climatology microphysical properties;Aerosol Robotic Network sites;kernel model;snow bidirectional reflectance distribution function;Ross-Li surface model;aerosol parameterization;passive remote sensing observations;retrieved AOTs","","9","","75","IEEE","21 Feb 2020","","","IEEE","IEEE Journals"
"Arctic Aerosol Timing Analysis Based On MODIS Aerosol Products","Z. Shi; J. Guang; Y. Xue; Y. Xie; C. Fan; Y. Che","Key Laboratory of Digital Earth Science, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Digital Earth Science, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Digital Earth Science, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Digital Earth Science, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Digital Earth Science, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Digital Earth Science, Chinese Academy of Sciences, Beijing, China","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","7797","7800","The Arctic has a unique geographical environment. In recent years, the Arctic has undergone major changes, including an increase in temperature, a decrease in the extent and thickness of sea ice, and the reasons for these changes have yet to be further studied. In the Arctic, aerosol is an important factor that causes the temperature and environmental change. The lack of ground-based observation data in the Arctic makes satellite remote sensing an effective means for aerosol monitoring.We first selected the C61 version of the MODIS Level2 10 KM aerosol product from 2000 to 2018 as the Arctic's aerosol monitoring data. Then the products Aerosol Optical Depth (AOD) was evaluated by 20 ground-based AERONET (AErosol RObotic NETwork) sites in the Arctic. Based on the data with high quality control, the monthly averaged AOD in the Arctic were analyzed. Results show that: 1. MODIS AOD is overestimated in the Arctic and requires quality control to obtain more reliable results; 2. The monthly averaged AOD in the Arctic region does not exceed 0.3 with maximum 0.25 and minimum 0.027, and the average monthly AOD value of 18 years is 0.111. Usually, AOD peaks in summer and has a valley in autumn and winter, but it rises in spring with the Arctic haze events.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8900636","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8900636","Arctic;Aerosol;AOD;Timing Analysis","Aerosols;Arctic;MODIS;Optical sensors;Remote sensing;Quality control;Atmospheric measurements","aerosols;atmospheric optics;atmospheric techniques;remote sensing","Arctic Aerosol timing analysis;MODIS aerosol products;ground-based observation data;Aerosol Optical Depth;AErosol RObotic NETwork;Arctic region;Arctic haze events;ground-based AERONET sites;Arctic aerosol monitoring data","","","","18","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"A New Spectral Harmonization Algorithm for Landsat-8 and Sentinel-2 Remote Sensing Reflectance Products Using Machine Learning: A Case Study for the Barents Sea (European Arctic)","M. Asim; A. Matsuoka; P. G. Ellingsen; C. Brekke; T. Eltoft; K. Blix","Department of Physics and Technology, UiT The Arctic University of Norway, Tromsø, Norway; Institute for the Study of Earth, Oceans, and Space, University of New Hampshire, Durham, NH, USA; Department of Electrical Engineering, UiT The Arctic University of Norway, Narvik, Norway; Department of Physics and Technology, UiT The Arctic University of Norway, Tromsø, Norway; Department of Physics and Technology, UiT The Arctic University of Norway, Tromsø, Norway; Department of Physics and Technology, UiT The Arctic University of Norway, Tromsø, Norway","IEEE Transactions on Geoscience and Remote Sensing","18 Jan 2023","2023","61","","1","19","The synergistic use of Landsat-8 operational land imager (OLI) and Sentinel-2 multispectral instrument (MSI) data products provides an excellent opportunity to monitor the dynamics of aquatic ecosystems. However, the merging of data products from multisensors is often adversely affected by the difference in their spectral characteristics. In addition, the errors in the atmospheric correction (AC) methods further increase the inconsistencies in downstream products. This work proposes an improved spectral harmonization method for OLI and MSI-derived remote sensing reflectance ( ${R_{rs}}$ ) products, which significantly reduces uncertainties compared to those in the literature. We compared  ${R_{rs}}$  retrieved via state-of-the-art AC processors, i.e., Acolite, C2RCC, and Polymer, against ship-based in situ  ${R_{rs}}$  observations obtained from the Barents Sea waters, including a wide range of optical properties. Results suggest that the Acolite-derived  ${R_{rs}}$  has a minimum bias for our study area with median absolute percentage difference (MAPD) varying from 9% to 25% in the blue–green bands. To spectrally merge OLI and MSI, we develop and apply a new machine learning-based bandpass adjustment (BA) model to near-simultaneous OLI and MSI images acquired in the years from 2018 to 2020. Compared to a conventional linear adjustment, we demonstrate that the spectral difference is significantly reduced from  $\sim 6$ % to 12% to  $\sim 2$ % to  ${< } {10\%}$  in the common OLI-MSI bands using the proposed BA model. The findings of this study are useful for the combined use of OLI and MSI  ${R_{rs}}$  products for water quality monitoring applications. The proposed method has the potential to be applied to other waters.","1558-0644","","10.1109/TGRS.2022.3228393","The Nansen Legacy [Research Council of Norway (RCN)](grant numbers:276730); Center for Integrated Remote Sensing and Forecasting for Arctic Operations (CIRFA) (RCN)(grant numbers:237906); National Aeronautics and Space Administration (NASA) Research Opportunities in Space and Earth Sciences (ROSES) Project(grant numbers:210319602); Japan Aerospace Exploration Agency (JAXA) Global Change Observation Mission-Climate (GCOM-C)(grant numbers:22RT000298); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9980426","Barents Sea;intersensor comparison;machine learning (ML);ocean color;remote sensing reflectance","Remote sensing;Monitoring;Spatial resolution;Arctic;Image color analysis;Optical sensors;Reflectivity","ecology;geophysical image processing;oceanographic techniques;remote sensing","aquatic ecosystems;atmospheric correction methods;Barents sea waters;common OLI-MSI bands;downstream products;European Arctic;improved spectral harmonization method;Landsat-8 operational land imager;machine learning;machine learning-based bandpass adjustment model;median absolute percentage difference;Sentinel-2 remote sensing reflectance products;spectral characteristics;spectral harmonization algorithm;state-of-the-art AC processors","","","","67","IEEE","12 Dec 2022","","","IEEE","IEEE Journals"
"Arctic Sea Ice Thickness Estimation from Icesat-2 Using Different Parameter Schemes","S. Liang; J. Zeng; Z. Li","University of Chinese Academy of Sciences, Beijing, China; Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","12 Oct 2021","2021","","","5652","5655","This paper estimated Arctic monthly sea ice thickness (SIT) using the ICESat-2 gridded monthly sea ice freeboard product (ATL20) with the assumption of hydrostatic equilibrium. Different snow and ice parameters are applied to illustrate the effects of auxiliary data on the SIT retrievals. Snow depth data are from three sources including climatology observation, microwave remote sensing and reanalysis data, while six snow/ice density combination schemes were adopted. The results show the averaged monthly sea ice freeboard from ICESat-2 ATL20 product well captures the seasonal variation of sea ice freeboard and sea ice growth in Arctic winter, which can be further used to estimate SIT. The difference of monthly SIT from different snow and ice density schemes is smaller than that caused by snow depth. Overall, the largest difference caused by snow depth in mean SIT is ~0.50 m, while that caused by the snow and ice density is ~0. 15 m. The best parameter scheme of SIT inversion using ICESat-2 needs to be further investigated using field measurements in the future.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9553955","National Key Research and Development Program of China(grant numbers:2018YFA0605403); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9553955","sea ice thickness;sea ice freeboard;ICESat-2;snow depth;sea and ice density;Arctic","Microwave integrated circuits;Snow;Sea measurements;Estimation;Arctic;Microwave FET integrated circuits;Remote sensing","climatology;ice;oceanographic regions;oceanographic techniques;remote sensing;sea ice;snow","Arctic sea ice thickness estimation;different parameter schemes;Arctic monthly sea ice thickness;ICESat-2 gridded monthly sea ice freeboard product;ice parameters;auxiliary data;SIT retrievals;snow depth data;microwave remote sensing;reanalysis data;averaged monthly sea ice freeboard;ICESat-2 ATL20 product;sea ice growth;Arctic winter;monthly SIT;different snow;ice density schemes;largest difference;mean SIT;parameter scheme;SIT inversion;ICESat-2 needs;size 0.5 m;size 15.0 m","","","","10","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"SAR Polarimetry in Remote Sensing of Arctic Region","A. Zakharov; L. Zakharova; M. Sorochinsky; T. Chimitdorzhiev","Kotelnikov Institute of Radioengineering and Electronics RAS, Russia; Kotelnikov Institute of Radioengineering and Electronics RAS, Russia; Kotelnikov Institute of Radioengineering and Electronics RAS, Russia; Institute of Physical Materials Science SB RAS, Russia","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","2394","2397","SAR polarimetry is a modern but mature technique in the Earth remote sensing, it is based on the measurements of the target scattering properties at different combinations of radar signal polarizations on transmit/receive. In our report we discuss an efficiency of polarimetric radar observations for thematic mapping of Yamal peninsula covers in Russian Arctic using L-band PALSAR-2 and X-band TanDEM-X SAR data acquired in different seasons of the years 2015-2016. To delineate surface dominating scattering mechanisms, we applied Pauli and Cloude-Pottier decompositions. Seasonal variations of bare soils and vegetation scattering properties as well as of industrial infrastructure were studied in both frequency bands. Arctic territories with presence of permafrost and lack of vegetation show lower variety of scattering mechanisms than areas in temperate latitudes. Anyways, polarimetric observations demonstrate high potential of radar remote sensing of Northern territories compared with single-channel measurements. L-band data show more opportunities for the Arctic monitoring than X-band data.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8518085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8518085","SAR polarimetry;PALSAR;polarimetric decompositions;thematic analysis","Scattering;Synthetic aperture radar;Soil;Arctic;L-band;Backscatter;Cryogenics","geophysical image processing;radar imaging;radar polarimetry;remote sensing;remote sensing by radar;synthetic aperture radar;vegetation","scattering mechanisms;polarimetric observations;radar remote sensing;single-channel measurements;L-band data;Arctic monitoring;X-band data;SAR polarimetry;Arctic region;modern but mature technique;Earth remote sensing;target scattering properties;radar signal polarizations;polarimetric radar observations;thematic mapping;Yamal peninsula;Russian Arctic;L-band PALSAR-2;X-band TanDEM-X SAR data;Cloude-Pottier decompositions;seasonal variations;vegetation scattering properties;frequency bands;Arctic territories;vegetation show lower variety","","","","9","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"A Generalized Chlorophyll-A Estimation Model for Complexity-Diverse Arctic Waters","K. Blix; T. Eltoft","Department of Physics and Technology, UiT The Arctic University of Norway, Tromsø, Norway; Department of Physics and Technology, UiT The Arctic University of Norway, Tromsø, Norway","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","7861","7864","In this paper, we evaluate the possibility of using a machine learning Gaussian Process Regression (GPR) approach to monitor Chlorophyll-a content in Arctic waters by using the Sentinel 3 Ocean and Land Color Instrument. We develop the GPR model on a synthetic dataset, which represents both open ocean and coastal Arctic waters. This allows the model to be exposed to and trained on data from both kinds of aquatic environments. The chosen GPR model has previously been trained and tested in a different aquatic environment, representing a variety of complexity conditions, where it was demonstrated to have strong generalization capabilities. Our results suggest that this model can also be used for diverse Arctic water conditions as well.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8899898","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8899898","Ocean color monitoring;Chlorophyll-a;Machine Learning;Arctic;Sentinel 3 OLCI","Arctic;Sea measurements;Oceans;Ground penetrating radar;Monitoring;Lakes;Sea ice","ocean composition;oceanographic regions;oceanographic techniques;remote sensing","generalized Chlorophyll-a;Gaussian Process Regression;Chlorophyll-a content;synthetic dataset;open ocean;coastal Arctic waters;GPR model;aquatic environment;complexity conditions;strong generalization capabilities;diverse Arctic water conditions;complexity-diverse Arctic waters;Sentinel 3 Ocean and Land Color Instrument","","","","5","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"A Desktop-Based Methodology for Collecting Wetland Reference data over Inaccessible Arctic Landscapes","M. Merchant; B. Brisco; M. Mahdianpari; J. Granger; F. Mohammadimanesh; B. DeVries; A. Berg","The Canada Centre for Mapping and Earth Observation, Ottawa, ON, Canada; The Canada Centre for Mapping and Earth Observation, Ottawa, ON, Canada; Department of Electrical and Computer Engineering, Memorial University of Newfoundland, St. John's, NL, Canada; C-CORE, St. John's, NL, Canada; C-CORE, St. John's, NL, Canada; Department of Geography, Environment and Geomatics, University of Guelph, Guelph, ON, Canada; Department of Geography, Environment and Geomatics, University of Guelph, Guelph, ON, Canada","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","5893","5896","Arctic environments are remote and inaccessible, making conventional field-based data collection challenging. Thus, this study describes an efficient desktop-based methodology for deriving reference data to support large-scale remote sensing classification focusing on wetland ecosystems. Our study area was Canada's Southern Arctic Ecozone. Various Earth observation (EO) datasets, including optical, multi-spectral, and topographic, were used as a base to support a photointerpretation process for collecting reference data. Ten 30-by-30-kilometer sampling plots were established across the ecozone for this activity based on a suite of minimum criteria. Reference polygons were assigned to one of the five major wetland classes of the Canadian Wetland Classification System (CWCS), along with a detailed wetland type definition. It is anticipated this methodology will be applied later to other northern ecozones to support large-scale wetland classification updates and status and trends reporting.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9883985","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9883985","Arctic;Machine learning;Google Earth Engine;photointerpretation;CWIM","Training;Earth;Data collection;Market research;Arctic;Optical sensors;Remote sensing","ecology;geophysical image processing;image classification;remote sensing;terrain mapping;vegetation;vegetation mapping","collecting Wetland reference data;inaccessible Arctic landscapes;Arctic environments;conventional field-based data collection challenging;efficient desktop-based methodology;large-scale remote sensing classification;wetland ecosystems;Canada's Southern Arctic Ecozone;Earth observation datasets;30-by-30-kilometer sampling plots;reference polygons;wetland classes;Canadian Wetland Classification System;detailed wetland type definition;northern ecozones;large-scale wetland classification updates","","","","9","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"Arctic Sea Surface Salinity Retrieval from Smos Measures","J. Martínez; C. Gabarró; E. Olmedo; V. González-Gambau; C. González-Haro; A. Turiel; R. Sabia; W. Tang; S. Yueh","Barcelona Expert Center, Institute of Marine Sciences, CSIC, Barcelona, Spain; Barcelona Expert Center, Institute of Marine Sciences, CSIC, Barcelona, Spain; Barcelona Expert Center, Institute of Marine Sciences, CSIC, Barcelona, Spain; Barcelona Expert Center, Institute of Marine Sciences, CSIC, Barcelona, Spain; Barcelona Expert Center, Institute of Marine Sciences, CSIC, Barcelona, Spain; Barcelona Expert Center, Institute of Marine Sciences, CSIC, Barcelona, Spain; ESRIN, Telespazio-Vega for ESA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, USA","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","8154","8157","Arctic freshwater fluxes make this region key to regulate ocean currents and global climate. Hence, the Arctic Ocean sea surface salinity (SSS) knowledge is crucial to describe some of the processes that govern climate change.Recently, Barcelona Expert Center (BEC) deployed their version 2 of SSS Arctic data retrieved from Soil Moisture and Ocean Salinity mission (SMOS) mission. Nevertheless, in the context of the ESA Arctic+ initiative, BEC has planned to introduce improvements in all the processing levels. Some of the planned improvements include: (i) optimizing the projection grid of level 1, (ii) studying the performance of different dielectric models in the Artic region and (iii) producing an additional level 4 product. The SSS Arctic products from Soil Moisture Active Passive (SMAP) mission could be used to produce a level 4 by merging them with this new version of SSS level 3 produced from SMOS.Big data techniques are applied to produce debiased SSS maps. These techniques will be refined by introducing a new grouping method for the statistical study of the data.The aim of this work is to obtain a more accurate version of the Arctic salinity maps starting at 2011. The new SMOS SSS maps are expected to better capture the Arctic river plumes and thus they will help to better understand the freshwater inflow/outflow in the Arctic Ocean.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8898773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8898773","Sea Surface Salinity;Arctic;SMOS;remote sensing;big data","Arctic;Salinity (geophysical);Sea measurements;Extraterrestrial measurements;Orbits;Sea surface salinity;Climate change","climatology;oceanographic regions;oceanographic techniques;rivers;salinity (geophysical)","ESA Arctic+ initiative;BEC;Artic region;SSS Arctic products;Soil Moisture Active Passive mission;SSS level 3;big data techniques;debiased SSS maps;Arctic salinity maps;SMOS SSS maps;Arctic river plumes;Arctic sea surface Salinity retrieval;smos measures;Arctic freshwater fluxes;ocean currents;global climate;Arctic Ocean sea surface salinity knowledge;climate change;Barcelona Expert Center;SSS Arctic data;Soil Moisture and Ocean Salinity mission mission;dielectric models;AD 2011;freshwater inflow/outflow","","","","13","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
