"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Ghozatlou O.; Datcu M.","Ghozatlou, Omid (57216394996); Datcu, Mihai (7004523124)","57216394996; 7004523124","HYBRID GAN AND SPECTRAL ANGULAR DISTANCE FOR CLOUD REMOVAL","2021","International Geoscience and Remote Sensing Symposium (IGARSS)","","","","2695","2698","3","10.1109/IGARSS47720.2021.9554891","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129811525&doi=10.1109%2fIGARSS47720.2021.9554891&partnerID=40&md5=864effecbf986acda7e68016b9eaf883","This paper aims to present a new algorithm to remove thin clouds and retain information in corrupted images without the use of auxiliary data. By injecting physical properties into the cycle consistent generative adversarial network (GAN), we were able to convert a cloudy multispectral image to a cloudless image. To recover information beneath clouds and shadows we create a synthetic multispectral space to obtain illumination invariant features. Multispectral vectors were transformed from Cartesian coordinates to Polar coordinates to obtain spectral angular distance (SAD) then we employed them as input to train the deep neural network (DNN). Afterward, the outputs of DNN were transformed to Cartesian coordinates to obtain shadow and cloud-free multispectral images. The proposed method, Hybrid GAN-SAD yields trustworthy reconstructed results because of exploiting transparent information from certain multispectral bands to recover uncorrupted images.  © 2021 IEEE.","Computer vision; Deep neural networks; Gallium nitride; Angular distance; Auxiliary data; Cartesian coordinate; Cloud removal; Corrupted images; Generative adversarial network; Multi-spectral; Multispectral images; Multispectral satellite image; Polar coordinate; Generative adversarial networks","Cloud Removal; Generative Adversarial Networks (GANs); Multispectral Satellite Images; Polar Coordinates","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85129811525"
"Kogut P.I.; Kupenko O.P.; Uvarov M.V.","Kogut, Peter I. (7004867477); Kupenko, Olga P. (56962713800); Uvarov, Mykola V. (8237435900)","7004867477; 56962713800; 8237435900","On increasing of resolution of satellite images via their fusion with imagery at higher resolution","2021","Journal of Optimization, Differential Equations and their Applications","29","1","","54","78","24","10.15421/142104","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110292745&doi=10.15421%2f142104&partnerID=40&md5=2b0e4fc9085bf5fb8f114613158db38e","In this paper we propose a new statement of the spatial increasing resolution problem of MODIS-like multi-spectral images via their fusion with Lansat-like imagery at higher resolution. We give a precise definition of the solution to the indicated problem, postulate assumptions that we impose at the initial data, establish existence and uniqueness result, and derive the corresponding necessary optimality conditions. For illustration, we supply the proposed approach by results of numerical simulations with real-life satellite images. © P. I. Kogut, O. P. Kupenko, M. V. Uvarov, 2021.","","Image interpolation; Image processing; Objective functional with non-standard growth conditions; Satellite data fusion; Variational approach","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85110292745"
"Wei J.; Yang H.; Tang W.; Li Q.","Wei, Jingbo (55711392500); Yang, Huan (57195402741); Tang, Wenchao (57189494044); Li, Qize (57393197200)","55711392500; 57195402741; 57189494044; 57393197200","Spatiotemporal-Spectral Fusion for Gaofen-1 Satellite Images","2022","IEEE Geoscience and Remote Sensing Letters","19","","","","","","10.1109/LGRS.2021.3111961","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122062661&doi=10.1109%2fLGRS.2021.3111961&partnerID=40&md5=7b6243399062f1b2d89378a807ada5ff","Due to the limitations of hardware technology, satellite sensors cannot obtain images with high temporal, spatial, and spectral resolutions at the same time. Current spatiotemporal fusion methods try to solve the contradiction between temporal resolution and spatial resolution, which cannot achieve good reconstruction accuracy partly because the data sources are from heterogeneous platforms with long chains difficult to be modeled. Different from the crossing-platform fusion, this work proposes to improve the spatial and temporal resolutions on a single platform. For the 2-m panchromatic images, 8-m multispectral images, and 16-m wide-field-view images captured by the Gaofen-1 satellite, our goal is to produce 2-m multispectral images with high temporal resolutions. Two convolutional neural networks are built to solve this spatiotemporal-spectral fusion issue with pansharpening and spatiotemporal fusion in serial. In the validation stage, the 2-m multispectral images are built and evaluated with the panchromatic images and 8-m multispectral images. The digital and visual evaluations show that our method can produce visually acceptable fusion quality, which may enhance the feasibility of the Gaofen-1 data.  © 2004-2012 IEEE.","Data visualization; Neural networks; Quality control; Remote sensing; Satellites; Gaofen-1; Multi-spectral; Multispectral images; Pan-sharpening; Pansharpen; Sensor fusion; Spatial resolution; Spatio-temporal fusions; Spatiotemporal fusion.; Spatiotemporal phenomenon; accuracy assessment; model validation; panchromatic image; satellite data; satellite imagery; sensor; spatial resolution; spatiotemporal analysis; Image resolution","Gaofen-1; multispectral; pansharpen; spatiotemporal fusion","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85122062661"
"Salas J.; Vera P.; Zea-Ortiz M.; Villaseñor E.-A.; Pulido D.; Figueroa A.","Salas, Joaquín (7201384134); Vera, Pablo (24802607400); Zea-Ortiz, Marivel (57254245300); Villaseñor, Elio-Atenogenes (57254245400); Pulido, Dagoberto (57209643962); Figueroa, Alejandra (57254478500)","7201384134; 24802607400; 57254245300; 57254245400; 57209643962; 57254478500","Fine-grained large-scale vulnerable communities mapping via satellite imagery and population census using deep learning","2021","Remote Sensing","13","18","3603","","","","10.3390/rs13183603","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114680478&doi=10.3390%2frs13183603&partnerID=40&md5=75e3b0869c6f3c40d47f7227968b77c2","One of the challenges in the fight against poverty is the precise localization and assessment of vulnerable communities’ sprawl. The characterization of vulnerability is traditionally accomplished using nationwide census exercises, a burdensome process that requires field visits by trained personnel. Unfortunately, most countrywide censuses exercises are conducted only sporadically, making it difficult to track the short-term effect of policies to reduce poverty. This paper introduces a definition of vulnerability following UN-Habitat criteria, assesses different CNN machine learning architectures, and establishes a mapping between satellite images and survey data. Starting with the information corresponding to the 2,178,508 residential blocks recorded in the 2010 Mexican census and multispectral Landsat-7 images, multiple CNN architectures are explored. The best performance is obtained with EfficientNet-B3 achieving an area under the ROC and Precision-Recall curves of 0.9421 and 0.9457, respectively. This article shows that publicly available information, in the form of census data and satellite images, along with standard CNN architectures, may be employed as a stepping stone for the countrywide characterization of vulnerability at the residential block level. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Architecture; Housing; Mapping; Population statistics; Satellite imagery; Surveys; Fine grained; Multi-spectral; Population census; Residential block; Satellite images; Short-term effects; Stepping stone; Vulnerable communities; Deep learning","Deep learning; Detecting and assessing vulnerability; Satellite images and ground surveys","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85114680478"
"Liu Y.; Li P.; Xiao C.; Liu Y.; Xie Z.","Liu, Yiyuan (57364184800); Li, Peng (55872049000); Xiao, Chiwei (57194328589); Liu, Ying (56785387200); Xie, Zhenglei (54783607000)","57364184800; 55872049000; 57194328589; 56785387200; 54783607000","Characteristic Threshold Determination of Cloud Coverage and Its Acquisition Probability Differences of Sentinel-2 A/B in Northern Laos; [老挝北部Sentinel-2 A/B云覆盖适宜阈值界定及其影像获取概率时空差异]","2020","Journal of Geo-Information Science","22","11","","2267","2276","9","10.12082/dqxxkx.2020.190762","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120673615&doi=10.12082%2fdqxxkx.2020.190762&partnerID=40&md5=8f5b6993efd9f62f45c973cec1b1c544","Spatial and temporal characteristics assessment of cloud coverage for optical satellite images is a prerequisite for evaluating its potential as an important remote sensing monitoring data source. Sentinel-2 A/B images have been highly valued in the aspects of land surface vegetation and ecological monitoring at different spatial scales due to their advantages of free access, multi-spectral bands (especially the introduction of red edge bands), and finer spatial (10 m/20 m) and temporal (5-day) resolutions. Compared with Landsat and other similar satellite products, cloud coverage analysis of Sentinel-2 A/B has not been reported. In this paper, the cloud of 5288 Sentinel-2 A/B images (Granule/Tile) over northern Laos from 2016 to 2018 were used to determine the appropriate threshold of cloud coverage for image acquisition probability analysis under different cloud coverage thresholds (0~100%) based on GIS, aiming to reveal the spatial-temporal difference in acquisition probability. The main conclusions are as follows: (1) Sentinel-2 A/B imagery was highly appropriate for land surface remote sensing monitoring with a cloud coverage threshold of 20% (i.e., cloud coverage is ≤ 20%). This threshold resulted in the largest monthly cumulative probability (~27.41%) of Sentinel-2 A/B images in northern Laos. (2) Using the threshold of 20% cloud coverage, the differences in monthly cumulative average acquisition probabilities of Sentinel-2 A/B images in northern Laos were consistent with the temporal distributions of dry season (November to April) and wet season (May to October). The acquisition probability was 42.91% in the dry season, with the largest in March (50.27%), followed by April and February. The fact that Sentinel-2 is featured by larger acquisition probability during the peak of dry season greatly facilitates the monitoring of dynamics in swidden agriculture and rubber plantations. The corresponding probability in the wet season was merely 11.81%, with the lowest in June (~1.26%). (3) Huge differences in monthly cumulative average acquisition probabilities of Sentinel-2 A/B images between the east and west of northern Laos were revealed. In the dry season, the image acquisition probabilities of the western provinces (e.g., Luang Namtha) were much larger than those of the eastern ones, while the situation was just the opposite in the wet season. This study can provide important reference for the large-scale (e.g. global) cloud coverage analysis of Sentinel-2 A/B images and the selection of Sentinel-2 images for monitoring land use change due to United Nations Collaborative Programme on Reducing Emissions from Deforestation and Forest Degradation in Developing Countries (UN-REDD) in the tropics, including swidden agriculture transformation and rubber plantation expansion. © 2020, Science Press. All right reserved.","","Cloud coverage; Imagery acquisition probability; Rubber plantations; Sentinel- 2; Spatiotemporal variations; Swidden agriculture; Threshold","Article","Final","","Scopus","2-s2.0-85120673615"
"Zekoll V.; de los Reyes R.; Richter R.","Zekoll, Viktoria (57202620472); de los Reyes, Raquel (8610727500); Richter, Rudolf (7401789138)","57202620472; 8610727500; 7401789138","A Newly Developed Algorithm for Cloud Shadow Detection—TIP Method","2022","Remote Sensing","14","12","2922","","","","10.3390/rs14122922","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132804872&doi=10.3390%2frs14122922&partnerID=40&md5=93e460ab90bcd7da467d6ea533a53500","The masking of cloud shadows in optical satellite imagery is an important step in automated processing chains. A new method (the TIP method) for cloud shadow detection in multi-spectral satellite images is presented and compared to current methods. The TIP method is based on the evaluation of thresholds, indices and projections. Most state-of-the-art methods solemnly rely on one of these evaluation steps or on a complex working mechanism. Instead, the new method incorpo-rates three basic evaluation steps into one algorithm for easy and accurate cloud shadow detection. Furthermore the performance of the masking algorithms provided by the software packages ATCOR (“Atmospheric Correction”) and PACO (“Python-based Atmospheric Correction”) is compared with that of the newly implemented TIP method on a set of 20 Sentinel-2 scenes distributed over the globe, covering a wide variety of environments and climates. The algorithms incorporated in each piece of masking software use the class of cloud shadows, but they employ different rules and class-specific thresholds. Classification results are compared to the assessment of an expert human interpreter. The class assignment of the human interpreter is considered as reference or “truth”. The overall accuracies for the class cloud shadows of ATCOR and PACO (including TIP) for difference areas of the selected scenes are 70.4% and 76.6% respectively. The difference area encompasses the parts of the classification image where the classification maps disagree. User and producer accuracies for the class cloud shadow are strongly scene-dependent, typically varying between 45% and 95%. The experimental results show that the proposed TIP method based on thresholds, indices and projections can obtain improved cloud shadow detection performance. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Computer software; Image classification; Satellite imagery; Atmospheric corrections; Cloud shadow masking; Cloud shadows; Sentinel-2; Shadow detections; Shadow masking; TIP method; “atmospheric correction”; “python-based atmospheric correction”; Python","ATCOR; cloud shadow masking; PACO; Sentinel-2; TIP method","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85132804872"
"Ghavat S.; Kodnani P.; Singh H.; Hajgude J.","Ghavat, Sumedh (57227121200); Kodnani, Parth (57227121300); Singh, Harshita (57677416100); Hajgude, Jayashree (55579192600)","57227121200; 57227121300; 57677416100; 55579192600","DeepSight: Land use and land cover classification using satellite images","2021","2021 2nd International Conference for Emerging Technology, INCET 2021","","","9456155","","","","10.1109/INCET51464.2021.9456155","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113349438&doi=10.1109%2fINCET51464.2021.9456155&partnerID=40&md5=caf6a50a914d6d746e89366e500e7135","Remote Sensing data is constantly on the rise with launches of various satellites around the world, generating a huge amount of data. This data is raw i.e. it lacks semantics. Due to the lack of semantics, this data is untapped. To fully utilize this data, we propose a classification method based on deep learning, deployed as a web service- DeepSight. DeepSight uses a convolutional neural network- SpectrumNet to effectively classify land use and land cover. After training the model over 27, 000 images, an accuracy of 96.3% is achieved for the testing set whereas the validation set gives us an accuracy of 95.1%. Thus, the results show a fairly high accuracy rate of classifying the multi-spectral images and this can be further used by multiple domains requiring Remote Sensing data semantics relating to land use and land cover. © 2021 IEEE.","Convolutional neural networks; Deep learning; Land use; Remote sensing; Semantics; Spectroscopy; Web services; Classification methods; High-accuracy; Land use and land cover; Land-use and land cover classifications; Multiple domains; Multispectral images; Remote sensing data; Satellite images; Image classification","API; Convolutional Neural Network; Deep Learning; Remote Sensing; Web Service","Conference paper","Final","","Scopus","2-s2.0-85113349438"
"Prieur C.; Rabatel A.; Thomas J.-B.; Farup I.; Chanussot J.","Prieur, Colin (57355854500); Rabatel, Antoine (9276067100); Thomas, Jean-Baptiste (55493186500); Farup, Ivar (6602099103); Chanussot, Jocelyn (6602159365)","57355854500; 9276067100; 55493186500; 6602099103; 6602159365","Machine Learning Approaches to Automatically Detect Glacier Snow Lines on Multi-Spectral Satellite Images","2022","Remote Sensing","14","16","3868","","","","10.3390/rs14163868","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137767258&doi=10.3390%2frs14163868&partnerID=40&md5=d73831174500d48146c4b7b4adb39f17","Documenting the inter-annual variability and the long-term trend of the glacier snow line altitude is highly relevant to document the evolution of glacier mass changes. Automatically identifying the snow line on glaciers is challenging; recent developments in machine learning approaches show promise to tackle this issue. This manuscript presents a proof of concept of machine learning approaches applied to multi-spectral images to detect the snow line and quantify its average altitude. The tested approaches include the combination of different image processing and classification methods, and takes into account cast shadows. The efficiency of these approaches is evaluated on mountain glaciers in the European Alps by comparing the results with manually annotated data. Solutions provided by the different approaches are robust when compared to the ground truth’s snow lines, with a Pearson’s correlation ranging from 79% to 96% depending on the method. However, the tested approaches may fail when snow lines are not continuous or exhibit a strong change of elevation. The major advantage over the state of the art is that the proposed approach does not require one calibration per glacier. © 2022 by the authors.","Image processing; Remote sensing; Snow; Spectroscopy; Support vector machines; Active contours; Glacier snow line; Machine learning approaches; Multispectral images; Multispectral satellite image; Neural-networks; Random forests; Satellite remote sensing; Snowline; SVM; Decision trees","active contours; glacier snow line; multi-spectral images; neural networks; random forest; satellite remote sensing; SVM","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85137767258"
"Roy P.D.; Logesh N.; Lakshumanan C.; Sánchez-Zavala J.L.","Roy, Priyadarsi D. (56000818400); Logesh, Natarajan (57221846198); Lakshumanan, Chokkalingam (23501740500); Sánchez-Zavala, José L. (6507247439)","56000818400; 57221846198; 23501740500; 6507247439","Decadal-scale spatiotemporal changes in land use/land cover of El Potosi Basin at semi-arid northeast Mexico and evolution of peat fire between 1980-2020 CE","2021","Journal of South American Earth Sciences","110","","103395","","","","10.1016/j.jsames.2021.103395","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107151956&doi=10.1016%2fj.jsames.2021.103395&partnerID=40&md5=c883e57511aaede9572bff2cb8229e85","We estimated decadal-scale changes to the land use/land cover in one of the many drought-prone agricultural basins (El Potosi Basin) of northeast Mexico by using the temporal satellite images of Landsat Multi spectral scanner (MSS), Thematic Mapper (TM) and Operational Land Imager (OLI) for 1980, 1990, 2000, 2010 and 2020 CE. Increase in land without shrub and permanent uncultivated (fallow) land, and reduction in coverages of the agricultural land and forest over the last four decades reflected the intensities of water scarcity caused from global warming as well as the agriculture related anthropogenic activities. Enhanced aridity led to 136-fold surge (ca. 2.5–340 km2) in abandonment of cultivated areas covering almost half of the basin. Absence of cropland in 2010 CE reflected the severe drought of early 21st Century but augmentation in usages of groundwater reestablished the agriculture a decade later in ca.15.7 km2. Over the last four decades, the subsurface fire from combustion of peat covered ca.17.4 km2 mostly at expenses of lands with and without shrub and agriculture land. Our temporal and spatial land use/land cover assessments might be helpful for private and government agencies to evaluate the short-term impacts of climate change and anthropogenic activities in order to mitigate their effects in this water scarce region. © 2021 Elsevier Ltd","Mexico [North America]; climate change; climate effect; decadal variation; drought; environmental impact assessment; human activity; land cover; land use; Landsat thematic mapper; peat soil; resource scarcity; satellite imagery; semiarid region; spatiotemporal analysis; water supply","Anthropogenic activity; Climate change; Drought; Mapping; Spatiotemporal analysis","Article","Final","","Scopus","2-s2.0-85107151956"
"Lapini A.; Fontanelli G.; Pettinato S.; Santi E.; Paloscia S.; Tapete D.; Cigna F.","Lapini, Alessandro (36681330000); Fontanelli, Giacomo (36816017700); Pettinato, Simone (22235499100); Santi, Emanuele (14031975000); Paloscia, Simonetta (7006059266); Tapete, Deodato (55221777800); Cigna, Francesca (36720533600)","36681330000; 36816017700; 22235499100; 14031975000; 7006059266; 55221777800; 36720533600","Application of Deep Learning to Optical and SAR Images for the Classification of Agricultural Areas in Italy","2020","International Geoscience and Remote Sensing Symposium (IGARSS)","","","9323190","4163","4166","3","10.1109/IGARSS39084.2020.9323190","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101994936&doi=10.1109%2fIGARSS39084.2020.9323190&partnerID=40&md5=685bdd470ffa343783a12006c906a89c","Modern agriculture is facing new challenges about food production for a growing population in a sustainable manner. Crop mapping at local and regional scale could provide valuable information in support of agricultural policy. This paper describes a field mapping investigation in a populated area in Tuscany (Italy). Satellite images from Sentinel-1 C-band and COSMO-SkyMed X-band SAR and Sentinel-2 optical sensors are input of classifiers based on deep learning and convolutional neural networks. Results pinpointed that the use of optical images allowed the best overall classification accuracy (99.7%), nevertheless X-band SAR imagery, providing an accuracy of 94.6%, could be a good substitute of optical indices in case of lack of cloud-free multispectral data. © 2020 IEEE.","Agricultural robots; Agriculture; Convolutional neural networks; Geology; Geometrical optics; Image classification; Mapping; Radar imaging; Remote sensing; Synthetic aperture radar; Agricultural areas; Agricultural policies; Classification accuracy; Food production; Modern agricultures; Multi-spectral data; Optical indices; Satellite images; Deep learning","Agriculture; convolutional neural networks (CNNs); crop classification; deep learning (DL)","Conference paper","Final","","Scopus","2-s2.0-85101994936"
