"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Koo Y.; Lei R.; Cheng Y.; Cheng B.; Xie H.; Hoppmann M.; Kurtz N.T.; Ackley S.F.; Mestas-Nuñez A.M.","Koo, YoungHyun (57213520896); Lei, Ruibo (23989243400); Cheng, Yubing (57219598603); Cheng, Bin (53874648600); Xie, Hongjie (7401672948); Hoppmann, Mario (56563076500); Kurtz, Nathan T. (24401540200); Ackley, Stephen F. (7005489435); Mestas-Nuñez, Alberto M. (6602885952)","57213520896; 23989243400; 57219598603; 53874648600; 7401672948; 56563076500; 24401540200; 7005489435; 6602885952","Estimation of thermodynamic and dynamic contributions to sea ice growth in the Central Arctic using ICESat-2 and MOSAiC SIMBA buoy data","2021","Remote Sensing of Environment","267","","112730","","","","10.1016/j.rse.2021.112730","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116189953&doi=10.1016%2fj.rse.2021.112730&partnerID=40&md5=7bb6c02c44bef5288ba9553f95a4a10d","The fine spatial resolution of the ICESat-2 (IS2) satellite altimeter allows monitoring the evolution of sea ice thickness with detailed dynamic information (e.g. ridges and leads). In this study, we first assess the ability of IS2 to estimate thermodynamic ice growth and dynamic thickening during the ice-growing season in the central Arctic Ocean. As an indicator of the thermodynamic ice growth, we use 10 thermistor string-based sea ice mass balance array (SIMBA) buoys deployed at a scale of ~50 km from the Icebreaker Polarstern during the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) expedition. We collect IS2 data within 20 km buffer distance from the individual buoys, and calculate the mode, median, and mean of the IS2-derived ice thickness. The IS2 modal thickness shows the least bias (−0.169 m) with the buoy ice thickness, representing level ice thickness. In addition, the increasing rate of the IS2 modal thickness is close to the thermodynamic ice growth with a small bias of −0.054 cm/day. However, the increasing rates of the IS2 median and mean thickness are greater than the thermodynamic ice growth by about 0.114 cm/day and 0.198 cm/day, respectively, because they also include ice growth caused by thickness redistribution during dynamic deformation. The dynamic contributions may account for 26.1 ± 10.3% and 34.4 ± 10.1% of the total increase of the IS2 median and mean thickness, respectively. Within a ~ 50 km radius area from the MOSAiC Central Observatory, IS2 measurements exhibit that the ridge fraction increased from <2% in November to ~4% in March (~0.029%/day of average increasing rate) and ridge height increased about 0.047 cm/day during the same period. However, lead formation does not show significant contributions to the dynamic ice thickening because leads are temporary features lasting only 2–3 days. Although there are considerable uncertainties in IS2 ice thickness estimation and IS2-buoy thickness comparison, this study emphasizes the importance of combining measurements by IS2 and SIMBA buoys to explain the regional sea ice mass balance with separating the thermodynamic and dynamic contributions. © 2021 Elsevier Inc.","Arctic; Arctic Ocean; Central Department; Indicator indicator; Aneroid altimeters; Buoys; Deformation; Meteorological instruments; Observatories; Remote sensing; Thermodynamics; Thickness measurement; Uncertainty analysis; Ice growth; Ice mass; Ice thickness; Lead; Mass balance; Remote-sensing; Ridge; Satellite altimeter; Sea ice deformations; Sea ice mass balance; data buoy; deformation; growth; habitat mosaic; ice lead; ice ridge; ICESat; remote sensing; sea ice; thermodynamics; Sea ice","Lead; Remote sensing; Ridge; Satellite altimeter; Sea ice deformation; Sea ice mass balance","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85116189953"
"Tian K.; Liu Z.; Li L.; Zhou N.; Zhao Y.","Tian, Kaixuan (57344712700); Liu, Zhiqiang (57219316321); Li, Lianjiang (57271390300); Zhou, Ning (57345008800); Zhao, Yuliang (7407400077)","57344712700; 57219316321; 57271390300; 57345008800; 7407400077","The Multi-Parameter Monitoring Method of Sea Ice Based on Image Processing Technique","2021","2021 IEEE 11th Annual International Conference on CYBER Technology in Automation, Control, and Intelligent Systems, CYBER 2021","","","","510","514","4","10.1109/CYBER53097.2021.9588156","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119343566&doi=10.1109%2fCYBER53097.2021.9588156&partnerID=40&md5=5dfa76dbb94eea71eac32204edfb8d02","Periodic sea ice is generated every winter seriously affects the safety of navigation and maritime operations in the high latitude sea areas. However, the current monitoring techniques could not detect the basic sea ice physical parameters in an automatic and accurate way, which is far away from the needs of marine production and navigation. At present, the most used sea ice monitoring methods based on naked eyes and equipment are time-consuming and labor-expensive. While the methods utilizing satellite remote sensing and radar observation station are highly limited by the accuracy and cost. In this paper, a method integrating image processing and machine learning technologies is proposed to automatically obtain the multi-parameters of sea ice, which include sea ice thickness, density, size distribution, and types. Our experiment results show that the average measurement error of thickness was less than 4 cm, the intensity was 2.8%, the size distribution was 5.8%, and the accuracy rate of type classification was 95%. This method has the advantage of easy operation, high precision, and low cost, which can greatly reduce the risk of manual operation and observation errors. It is expected to become the main method of sea ice monitoring. © 2021 IEEE.","Image processing; Machine learning; Monitoring; Remote sensing; Size distribution; High Latitudes; Ice monitoring; Image processing technique; Images processing; Maritime operation; Monitoring methods; Multi parameters monitoring; Safety of navigation; Sea ice monitoring; Size-distribution; Sea ice","image processing; machine learning; Sea ice monitoring","Conference paper","Final","","Scopus","2-s2.0-85119343566"
"Tschudi M.A.; Stroeve J.C.; Stewart J.S.","Tschudi, Mark A. (7003415852); Stroeve, Julienne C. (6602079010); Stewart, J. Scott (55469817000)","7003415852; 6602079010; 55469817000","Relating the age of Arctic sea ice to its thickness, as measured during nasa's ICESat and IceBridge campaigns","2016","Remote Sensing","8","6","457","","","","10.3390/rs8060457","46","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974844270&doi=10.3390%2frs8060457&partnerID=40&md5=77a611ea8fdb51c28377cac7772f88a2","Recent satellite observations yield estimates of the distribution of sea ice thickness across the entire Arctic Ocean. While these sensors were only placed in operation within the last few years, information from other sensors may assist us with estimating the distribution of sea ice thickness in the Arctic beginning in the 1980s. A previous study found that the age of sea ice is correlated to sea ice thickness from 2003 to 2006, but an extension of the temporal analysis is needed to better quantify this relationship and its variability from year to year. Estimates of the ice age/thickness relationship may allow the thickness record to be extended back to 1985, the beginning of our ice age dataset. Comparisons of ice age and thickness estimates derived from both ICESat (2004-2008) and IceBridge (2009-2015) reveal that the relationship between age and thickness differs between these two campaigns, due in part to the difference in area of coverage. Nonetheless, sea ice thickness and age exhibit a direct relationship when compared on pan-Arctic or regional spatial scales.","Glacial geology; NASA; Remote sensing; Arctic ocean; Arctic sea ice; Area of coverages; Cryosphere; Satellite observations; Sea-ice thickness; Spatial scale; Temporal analysis; Sea ice","Cryosphere; Remote sensing; Sea ice","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84974844270"
"Matsumoto M.; Yoshimura M.; Naoki K.; Cho K.; Wakabayashi H.","Matsumoto, M. (57194033533); Yoshimura, M. (7403136419); Naoki, K. (8255226100); Cho, K. (7403956374); Wakabayashi, H. (7202357271)","57194033533; 7403136419; 8255226100; 7403956374; 7202357271","Sea ice thickness measurement by ground penetrating radar for ground truth of microwave remote sensing data","2018","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","42","3","","1259","1262","3","10.5194/isprs-archives-XLII-3-1259-2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046955578&doi=10.5194%2fisprs-archives-XLII-3-1259-2018&partnerID=40&md5=876df9975847dcc7854867fda54a345a","Observation of sea ice thickness is one of key issues to understand regional effect of global warming. One of approaches to monitor sea ice in large area is microwave remote sensing data analysis. However, ground truth must be necessary to discuss the effectivity of this kind of approach. The conventional method to acquire ground truth of ice thickness is drilling ice layer and directly measuring the thickness by a ruler. However, this method is destructive, time-consuming and limited spatial resolution. Although there are several methods to acquire ice thickness in non-destructive way, ground penetrating radar (GPR) can be effective solution because it can discriminate snow-ice and ice-sea water interface. In this paper, we carried out GPR measurement in Lake Saroma for relatively large area (200m by 300m, approximately) aiming to obtain grand truth for remote sensing data. GPR survey was conducted at 5 locations in the area. The direct measurement was also conducted simultaneously in order to calibrate GPR data for thickness estimation and to validate the result. Although GPR Bscan image obtained from 600MHz contains the reflection which may come from a structure under snow, the origin of the reflection is not obvious. Therefore, further analysis and interpretation of the GPR image, such as numerical simulation, additional signal processing and use of 200MHz antenna, are required to move on thickness estimation. © Authors 2018. CC BY 4.0 License.","Antennas; Finite difference time domain method; Geological surveys; Global warming; Lakes; Permittivity; Radar imaging; Radar measurement; Remote sensing; Sea ice; Seawater; Signal processing; Snow; Thickness gages; Thickness measurement; Time domain analysis; Brackish lakes; Ground Penetrating Radar; Ground truth; Microwave remote sensing; Sea-ice thickness; Ground penetrating radar systems","Brackish lake; Dielectric constant; Finite-Difference Time-Domain method; Ground Penetrating Radar; Ground truth; Microwave remote sensing; Sea ice thickness measurement","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85046955578"
"Bilge T.A.; Fournier N.; Mignac D.; Hume-Wright L.; Bertino L.; Williams T.; Tietsche S.","Bilge, Tarkan Aslan (57457562000); Fournier, Nicolas (57213931854); Mignac, Davi (56518318400); Hume-Wright, Laura (57221534307); Bertino, Laurent (6602352192); Williams, Timothy (55462269800); Tietsche, Steffen (22941802900)","57457562000; 57213931854; 56518318400; 57221534307; 6602352192; 55462269800; 22941802900","An Evaluation of the Performance of Sea Ice Thickness Forecasts to Support Arctic Marine Transport","2022","Journal of Marine Science and Engineering","10","2","265","","","","10.3390/jmse10020265","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124829275&doi=10.3390%2fjmse10020265&partnerID=40&md5=eb8ac4a10387aa4b9ecb468c80359d0c","In response to declining sea ice cover, human activity in the Arctic is increasing, with access to the Arctic Ocean becoming more important for socio-economic reasons. Accurate knowledge of sea ice conditions is therefore becoming increasingly important for reducing the risk and operational cost of human activities in the Arctic. Satellite-based sea ice charting is routinely used for tactical ice management, but the marine sector does not yet make optimal use of sea ice thickness (SIT) or sea ice concentration (SIC) forecasts on weekly timescales. This is because forecasts have not achieved sufficient accuracy, verification and resolution to be used in situations where maritime safety is paramount, and assessing the suitability of forecasts can be difficult because they are often not available in the appropriate format. In this paper, existing SIT forecasts currently available on the Copernicus Marine Service (CMS) or elsewhere in the public domain are evaluated for the first time. These include the seven-day forecasts from the UK Met Office, MET Norway, the Nansen Environmental and Remote Sensing Center (NERSC) and the European Centre for Medium-Range Weather Forecasts (ECMWF). Their forecast skills were assessed against unique in situ data from five moorings deployed between 2016 and 2019 by the Barents Sea Metocean and Ice Network (BASMIN) and Barents Sea Exploration Collaboration (BaSEC) Joint Industry Projects. Assessing these models highlights the importance of data assimilation in short-term forecasting of SIT and suggests that improved assimilation of sea ice data could increase the utility of forecasts for navigational purposes. This study also demonstrates that forecasts can achieve similar or improved correlation with observations when compared to a persistence model at a lead time of seven days, providing evidence that, when used in conjunction with sea ice charts, SIT forecasts could provide valuable information on future sea ice conditions. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","","Arctic; Barents Sea; Copernicus; Forecast; Mooring; Sea ice thickness; Shipping; Validation","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85124829275"
"Soriot C.; Picard G.; Prigent C.; Frappart F.; Domine F.","Soriot, Clément (57482204600); Picard, Ghislain (7006394349); Prigent, Catherine (56260361400); Frappart, Frédéric (8651675100); Domine, Florent (57209464940)","57482204600; 7006394349; 56260361400; 8651675100; 57209464940","Year-round sea ice and snow characterization from combined passive and active microwave observations and radiative transfer modeling","2022","Remote Sensing of Environment","278","","113061","","","","10.1016/j.rse.2022.113061","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130189685&doi=10.1016%2fj.rse.2022.113061&partnerID=40&md5=c036d01ec76084297a9685e9c9ffe395","Satellite microwave observations from 1.4 to 36 GHz already showed sensitivity to several geophysical parameters of sea ice such as Sea Ice Concentration (SIC), Sea Ice Thickness (SIT) or snow depth. The main goal of this article is to provide a realistic and comprehensive characterization of the sea ice and its snow cover that explains the microwave observations during a whole year using a radiative transfer model. For this purpose, we construct a unique dataset of passive microwave observations, to mimic the future Copernicus Imaging Microwave Radiometer (CIMR), along with the active microwave scatterometer data (ASCAT). CIMR database is used to classify sea ice microwave signatures in their spectral dimension with a machine learning technique while ASCAT data are used to help interpret the results of the classification. Classification results are then interpreted with a state-of-art sea ice and Snow Microwave Radiative Transfer model (SMRT) for all highlighted signatures and all seasons. Results make it possible to identify the specific behaviors from the observation co-variabilities for SIC, SIT, and snow structure. Our analysis underlined the role of the depth hoar over multi-year ice, for the interpretation of scattering signals in winter. Scattering signals that appear in late summer are explained by the presence of superimposed ice. This characterization will benefit from future advances in SMRT development, as well as the improved observations of future satellite missions. © 2022 Elsevier Inc.","Classification (of information); Learning systems; Meteorological instruments; Microwave devices; Microwaves; Radiative transfer; Radiometers; Remote sensing; Sea ice; Active microwave; ASCAT; Copernicu imaging microwave radiometer; Microwave observations; Microwave radiative transfer model; Passive microwaves; Radiative transfer modelling; Scatterometers; Sea ice concentration; Snow microwave radiative transfer model; image classification; machine learning; observational method; radiative transfer; scattering; scatterometer; sea ice; snow cover; Snow","ASCAT; CIMR; Classification; Radiometer; Scatterometer; Sea ice; SMRT; Snow","Article","Final","","Scopus","2-s2.0-85130189685"
"Mu L.; Losch M.; Yang Q.; Ricker R.; Losa S.N.; Nerger L.","Mu, Longjiang (57207750305); Losch, Martin (56238118600); Yang, Qinghua (55836409900); Ricker, Robert (56040741000); Losa, Svetlana N. (6602226066); Nerger, Lars (14021560400)","57207750305; 56238118600; 55836409900; 56040741000; 6602226066; 14021560400","Arctic-Wide Sea Ice Thickness Estimates From Combining Satellite Remote Sensing Data and a Dynamic Ice-Ocean Model with Data Assimilation During the CryoSat-2 Period","2018","Journal of Geophysical Research: Oceans","123","11","","7763","7780","17","10.1029/2018JC014316","27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055948037&doi=10.1029%2f2018JC014316&partnerID=40&md5=37958ed2012b526d9e5c7a9f82d726dd","Exploiting the complementary character of CryoSat-2 and Soil Moisture and Ocean Salinity satellite sea ice thickness products, daily Arctic sea ice thickness estimates from October 2010 to December 2016 are generated by an Arctic regional ice-ocean model with satellite thickness assimilated. The assimilation is performed by a Local Error Subspace Transform Kalman filter coded in the Parallel Data Assimilation Framework. The new estimates can be generally thought of as combined model and satellite thickness (CMST). It combines the skill of satellite thickness assimilation in the freezing season with the model skill in the melting season, when neither CryoSat-2 nor Soil Moisture and Ocean Salinity sea ice thickness is available. Comparisons with in situ observations from the Beaufort Gyre Exploration Project, Ice Mass Balance Buoys, and the NASA Operation IceBridge demonstrate that CMST reproduces most of the observed temporal and spatial variations. Results also show that CMST compares favorably to the Pan-Arctic Ice-Ocean Modeling and Assimilation System product and even appears to correct known thickness biases in the Pan-Arctic Ice-Ocean Modeling and Assimilation System. Due to imperfect parameterizations in the sea ice model and satellite thickness retrievals, CMST does not reproduce the heavily deformed and ridged sea ice along the northern coast of the Canadian Arctic Archipelago and Greenland. With the new Arctic sea ice thickness estimates sea ice volume changes in recent years can be further assessed. ©2018. American Geophysical Union. All Rights Reserved.","Arctic; Beaufort; Canada; Canadian Arctic; Greenland; North Carolina; United States; CryoSat; data assimilation; estimation method; ice thickness; ice-ocean interaction; Kalman filter; parameterization; remote sensing; satellite altimetry; satellite data; sea ice; SMOS","Arctic; CryoSat-2; CS2SMOS; data assimilation; sea ice thickness","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85055948037"
"Ricker R.; Hendricks S.; Girard-Ardhuin F.; Kaleschke L.; Lique C.; Tian-Kunze X.; Nicolaus M.; Krumpen T.","Ricker, Robert (56040741000); Hendricks, Stefan (24437931700); Girard-Ardhuin, Fanny (6506743283); Kaleschke, Lars (6507961483); Lique, Camille (25958194800); Tian-Kunze, Xiangshan (36240173900); Nicolaus, Marcel (16316664600); Krumpen, Thomas (35810621600)","56040741000; 24437931700; 6506743283; 6507961483; 25958194800; 36240173900; 16316664600; 35810621600","Satellite-observed drop of Arctic sea ice growth in winter 2015–2016","2017","Geophysical Research Letters","44","7","","3236","3245","9","10.1002/2016GL072244","37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017416545&doi=10.1002%2f2016GL072244&partnerID=40&md5=8b5edcf01861ef02bc8103f0fd972c25","An anomalous warm winter 2015–2016 lead to the lowest winter ice extent and highlights the sensitivity of the Arctic sea ice. Here we use the 6 year record of an improved sea ice thickness product retrieved from data fusion of CryoSat-2 radar altimetry and Soil Moisture and Ocean Salinity radiometry measurements to examine the impact of recent temperature trend on the Arctic ice mass balance. Between November 2015 and March 2016, we find a consistent drop of cumulative freezing degree days across the Arctic, with a negative peak anomaly of about 1000 degree days in the Barents Sea, coinciding with an Arctic-wide average thinning of 10 cm in March with respect to the 6 year average. In particular, the loss of ice volume is associated with a significant decline of March first-year ice volume by 13%. This reveals that due to the loss of multiyear ice during previous years, the Arctic ice cover becomes more sensitive to climate anomalies. ©2017. American Geophysical Union. All Rights Reserved.","Arctic Ocean; Barents Sea; Data fusion; Drops; Remote sensing; Sea ice; Soil moisture; Soil surveys; Arctic sea ice; Cryosat; Sea ice growth; Sea-ice thickness; SMOS; CryoSat; freezing; ice cover; ice thickness; mass balance; radar altimetry; remote sensing; satellite data; sea ice; SMOS; Ice","Arctic sea ice; CryoSat-2; remote sensing; sea ice growth; sea ice thickness; SMOS","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85017416545"
"Mishra P.; Alok S.; Rajak D.R.; Beg J.M.; Bahuguna I.M.; Talati I.","Mishra, Poonam (7203045092); Alok, Shivang (57226023696); Rajak, D. Ram (15840804600); Beg, Javed M. (57224908408); Bahuguna, I.M. (6507919264); Talati, Isha (57201678769)","7203045092; 57226023696; 15840804600; 57224908408; 6507919264; 57201678769","Investigating optimum ship route in the Antarctic in presence of sea ice and wind resistances – A case study between Bharati and Maitri","2021","Polar Science","30","","100696","","","","10.1016/j.polar.2021.100696","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110244708&doi=10.1016%2fj.polar.2021.100696&partnerID=40&md5=4df1ee27846c76fe85947532973b4528","This paper presents a technique of ship route optimization in the Antarctic sea ice region using Dijkstra's algorithm. It studies some of the major parameters that cause resistance to the ship movement through sea ice. It aims to optimize a safe ship route in the Antarctic sea ice between Bharati and Maitri (Indian Research Stations in Antarctica) coasts. The study region is divided into grids that results into unique nodes, which are studied for sea ice parameters and wind velocity. Resistances caused due to ice and wind are considered to calculate expected ship velocity between nodes. The calculated ship velocities are then used to estimate durations to cover distances from a node to all the neighboring nodes. It forms a mathematical route from source to destination through various nodes with time as weight that is then optimized through Dijkstra's algorithm to obtain optimal route. Satellite remote sensing data derived sea ice parameters (Scatsat-1 derived sea ice extent and NSIDC sea ice concentration) and modeled wind velocity (from ECMWF) have been used as inputs in this model. Ship parameters of Kapitan Khlebnikov (Russian icebreaker) are used to test and compare the proposed model. Results of model are validated with the actual ship route navigated by the 33rd Indian Scientific Expedition to Antarctica (33ISEA) ship. The proposed algorithm, which provides an optimal route when ship parameters are known in advance, can be useful to support future ship navigation in the Antarctic sea ice including Indian Scientific Expeditions to Antarctica. © 2021 Elsevier B.V. and NIPR","Antarctica; East Antarctica; Maitri; algorithm; ice thickness; navigation; optimization; remote sensing; satellite data; sea ice; wind velocity","Ice concentration; Route optimization; Sea ice; Sea ice thickness and Dijkstra's algorithm","Article","Final","","Scopus","2-s2.0-85110244708"
"Gao X.; Pang X.; Ji Q.","Gao, Xiang (57208494988); Pang, Xiaoping (14033208200); Ji, Qing (57204136234)","57208494988; 14033208200; 57204136234","Spatiotemporal Variation of Sea Ice Freeboard in the Antarctic Weddell Sea Based on CryoSat-2 Altimeter Data; [利用CryoSat-2测高数据研究南极威德尔海海冰出水高度时空变化]","2021","Wuhan Daxue Xuebao (Xinxi Kexue Ban)/Geomatics and Information Science of Wuhan University","46","1","","125","132","7","10.13203/j.whugis20180504","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099643057&doi=10.13203%2fj.whugis20180504&partnerID=40&md5=1ac492da95471fbcf8160dd16454e5ab","In order to improve the estimation accuracy of freeboard of Antarctic sea ice, this paper combined CryoSat-2 altimeter data, ASPeCt ship observational data and IceBridge airborne altimeter data to explore the optimal parameters for freeboard estimation using the minimum method, as well as analyzed spatiotemporal variation of sea ice freeboard from May to October, 2011-2017 in the Weddell sea. The result indicates that the optimal parameter scheme for retrieving freeboard is to apply the average of the lowest 5% measurements as local sea surface height after eliminating the gross data using 0.8 times standard deviation within 10 km segment. Over the past seven years, sea ice freeboard in the Weddell sea presents a slightly thinning trend, and monthly average freeboard ranges from 17.9 cm to 27.4 cm. The distribution of sea ice freeboard of the Weddell sea is characterized by the thick sea ice located in the west Weddell sea and near the Antarctic Peninsula, while thin sea ice distributed in the east Weddell sea. This study could be beneficial for further studying the response of the Antarctic sea ice thickness to climate change. © 2021, Editorial Board of Geomatics and Information Science of Wuhan University. All right reserved.","Southern Ocean; Weddell Sea; Aneroid altimeters; Climate change; Meteorological instruments; Parameter estimation; Surface waters; Airborne altimeters; Antarctic Peninsula; Antarctic sea ice; Observational data; Optimal parameter; Sea surface height; Spatio-temporal variation; Standard deviation; altimeter; CryoSat; remote sensing; satellite data; satellite imagery; sea ice; spatiotemporal analysis; Sea ice","CryoSat-2 altimeter data; Sea ice freeboard; Spatiotemporal variation; The Weddell sea","Article","Final","","Scopus","2-s2.0-85099643057"
