"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Baas M.; Kamper H.","Baas, Matthew (57221126842); Kamper, Herman (55009931600)","57221126842; 55009931600","GAN You Hear Me? Reclaiming Unconditional Speech Synthesis from Diffusion Models","2023","2022 IEEE Spoken Language Technology Workshop, SLT 2022 - Proceedings","","","","906","911","5","10.1109/SLT54892.2023.10023153","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147793390&doi=10.1109%2fSLT54892.2023.10023153&partnerID=40&md5=f179c45a3ed089de30912e985c358647","We propose AudioStyleGAN (ASGAN), a new generative adversarial network (GAN) for unconditional speech synthesis. As in the StyleGAN family of image synthesis models, ASGAN maps sampled noise to a disentangled latent vector which is then mapped to a sequence of audio features so that signal aliasing is suppressed at every layer. To successfully train ASGAN, we introduce a number of new techniques, including a modification to adaptive discriminator augmentation to probabilistically skip discriminator updates. ASGAN achieves state-of-the-art results in unconditional speech synthesis on the Google Speech Commands dataset. It is also substantially faster than the top-performing diffusion models. Through a design that encourages disentanglement, ASGAN is able to perform voice conversion and speech editing without being explicitly trained to do so. ASGAN demonstrates that GANs are still highly competitive with diffusion models. Code, models, samples: https://github.com/RF5/simple-asgan/.  © 2023 IEEE.","Audio acoustics; Diffusion; Speech synthesis; Aliasing; Audio features; Diffusion model; Images synthesis; Latent vectors; Sampled noise; Speech disentanglement; Synthesis models; Unconditional speech synthesis; Voice conversion; Generative adversarial networks","generative adversarial networks; speech disentanglement; Unconditional speech synthesis; voice conversion","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85147793390"
"Huang W.; Luo M.; Li J.; Zhang P.; Zha Y.","Huang, Wei (56195325600); Luo, Mingyuan (57206482771); Li, Jing (56272795400); Zhang, Peng (55547108553); Zha, Yufei (16044173100)","56195325600; 57206482771; 56272795400; 55547108553; 16044173100","A novel locally-constrained GAN-based ensemble to synthesize arterial spin labeling images","2022","Information Sciences","609","","","691","710","19","10.1016/j.ins.2022.07.091","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134894890&doi=10.1016%2fj.ins.2022.07.091&partnerID=40&md5=64ab738c701f62a01d8763b0db256b85","Arterial spin labeling (ASL) images that are capable to quantitatively measure the cerebral blood flow receive increasing research attention in recent dementia diagnosis studies. However, this important imaging modality is unfortunately not commonly seen in many well-established image-based dementia datasets. Hence, synthesizing ASL images to supplement the important modality in these datasets for further improving the accuracy of dementia diseases diagnosis is quite important and valuable. In this study, a novel locally-constrained generative adversarial networks (GAN)-based ensemble is introduced to fulfill the ASL image synthesis task for improving the dementia diseases diagnosis performance. Technically, new attention-based feature pyramid-GAN models are designed as local models of the novel ensemble. Also, multi-Gaussian-distributed noise is generated from a new flow-based generative model and utilized in medical image synthesis, for the first time. Experiments have been conducted to reveal the effectiveness of the novel GAN ensemble. Comparisons between the novel GAN ensemble and many other state-of-the-art methods in medical image synthesis have been carried out. Statistical analyses have suggested that, accuracies of dementia diseases diagnosis can be significantly improved with the help of the novel GAN ensemble, which brings about 41.62% performance improvement based on a 355-demented-patient dataset and approximately 25% performance improvement from the well-known ADNI-1 dataset. © 2022 Elsevier Inc.","Diagnosis; Gaussian noise (electronic); Image enhancement; Medical imaging; Neurodegenerative diseases; Arterial spin labeling; Cerebral blood flow; Disease diagnosis; Ensemble; Images synthesis; Imaging modality; Labeling image; Network ensemble; Network-based; Performance; Generative adversarial networks","Diagnosis; Ensemble; Generative adversarial network; Image synthesis","Article","Final","","Scopus","2-s2.0-85134894890"
"Yoshikawa T.; Endo Y.; Kanamori Y.","Yoshikawa, Takato (57753921300); Endo, Yuki (37101260100); Kanamori, Yoshihiro (24168681900)","57753921300; 37101260100; 24168681900","Diversifying detail and appearance in sketch-based face image synthesis","2022","Visual Computer","38","9-10","","3121","3133","12","10.1007/s00371-022-02538-7","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132425300&doi=10.1007%2fs00371-022-02538-7&partnerID=40&md5=59ed8e64da35f819d93d9574380ced63","Sketch-based face image synthesis has gained greater attention with the increasing realism of its output images. However, existing studies have overlooked the significance of output diversity: because sketches are inherently ambiguous, it would be desirable to have various output candidates for a single-input sketch. In this paper, we explore synthesis of diverse face images from a single sketch by using a three-stage framework consisting of sketch refinement, detail enhancement, and appearance synthesis. Each stage uses supervised learning with neural networks. With this three-stage framework, we can separately control the detail (e.g., wrinkles and hair structures) and appearance (e.g., skin and hair colors) of output face images separately by using multiple latent codes. Quantitative and quantitative evaluations demonstrate that our method offers greater diversity in its output images than the state-of-the-art methods, while retaining the output realism. © 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","Deep learning; Generative adversarial networks; Appearance synthesis; Deep learning; Detail enhancement; Face image synthesis; Face images; GAN; Images synthesis; Multi-modal; Single input; Sketch-based image synthesis; Image enhancement","Deep learning; GAN; Multimodal; Sketch-based image synthesis","Article","Final","","Scopus","2-s2.0-85132425300"
"Weng Z.-C.; Tsai F.-C.","Weng, Zi-Cheng (57993712300); Tsai, Fu-Ching (57202000661)","57993712300; 57202000661","A Systematic Literature Review of Law Enforcement Image Recognition Methods based on Generative Adversarial Networks Framework","2022","Procedia Computer Science","207","","","3629","3638","9","10.1016/j.procs.2022.09.423","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143358792&doi=10.1016%2fj.procs.2022.09.423&partnerID=40&md5=e6be258e58d27401111cf1307c14380c","Image recognition research based on the Generative Adversarial Networks (GAN) has been widely used in various specialized technical fields because of its universality, adaptability, and scalability of the adversarial framework. The framework achieves the tasks of image generation, synthesis, and transformation to improve the image resolution and recognition rate, which is consistent with the purpose of the police in the image recognition work. However, the task of applying the GAN method to police image recognition is not widely explored. In this paper, we systematically review related research to understand the current applications of GAN in the field of image recognition and summarize their contributions. We analyze 35 academic papers after 2018 to provide a state-of-the-art research stream. According to the GAN applications, we divided the dataset into three domains, which are image-to-image translation, image augmentation, and mixed model. The results show that there is little difference in the number of articles in the three fields. In addition, most of the papers use image conversion methods from more than two domains, which indicates that GAN is flexible in designing the framework according to the research tasks. Based on the methods and challenges in the literature, we further propose future research directions. © 2022 The Authors. Published by Elsevier B.V.","Image enhancement; Image recognition; Image resolution; Law enforcement; 'current; Image generations; Image reccognition; Image transformations; Images synthesis; Network frameworks; Network methods; Recognition methods; Systematic literature review; Technical fields; Generative adversarial networks","GAN; Generative Adversarial Networks; Image reccognition; Law Enforcement","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85143358792"
"Schellenberg M.; Gröhl J.; Dreher K.K.; Nölke J.-H.; Holzwarth N.; Tizabi M.D.; Seitel A.; Maier-Hein L.","Schellenberg, Melanie (57219740778); Gröhl, Janek (57191360550); Dreher, Kris K. (57220901243); Nölke, Jan-Hinrich (57209457194); Holzwarth, Niklas (57208643821); Tizabi, Minu D. (57193956328); Seitel, Alexander (22635486300); Maier-Hein, Lena (22634618600)","57219740778; 57191360550; 57220901243; 57209457194; 57208643821; 57193956328; 22635486300; 22634618600","Photoacoustic image synthesis with generative adversarial networks","2022","Photoacoustics","28","","100402","","","","10.1016/j.pacs.2022.100402","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140074220&doi=10.1016%2fj.pacs.2022.100402&partnerID=40&md5=cbef64e28db7cddb4192a963e1c2d23a","Photoacoustic tomography (PAT) has the potential to recover morphological and functional tissue properties with high spatial resolution. However, previous attempts to solve the optical inverse problem with supervised machine learning were hampered by the absence of labeled reference data. While this bottleneck has been tackled by simulating training data, the domain gap between real and simulated images remains an unsolved challenge. We propose a novel approach to PAT image synthesis that involves subdividing the challenge of generating plausible simulations into two disjoint problems: (1) Probabilistic generation of realistic tissue morphology, and (2) pixel-wise assignment of corresponding optical and acoustic properties. The former is achieved with Generative Adversarial Networks (GANs) trained on semantically annotated medical imaging data. According to a validation study on a downstream task our approach yields more realistic synthetic images than the traditional model-based approach and could therefore become a fundamental step for deep learning-based quantitative PAT (qPAT). © 2022 The Authors","Acoustic properties; Deep learning; Inverse problems; Medical imaging; Photoacoustic effect; Supervised learning; Tissue; Tomography; Deep learning; Functional tissue; Images synthesis; Optoacoustic imaging; Optoacoustic tomography; Photo-acoustic imaging; Photoacoustic image; Photoacoustic tomography; Synthetic data; Tissue properties; Generative adversarial networks","Deep learning; Generative adversarial networks; Optoacoustic imaging; Optoacoustic tomography; Photoacoustic imaging; Photoacoustic tomography; Synthetic data","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85140074220"
"Sun S.; Zhao B.; Mateen M.; Chen X.; Wen J.","Sun, Song (57210359791); Zhao, Bo (56669080300); Mateen, Muhammad (57205367635); Chen, Xin (57192473631); Wen, Junhao (8950200000)","57210359791; 56669080300; 57205367635; 57192473631; 8950200000","Mask guided diverse face image synthesis","2022","Frontiers of Computer Science","16","3","163311","","","","10.1007/s11704-020-0400-7","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118949259&doi=10.1007%2fs11704-020-0400-7&partnerID=40&md5=2fa6a517fc0b25db97f828e13e336b36","Recent studies have shown remarkable success in face image generation task. However, existing approaches have limited diversity, quality and controllability in generating results. To address these issues, we propose a novel end-to-end learning framework to generate diverse, realistic and controllable face images guided by face masks. The face mask provides a good geometric constraint for a face by specifying the size and location of different components of the face, such as eyes, nose and mouse. The framework consists of four components: style encoder, style decoder, generator and discriminator. The style encoder generates a style code which represents the style of the result face; the generator translate the input face mask into a real face based on the style code; the style decoder learns to reconstruct the style code from the generated face image; and the discriminator classifies an input face image as real or fake. With the style code, the proposed model can generate different face images matching the input face mask, and by manipulating the face mask, we can finely control the generated face image. We empirically demonstrate the effectiveness of our approach on mask guided face image synthesis task. © 2022, Higher Education Press.","Decoding; Image processing; Mammals; Signal encoding; End to end; Face image generation; Face image synthesis; Face images; Face masks; Geometric constraint; Image generations; Image translation; Image-guided; Learning frameworks; Generative adversarial networks","face image generation; generative adversarial networks; image translation","Article","Final","","Scopus","2-s2.0-85118949259"
"Qamar R.; Bajao N.; Suwarno I.; Jokhio F.A.","Qamar, Roheen (57991262900); Bajao, Naomi (57990984400); Suwarno, Iswanto (56596730700); Jokhio, Fareed Ahmed (57990984500)","57991262900; 57990984400; 56596730700; 57990984500","Survey on Generative Adversarial Behavior in Artificial Neural Tasks","2022","Iraqi Journal for Computer Science and Mathematics","3","2","","83","94","11","10.52866/ijcsm.2022.02.01.009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143239628&doi=10.52866%2fijcsm.2022.02.01.009&partnerID=40&md5=546fe3dbe76bc33e02dbc2e51aaa2f7c","Generative opposing networking is a technique for learning deep representations in the absence of a large amount of annotated training data. This competitive technique employs two networks to generate background signals. Generative adversarial networks (GANs) use learned representations for a variety of applications, including image synthesis, semantic imaging, style transfer, super magnification, and segmentation. Images can be utilized in many ways. GANs are a unique class that has recently received considerable interest because of the popularity of deep generative models. GANs implicitly distribute complex and high-resolution images, sounds, and data. However, given inadvertently built network architecture, objective function usage, and optimization algorithm selection, significant difficulties, such as mode collapse, inconsistencies, and instability, develop while training GANs. This study conducts a thorough examination of the developments in GANs design and optimization strategies presented to address GANs’ difficulties. We provide intriguing study possibilities in this rapidly evolving area. GANs are a popular study topic because of their ability to generate synthetic data and the benefits of representations that can be understood regardless of the application. While various reviews for GANs in the image processing arena have been undertaken to date, none have focused on the review of GANs in multi-disciplinary domains. Thus, this study investigates the utilization of GANs in interdisciplinary application fields and their implementation issues by thoroughly searching for research articles connected to GAN. © 2022 Autoctonía. Revista de Ciencias Sociales e Historia. All rights reserved.","","Deep learning; GANs Applications; GANs challenges; Generative Adversarial Networks","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85143239628"
"Ranjan A.; Lalwani D.; Misra R.","Ranjan, Amit (57323808400); Lalwani, Debanshu (57324742100); Misra, Rajiv (7203051070)","57323808400; 57324742100; 7203051070","GAN for synthesizing CT from T2-weighted MRI data towards MR-guided radiation treatment","2022","Magnetic Resonance Materials in Physics, Biology and Medicine","35","3","","449","457","8","10.1007/s10334-021-00974-5","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118571958&doi=10.1007%2fs10334-021-00974-5&partnerID=40&md5=096274e28a30e6b9e2de69b04107fb1a","Objective: In medical domain, cross-modality image synthesis suffers from multiple issues , such as context-misalignment, image distortion, image blurriness, and loss of details. The fundamental objective behind this study is to address these issues in estimating synthetic Computed tomography (sCT) scans from T2-weighted Magnetic Resonance Imaging (MRI) scans to achieve MRI-guided Radiation Treatment (RT). Materials and methods: We proposed a conditional generative adversarial network (cGAN) with multiple residual blocks to estimate sCT from T2-weighted MRI scans using 367 paired brain MR-CT images dataset. Few state-of-the-art deep learning models were implemented to generate sCT including Pix2Pix model, U-Net model, autoencoder model and their results were compared, respectively. Results: Results with paired MR-CT image dataset demonstrate that the proposed model with nine residual blocks in generator architecture results in the smallest mean absolute error (MAE) value of 0.030 ± 0.017 , and mean squared error (MSE) value of 0.010 ± 0.011 , and produces the largest Pearson correlation coefficient (PCC) value of 0.954 ± 0.041 , SSIM value of 0.823 ± 0.063 and peak signal-to-noise ratio (PSNR) value of 21.422 ± 3.964 , respectively. We qualitatively evaluated our result by visual comparisons of generated sCT to original CT of respective MRI input. Discussion: The quantitative and qualitative comparison of this work demonstrates that deep learning-based cGAN model can be used to estimate sCT scan from a reference T2 weighted MRI scan. The overall accuracy of our proposed model outperforms different state-of-the-art deep learning-based models. © 2021, European Society for Magnetic Resonance in Medicine and Biology (ESMRMB).","Delayed Emergence from Anesthesia; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Radiotherapy, Image-Guided; Tomography, X-Ray Computed; delayed emergence from anesthesia; human; image guided radiotherapy; image processing; nuclear magnetic resonance imaging; procedures; x-ray computed tomography","Generative adversarial networks; Image synthesis; MRI; Synthetic CT","Article","Final","","Scopus","2-s2.0-85118571958"
"Hinz T.; Heinrich S.; Wermter S.","Hinz, Tobias (57191251410); Heinrich, Stefan (36903266000); Wermter, Stefan (7003826680)","57191251410; 36903266000; 7003826680","Semantic Object Accuracy for Generative Text-to-Image Synthesis","2022","IEEE Transactions on Pattern Analysis and Machine Intelligence","44","3","","1552","1565","13","10.1109/TPAMI.2020.3021209","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124051702&doi=10.1109%2fTPAMI.2020.3021209&partnerID=40&md5=130bfa3f42e2e9874f988b198615f0f3","Generative adversarial networks conditioned on textual image descriptions are capable of generating realistic-looking images. However, current methods still struggle to generate images based on complex image captions from a heterogeneous domain. Furthermore, quantitatively evaluating these text-to-image models is challenging, as most evaluation metrics only judge image quality but not the conformity between the image and its caption. To address these challenges we introduce a new model that explicitly models individual objects within an image and a new evaluation metric called Semantic Object Accuracy (SOA) that specifically evaluates images given an image caption. The SOA uses a pre-trained object detector to evaluate if a generated image contains objects that are mentioned in the image caption, e.g., whether an image generated from 'a car driving down the street' contains a car. We perform a user study comparing several text-to-image models and show that our SOA metric ranks the models the same way as humans, whereas other metrics such as the Inception Score do not. Our evaluation also shows that models which explicitly model objects outperform models which only model global image characteristics.  © 1979-2012 IEEE.","Algorithms; Humans; Image Processing, Computer-Assisted; Neural Networks, Computer; Semantics; Object detection; Quality control; Semantics; Evaluation metrics; Evaluation of generative model; Generative adversarial network; Generative model; Image caption; Image modeling; Images synthesis; Semantic objects; Text-to-image synthesis; algorithm; human; image processing; procedures; semantics; Generative adversarial networks","evaluation of generative models; generative adversarial network (GAN); generative models; Text-to-image synthesis","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85124051702"
"De Souza V.L.T.; Marques B.A.D.; Gois J.P.","De Souza, Vinicius Luis Trevisan (58069017100); Marques, Bruno Augusto Dorta (57193416311); Gois, Joao Paulo (22234000200)","58069017100; 57193416311; 22234000200","Fundamentals and Challenges of Generative Adversarial Networks for Image-based Applications","2022","Proceedings - 2022 35th Conference on Graphics, Patterns, and Images, SIBGRAPI 2022","","","","308","313","5","10.1109/SIBGRAPI55357.2022.9991776","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146439487&doi=10.1109%2fSIBGRAPI55357.2022.9991776&partnerID=40&md5=305dfe8736e56a9b7380a77086f5d374","Significant advances in image-based applications have been achieved in recent years, many of which are arguably due to recent developments in Generative Adversarial Networks (GANs). Although the continuous improvement in the architectures of GAN has significantly increased the quality of synthetic images, this is not without challenges such as training stability and convergence issues, to name a few. In this work, we present the fundamentals and notable architectures of GANs, especially for image-based applications. We also discuss relevant issues such as training problems, diversity generation, and quality assessment (metrics).  © 2022 IEEE.","Computer vision; Deep neural networks; Image enhancement; Network architecture; Continuous improvements; Convergence issues; Deep image synthesis; Diversity generations; Image manipulation; Image-based application; Images synthesis; Stability and convergence; Stability issues; Synthetic images; Generative adversarial networks","deep image synthesis; deep neural network; Generative Adversarial Network; image manipulation","Conference paper","Final","","Scopus","2-s2.0-85146439487"
