"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Ohata S.; Mori T.; Kondo Y.; Sharma S.; Hyvärinen A.; Andrews E.; Tunved P.; Asmi E.; Backman J.; Servomaa H.; Veber D.; Eleftheriadis K.; Vratolis S.; Krejci R.; Zieger P.; Koike M.; Kanaya Y.; Yoshida A.; Moteki N.; Zhao Y.; Tobo Y.; Matsushita J.; Oshima N.","Ohata, Sho (45961334300); Mori, Tatsuhiro (57191264181); Kondo, Yutaka (57059759600); Sharma, Sangeeta (56140087300); Hyvärinen, Antti (7007182077); Andrews, Elisabeth (36000595000); Tunved, Peter (6506180220); Asmi, Eija (24480463300); Backman, John (36719980500); Servomaa, Henri (6507949370); Veber, Daniel (57200117711); Eleftheriadis, Konstantinos (57204699163); Vratolis, Stergios (8721784400); Krejci, Radovan (35593636200); Zieger, Paul (23670554500); Koike, Makoto (7202463361); Kanaya, Yugo (7006783395); Yoshida, Atsushi (57188573381); Moteki, Nobuhiro (55894199200); Zhao, Yongjing (57203236671); Tobo, Yutaka (57220881963); Matsushita, Junji (57191156672); Oshima, Naga (56823691200)","45961334300; 57191264181; 57059759600; 56140087300; 7007182077; 36000595000; 6506180220; 24480463300; 36719980500; 6507949370; 57200117711; 57204699163; 8721784400; 35593636200; 23670554500; 7202463361; 7006783395; 57188573381; 55894199200; 57203236671; 57220881963; 57191156672; 56823691200","Estimates of mass absorption cross sections of black carbon for filter-based absorption photometers in the Arctic","2021","Atmospheric Measurement Techniques","14","10","","6723","6748","25","10.5194/amt-14-6723-2021","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117602721&doi=10.5194%2famt-14-6723-2021&partnerID=40&md5=9238941dd4606fe77d360ad29b7c1584","Long-Term measurements of atmospheric mass concentrations of black carbon (BC) are needed to investigate changes in its emission, transport, and deposition. However, depending on instrumentation, parameters related to BC such as aerosol absorption coefficient (babs) have been measured instead. Most ground-based measurements of babs in the Arctic have been made by filter-based absorption photometers, including particle soot absorption photometers (PSAPs), continuous light absorption photometers (CLAPs), Aethalometers, and multi-Angle absorption photometers (MAAPs). The measured babs can be converted to mass concentrations of BC (MBC) by assuming the value of the mass absorption cross section (MAC; MBCCombining double low lineg babs/g MAC). However, the accuracy of conversion of babs to MBC has not been adequately assessed. Here, we introduce a systematic method for deriving MAC values from babs measured by these instruments and independently measured MBC. In this method, MBC was measured with a filter-based absorption photometer with a heated inlet (COSMOS). COSMOS-derived MBC (MBC (COSMOS)) is traceable to a rigorously calibrated single particle soot photometer (SP2), and the absolute accuracy of MBC (COSMOS) has been demonstrated previously to be about 15g % in Asia and the Arctic. The necessary conditions for application of this method are a high correlation of the measured babs with independently measured MBC and long-Term stability of the regression slope, which is denoted as MACcor (MAC derived from the correlation). In general, babs-MBC (COSMOS) correlations were high (r2Combining double low lineg 0.76-0.95 for hourly data) at Alert in Canada, Ny-Ålesund in Svalbard, Barrow (NOAA Barrow Observatory) in Alaska, Pallastunturi in Finland, and Fukue in Japan and stable for up to 10 years. We successfully estimated MACcor values (10.8-15.1g m2g g-1 at a wavelength of 550g nm for hourly data) for these instruments, and these MACcor values can be used to obtain error-constrained estimates of MBC from babs measured at these sites even in the past, when COSMOS measurements were not made. Because the absolute values of MBC at these Arctic sites estimated by this method are consistent with each other, they are applicable to the study of spatial and temporal variation in MBC in the Arctic and to evaluation of the performance of numerical model calculations. © 2021 The Author(s).","Alaska; Alert; Arctic; Asia; Barrow; Canada; Canada; Ellesmere Island; Finland; Japan; Nunavut; Queen Elizabeth Islands; Svalbard; Svalbard and Jan Mayen; United States; absorption; black carbon; cross section; deposition; emission; instrumentation; photometer; transportation","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85117602721"
"Xian P.; Zhang J.; O'Neill N.T.; Toth T.D.; Sorenson B.; Colarco P.R.; Kipling Z.; Hyer E.J.; Campbell J.R.; Reid J.S.; Ranjbar K.","Xian, Peng (56604019400); Zhang, Jianglong (57203378050); O'Neill, Norm T. (7006667679); Toth, Travis D. (55176835400); Sorenson, Blake (57835820700); Colarco, Peter R. (6506730508); Kipling, Zak (49861577800); Hyer, Edward J. (6603652793); Campbell, James R. (55470017900); Reid, Jeffrey S. (7404548584); Ranjbar, Keyvan (57211212697)","56604019400; 57203378050; 7006667679; 55176835400; 57835820700; 6506730508; 49861577800; 6603652793; 55470017900; 7404548584; 57211212697","Arctic spring and summertime aerosol optical depth baseline from long-term observations and model reanalyses - Part 1: Climatology and trend","2022","Atmospheric Chemistry and Physics","22","15","","9915","9947","32","10.5194/acp-22-9915-2022","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135626010&doi=10.5194%2facp-22-9915-2022&partnerID=40&md5=f971f88ddaa651a0de5af2a5e123ca7d","We present an Arctic aerosol optical depth (AOD) climatology and trend analysis for 2003-2019 spring and summertime periods derived from a combination of multi-agency aerosol reanalyses, remote-sensing retrievals, and ground observations. This includes the U.S. Navy Aerosol Analysis and Prediction System ReAnalysis version 1 (NAAPS-RA v1), the NASA Modern-Era Retrospective Analysis for Research and Applications, version 2 (MERRA-2), and the Copernicus Atmosphere Monitoring Service ReAnalysis (CAMSRA). Spaceborne remote-sensing retrievals of AOD are considered from the Moderate Resolution Imaging Spectroradiometer (MODIS), the Multi-angle Imaging SpectroRadiometer (MISR), and the Cloud-Aerosol Lidar with Orthogonal Polarization (CALIOP). Ground-based data include sun photometer data from AErosol RObotic NETwork (AERONET) sites and oceanic Maritime Aerosol Network (MAN) measurements. Aerosol reanalysis AODs and spaceborne retrievals show consistent climatological spatial patterns and trends for both spring and summer seasons over the lower Arctic (60-70N). Consistent AOD trends are also found for the high Arctic (north of 70° N) from reanalyses. The aerosol reanalyses yield more consistent AOD results than climate models, can be verified well with AERONET, and corroborate complementary climatological and trend analysis. Speciated AODs are more variable than total AOD among the three reanalyses and a little more so for March-May (MAM) than for June-August (JJA). Black carbon (BC) AOD in the Arctic comes predominantly from biomass burning (BB) sources in both MAM and JJA, and BB overwhelms anthropogenic sources in JJA for the study period. AOD exhibits a multi-year negative MAM trend and a positive JJA trend in the Arctic during 2003-2019, due to an overall decrease in sulfate/anthropogenic pollution and a significant JJA increase in BB smoke. Interannual Arctic AOD variability is significantly large, driven by fine-mode and, specifically, BB smoke, with both smoke contribution and interannual variation larger in JJA than in MAM. It is recommended that climate models should account for BB emissions and BB interannual variabilities and trends in Arctic climate change studies. © 2022 Peng Xian et al.","aerosol composition; aerosol formation; climate modeling; optical depth; polarization; summer; trend analysis","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85135626010"
"Zhu L.; Val Martin M.; Gatti L.V.; Kahn R.; Hecobian A.; Fischer E.V.","Zhu, Liye (57212362592); Val Martin, Maria (8293692200); Gatti, Luciana V. (8786620100); Kahn, Ralph (57203102974); Hecobian, Arsineh (23027558200); Fischer, Emily V. (10046289000)","57212362592; 8293692200; 8786620100; 57203102974; 23027558200; 10046289000","Development and implementation of a new biomass burning emissions injection height scheme (BBEIH v1.0) for the GEOS-Chem model (v9-01-01)","2018","Geoscientific Model Development","11","10","","4103","4116","13","10.5194/gmd-11-4103-2018","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054976253&doi=10.5194%2fgmd-11-4103-2018&partnerID=40&md5=6453bfcba15d2468891471d001e511ed","Biomass burning is a significant source of trace gases and aerosols to the atmosphere, and the evolution of these species depends acutely on where they are injected into the atmosphere. GEOS-Chem is a chemical transport model driven by assimilated meteorological data that is used to probe a variety of scientific questions related to atmospheric composition, including the role of biomass burning. This paper presents the development and implementation of a new global biomass burning emissions injection scheme in the GEOS-Chem model. The new injection scheme is based on monthly gridded Multi-angle Imaging SpectroRadiometer (MISR) global plume-height stereoscopic observations in 2008. To provide specific examples of the impact of the model updates, we compare the output from simulations with and without the new MISR-based injection height scheme to several sets of observations from regions with active fires. Our comparisons with Arctic Research on the Composition of the Troposphere from Aircraft and Satellites (ARCTAS) aircraft observations show that the updated injection height scheme can improve the ability of the model to simulate the vertical distribution of peroxyacetyl nitrate (PAN) and carbon monoxide (CO) over North American boreal regions in summer. We also compare a simulation for October 2010 and 2011 to vertical profiles of CO over the Amazon Basin. When coupled with larger emission factors for CO, a simulation that includes the new injection scheme also better matches selected observations in this region. Finally, the improved injection height improves the simulation of monthly mean surface CO over California during July 2008, a period with large fires. © Author(s) 2018.","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85054976253"
"Naderpour R.; Houtz D.; Schwank M.","Naderpour, Reza (56993862600); Houtz, Derek (36815877300); Schwank, Mike (16176347300)","56993862600; 36815877300; 16176347300","Snow wetness retrieved from close-range L-band radiometry in the western Greenland ablation zone","2021","Journal of Glaciology","67","261","","27","38","11","10.1017/jog.2020.79","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090499910&doi=10.1017%2fjog.2020.79&partnerID=40&md5=36f2eed118bc776f2112de26a4baea32","Close-range (CR) L-band radiometry and quasi-simultaneous in situ snow characterizations were conducted in May 2019 at the Swiss Camp research site in the ablation zone of the western Greenland ice sheet. Snow liquid-water and its melt/refreeze are retrieved from microwave antenna temperatures measured with the ground-based L-band radiometer ELBARA-III. The emission model (EM) used in the retrieval is a two-layer configuration of the 'L-Band Specific Microwave Emission Model of Layered Snowpack'. Consistent snow wetness retrievals were achieved from both single-and multi-Angle CR observations of L-band antenna temperatures. This suggests that multi-Angle observation is not a pre-requisite for snow wetness retrieval. Therefore, in addition to soil moisture and ocean salinity (SMOS) multi-Angle measurements, snow wetness can be estimated from spaceborne L-band brightness temperatures measured at a single observation angle, such as from NASA's SMAP satellite. Our results provide partial validation of a recently presented snow wetness retrieval approach based on the same EM and applied over Greenland using multi-Angle SMOS brightness temperatures. Agreement between measured CR antenna temperatures and SMOS brightness temperatures is found to be within the 95% confidence intervals of ELBARA-III and SMOS measurement uncertainties. Our measurements confirm the modeled response of antenna temperatures to diurnal variations of snow wetness. Copyright © The Author(s), 2020. Published by Cambridge University Press.","Arctic; Greenland; Greenland Ice Sheet; brightness temperature; glacier; glacier mass balance; monitoring; radiometric method; remote sensing; SMOS; snow; snowpack","Glacier mass balance; glacier monitoring; melt-surface; remote sensing; snow/ice surface processes","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85090499910"
"Kennedy B.E.; King D.; Duffe J.","Kennedy, Blair E. (57206433570); King, Doug (7404430182); Duffe, Jason (6603325238)","57206433570; 7404430182; 6603325238","Comparison of empirical and physical modelling for estimation of biochemical and biophysical vegetation properties: Field scale analysis across an arctic bioclimatic gradient","2020","Remote Sensing","12","18","3073","","","","10.3390/RS12183073","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092268471&doi=10.3390%2fRS12183073&partnerID=40&md5=a2957c4e858cff03ac87060049156118","To evaluate the potential of multi-angle hyperspectral sensors for monitoring vegetation variables in Arctic environments, empirical and physical modelling using field data was implemented for the retrieval of leaf and canopy chlorophyll content (LCC, CCC) and plant area index (PAI) measured at four sites situated across a bioclimatic gradient in the Western Canadian Arctic. Field reflectance data were acquired with an ASD FieldSpec (305-1075 nm) and used to simulate CHRIS Mode1 spectra (411-997 nm). Multi-angle measurements were taken corresponding to CHRIS view zenith angles (VZA) (-55°, -36°, 0°, +36°, +55°). Empirical modelling compared parametric regression based on vegetation indices (VIs) to non-parametric Gaussian Processes Regression (GPR). In physical modelling, PROSAIL was inverted using numerical optimization and look-up table (LUT) approaches. Cross-validation of the empirical models ranked GPR as best, followed by simple ratio (SR) with optimally selected NIR and red wavelengths, and then ROSAVI using its published wavelengths (mean r2                         cv = 0.62, 0.58, and 0.54, respectively across all sites, variables, and VZAs). However, the best predictive performance was achieved by SR followed by GPR and ROSAVI (NRMSEcv = 0.12, 0.16, 0.16, respectively). PROSAIL simulated the multi-angle top-of-canopy reflectance well with numerical optimization (r2 = ~0.99, RMSE = 0.004 ± 0.002), but best performing LUT models of LCC, CCC and PAI were poorer than the empirical approaches (mean r2 = 0.48, mean NRMSE = 0.22). PROSAIL performed best at the high Arctic sparsely vegetated site (r2 = 0.57-0.86 for all parameters). Overall, the best performing VZA was -55° for empirical modelling and 0° and ±55° for physical modelling; however, these were not significantly better than the other VZAs. Overall, this study demonstrates that, for Arctic vegetation, nadir narrowband reflectance data used to derive simple empirical VIs with optimally selected bands is a more efficient approach for modelling chlorophyll and PAI than more complex empirical and physical approaches. © 2020 by the authors.","Chlorophyll; Forestry; Optimization; Reflection; Table lookup; Vegetation; Bioclimatic gradients; Gaussian processes regressions (GPR); Hyperspectral sensors; Numerical optimizations; Parametric regression; Physical approaches; Predictive performance; Vegetation properties; Learning to rank","Arctic ecosystems; Empirical modelling; Field spectroscopy; Inversion; Multi-angle spectroscopy; Physical modelling; Plant traits; Vegetation biochemical and biophysical properties","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85092268471"
"Johnson T.; Tsamados M.; Muller J.-P.; Stroeve J.","Johnson, Thomas (57211553890); Tsamados, Michel (24330320400); Muller, Jan-Peter (7404871794); Stroeve, Julienne (6602079010)","57211553890; 24330320400; 7404871794; 6602079010","Mapping Arctic Sea-Ice Surface Roughness with Multi-Angle Imaging SpectroRadiometer","2022","Remote Sensing","14","24","6249","","","","10.3390/rs14246249","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144825486&doi=10.3390%2frs14246249&partnerID=40&md5=6a464fb811ec2f71bd20609ab5f8bc52","Sea-ice surface roughness (SIR) is a crucial parameter in climate and oceanographic studies, constraining momentum transfer between the atmosphere and ocean, providing preconditioning for summer-melt pond extent, and being related to ice age and thickness. High-resolution roughness estimates from airborne laser measurements are limited in spatial and temporal coverage while pan-Arctic satellite roughness does not extend over multi-decadal timescales. Launched on the Terra satellite in 1999, the NASA Multi-angle Imaging SpectroRadiometer (MISR) instrument acquires optical imagery from nine near-simultaneous camera view zenith angles. Extending on previous work to model surface roughness from specular anisotropy, a training dataset of cloud-free angular reflectance signatures and surface roughness, defined as the standard deviation of the within-pixel lidar elevations, from near-coincident operation IceBridge (OIB) airborne laser data is generated and is modelled using support vector regression (SVR) with a radial basis function (RBF) kernel selected. Blocked k-fold cross-validation is implemented to tune hyperparameters using grid optimisation and to assess model performance, with an (Formula presented.) (coefficient of determination) of 0.43 and MAE (mean absolute error) of 0.041 m. Product performance is assessed through independent validation by comparison with unseen similarly generated surface-roughness characterisations from pre-IceBridge missions (Pearson’s r averaged over six scenes, r = 0.58, p < 0.005), and with AWI CS2-SMOS sea-ice thickness (Spearman’s rank, (Formula presented.) = 0.66, p < 0.001), a known roughness proxy. We present a derived sea-ice roughness product at 1.1 km resolution (2000–2020) over the seasonal period of OIB operation and a corresponding time-series analysis. Both our instantaneous swaths and pan-Arctic monthly mosaics show considerable potential in detecting surface-ice characteristics such as deformed rough ice, thin refrozen leads, and polynyas. © 2022 by the authors.","NASA; Optical radar; Radial basis function networks; Radiometers; Satellite imagery; Sea ice; Spectrometers; Time series analysis; Arctic sea ice; Climate studies; Crucial parameters; Ice surface roughness; Icebridge; Melt ponds; Multiangle imaging spectroradiometer; Oceanographic study; Pan-Arctic; Support vector regressions; Surface roughness","icebridge; multi-angle imaging spectroradiometer; sea ice; support vector regression; surface roughness","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85144825486"
"Asmi E.; Backman J.; Servomaa H.; Virkkula A.; Gini M.I.; Eleftheriadis K.; Müller T.; Ohata S.; Kondo Y.; Hyvärinen A.","Asmi, Eija (24480463300); Backman, John (36719980500); Servomaa, Henri (6507949370); Virkkula, Aki (7004713188); Gini, Maria I. (54784202000); Eleftheriadis, Konstantinos (57204699163); Müller, Thomas (57214160655); Ohata, Sho (45961334300); Kondo, Yutaka (57059759600); Hyvärinen, Antti (7007182077)","24480463300; 36719980500; 6507949370; 7004713188; 54784202000; 57204699163; 57214160655; 45961334300; 57059759600; 7007182077","Absorption instruments inter-comparison campaign at the Arctic Pallas station","2021","Atmospheric Measurement Techniques","14","8","","5397","5413","16","10.5194/amt-14-5397-2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112210463&doi=10.5194%2famt-14-5397-2021&partnerID=40&md5=edda58dc3852e8276dc81e1d173f3407","Aerosol light absorption was measured during a 1-month field campaign in June-July 2019 at the Pallas Global Atmospheric Watch (GAW) station in northern Finland. Very low aerosol concentrations prevailed during the campaign, which posed a challenge for the instruments' detection capabilities. The campaign provided a real-world test for different absorption measurement techniques supporting the goals of the European Metrology Programme for Innovation and Research (EMPIR) Black Carbon (BC) project in developing aerosol absorption standard and reference methods. In this study we compare the results from five filter-based absorption techniques - aethalometer models AE31 and AE33, a particle soot absorption photometer (PSAP), a multi-angle absorption photometer (MAAP), and a continuous soot monitoring system (COSMOS) - and from one indirect technique called extinction minus scattering (EMS). The ability of the filter-based techniques was shown to be adequate to measure aerosol light absorption coefficients down to around 0.01g¯Mm-1 levels when data were averaged to 1-2g¯h. The hourly averaged atmospheric absorption measured by the reference MAAP was 0.09g¯Mm-1 (at a wavelength of 637g¯nm). When data were averaged for >1g¯h, the filter-based methods agreed to around 40g¯%. COSMOS systematically measured the lowest absorption coefficient values, which was expected due to the sample pre-treatment in the COSMOS inlet. PSAP showed the best linear correlation with MAAP (slopeCombining double low line0.95, R2Combining double low line0.78), followed by AE31 (slopeCombining double low line0.93). A scattering correction applied to PSAP data improved the data accuracy despite the added noise. However, at very high scattering values the correction led to an underestimation of the absorption. The AE31 data had the highest noise and the correlation with MAAP was the lowest (R2Combining double low line0.65). Statistically the best linear correlations with MAAP were obtained for AE33 and COSMOS (R2 close to 1), but the biases at around the zero values led to slopes clearly below 1. The sample pre-treatment in the COSMOS instrument resulted in the lowest fitted slope. In contrast to the filter-based techniques, the indirect EMS method was not adequate to measure the low absorption values found at the Pallas site. The lowest absorption at which the EMS signal could be distinguished from the noise was >0.1g¯Mm-1 at 1-2g¯h averaging times. The mass absorption cross section (MAC) value measured at a range 0-0.3g¯Mm-1 was calculated using the MAAP and a single particle soot photometer (SP2), resulting in a MAC value of 16.0±5.7g¯m2g-1. Overall, our results demonstrate the challenges encountered in the aerosol absorption measurements in pristine environments and provide some useful guidelines for instrument selection and measurement practices. We highlight the need for a calibrated transfer standard for better inter-comparability of the absorption results. © Author(s) 2021.","Arctic; Finland; Lappi [Finland]; Pallas; absorption coefficient; aerosol; concentration (composition); COSMOS; cross section; detection method; instrumentation; monitoring system; wavelength","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85112210463"
"Sui Y.; Guo H.; Liu G.; Ren Y.","Sui, Yue (55323274700); Guo, Huadong (56415384100); Liu, Guang (48461511700); Ren, Yuanzhen (57190391989)","55323274700; 56415384100; 48461511700; 57190391989","Analysis of long-term moon-based observation characteristics for arctic and antarctic","2019","Remote Sensing","11","23","2805","","","","10.3390/rs11232805","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076515001&doi=10.3390%2frs11232805&partnerID=40&md5=4831dfd5ffbd5719960264524c282ba3","The Antarctic and Arctic have always been critical areas of earth science research and are sensitive to global climate change. Global climate change exhibits diversity characteristics on both temporal and spatial scales. Since the Moon-based earth observation platform could provide large-scale, multi-angle, and long-term measurements complementary to the satellite-based Earth observation data, it is necessary to study the observation characteristics of this new platform. With deepening understanding of Moon-based observations, we have seen its good observation ability in the middle and low latitudes of the Earth's surface, but for polar regions, we need to further study the observation characteristics of this platform. Based on the above objectives, we used the Moon-based Earth observation geometric model to quantify the geometric relationship between the Sun, Moon, and Earth. Assuming the sensor is at the center of the nearside of the Moon, the coverage characteristics of the earth feature points are counted. The observation intervals, access frequency, and the angle information of each point during 100 years were obtained, and the variation rule was analyzed. The research showed that the lunar platform could carry out ideal observations for the polar regions. For the North and South poles, a continuous observation duration of 14.5 days could be obtained, and as the latitude decreased, the duration time was reduced to less than one day at the latitude of 65ff in each hemisphere. The dominant observation time of the North Pole is concentrated from mid-March to mid-September, and for the South Pole, it is the rest of the year, and as the latitude decreases, it extends outward from both sides. The annual coverage time and frequency will change with the relationship between the Moon and the Earth. This study also proves that the Moon-based observation has multi-angle observation advantages for the Arctic and the Antarctic areas, which can help better understand large-scale geoscientific phenomena. The above findings indicate that the Moon-based observation can be applied as a new type of remote sensing technology to the observation field of the Earth's polar regions. © 2019 by the authors.","Climate change; Earth (planet); Geometry; Observatories; Poles; Remote sensing; Arctic regions; coverage characteristics; Diversity characteristics; Earth observations; Geometric simulation; Remote sensing technology; Satellite based Earth observation; Temporal and spatial scale; Moon","Antarctic and Arctic regions; coverage characteristics; geometric simulation; Moon-based Earth observation","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85076515001"
"Kennedy B.E.; King D.J.; Duffe J.","Kennedy, Blair E. (57206433570); King, Doug J. (7404430182); Duffe, Jason (6603325238)","57206433570; 7404430182; 6603325238","Retrieval of arctic vegetation biophysical and biochemical properties from chris/proba multi-angle imagery using empirical and physical modelling","2021","Remote Sensing","13","9","1830","","","","10.3390/rs13091830","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105914929&doi=10.3390%2frs13091830&partnerID=40&md5=e9d36310147b6ab9265f3274d3150511","Mapping and monitoring of Arctic vegetation biochemical and biophysical properties is gaining importance as global climate change is disproportionately affecting this region. Previous studies using remote sensing to model Arctic vegetation biochemical and biophysical properties have generally involved empirical modelling with nadir looking broadband sensors and have typically been conducted at the field scale in one study area. Satellite hyperspectral remote sensing has not been previously investigated for retrieving leaf and canopy biochemical and biophysical properties of Arctic vegetation across multiple sites using either empirical or physically-based modelling approaches. Furthermore, multi-angle hyperspectral sensors (CHRIS/PROBA), which can provide insight into vegetation reflectance anisotropy and potentially improve vegetation parameter estimation, have also not been investigated for this purpose. In this study, three modelling approaches previously investigated with field spectroscopy data (Kennedy et al., 2020) were used with CHRIS Mode-1 imagery to predict leaf chlorophyll content, plant area index and canopy chlorophyll content across a bioclimatic gradient in the Western Canadian Arctic. Modelling approaches included: parametric linear regression based on vegetation indices (VI), non-parametric machine learning Gaussian processes regression (GPR) and inversion of the PROSAIL radiative transfer model using a look-up table approach (LUT). CHRIS imagery was acquired with −55◦, −36◦, 0◦, +36◦, +55◦ view zenith angles (VZA) between 2011 and 2014 over three field sites extending from the Richardson Mountains in central Yukon, Canada to the north end of Banks Island, Northwest Territories, Canada. Field measurements were acquired within several weeks of satellite acquisitions. GPR had the best model fit (mean cross-validated (cv ) coefficient of determination, r2 cv = 0.61 across all vegetation variables, sites and VZAs vs. 0.59 for the simple ratio, SR) and predictive performance (normalized root mean square error, NRMSEcv = 0.13 vs. 0.14 for SR). The revised optimized soil adjusted VI (ROSAVI) performance was slightly poorer (r2 cv = 0.51; NRMSEcv = 0.15). The physically-based PROSAIL model performed poorer than all empirical models (r2 = 0.50; NRMSE = 0.18). This ranking of model performance is similar to that found in the previous field spectroscopy study, where empirical model fits and predictive performance were only slightly worse. With respect to view angle performance, NRMSE varied only slightly, indicating no distinct advantage for any one VZA. Overall, strong potential has been demonstrated for empirical modelling of Arctic vegetation chlorophyll and plant area index using hyperspectral data combined with band selection/optimization procedures in the Arctic. Recently launched and future hyperspectral satellites, including next generation airborne sensors, will likely provide improvements to the model performance reported here. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Biophysics; Chlorophyll; Climate change; Dielectric properties; Forestry; Mean square error; Radiative transfer; Remote sensing; Satellites; Table lookup; Vegetation; Coefficient of determination; Gaussian processes regressions (GPR); Hyperspectral remote sensing; Hyperspectral satellite; Leaf chlorophyll content; Physically-based Modelling; Radiative transfer model; Root mean square errors; Learning to rank","Arctic ecosystems; Bioclimatic gradient; CHRIS/PROBA; Empirical modelling; Inversion; Multi-angle satellite spectroscopy; Physical modelling; Plant traits; Vegetation biochemical and biophysical properties","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85105914929"
"Zhang C.; Zhang D.; Zhang M.; Mao W.","Zhang, Chi (57199502562); Zhang, Di (57131596000); Zhang, Mingyang (56177299900); Mao, Wengang (36084909000)","57199502562; 57131596000; 56177299900; 36084909000","Data-driven ship energy efficiency analysis and optimization model for route planning in ice-covered Arctic waters","2019","Ocean Engineering","186","","106071","","","","10.1016/j.oceaneng.2019.05.053","55","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067263440&doi=10.1016%2fj.oceaneng.2019.05.053&partnerID=40&md5=a02cf7611b7c903caeb653d05f77f485","As increasing numbers of merchant ships navigate in the Arctic waters, more energy efficient navigation in the Arctic is needed for both economic and environmental purposes. This paper aims to provide a comprehensive analysis of energy efficiency of ice-going ships. Firstly, a data-driven model based on neural network theory is developed to predict the energy efficiency of ships in the Arctic. Then, a route with optimum energy efficiency is presented, intended to cut costs and be as environmentally friendly as possible. Finally, a case study is carried out to analyze the performance of a case study ship sailing at various environmental conditions. The results indicate that when planning the route for such an Arctic ship, it would be shortsighted only to focus on distance rather than energy efficiency. Moreover, the model shows good agreement between the simulation and real-life navigation. It is expected that the construction of this multi-angle, energy efficiency optimization model could help to improve Arctic navigation. © 2019 Elsevier Ltd","Arctic Ocean; Navigation; Optimization; Ships; Comprehensive analysis; Data-driven model; Energy efficiency analysis; Energy efficiency optimizations; Energy efficient; Environmental conditions; Optimization modeling; Route planning; artificial neural network; energy efficiency; merchant ship; model; navigation; optimization; transportation planning; Energy efficiency","Arctic navigation; Optimization model; Route planning; Ship energy efficiency","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85067263440"
