"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Shen M.; Zhang F.; Wu C.Y.","Shen, M. (57973676600); Zhang, F. (56434720200); Wu, C.Y. (57216969621)","57973676600; 56434720200; 57216969621","FLOOD INUNDATION EXTRACTION BASED ON DECISION-LEVEL DATA FUSION: A CASE IN PERU","2022","ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences","10","3/W1-2022","","133","140","7","10.5194/isprs-annals-X-3-W1-2022-133-2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142365793&doi=10.5194%2fisprs-annals-X-3-W1-2022-133-2022&partnerID=40&md5=04e415a6b0a66eaf7368dec1b48995af","Every year, millions of people affected and huge property losses by floods were recorded in many parts of the world. Accurately flood inundated areas extraction is essential for disaster reduction. Existed studies have used multi-spectral (MS) data and synthetic-aperture radar (SAR) data or the fusion data to extract flood inundated areas. However, most data fusion methods think less about regional difference and the complementarities between different models. This study explores a new decision-level data fusion method, which pays more attention to the complementarities between models. First, we construct models trained by diverse bands of Sentinel- 1/2 and water indices. Then, divide the whole study area into three parts, cloud-free & non-water area, cloud-free & flood area and cloud area, and select the models suitable for the three areas. Third, combine water extents extracted by selected models with decision tree to obtain water extents before and after disaster. Finally, subtract the water extent before disaster from the water extent after disaster to get flood inundated areas. The experiments in Peru indicated that our method increases the Intersection over Union (IoU) of water extraction to 0.69. Moreover, our method successfully reduces the impact of cloud and shadow owing to the fusion of different features.  © Copyright: ","Data fusion; Data mining; Decision trees; Deep learning; Disasters; Flood control; Floods; Synthetic aperture radar; Data fusion methods; Decision levels; Decision-level data fusion; Deep learning; Disaster reduction; Flood inundation extraction; Multi-spectral data; Property loss; Radar data; Regional differences; Extraction","decision-level data fusion; deep learning; Flood; flood inundation extraction","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85142365793"
"Kurekin A.; Loveday B.; Clements O.; Quartly G.; Miller P.; Wiafe G.; Agyekum K.A.","Kurekin, Andrey (55960488500); Loveday, Benjamin (55835319400); Clements, Oliver (56505464200); Quartly, Graham (7003341226); Miller, Peter (7404427354); Wiafe, George (6506274991); Agyekum, Kwame Adu (25926364000)","55960488500; 55835319400; 56505464200; 7003341226; 7404427354; 6506274991; 25926364000","Use of sentinel-1 and sentinel-2 for monitoring illegal fishing off Ghana","2018","International Geoscience and Remote Sensing Symposium (IGARSS)","2018-July","","8519539","6875","6878","3","10.1109/IGARSS.2018.8519539","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064266484&doi=10.1109%2fIGARSS.2018.8519539&partnerID=40&md5=d6386d41248821234b17a6b954c5df52","An efficient and inexpensive service has been developed for the monitoring of fishing vessels in West Africa using Earth Observation (EO) data. The service makes use of fast-delivery data from the Synthetic Aperture Radar (SAR) instrument on Sentinel-1 and the Multi Spectral Imager (MSI) on Sentinel-2, detecting objects that differ markedly from their immediate background using a constant false alarm rate (CFAR) test. The selected objects are then discounted from further analysis if they fall within the bespoke land mask or can be shown from time series analysis to be static (signals associated with jetties, oil platforms and ""ghost objects"" arising from very bright land targets). Detections are matched to, and verified by, AIS data, which provides location and dimensions of ships that are legally in the region. Both matched and un-matched data are then displayed on a web portal for use by the Gulf of Guinea (GoG) state authorities. © 2018 IEEE.","Automation; Crime; Fisheries; Geology; Object detection; Portals; Remote sensing; Service vessels; Spectroscopy; Synthetic aperture radar; Time series analysis; Tracking radar; Automatic identification system; Constant false alarm rate; Detecting objects; Earth observation data; Gulf of Guinea; Multi spectral imager; Oil platforms; Vessel detection; Fishing vessels","Automatic identification system; Illegal fishing; Synthetic Aperture Radar; Vessel detection","Conference paper","Final","","Scopus","2-s2.0-85064266484"
"Gupta R.; Sharma L.K.","Gupta, Rajit (57206767551); Sharma, Laxmi Kant (36807307800)","57206767551; 36807307800","Mixed tropical forests canopy height mapping from spaceborne LiDAR GEDI and multisensor imagery using machine learning models","2022","Remote Sensing Applications: Society and Environment","27","","100817","","","","10.1016/j.rsase.2022.100817","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135700380&doi=10.1016%2fj.rsase.2022.100817&partnerID=40&md5=ce67fcf5ffa21380a40ffbd99f650172","Spatial mapping of forests canopy height (Hcanopy) provides an opportunity to assess above-ground biomass, net primary productivity, carbon dioxide (CO2) sequestration, biodiversity conservation and forest fire risks. This study incorporated a continuous coverage of multi-spectral optical and synthetic aperture radar (SAR) along with sparsely global ecosystem dynamics investigation (GEDI) spaceborne Light Detection and Ranging (LiDAR) data in the machine learning (ML) models for mapping Hcanopy in the mixed tropical forests of Shoolpaneshwar wildlife sanctuary (SWLS), Gujarat, India. We trained seven ML models, including quantile random forest (QRF), support vector machine (SVM), Bayesian regularization for feed-forward neural networks (BRNN), conditional inference random forest (Cforest), Extreme gradient boosting (Xgbtree), multivariate adaptive regression splines (MARS), and k-nearest neighbors (KNN) using GEDI_02A extracted Hcanopy as training data. We used predictors which were extracted from LiDAR (GEDI metrics), multispectral optical (Landsat -8, Sentinel-2), and SAR (ALOS-2/PALSAR-2, Sentinel-1). A 10-fold cross-validation (CV) resampling was used to avoid overfitting or underfitting. The comparison of the models performances shows that the BRNN model has the highest satisfactory accuracy metrics, such as root mean square error (RMSE) of 4.686 m, R-squared (R2) of 0.49 and mean absolute error (MAE) of 3.66 m. Low training samples of tall canopies (>25 m), presence of mixed vegetation, geometric and structural variability and sloppy terrain of SWLS possibly restricted models from performing well. Field validation shows an R2 of 0.55, satisfactory for mixed tropical forests using spaceborne LiDAR. The present work provides insights into using spaceborne LiDAR GEDI data with optical and SAR data for Hcanopy mapping through ML models, which help to manage SWLS and further implications of forest Hcanopy mapping over large spatial scales. © 2022 Elsevier B.V.","","Canopy height; GEDI; Machine learning; Optical; SAR; Tropical mixed forests","Article","Final","","Scopus","2-s2.0-85135700380"
"Agrawal S.; Khairnar G.B.","Agrawal, S. (55535780800); Khairnar, G.B. (57215668083)","55535780800; 57215668083","A comparative assessment of remote sensing imaging techniques: Optical, sar and lidar","2019","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","42","5/W3","","1","6","5","10.5194/isprs-archives-XLII-5-W3-1-2019","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081610630&doi=10.5194%2fisprs-archives-XLII-5-W3-1-2019&partnerID=40&md5=fb27defdebcc0e16b5c775219a49a915","Remote sensing is a popular technique that is using in the mapping and monitoring of earth features. Early remote sensing was predominantly passive, i.e. it depends upon the sun for energy. Till the last decade, optical imaging is mainly used in remote sensing works. Over the time, significant innovations and improvements have been made in the active remote sensing which resulted in the form of sophisticated imaging techniques like Synthetic Aperture RADAR (SAR) and Light Detection And Ranging (LiDAR). These advancements promoted the use of multi-sensor and multi-source data in remote sensing projects. This highlights the need to review these imaging techniques. Therefore, this review work is carried out. In this review, different imaging techniques are discussed and compared. Optical, SAR and LiDAR techniques are first summarized and then they are compared on the basis of technical specification and working. Finally, an in-depth assessment is made on the applicability of these imaging techniques in different fields. © Authors 2019.","Applications; Imaging techniques; Optical radar; Radar imaging; Synthetic aperture radar; Comparative assessment; Depth assessment; Light detection and ranging; Multi-spectral; Multisource data; Optical imaging; Remote sensing imaging; Technical specifications; Remote sensing","Application; Light detection and ranging; Multispectral; Remote sensing; Synthetic aperture radar","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85081610630"
"Paz-Delgado M.V.; Payo A.; Gómez-Pazo A.; Beck A.-L.; Savastano S.","Paz-Delgado, Maria Victoria (57394796400); Payo, Andrés (24802308800); Gómez-Pazo, Alejandro (57204973434); Beck, Anne-Laure (57669451200); Savastano, Salvatore (57668120600)","57394796400; 24802308800; 57204973434; 57669451200; 57668120600","Shoreline Change from Optical and Sar Satellite Imagery at Macro-Tidal Estuarine, Cliffed Open-Coast and Gravel Pock-ET-Beach Environments","2022","Journal of Marine Science and Engineering","10","5","561","","","","10.3390/jmse10050561","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129467785&doi=10.3390%2fjmse10050561&partnerID=40&md5=0a9a07c54503c47d8d25202f7fa86a9e","Coasts are continually changing and remote sensing from satellite has the potential to both map and monitor coastal change at multiple scales. This study aims to assess the application of shorelines extracted from Multi-Spectral Imagery (MSI) and Synthetic Aperture Radar (SAR) from publicly available satellite imagery to map and capture sub-annual to inter-annual shoreline variability. This is assessed at three macro-tidal study sites along the coastline of England, United Kingdom (UK): estuarine, soft cliff environment, and gravel pocket-beach. We have assessed the accuracy of MSI-derived lines against ground truth datum tideline data and found that the satellite derived lines have the tendency to be lower (seaward) on the Digital Elevation Model than the datum-tideline. We have also compared the metric of change derived from SAR lines differentiating between ascending and descending orbits. The spatial and temporal characteristics extracted from SAR lines via Principal Component Analysis suggested that beach rotation is captured within the SAR dataset for descending orbits but not for the ascending ones in our study area. The present study contributes to our understanding of a poorly known aspect of using coastlines derived from publicly available MSI and SAR satellite missions. It outlines a quantitative approach to assess their mapping accuracy with a new non-foreshore method. This allows the assessment of variability on the metrics of change using the Open Digital Shoreline Analysis System (ODSAS) method and to extract complex spatial and temporal information using Principal Component Analysis (PCA) that is transferable to coastline evolution assessments worldwide. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","","coastal change; Earth observation; England; erosion; monitoring; PCA","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85129467785"
"Lapini A.; Fontanelli G.; Pettinato S.; Santi E.; Paloscia S.; Tapete D.; Cigna F.","Lapini, Alessandro (36681330000); Fontanelli, Giacomo (36816017700); Pettinato, Simone (22235499100); Santi, Emanuele (14031975000); Paloscia, Simonetta (7006059266); Tapete, Deodato (55221777800); Cigna, Francesca (36720533600)","36681330000; 36816017700; 22235499100; 14031975000; 7006059266; 55221777800; 36720533600","Application of Deep Learning to Optical and SAR Images for the Classification of Agricultural Areas in Italy","2020","International Geoscience and Remote Sensing Symposium (IGARSS)","","","9323190","4163","4166","3","10.1109/IGARSS39084.2020.9323190","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101994936&doi=10.1109%2fIGARSS39084.2020.9323190&partnerID=40&md5=685bdd470ffa343783a12006c906a89c","Modern agriculture is facing new challenges about food production for a growing population in a sustainable manner. Crop mapping at local and regional scale could provide valuable information in support of agricultural policy. This paper describes a field mapping investigation in a populated area in Tuscany (Italy). Satellite images from Sentinel-1 C-band and COSMO-SkyMed X-band SAR and Sentinel-2 optical sensors are input of classifiers based on deep learning and convolutional neural networks. Results pinpointed that the use of optical images allowed the best overall classification accuracy (99.7%), nevertheless X-band SAR imagery, providing an accuracy of 94.6%, could be a good substitute of optical indices in case of lack of cloud-free multispectral data. © 2020 IEEE.","Agricultural robots; Agriculture; Convolutional neural networks; Geology; Geometrical optics; Image classification; Mapping; Radar imaging; Remote sensing; Synthetic aperture radar; Agricultural areas; Agricultural policies; Classification accuracy; Food production; Modern agricultures; Multi-spectral data; Optical indices; Satellite images; Deep learning","Agriculture; convolutional neural networks (CNNs); crop classification; deep learning (DL)","Conference paper","Final","","Scopus","2-s2.0-85101994936"
"Corradino C.; Bilotta G.; Cappello A.; Fortuna L.; Del Negro C.","Corradino, Claudia (57038823100); Bilotta, Giuseppe (25224951800); Cappello, Annalisa (45761022000); Fortuna, Luigi (7006124439); Del Negro, Ciro (7003335619)","57038823100; 25224951800; 45761022000; 7006124439; 7003335619","Combining radar and optical satellite imagery with machine learning to map lava flows at mount etna and fogo island","2021","Energies","14","1","197","","","","10.3390/en14010197","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106260868&doi=10.3390%2fen14010197&partnerID=40&md5=b17abb9b1bffdafeda129f46aacd9988","Lava flow mapping has direct relevance to volcanic hazards once an eruption has begun. Satellite remote sensing techniques are increasingly used to map newly erupted lava, thanks to their capability to survey large areas with frequent revisit time and accurate spatial resolution. Visible and infrared satellite data are routinely used to detect the distributions of volcanic deposits and monitor thermal features, even if clouds are a serious obstacle for optical sensors, since they cannot be penetrated by optical radiation. On the other hand, radar satellite data have been playing an important role in surface change detection and image classification, being able to operate in all weather conditions, although their use is hampered by the special imaging geometry, the complicated scattering process, and the presence of speckle noise. Thus, optical and radar data are complementary data sources that can be used to map lava flows effectively, in addition to alleviating cloud obstruction and improving change detection performance. Here, we propose a machine learning approach based on the Google Earth Engine (GEE) platform to analyze simultaneously the images acquired by the synthetic aperture radar (SAR) sensor, on board of Sentinel-1 mission, and by optical and multispectral sensors of Landsat-8 missions and Multi-Spectral Imager (MSI), on board of Sentinel-2 mission. Machine learning classifiers, including K-means algorithm (K-means) and support vector machine (SVM), are used to map lava flows automatically from a combination of optical and SAR images. We describe the operation of this approach by using a retrospective analysis of two recent lava flow-forming eruptions at Mount Etna (Italy) and Fogo Island (Cape Verde). We found that combining both radar and optical imagery improved the accuracy and reliability of lava flow mapping. The results highlight the need to fully exploit the extraordinary potential of complementary satellite sensors to provide time-critical hazard information during volcanic eruptions. © 2021 by the authors. Li-censee MDPI, Basel, Switzerland.","Hazards; Image enhancement; K-means clustering; Learning systems; Mapping; Remote sensing; Satellite imagery; Space-based radar; Spectroscopy; Support vector machines; Synthetic aperture radar; Turing machines; Volcanoes; Infrared satellites; Machine learning approaches; Multi spectral imager; Multispectral sensors; Optical satellite imagery; Radar satellite data; Retrospective analysis; Satellite remote sensing; Radar imaging","Lava flow mapping; Machine learning classifier; Optical data; Synthetic aperture radar; Volcano remote sensing","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85106260868"
"Foroughnia F.; Alfieri S.M.; Menenti M.; Lindenbergh R.","Foroughnia, Fatemeh (57207776022); Alfieri, Silvia Maria (55800560800); Menenti, Massimo (7006145109); Lindenbergh, Roderik (7801611878)","57207776022; 55800560800; 7006145109; 7801611878","Evaluation of SAR and Optical Data for Flood Delineation Using Supervised and Unsupervised Classification","2022","Remote Sensing","14","15","3718","","","","10.3390/rs14153718","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137075477&doi=10.3390%2frs14153718&partnerID=40&md5=bd9689ae069a5a08c77984609f20dea7","Precise and accurate delineation of flooding areas with synthetic aperture radar (SAR) and multi-spectral (MS) data is challenging because flooded areas are inherently heterogeneous as emergent vegetation (EV) and turbid water (TW) are common. We addressed these challenges by developing and applying a new stepwise sequence of unsupervised and supervised classification methods using both SAR and MS data. The MS and SAR signatures of land and water targets in the study area were evaluated prior to the classification to identify the land and water classes that could be delineated. The delineation based on a simple thresholding method provided a satisfactory estimate of the total flooded area but did not perform well on heterogeneous surface water. To deal with the heterogeneity and fragmentation of water patches, a new unsupervised classification approach based on a combination of thresholding and segmentation (CThS) was developed. Since sandy areas and emergent vegetation could not be classified by the SAR-based unsupervised methods, supervised random forest (RF) classification was applied to a time series of SAR and co-event MS data, both combined and separated. The new stepwise approach was tested for determining the flood extent of two events in Italy. The results showed that all the classification methods applied to MS data outperformed the ones applied to SAR data. Although the supervised RF classification may lead to better accuracies, the CThS (unsupervised) method achieved precision and accuracy comparable to the RF, making it more appropriate for rapid flood mapping due to its ease of implementation. © 2022 by the authors.","Classification (of information); Decision trees; Floods; Supervised learning; Surface waters; Vegetation mapping; Emergent vegetation; Flood mapping; Flooded areas; Multi-spectral data; Optical-; Otsu thresholding; Radar data; Random forests; Supervised classification; Unsupervised classification; Synthetic aperture radar","flood mapping; optical; Otsu thresholding; random forest; SAR; supervised classification; unsupervised classification","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85137075477"
"Martinez K.P.; Burgos D.F.M.; Blanco A.C.; Salmo S.G., Iii","Martinez, K.P. (57209336726); Burgos, D.F.M. (57209340874); Blanco, A.C. (25222367300); Salmo, S.G. (36097541900)","57209336726; 57209340874; 25222367300; 36097541900","Multi-sensor approach to leaf area index estimation using statistical machine learning models: A case on mangrove forests","2021","ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences","5","3","","109","115","6","10.5194/isprs-annals-V-3-2021-109-2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113154106&doi=10.5194%2fisprs-annals-V-3-2021-109-2021&partnerID=40&md5=607255f3896ad36227445e8967372bc5","Leaf Area Index (LAI) is a quantity that characterizes canopy foliage content. As leaf surfaces are the primary sites of energy, mass exchange, and fundamental production of terrestrial ecosystem, many important processes are directly proportional to LAI. With this, LAI can be considered as an important parameter of plant growth. Multispectral optical images have been widely utilized for mangrove-related studies, such as LAI estimation. In Sentinel-2, for example, LAI can be estimated using a biophysical processor in SNAP or using various machine learning algorithms. However, multispectral optical images have disadvantages due to its weather-dependence and limited canopy penetration. In this study, a multi-sensor approach was implemented by using free multi-spectral optical images (Sentinel-2 ) and synthetic aperture radar (SAR) images (Sentinel-1) to perform Leaf Area Index (LAI) estimation. The use of SAR images can compensate for the abovementioned disadvantages and it then can pave the way for regular mapping and assessment of LAI, despite any weather conditions and cloud cover. In this study, generation of LAI models that explores linear, non-linear and decision trees modelling algorithms to incorporate Sentinel-1 derivatives and Sentinel-2 LAI were executed. The Random Forest model have exhibited the most robust model having the lowest RMSE of 0.2845. This result poses a concrete relationship of a biophysical entity derived from optical parameters to RADAR derivatives to which opens the opportunity of integrating both systems to compensate each disadvantages and produce a more efficient quantification of LAI.  © Author(s) 2021.","Decision trees; Geometrical optics; Machine learning; Plants (botany); Radar imaging; Synthetic aperture radar; Canopy penetration; Leaf Area Index; Optical parameter; Random forest modeling; Robust modeling; Statistical machine learning; Synthetic aperture radar (SAR) images; Terrestrial ecosystems; Learning algorithms","Leaf Area Index; Machine Learning; Random Forest; Sentinel-1 SAR; Sentinel-2","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85113154106"
"Pelich R.; La T.V.; Chini M.; Matgen P.","Pelich, Ramona (56155778100); La, Tran Vu (57999758800); Chini, Marco (35847445700); Matgen, Patrick (8051813300)","56155778100; 57999758800; 35847445700; 8051813300","Retrieval and multi-temporal characterization of oil spills from multi-sensor earth observation imagery","2022","2022 IEEE International Workshop on Metrology for the Sea; Learning to Measure Sea Health Parameters, MetroSea 2022 - Proceedings","","","","388","392","4","10.1109/MetroSea55331.2022.9950927","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143683248&doi=10.1109%2fMetroSea55331.2022.9950927&partnerID=40&md5=b8306890a3d69dbe22d06a9ea7c54c60","In this study we propose an image classification method that allows to delineate oil spills from multi-sensor earth observation (EO) data, i.e. Synthetic Aperture Radar (SAR) and multi-spectral imagery. By making use of the SAR intensity and an index derived from multi-spectral data, we perform a multiscale-based bimodal distribution classification, represented in our case by the oil spill and sea clutter, respectively. The proposed method is applied to a sequence of images acquired with a daily frequency allowing to characterise the temporal and spatial of evolution of the oil spill. In addition, we address the surface wind and currents corresponding to each satellite image in order to investigate their impact on the oil spill evolution. The experimental results are focused on two different oil spill events: one in the waters around Mauritius after a Japanese bulk carrier, MV Wakashio, ran aground on a coral reef, and one in the Persian golf which is the largest offshore oil development area.  © 2022 IEEE.","Geology; Observatories; Offshore oil well production; Oil spills; Radar imaging; Remote sensing; Classification methods; Earth observation data; Earth observations; Images classification; Multi sensor; Multi-spectral; Multi-spectral data; Multi-temporal; Multispectral imagery; Synthetic aperture radar; Synthetic aperture radar","multi-spectral; multi-temporal; oil spill; Synthetic Aperture Radar (SAR)","Conference paper","Final","","Scopus","2-s2.0-85143683248"
