"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Dolatkordestani M.; Nosrati K.; Maddah S.; Tiefenbacher J.P.","Dolatkordestani, Mojtaba (57208031295); Nosrati, Kazem (22981226200); Maddah, Saeid (57248843400); Tiefenbacher, John P. (6602615383)","57208031295; 22981226200; 57248843400; 6602615383","Identification of dust sources in a dust hot-spot area in Iran using multi-spectral Sentinel 2 data and deep learning artificial intelligence machine","2022","Geocarto International","","","","","","","10.1080/10106049.2022.2043452","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130697300&doi=10.1080%2f10106049.2022.2043452&partnerID=40&md5=83c8e6082c8eafa945c0754a612ed3b9","The drying of wetlands in Iran due to climate change and indiscriminate human activities has increased dust production. Dust storms have become a major problem in arid and semi-arid regions and cause adverse social, economic, and environmental effects. The Jazmurian wetland in Kerman Province is one such area. To identify dust sources in the Jazmurian basin, high resolution Sentinel 2 data were used. From these, sediment supply was mapped. Three artificially intelligent algorithms—artificial neural network (ANN), support vector machine (SVM), and deep-learning neural network (DLNN)—were used to model dust-production potential in the study area. The results show that portions of the Jazmurian basin that have dried up in recent years have a very high potential for dust production. Evaluation of the models’ performances using area-under-curve (AUC) statistics revealed that the DLNN model is more efficient (AUC = 0.97) than either the ANN (AUC = 0.91) or SVM (AUC = 0.92). All three models reveal that NDVI, elevation, annual rainfall, and windspeed are the four most important factors influencing dust-production potential in the study area. This remote sensing-artificial intelligence framework should be tested for mapping dust-production potential in other regions as this study demonstrates highly accurate, high-resolution results. This study yielded fundamental information to identify locations in need of desertification management and mitigation of dust production in the Jazmurian basin. © 2022 Informa UK Limited, trading as Taylor & Francis Group.","","Deep-learning neural network; desertification; dust-source; Jazmurian basin; Sentinel 2","Article","Article in press","","Scopus","2-s2.0-85130697300"
"Li Y.; Huang J.Z.; Gao W.L.; Jia J.D.; Tao S.; Ren Y.Z.; Liu X.L.","Li, Yan (57246418800); Huang, Jin Z. (57937919700); Gao, Wan L. (57937469800); Jia, Jing D. (57322686700); Tao, Sha (57211427383); Ren, Yan Z. (57194343285); Liu, Xin L. (57224690186)","57246418800; 57937919700; 57937469800; 57322686700; 57211427383; 57194343285; 57224690186","COMPARISON OF INVERSION METHODS FOR MAIZE CANOPY TIME-SERIES LAI BASED ON SUPREME RECONSTRUCTED IMAGES","2022","Journal of the ASABE","65","5","","1019","1028","9","10.13031/ja.15011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140392070&doi=10.13031%2fja.15011&partnerID=40&md5=a403ec020dfa49ccfe80a0eb09841a6a","Accurate time-series crop leaf area index (LAI) monitoring can provide data support for field management and early yield estimation. The Sentinel-2 satellite has a high spatial, temporal, and spectral resolution, and its unique three red-edge bands provide an ideal data source for LAI estimation. However, the inconsistent spatial resolution of different bands hinders the application potential of Sentinel-2 images. In view of this problem, we focused on mining more information provided by the high spatial resolution bands of Sentinel-2 images using the Super-Resolution for Multispectral Multiresolution Estimation (SupReME) algorithm. Furthermore, The SNAP (Sentinel Application Platform) biophysical processor and the PROSAIL radiation transfer model coupled with Random Forest (RF) model were applied to estimate time-series LAI of maize canopy at 10 m spatial resolution, and the Leaf Area Index Wireless Sensor Network (LAINet) measurements were used for accuracy verification. Finally, the effectiveness of images reconstructed by SupReME and the two inversion methods for time-series LAI estimation were evaluated. The results showed that: (1) the Sentinel-2 images reconstructed by SupReME can improve spatial characteristics while maintaining spectral invariance, and they were more advantageous for LAI estimation than the original images; (2) The SNAP biophysical processor suits a quick large-scale estimation with robustness, while the PROSAIL coupled RF model achieved a higher coefficient of determination (R2) and a lower root mean square error (RMSE) (R2 increased by more than 0.1, RMSE decreased by more than 0.33) for time-series LAI estimation in this specific study area; (3) both inversion methods showed apparent underestimation at the late growth stage. This study verifies the feasibility of obtaining high spatial resolution images using a super-resolution algorithm for LAI inversion and provides the effect of two commonly used inversion methods for time-series LAI estimation at 10 m resolution. © 2022 American Society of Agricultural and Biological Engineers.","Biophysics; Image enhancement; Image reconstruction; Image resolution; Mean square error; Time series; Wireless sensor networks; Application platforms; Estimation algorithm; Leaf Area Index; Multi-spectral; Multiresolution; PROSAIL model; Random forests; Sentinel application platform biophysical processor; Super-resolution for multispectral multiresolution estimation algorithm; Superresolution; accuracy assessment; algorithm; biophysics; comparative study; error analysis; estimation method; inversion layer; leaf area index; satellite data; Sentinel; spatial resolution; time series analysis; Decision trees","Leaf area index; PROSAIL model; Random forest; SNAP biophysical processor; SupReME algorithm","Article","Final","","Scopus","2-s2.0-85140392070"
"Johnson N.; Treible W.; Crispell D.","Johnson, Noah (57887000000); Treible, Wayne (57193329455); Crispell, Daniel (24467198300)","57887000000; 57193329455; 24467198300","OpenSentinelMap: A Large-Scale Land Use Dataset using OpenStreetMap and Sentinel-2 Imagery","2022","IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops","2022-June","","","1332","1340","8","10.1109/CVPRW56347.2022.00139","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137757214&doi=10.1109%2fCVPRW56347.2022.00139&partnerID=40&md5=5f921c20104be4a6abf25ba31dbd1745","Remote sensing data is plentiful, but downloading, organizing, and transforming large amounts of data into a format readily usable by modern machine learning methods is a challenging and labor-intensive task. We present the OpenSentinelMap dataset, which consists of 137,045 unique 3.7 km2 spatial cells, each containing multiple multispectral Sentinel-2 images captured over a 4 year time period and a set of corresponding per-pixel semantic labels derived from OpenStreetMap data. The labels are not necessarily mutually exclusive, and contain information about roads, buildings, water, and 12 land-use categories. The spatial cells are selected randomly on a global scale over areas of human activity, without regard to OpenStreetMap data availability or quality, making the dataset ideal for both supervised, semi-supervised, and un-supervised experimentation. To demonstrate the effectiveness of the dataset, we a) train an off-the-shelf convolutional neural network with minimal modification to predict land-use and building and road location from multi-spectral Sentinel-2 imagery and b) show that the learned embeddings are useful for downstream fine-grained classification tasks without any fine-tuning. The dataset is publicly available at https://visionsystemsinc.github.io/open-sentinel-map/. © 2022 IEEE.","Classification (of information); Convolutional neural networks; Geology; Land use; Learning systems; Metadata; Remote sensing; Semantics; Labour-intensive; Large amounts of data; Large-scales; Machine learning methods; Modern machines; Multi-spectral; Remote sensing data; Semantic labels; Spatial cells; Time-periods; Large dataset","","Conference paper","Final","","Scopus","2-s2.0-85137757214"
"Gupta R.; Sharma L.K.","Gupta, Rajit (57206767551); Sharma, Laxmi Kant (36807307800)","57206767551; 36807307800","Mixed tropical forests canopy height mapping from spaceborne LiDAR GEDI and multisensor imagery using machine learning models","2022","Remote Sensing Applications: Society and Environment","27","","100817","","","","10.1016/j.rsase.2022.100817","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135700380&doi=10.1016%2fj.rsase.2022.100817&partnerID=40&md5=ce67fcf5ffa21380a40ffbd99f650172","Spatial mapping of forests canopy height (Hcanopy) provides an opportunity to assess above-ground biomass, net primary productivity, carbon dioxide (CO2) sequestration, biodiversity conservation and forest fire risks. This study incorporated a continuous coverage of multi-spectral optical and synthetic aperture radar (SAR) along with sparsely global ecosystem dynamics investigation (GEDI) spaceborne Light Detection and Ranging (LiDAR) data in the machine learning (ML) models for mapping Hcanopy in the mixed tropical forests of Shoolpaneshwar wildlife sanctuary (SWLS), Gujarat, India. We trained seven ML models, including quantile random forest (QRF), support vector machine (SVM), Bayesian regularization for feed-forward neural networks (BRNN), conditional inference random forest (Cforest), Extreme gradient boosting (Xgbtree), multivariate adaptive regression splines (MARS), and k-nearest neighbors (KNN) using GEDI_02A extracted Hcanopy as training data. We used predictors which were extracted from LiDAR (GEDI metrics), multispectral optical (Landsat -8, Sentinel-2), and SAR (ALOS-2/PALSAR-2, Sentinel-1). A 10-fold cross-validation (CV) resampling was used to avoid overfitting or underfitting. The comparison of the models performances shows that the BRNN model has the highest satisfactory accuracy metrics, such as root mean square error (RMSE) of 4.686 m, R-squared (R2) of 0.49 and mean absolute error (MAE) of 3.66 m. Low training samples of tall canopies (>25 m), presence of mixed vegetation, geometric and structural variability and sloppy terrain of SWLS possibly restricted models from performing well. Field validation shows an R2 of 0.55, satisfactory for mixed tropical forests using spaceborne LiDAR. The present work provides insights into using spaceborne LiDAR GEDI data with optical and SAR data for Hcanopy mapping through ML models, which help to manage SWLS and further implications of forest Hcanopy mapping over large spatial scales. © 2022 Elsevier B.V.","","Canopy height; GEDI; Machine learning; Optical; SAR; Tropical mixed forests","Article","Final","","Scopus","2-s2.0-85135700380"
"Arai K.; Hideshima Y.; Iwaki Y.; Ito R.","Arai, Kohei (57222270880); Hideshima, Yoshitomo (57188927544); Iwaki, Yuuhi (57682914700); Ito, Ryota (57682640600)","57222270880; 57188927544; 57682914700; 57682640600","Method for Estimation of Oleic Acid Content in Soy Plants using Green Band Data of Sentinel-2/MSI","2022","International Journal of Advanced Computer Science and Applications","13","4","","56","63","7","10.14569/IJACSA.2022.0130407","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129995091&doi=10.14569%2fIJACSA.2022.0130407&partnerID=40&md5=2c2f5246927be10c7f1b6a07c35814b0","A method for estimation of oleic acid content in soy plants using green band data of Sentinel-2/MSI: Multi Spectral Imager is proposed. Conventionally, vitality of agricultural plants is estimated with NDVI: Normalized Difference Vegetation Index. Spatial resolution of Near Infrared: NIR band of Sentinel-2/MSI for calculation of NDVI, however, is 20 m. Therefore, a method for estimation of vitality with only green band data of Sentinel-2/MSI is proposed here. Through regressive analysis with the satellite data as well as drone mounted NDVI camera data together with component analysis data by gas chromatography, it is found the correlation between NDVI and green band data of the optical sensor (MSI) onboard Sentinel-2 as well as the component analysis data. It is also found that the new variety of soy plant, Saga University brand: HO1 contains about 50% much oleic acid in comparison to the conventional variety of soy plant, Fukuyutaka. © 2022. All Rights Reserved.","Gas chromatography; Infrared devices; Optical correlation; Spectroscopy; Vegetation; Acid content; Agricultural plants; Component analysis; Green band; MSI; Multi spectral imager; Normalized difference vegetation index; Regressive analysis; Soy plant; Oleic acid","MSI; Multi Spectral Imager; NDVI (normalized difference vegetation index); Oleic acid; regressive analysis; soy plant","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85129995091"
"Zekoll V.; de los Reyes R.; Richter R.","Zekoll, Viktoria (57202620472); de los Reyes, Raquel (8610727500); Richter, Rudolf (7401789138)","57202620472; 8610727500; 7401789138","A Newly Developed Algorithm for Cloud Shadow Detection—TIP Method","2022","Remote Sensing","14","12","2922","","","","10.3390/rs14122922","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132804872&doi=10.3390%2frs14122922&partnerID=40&md5=93e460ab90bcd7da467d6ea533a53500","The masking of cloud shadows in optical satellite imagery is an important step in automated processing chains. A new method (the TIP method) for cloud shadow detection in multi-spectral satellite images is presented and compared to current methods. The TIP method is based on the evaluation of thresholds, indices and projections. Most state-of-the-art methods solemnly rely on one of these evaluation steps or on a complex working mechanism. Instead, the new method incorpo-rates three basic evaluation steps into one algorithm for easy and accurate cloud shadow detection. Furthermore the performance of the masking algorithms provided by the software packages ATCOR (“Atmospheric Correction”) and PACO (“Python-based Atmospheric Correction”) is compared with that of the newly implemented TIP method on a set of 20 Sentinel-2 scenes distributed over the globe, covering a wide variety of environments and climates. The algorithms incorporated in each piece of masking software use the class of cloud shadows, but they employ different rules and class-specific thresholds. Classification results are compared to the assessment of an expert human interpreter. The class assignment of the human interpreter is considered as reference or “truth”. The overall accuracies for the class cloud shadows of ATCOR and PACO (including TIP) for difference areas of the selected scenes are 70.4% and 76.6% respectively. The difference area encompasses the parts of the classification image where the classification maps disagree. User and producer accuracies for the class cloud shadow are strongly scene-dependent, typically varying between 45% and 95%. The experimental results show that the proposed TIP method based on thresholds, indices and projections can obtain improved cloud shadow detection performance. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Computer software; Image classification; Satellite imagery; Atmospheric corrections; Cloud shadow masking; Cloud shadows; Sentinel-2; Shadow detections; Shadow masking; TIP method; “atmospheric correction”; “python-based atmospheric correction”; Python","ATCOR; cloud shadow masking; PACO; Sentinel-2; TIP method","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85132804872"
"Basit A.; Bhatti M.K.; Ali M.; Fatima T.; Minchew B.; Siddique M.A.","Basit, Abdul (57220498236); Bhatti, M. Khurram (35809846100); Ali, Mohsen (57054179100); Fatima, Tooba (57937296100); Minchew, Brent (54409251300); Siddique, Muhammad A. (55575536200)","57220498236; 35809846100; 57054179100; 57937296100; 54409251300; 55575536200","Deep Learning for Monitoring Glacial Lakes Formation using Sentinel 2 Multispectral Data","2022","International Geoscience and Remote Sensing Symposium (IGARSS)","2022-July","","","179","182","3","10.1109/IGARSS46834.2022.9883150","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140392878&doi=10.1109%2fIGARSS46834.2022.9883150&partnerID=40&md5=27745979ba3927db48d80714f7a745c2","Glacial lake outburst floods (GLOFs) are a major threat to the local communities and important infrastructures in the high mountain regions. This paper focuses on the development of a benchmark dataset for glacial lakes classification in Sentinel 2 multi-spectral data and subsequent detection of glacial lakes prior to a glacial lake outburst flood (GLOF). Towards this end, we collected Sentinel 2 true color scenes of High-Mountain Asia (HMA) region using glacial lakes inventory of this region. It covers an area of 2080.12 km2 with nearly 30,121 glacial lakes. After data collection, we retained 1200 cloud free true color images and manually generated their ground truth masks. The dataset covers lakes with different shapes, sizes and radiometric signatures. For detection of glacial lakes, we used an encoder-decoder based convolutional neural network (CNN). The model is trained on the labelled dataset of glacial lakes for semantic segmentation of true color images into two relevant classes: lake and no lake. The performance of the proposed model is evaluated using intersection over union (IoU) score. It classifies glacial lakes correctly with an IoU score of 79.90%, which is quite good as far as complexity of the problem is concerned. © 2022 IEEE.","Classification (of information); Color; Deep learning; Disaster prevention; Disasters; Floods; Glacial geology; Semantic Segmentation; Semantics; Deep learning; Disaster management; Glacial lake outburst flood; Glacial lakes; High mountains; Multi-spectral data; Semantic segmentation; Sentinel 2; True colors; Lakes","deep learning; disaster management; Glacial lake outburst floods (GLOFs); semantic segmentation; Sentinel 2","Conference paper","Final","","Scopus","2-s2.0-85140392878"
"Bhaga T.D.; Dube T.; Shoko C.","Bhaga, Trisha Deevia (57218692922); Dube, Timothy (55629520500); Shoko, Cletah (56512235300)","57218692922; 55629520500; 56512235300","Satellite monitoring of surface water variability in the drought prone Western Cape, South Africa","2021","Physics and Chemistry of the Earth","124","","102914","","","","10.1016/j.pce.2020.102914","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090060831&doi=10.1016%2fj.pce.2020.102914&partnerID=40&md5=ea8802306f2cfc4a8a005bb018cab220","Surface water plays a fundamental role in supporting life and the functioning of various ecosystems. In this regard, its availability and variability influence the functioning of various ecosystems and most importantly human livelihoods. This becomes critical in drought prone and water-scarce areas of sub-Saharan Africa. The use of satellite remote sensing is increasingly becoming the primary data source for water resources monitoring. However, with emerging and advances in satellite remote sensing data, their ability in monitoring water resources remains uncertain. In addition, the remote sensing of surface water mapping has been limited to specific periods, which undermines the influence of seasonality on their spatial variability. This study therefore assessed the potential of Landsat-8 Operational Land Imager and Sentinel-2 Multi-Spectral Instrument derived Normalised Difference Water Index (NDWI), Modified Normalised Difference Water Index Land Surface Water Index (LSWI+5) and Modified Normalised Difference Index (MNDVI), for monitoring seasonal surface waterbodies in the Western Cape, South Africa. The derived remote sensing estimates were assessed using the Producers', User's, Overall accuracies as well the Kappa coefficient. The spatial variations were also linked to monthly evapotranspiration, rainfall and temperature. These climatic factors all contribute to seasonal surface water availability. Further, the satellite-derived estimates were compared using the analysis of variance (ANOVA), to test whether there were any significant differences (α = 0.05) in their and mapping detection abilities. The results indicated that both sensors managed to detect and map surface water variations and it was observed that surface waterbodies varied spatially over time. During the wet season, more surface waterbodies were detected than during the dry season. The majority of waterbodies were detected by both sensors. Most of these waterbodies were found in the south western part of the study area and all the indices showed similar sizes and presence of seasonal surface waterbodies. Normalised Difference Water Index (NDWI) performed the best and yielded the highest accuracy, however, the Land Surface Water Index VI (LSWI+5) results overestimated the size and occurrence of surface waterbodies, when compared to other indices, especially during the wet season. The derived waterbodies followed a similar pattern with the observed climate data and evapotranspiration rates during the study period. Landsat 8 derived Normalised Difference Water Index (NDWI) performed slightly better when compared to other indices, with 92.33% and a Kappa coefficient of 84.67% in detecting and mapping surface waterbodies. On the other hand, Sentinel-2 produced lower classification estimates. Statistical analysis results demonstrated significant differences (α = 0.05) in the detection and mapping ability of different satellite-derived indices. Overall, this work demonstrates the potential of using Landsat 8 and Sentinel 2 data in understanding spatial variations in surface water. © 2020 Elsevier Ltd","South Africa; Western Cape; Analysis of variance (ANOVA); Drought; Ecosystems; Evapotranspiration; Mapping; Remote sensing; Satellites; Surface measurement; Land surface water index; Operational land imager; Primary data source; Resources monitoring; Satellite monitoring; Satellite remote sensing; Satellite remote sensing data; Western Cape , South Africa; detection method; drought; Landsat; livelihood; mapping method; remote sensing; resource scarcity; satellite data; semiarid region; spatial variation; surface water; water availability; Surface waters","Drought impacts; Satellite data; Semi-arid environments; Water indices; Water scarcity","Article","Final","","Scopus","2-s2.0-85090060831"
"Zamalloa G.R.P.","Zamalloa, Gonzalo Rodolfo Peña (57216783054)","57216783054","SPATIAL CLASSIFICATION of URBAN LAND by SPECULATIVE LAND VALUE and MSI SATELLITE IMAGERY USING K-MEANS, in HUANCAYO, PERU; [CLASIFICACIÓN ESPACIAL DEL SUELO URBANO POR EL VALOR ESPECULATIVO DEL SUELO E IMÁGENES MSI SATELITALES USANDO K-MEANS, HUANCAYO, PERÚ]","2021","Urbano","24","44","","70","83","13","10.22320/07183607.2021.24.44.06","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122257639&doi=10.22320%2f07183607.2021.24.44.06&partnerID=40&md5=d96a4206d01ca309db41e3462f6ad08e","The city of Huancayo, like other intermediate cities in Latin America, faces problems of poorly planned land-use changes and a rapid dynamic of the urban land market. The scarce and outdated information on the urban territory impedes the adequate classification of urban areas, limiting the form of its intervention. The purpose of this research was the adoption of unassisted and mixed methods for the spatial classification of urban areas, considering the speculative land value, the proportion of urbanized land, and other geospatial variables. Among the data collection media, Multi-Spectral Imagery (MSI) from the Sentinel-2 satellite, the primary road system, and a sample of direct observation points, were used. The processed data were incorporated into georeferenced maps, to which urban limits and official slopes were added. During data processing, the K-Means algorithm was used, together with other machine learning and assisted judgment methods. As a result, an objective classification of urban areas was obtained, which differs from the existing planning. © 2021 The authors. All right reserved.","","Artificial intelligence; Real estate market; Urban periphery; Urban planning","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85122257639"
"Nakhawa A.D.; Chellapan A.; Akhilesh K.V.; Bhendekar S.; Kumar R.; Vase V.K.; Zacharia P.U.","Nakhawa, Ajay D. (57256321000); Chellapan, Anulekshmi (55859603600); Akhilesh, K.V. (58088296300); Bhendekar, Santosh (57191516489); Kumar, Ratheesh (57220843324); Vase, Vinay Kumar (57200540426); Zacharia, P.U. (6603339247)","57256321000; 55859603600; 58088296300; 57191516489; 57220843324; 57200540426; 6603339247","Investigation of teak defoliator, Hyblaea puera (Cramer, 1777) outbreak on mangrove ecosystem in Mumbai metropolitan region using multi-spectral satellite data","2023","Regional Studies in Marine Science","60","","102828","","","","10.1016/j.rsma.2023.102828","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147299858&doi=10.1016%2fj.rsma.2023.102828&partnerID=40&md5=4e650597cdb879def9ef276adac5878d","The mangrove ecosystem supports biodiversity and ecology and plays a vital role in providing economic security to coastal fishers. A severe outbreak of the moth Hyblaea puera occurred along the Thane creek in Mumbai (Maharashtra, India) between September and October 2019. The ecological interaction of pest species in a mangrove ecosystem is complex and very few detailed studies have been undertaken along the Indian coast. There is evidence that infestation can have a negative impact on the already threatened mangrove ecosystem. This study investigates the mangrove infestation, the influence of the infestation on the Leaf Area Index (LAI), rainfall's effect on such outbreaks’ occurrence, and spectral reflectance in infested and non-infested mangroves. Sentinel 2 MSI data was processed using the QGIS platform. There were two dominant mangrove species, Avicennia marina and Sonneratia apetala, of which the most affected species was A. marina. The study revealed that 67.90% (50.61 km2) of the mangrove area defoliated due to this outbreak, out of which 30.20% (22.50 km2) was highly defoliated, 37.70% (28.11 km2) was less defoliated, and 32.10% (23.95 km2) was unaffected. LAI is the health indicator of a forest affected by an infestation; it indicates the reduction in canopy cover due to the infestation. The t-test was applied to determine the significance of LAI before and after the infestation along the upper stretch of the creek,t-value was 3.886 (p = 0.0011, p ≤ 0.05 significant). The spectral reflectance analysis showed a reduction in the infested mangrove's Vegetation Red Edge and Near Infra-Red reflectance. The ANOVA result shows that the three groups, Mangrove Highly Infested, Mangrove Less Infested, and Non-Infested Mangrove, are likely spectrally separable (p = 0.020, p ≤ 0.05). The analysis revealed that rainfall intensity during an Infested year significantly differs from that in a Non-Infested year (p = 0.0067, p ≤ 0.05). © 2023 Elsevier B.V.","","Creek; Defoliation; Hyblaea puera; Infestation; Leaf area index; Mangrove; Satellite data","Article","Final","","Scopus","2-s2.0-85147299858"
