"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Liu Q.; Zhang S.; Wang N.; Ming Y.; Huang C.","Liu, Qihang (57211624190); Zhang, Shiqiang (8238620300); Wang, Ninglian (57788160200); Ming, Yisen (57786965100); Huang, Chang (56460475700)","57211624190; 8238620300; 57788160200; 57786965100; 56460475700","Fusing Landsat-8, Sentinel-1, and Sentinel-2 Data for River Water Mapping Using Multidimensional Weighted Fusion Method","2022","IEEE Transactions on Geoscience and Remote Sensing","60","","4208012","","","","10.1109/TGRS.2022.3187154","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133641338&doi=10.1109%2fTGRS.2022.3187154&partnerID=40&md5=a47aa2f7253b6102c45cf83424d5cc57","River water extent is critical for understanding river discharge or its hydrological conditions. Although numerous methods have been proposed to map river water from either optical or synthetic aperture radar (SAR) remotely sensed images, uncertainties still exist broadly. In this study, we developed an image fusion method that integrates Landsat-8, Sentinel-1, and Sentinel-2 images simultaneously for river water mapping with two major steps. Firstly, a posterior probability support vector machine (SVM) model was adopted to generate water probability maps from each individual image; and second, a multidimensional weighted fusion method (MDWFM) was developed to fuse these probability maps. Four reaches with different characteristics were selected as case study sites. High-resolution aerial images were acquired and used as the reference to evaluate our results. We found that the fusion process not only improves the quality of river water mapping but also excludes the cloud interference. The fused river water maps become more reliable after the conflicts from difference images being solved by the proposed MDWFM method that contains a proportional conflict redistribution rule. The weighted root mean square difference was reduced to 0.066, and the area under the ROC curve reached up to 0.984. The critical success index (CSI), kappa coefficient (KC), and F-measure reached up to 0.810, 0.836, and 0.895, respectively. These stable and accurate river extent mapping results obtained through fusing multiple images with high spatial resolution (SR) (10 m) and short revisit interval (0.4-4.4 days) are of great significance for enriching the data and methodology of hydrological studies.  © 1980-2012 IEEE.","Antennas; Image fusion; Mapping; Optical remote sensing; Probability; Radar imaging; Rivers; Support vector machines; Synthetic aperture radar; Index; Multi dimensional; Multi-dimensional weighted fusion; Posterior probability; Remote-sensing; River water; Support vectors machine; Uncertainty; Water mapping; Weighted fusion; river water; satellite data; Landsat","Image fusion; multidimensional weighted fusion; posterior probability; support vector machine (SVM); synthetic aperture radar (SAR)","Article","Final","","Scopus","2-s2.0-85133641338"
"Li C.; Luo Z.; Wang Q.","Li, Changkai (57202303696); Luo, Zhenlin (57225173370); Wang, Qing (57225186065)","57202303696; 57225173370; 57225186065","Research on fusion method of SAR and RGB image based on wavelet transform","2021","Proceedings of SPIE - The International Society for Optical Engineering","11878","","118781V","","","","10.1117/12.2601760","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109396019&doi=10.1117%2f12.2601760&partnerID=40&md5=27e49108bc73cf47c4ee395294dad6bc","In view of the fusion of SAR image and RGB image, different methods based on wavelet transform (WT) were studied. Based on WT, SAR images are fused with different channel of RGB images respectively. In order to suppress the speckle in SAR images, Speckle Reducing Anisotropic Diffusion (SRAD) and nonlocal mean filter (NLM) were introduced respectively. The image fusion effect was comprehensively measured by using several image quality indexes. The results show that WT and NLM are more helpful to improve the quality of image fusion. © 2021 SPIE","Color image processing; Image compression; Image denoising; Image enhancement; Image fusion; Speckle; Synthetic aperture radar; Wavelet transforms; Fusion methods; Non-local mean filters; Quality indices; RGB images; SAR Images; Speckle reducing anisotropic diffusion; Radar imaging","Image fusion; Nonlocal mean filter; Speckle; Wavelet transform","Conference paper","Final","","Scopus","2-s2.0-85109396019"
"Kong Y.; Hong F.; Leung H.; Peng X.","Kong, Yingying (35186206400); Hong, Fang (57315801600); Leung, Henry (7202811506); Peng, Xiangyang (57214935616)","35186206400; 57315801600; 7202811506; 57214935616","A fusion method of optical image and sar image based on dense-ugan and gram–schmidt transformation","2021","Remote Sensing","13","21","4274","","","","10.3390/rs13214274","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118155325&doi=10.3390%2frs13214274&partnerID=40&md5=3858ddecb0bc7adabfac80b0b9b1b717","To solve the problems such as obvious speckle noise and serious spectral distortion when existing fusion methods are applied to the fusion of optical and SAR images, this paper proposes a fusion method for optical and SAR images based on Dense-UGAN and Gram–Schmidt transformation. Firstly, dense connection with U-shaped network (Dense-UGAN) are used in GAN generator to deepen the network structure and obtain deeper source image information. Secondly, according to the particularity of SAR imaging mechanism, SGLCM loss for preserving SAR texture features and PSNR loss for reducing SAR speckle noise are introduced into the generator loss function. Meanwhile in order to keep more SAR image structure, SSIM loss is introduced to discriminator loss function to make the generated image retain more spatial features. In this way, the generated high-resolution image has both optical contour characteristics and SAR texture characteristics. Finally, the GS transformation of optical and generated image retains the necessary spectral properties. Experimental results show that the proposed method can well preserve the spectral information of optical images and texture information of SAR images, and also reduce the generation of speckle noise at the same time. The metrics are superior to other algorithms that currently perform well. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Geometrical optics; Image fusion; Image texture; Radar imaging; Remote sensing; Speckle; Synthetic aperture radar; Textures; Fusion methods; Gram-schmidt; Image information; Image-based; Loss functions; Optical image; Optical-; Remote sensing images; SAR Images; Speckle noise; Generative adversarial networks","Generative adversarial network; Gram–Schmidt; Image fusion; Loss function; Remote sensing image","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85118155325"
"Zou X.; Feng W.; Quan Y.; Li Q.; Dauphin G.; Xing M.","Zou, Xinshan (57959487200); Feng, Wei (57089587500); Quan, Yinghui (35181982300); Li, Qiang (57190836192); Dauphin, Gabriel (8283331300); Xing, Mengdao (7005922869)","57959487200; 57089587500; 35181982300; 57190836192; 8283331300; 7005922869","A Multi-Level Synergistic Image Decomposition Algorithm for Remote Sensing Image Fusion","2022","International Geoscience and Remote Sensing Symposium (IGARSS)","2022-July","","","3754","3757","3","10.1109/IGARSS46834.2022.9884942","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141584678&doi=10.1109%2fIGARSS46834.2022.9884942&partnerID=40&md5=d349f260278fbf832c6b9a2bf303df57","Image fusion is a technique for improving the image quality, and image decomposition is one of a common method of image processing. In this paper, a novel multi-level synergistic image decomposition algorithm is proposed for the fusion of remote sensing images. The fusion framework decomposes different input images at different level to extract the salient and low-rank parts, respectively. The salient parts are fused using a designed weighted fusion method based on nuclearnorm, and the low-rank parts are fused using weighted average strategy. The proposed method shows a superior fusion performance in the compared experiments with PCA and GS methods. © 2022 IEEE.","Image enhancement; Image fusion; Radar imaging; Synthetic aperture radar; Decomposition algorithm; Image decomposition; Images processing; Method of images; Multi-level image decom-position; Multilevels; Multispectral images; Remote sensing images; Remote-sensing; SAR Images; Remote sensing","image fusion; multi-level image decom-position; Multispectral image; remote sensing; SAR image","Conference paper","Final","","Scopus","2-s2.0-85141584678"
"Zhang L.; Chu Z.; Zou B.","Zhang, Lamei (56040361700); Chu, Zhongye (57938167700); Zou, Bin (55684454000)","56040361700; 57938167700; 55684454000","Multi Scale Ship Detection Based on Attention and Weighted Fusion Model for High Resolution SAR Images","2022","International Geoscience and Remote Sensing Symposium (IGARSS)","2022-July","","","631","634","3","10.1109/IGARSS46834.2022.9883844","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140403299&doi=10.1109%2fIGARSS46834.2022.9883844&partnerID=40&md5=3958f6a7dcc3b52b2ca586e834b7285f","Ship detection in SAR images is a challenging problem. CNN-based ship detection method in SAR images has achieved remarkable results. Due to the multi scale of the ships and interference from complex sea conditions or nearshore background in SAR images, many false alarms and missed detections can occur in ship detection. To solve these problems, a multi-scale ship detection network in SAR images based on attention and weighted fusion is proposed in this paper. First, a higher-resolution detect head is added based on the YOLOv5 framework for detecting tiny-scale ships in SAR images. Then, the coordinate attention block is introduced to refine the location features of ship targets and suppress the interference of complex background. Finally, in the feature fusion stage, adaptive weighted feature fusion is used to reduce feature redundancy. Experiments on the SSDD dataset show the effectiveness of the proposed method. © 2022 IEEE.","Complex networks; Image fusion; Radar imaging; Ships; Tracking radar; Coordinate attention; Features fusions; Fusion model; Multi-scales; Ship detection; Synthetic aperture radar; Synthetic aperture radar images; Weighted feature fusion; Weighted features; Weighted fusion; Synthetic aperture radar","coordinate attention; multi-scale; ship detection; Synthetic Aperture Radar (SAR); weighted feature fusion","Conference paper","Final","","Scopus","2-s2.0-85140403299"
"Emek R.A.; Demir N.","Emek, Recai Alper (57222222459); Demir, Nusret (56844945100)","57222222459; 56844945100","Building detection from sar images using unet deep learning method","2020","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","44","4/W3","","215","218","3","10.5194/isprs-archives-XLIV-4-W3-2020-215-2020","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101898214&doi=10.5194%2fisprs-archives-XLIV-4-W3-2020-215-2020&partnerID=40&md5=ac0dda969cb34a630749324f0f39a8ae","SAR images are different from the optical images in terms of image properties with the values of scattering instead of reflectance. This makes SAR images difficult to apply the traditional object detection methodologies. In recent years, deep learning models are frequently used in segmentation and object detection purposes. In this study, we have investigated the potential of U-Net models for building detection from SAR and optical image fusion. The datasets used are Sentinel 1 SAR and Sentinel-2 multispectral images, provided from 'SpaceNet 6 Multi Sensor All- Weather Mapping' challenge. These images cover an area of 120 km2in Rotterdam, the Netherlands. As training datasets 20 pieces of 900 by 900 pixel sized HV polarized and optical image patches have been used together. The calculated loss value is 0.4 and the accuracy is 81%. © 2020 International Society for Photogrammetry and Remote Sensing. All rights reserved.","Deep learning; Geometrical optics; Image fusion; Learning systems; Object detection; Object recognition; Synthetic aperture radar; Building detection; Image properties; Learning methods; Learning models; Multi sensor; Multispectral images; Optical image; Training data sets; Radar imaging","Building; Convolution Neural Network; Deep Learning; Object Detection; Radar; SAR; U-Net","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85101898214"
"Chen Y.; Tian S.","Chen, Yujia (57213199750); Tian, Shufang (36958905700)","57213199750; 36958905700","Feature-level fusion between gaofen-5 and sentinel-1a data for tea plantation mapping","2020","Forests","11","12","1357","1","21","20","10.3390/f11121357","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097880907&doi=10.3390%2ff11121357&partnerID=40&md5=65a1f7b695157cde243c24569468343e","The accurate mapping of tea plantations is significant for government decision-making and environmental protection of tea-producing regions. Hyperspectral and Synthetic Aperture Radar (SAR) data have recently been widely used in land cover classification, but effective integration of these data for tea plantation mapping requires further study. This study developed a new feature-level image fusion method called LPPSubFus that combines locality preserving projection and subspace fusion (SubFus) to map tea plantations. Based on hyperspectral and SAR data, we first extracted spectral indexes, textures, and backscattering information. Second, this study applied LPPSubFus to tea plantation mapping with different classification algorithms. Finally, we compared the performance of LPPSubFus, SubFus, and pixel-level image fusion in tea plantation mapping. Feature-level image fusion performed better than pixel-level image fusion. An improvement of about 3% was achieved using feature-level image fusion compared to hyperspectral data alone. Regarding feature-level image fusion, LPPSubFus improved the overall accuracy by more than 3% compared to SubFus. In particular, LPPSubFus using neural network algorithms achieved the highest overall accuracy (95%) and over 90% producer and user accuracy for tea plantations and forests. In addition, LPPSubFus was more compatible with different classification algorithms than SubFus. Based on these findings, it is concluded that LPPSubFus has better and more stable performance in tea plantation mapping than pixel-level image fusion and SubFus. This study demonstrates the potential of integrating hyperspectral and SAR data via LPPSubFus for mapping tea plantations. Our work offers a promising tea plantation mapping method and contributes to the understanding of hyperspectral and SAR data fusion. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Accuracy; Algorithms; Classification; Data; Decision Making; Fusion; Mapping; Plantations; Data integration; Decision making; Image enhancement; Mapping; Pixels; Synthetic aperture radar; Tea; Textures; Classification algorithm; Feature level fusion; Government decisions; Image fusion methods; Land cover classification; Locality preserving projections; Neural network algorithm; Pixel-level image fusion; data set; environmental protection; image analysis; mapping method; Sentinel; spectral analysis; synthetic aperture radar; tea; Image fusion","Feature-level image fusion; Hyperspectral; Locality preserving projection; SAR; Tea plantation","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85097880907"
"Zhang C.; Feng Y.; Hu L.; Tapete D.; Pan L.; Liang Z.; Cigna F.; Yue P.","Zhang, Chenxiao (56412235100); Feng, Yukang (57867376800); Hu, Lei (57392739200); Tapete, Deodato (55221777800); Pan, Li (54393873900); Liang, Zheheng (57713064700); Cigna, Francesca (36720533600); Yue, Peng (57768830100)","56412235100; 57867376800; 57392739200; 55221777800; 54393873900; 57713064700; 36720533600; 57768830100","A domain adaptation neural network for change detection with heterogeneous optical and SAR remote sensing images","2022","International Journal of Applied Earth Observation and Geoinformation","109","","102769","","","","10.1016/j.jag.2022.102769","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136960546&doi=10.1016%2fj.jag.2022.102769&partnerID=40&md5=d59753651e778b1a13757706d403b08c","Heterogeneous remote sensing source-based change detection with optical and SAR data and their combined all-time and all-weather observation capability provides a reliable and promising solution for a wide range of applications. State-of-the-art supervised methods typically take a two-stage strategy that suffers from the loss of original image features and the introduction of noise on the transferred images. This paper proposes a domain adaptation-based multi-source change detection network (DA-MSCDNet) suitable to process heterogeneous optical and SAR images. DA-MSCDNet employs feature-level transformation to align inconsistent deep feature spaces in heterogeneous data. Feature space transformation and change detection are bridged within the network to encourage task communication. Experiments are conducted on two public datasets based on Sentinel-1A and Landsat-8 imagery acquired over the Sacramento, Yuba, and Sutter Counties (California, USA), and QuickBird-2 and TerraSAR-X imagery over Gloucester (UK), as well as one new large-scale dataset of Sentinel-2 and COSMO-SkyMed imagery over Wuhan (China). Compared with other six supervised and unsupervised approaches, the proposed method achieves the highest performance with an average precision of 80.81%, recall of 84.39%, mIOU of 73.67% and F1 score of 82.58%, beating the state-of-the-art method with 5.42% improvements on F1 score and 10 times efficiency on training time cost on the large-scale change detection task. © 2022 The Authors","California; China; Hubei; Sacramento County; Sutter County; United Kingdom; United States; Wuhan; Yuba County; artificial neural network; COSMO-SkyMed; detection method; image processing; Landsat; QuickBird; remote sensing; satellite imagery; Sentinel; synthetic aperture radar; Terra (satellite)","Domain adaptation; Feature alignment; Feature transformation; Heterogeneous change detection; Image fusion; Satellite imagery; Siamese network","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85136960546"
"Zou B.; Li H.; Zhang L.","Zou, Bin (55684454000); Li, Haolin (55782179900); Zhang, Lamei (56040361700)","55684454000; 55782179900; 56040361700","Multilevel Information Fusion-Based Change Detection for Multiangle PolSAR Images","2022","IEEE Geoscience and Remote Sensing Letters","19","","","","","","10.1109/LGRS.2020.3041307","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097935497&doi=10.1109%2fLGRS.2020.3041307&partnerID=40&md5=6e79fe4f255a3d0e6694c9741b13f701","Change detection is a key technology in the field of polarimetric synthetic aperture radar (PolSAR) image processing. The current research on the change detection mainly focuses on studying PolSAR images with the same angle or small angle difference, and the angle problem is not considered. However, when the angle difference occurs, especially a large angle difference, some pixels might be falsely detected because the angle difference can affect the polarimetric characteristics. In this letter, we propose a multilevel information fusion-based (MIFB) method, which is suitable for extracting change information from PolSAR images with angle difference. In particular, the proposed method first adopts data resolution correction, then applies an improved feature-based registration algorithm, and finally, incorporates weighted graph theory with the superpixel segmentation algorithm to extract and merge pixel-based and object-based change areas to eliminate false alarms. Experimental results for multitemporal and multiangle PolSAR images reveal that the MIFB method can effectively eliminate false detection caused by angle differences and improve the detection accuracy.  © 2004-2012 IEEE.","Graph algorithms; Graph theory; Image fusion; Image segmentation; Information fusion; Pixels; Polarimeters; Synthetic aperture radar; Angle difference; Change detection; Detection accuracy; Feature based registration; Key technologies; Multilevel information fusion; Polarimetric synthetic aperture radars; Superpixel segmentations; detection method; image analysis; satellite imagery; synthetic aperture radar; Image enhancement","Change detection; image registration; multiangle; polarimetric synthetic aperture radar (PolSAR)","Article","Final","","Scopus","2-s2.0-85097935497"
"Zhu X.; Guo B.; Hu W.; Shi L.; Ma J.; Xue D.","Zhu, Xiaoxiu (57197872453); Guo, Baofeng (56577060100); Hu, Wenhua (57199745271); Shi, Lin (55364489800); Ma, Juntao (56388898000); Xue, Dongfang (55838628700)","57197872453; 56577060100; 57199745271; 55364489800; 56388898000; 55838628700","Scene Segmentation of Multi-Band ISAR Fusion Imaging Based on MB-PCSBL","2021","IEEE Sensors Journal","21","3","9204730","3520","3532","12","10.1109/JSEN.2020.3026109","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099338802&doi=10.1109%2fJSEN.2020.3026109&partnerID=40&md5=f56a9b3de8e0120fa279110eecc34617","We consider the problem of achieving multi-band inverse synthetic aperture radar (ISAR) fusion imaging of block structure targets with unknown block partition and develop a block-sparse recovering method based on matrix block pattern-coupled sparse Bayesian learning algorithm. Based on the sparse representation of multi-band ISAR fusion imaging model, a pattern-coupled hierarchical Gaussian prior is proposed to characterize the pattern relevance of scattering coefficients. The sparsity of each coefficient is controlled not only by its own hyperparameter, but also by the hyperparameters corresponding to its eight neighboring coefficients in the data matrix. The correlations between the coefficients in rows and columns are determined by different parameters, respectively. The proposed prior model can increase the model flexibility and promote the generation of block structures. Moreover, the whole observation scene is segmented into multiple sub-scenes to reduce the memory storage space and the computational complexity. Parameters and the fusion image result of each sub-scene are derived by the expectation-maximization method. The multi-band ISAR fusion image result of the whole scene is obtained through the stitching of the sub-scenes imaging results. Experimental results demonstrate the effectiveness and superiority of the proposed algorithm. © 2001-2012 IEEE.","Digital storage; Image fusion; Inverse problems; Inverse synthetic aperture radar; Learning algorithms; Matrix algebra; Maximum principle; Block structures; Expectation-maximization method; Inverse synthetic aperture radars (ISAR); Modeling flexibility; Scattering co-efficient; Scene segmentation; Sparse Bayesian learning; Sparse representation; Radar imaging","block-sparse signal; expectation-maximization; Inverse synthetic aperture radar (ISAR); multi-band fusion; sparse Bayesian learning","Article","Final","","Scopus","2-s2.0-85099338802"
