"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Yu H.; Wang S.; Fan Y.; Wang G.; Li J.; Liu C.; Li Z.; Sun J.","Yu, Hui (57829119300); Wang, Shuo (57205322753); Fan, Yinuo (57780830500); Wang, Guangpu (57735724000); Li, Jinqiu (57942526000); Liu, Chong (57941663000); Li, Zhigang (57942103400); Sun, Jinglai (57207254334)","57829119300; 57205322753; 57780830500; 57735724000; 57942526000; 57941663000; 57942103400; 57207254334","Large-factor Micro-CT super-resolution of bone microstructure","2022","Frontiers in Physics","10","","997582","","","","10.3389/fphy.2022.997582","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140628004&doi=10.3389%2ffphy.2022.997582&partnerID=40&md5=e01b21534fa23676a971504bde8087fc","Background: Bone microstructure is important for evaluating bone strength and requires the support of high-resolution (HR) imaging equipment. Computed tomography (CT) is widely used for medical imaging, but the spatial resolution is not sufficient for bone microstructure. Micro-CT scan data is the gold standard for human bone microstructure or animal experiment. However, Micro-CT has more ionizing radiation and longer scanning time while providing high-quality imaging. It makes sense to reconstruct HR images with less radiation. Image super-resolution (SR) is adapted to the above-mentioned research. The specific objective of this study is to reconstruct HR images of bone microstructure based on low-resolution (LR) images under large-factor condition. Methods: We propose a generative adversarial network (GAN) based on Res2Net and residual channel attention network which is named R2-RCANGAN. We use real high-resolution and low-resolution training data to make the model learn the image corruption of Micro-CT, and we train six super-resolution models such as super-resolution convolutional neural network to evaluate our method performance. Results: In terms of peak signal-to-noise ratio (PSNR), our proposed generator network R2-RCAN sets a new state of the art. Such PSNR-oriented methods have high reconstruction accuracy, but the perceptual index to evaluate perceptual quality is very poor. Thus, we combine the generator network R2-RCAN with the U-Net discriminator and loss function with adjusted weights, and the proposed R2-RCANGAN shows the pleasing results in reconstruction accuracy and perceptual quality as compared to the other methods. Conclusion: The proposed R2-RCANGAN is the first to apply large-factor SR to improve Micro-CT images of bone microstructure. The next steps of the study are to investigate the role of SR in image enhancement during fracture rehabilitation period, which would be of great value in reducing ionizing radiation and promoting recovery. Copyright © 2022 Yu, Wang, Fan, Wang, Li, Liu, Li and Sun.","","bone microstructure; general adversarial network; large-factor; Micro-CT (computed tomography); super-resolution (SR)","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85140628004"
"Liu Y.; Zhang Q.; Zhang N.; Lv J.; Gong M.; Cao J.","Liu, Ye (56070051000); Zhang, Qidi (57766347800); Zhang, Nan (57213989292); Lv, Jintao (57765052000); Gong, Meichen (57219125338); Cao, Jie (57201825338)","56070051000; 57766347800; 57213989292; 57765052000; 57219125338; 57201825338","Enhancement of thin-section image using super-resolution method with application to the mineral segmentation and classification in tight sandstone reservoir","2022","Journal of Petroleum Science and Engineering","216","","110774","","","","10.1016/j.petrol.2022.110774","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132938019&doi=10.1016%2fj.petrol.2022.110774&partnerID=40&md5=80aef230a0816680053a76bd21153edd","The accurate characterization of rock and fluid properties in porous media of oil reservoir using thin sections depends on reliable segmentation and classification of the involved phases. However, in tight sandstone reservoirs, rock image segmentation and classification become a challenging task due to the limitation of resolution on representing the pores, throats, and other minerals at the microscale size. The resolution of an image has thus become a critical factor. Therefore, this study aims to use the super-resolution technique, which can enhance the image resolution by deep learning methods to overcome the limitation of original image resolution, and significantly improve the traditional segmentation and classification results. A Generative Adversarial Network (GAN)-based Super-resolution(SR) model was used as a pre-processing step to enhance the resolution of a given image. Then the effectiveness of super-resolution technique in post-processing procedures like segmentation and classification is evaluated using a tight sandstone data set from Ordos basin. The performance of segmentation with super-resolution enhancement is compared among Level set, Simple Linear Iterative Clustering (SLIC), and Watershed. As numerical test results reflect, segmentation in super-resolution image can achieve the segmentation of tiny minerals, pores, throats, and other blurry edges which can't be correctly segmented in the original image. Furthermore, in classification, we use a Convolutional Neural Network (CNN) model and a logistic regression model to demonstrate the advantage of SR enhancement. After the super-resolution process, the classification accuracy of CNN and logistic models have both improved for over 10%. The comparisons and analyses are presented to show that super-resolution could significantly improve these post-processing procedures. In addition, we discuss the potentials and limitations of applying super-resolution in segmentation and classification. © 2022 Elsevier B.V.","China; Ordos Basin; Classification (of information); Convolutional neural networks; Deep learning; Generative adversarial networks; Image classification; Image enhancement; Image segmentation; Iterative methods; Learning systems; Minerals; Petroleum reservoir engineering; Petroleum reservoirs; Porous materials; Sandstone; Convolutional neural network; Neural network model; Original images; Pore throat; Post-processing procedure; Resolution enhancement; Resolution techniques; Superresolution; Thin-sections; Tight sandstone reservoirs; classification; hydrocarbon reservoir; image resolution; imaging method; machine learning; mineralogy; sandstone; segmentation; Image resolution","","Article","Final","","Scopus","2-s2.0-85132938019"
"Batchuluun G.; Nam S.H.; Park C.; Park K.R.","Batchuluun, Ganbayar (57188649020); Nam, Se Hyun (57209210189); Park, Chanhum (57206697052); Park, Kang Ryoung (57735631000)","57188649020; 57209210189; 57206697052; 57735631000","Super-Resolution Reconstruction-Based Plant Image Classification Using Thermal and Visible-Light Images","2023","Mathematics","11","1","76","","","","10.3390/math11010076","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145934329&doi=10.3390%2fmath11010076&partnerID=40&md5=9ed8541815c5e9d3dbb420e56002e121","Few studies have been conducted on thermal plant images. This is because of the difficulty in extracting and analyzing various color-related patterns and features from the plant image obtained using a thermal camera, which does not provide color information. In addition, the thermal camera is sensitive to the surrounding temperature and humidity. However, the thermal camera enables the extraction of invisible patterns in the plant by providing external and internal heat information. Therefore, this study proposed a novel plant classification method based on both the thermal and visible-light plant images to exploit the strengths of both types of cameras. To the best of our knowledge, this study is the first to perform super-resolution reconstruction using visible-light and thermal plant images. Furthermore, a method to improve the classification performance through generative adversarial network (GAN)-based super-resolution reconstruction was proposed. Through the experiments using a self-collected dataset of thermal and visible-light images, our method shows higher accuracies than the state-of-the-art methods. © 2022 by the authors.","","classification; deep learning; plant image; super-resolution reconstruction","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85145934329"
"","","","Society of Petroleum Engineers - SPE Reservoir Characterisation and Simulation Conference and Exhibition 2023, RCSC 2023","2023","Society of Petroleum Engineers - SPE Reservoir Characterisation and Simulation Conference and Exhibition 2023, RCSC 2023","","","","","","1500","","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147493533&partnerID=40&md5=3729811f31da9f09dba3f60ee84aed2b","The proceedings contain 102 papers. The topics discussed include: novel approach for automated pore network characterization and machine learning assisted capillary pressure modeling for an improved water saturation modelling in carbonate reservoirs; permeability prediction of carbonate cores with gaussian process regression model; application of machine learning for estimating petrophysical properties of carbonate rocks using NMR core measurements; real time artificial intelligence assisted operations geology: lithology and fluids early identification and automatic well correlation; machine learning assisted flash calculation for sour gas and crude oil; super-resolution reconstruction of reservoir saturation map with physical constraints using generative adversarial network; deriving new type curves through machine learning in the Wolfcamp formation; a simulation model with unstructured grid provides better predictions of water movement in heavily fractured reservoir – a case study at onshore Abu Dhabi; and effective modeling of stimulation and production decline from tight naturally fractured carbonate reservoirs.","","","Conference review","Final","","Scopus","2-s2.0-85147493533"
"Sun Z.; Ng C.K.C.","Sun, Zhonghua (12544503300); Ng, Curtise K. C. (26030030100)","12544503300; 26030030100","Artificial Intelligence (Enhanced Super-Resolution Generative Adversarial Network) for Calcium Deblooming in Coronary Computed Tomography Angiography: A Feasibility Study","2022","Diagnostics","12","4","991","","","","10.3390/diagnostics12040991","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128992160&doi=10.3390%2fdiagnostics12040991&partnerID=40&md5=d818d3e480ba307908bef039dc834e2c","Background: The presence of heavy calcification in the coronary artery always presents a challenge for coronary computed tomography angiography (CCTA) in assessing the degree of coronary stenosis due to blooming artifacts associated with calcified plaques. Our study purpose was to use an advanced artificial intelligence (enhanced super-resolution generative adversarial network [ESRGAN]) model to suppress the blooming artifact in CCTA and determine its effect on improving the diagnostic performance of CCTA in calcified plaques. Methods: A total of 184 calcified plaques from 50 patients who underwent both CCTA and invasive coronary angiography (ICA) were analysed with measurements of coronary lumen on the original CCTA, and three sets of ESRGAN-processed images including ESRGAN-high-resolution (ESRGAN-HR), ESRGAN-average and ESRGAN-median with ICA as the reference method for determining sensitivity, specificity, positive predictive value (PPV) and negative predictive value (NPV). Results: ESRGAN-processed images improved the specificity and PPV at all three coronary arteries (LAD-left anterior descending, LCx-left circumflex and RCA-right coronary artery) compared to original CCTA with ESRGAN-median resulting in the highest values being 41.0% (95% confidence interval [CI]: 30%, 52.7%) and 26.9% (95% CI: 22.9%, 31.4%) at LAD; 41.7% (95% CI: 22.1%, 63.4%) and 36.4% (95% CI: 28.9%, 44.5%) at LCx; 55% (95% CI: 38.5%, 70.7%) and 47.1% (95% CI: 38.7%, 55.6%) at RCA; while corresponding values for original CCTA were 21.8% (95% CI: 13.2%, 32.6%) and 22.8% (95% CI: 20.8%, 24.9%); 12.5% (95% CI: 2.6%, 32.4%) and 27.6% (95% CI: 24.7%, 30.7%); 17.5% (95% CI: 7.3%, 32.8%) and 32.7% (95% CI: 29.6%, 35.9%) at LAD, LCx and RCA, respectively. There was no significant effect on sensitivity and NPV between the original CCTA and ESRGAN-processed images at all three coronary arteries. The area under the receiver operating characteristic curve was the highest with ESRGAN-median images at the RCA level with values being 0.76 (95% CI: 0.64, 0.89), 0.81 (95% CI: 0.69, 0.93), 0.82 (95% CI: 0.71, 0.94) and 0.86 (95% CI: 0.76, 0.96) corresponding to original CCTA and ESRGAN-HR, average and median images, respectively. Conclusions: This feasibility study shows the potential value of ESRGAN-processed images in improving the diagnostic value of CCTA for patients with calcified plaques. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","calcium; adult; Article; artificial intelligence; computed tomographic angiography; controlled study; coronary artery; coronary artery obstruction; diagnostic test accuracy study; diagnostic value; feasibility study; female; human; image artifact; major clinical study; male; middle aged; predictive value; sensitivity and specificity","assessment; calcification; cardiac computed tomography; coronary artery disease; deep learning; model","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85128992160"
"Wang Y.; Bashir S.M.A.; Khan M.; Ullah Q.; Wang R.; Song Y.; Guo Z.; Niu Y.","Wang, Yi (12763268500); Bashir, Syed Muhammad Arsalan (56385198200); Khan, Mahrukh (57197808732); Ullah, Qudrat (57212812840); Wang, Rui (57226734727); Song, Yilin (57339519000); Guo, Zhe (36026786800); Niu, Yilong (18234173100)","12763268500; 56385198200; 57197808732; 57212812840; 57226734727; 57339519000; 36026786800; 18234173100","Remote sensing image super-resolution and object detection: Benchmark and state of the art","2022","Expert Systems with Applications","197","","116793","","","","10.1016/j.eswa.2022.116793","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125859223&doi=10.1016%2fj.eswa.2022.116793&partnerID=40&md5=151a05325bb6827420a29e481c57df4f","For the past two decades, there have been significant efforts to develop methods for object detection in Remote Sensing (RS) images. In most cases, the datasets for small object detection in remote sensing images are inadequate. Many researchers used scene classification datasets for object detection, which has its limitations; for example, the large-sized objects outnumber the small objects in object categories. Thus, they lack diversity; this further affects the detection performance of small object detectors in RS images. This paper reviews current datasets and object detection methods (deep learning-based) for remote sensing images. We also propose a large-scale, publicly available benchmark Remote Sensing Super-resolution Object Detection (RSSOD) dataset. The RSSOD dataset consists of 1,759 hand-annotated images with 22,091 instances of very high-resolution (VHR) images with a spatial resolution of ∼ 0.05 m. There are five classes with varying frequencies of labels per class; the images are annotated in You Only Look Once (YOLO) and Common Objects in Context (COCO) format. The image patches are extracted from satellite images, including real image distortions such as tangential scale distortion and skew distortion. The proposed RSSOD dataset will help researchers benchmark the state-of-the-art object detection methods across various classes, especially for small objects using image super-resolution. We also propose a novel Multi-class Cyclic super-resolution Generative adversarial network with Residual feature aggregation (MCGR) and auxiliary YOLOv5 detector to benchmark image super-resolution-based object detection and compare with the existing state-of-the-art methods based on image super-resolution (SR). The proposed MCGR achieved state-of-the-art performance for image SR with an improvement of 1.2 dB in peak signal-to-noise ratio (PSNR) compared to the current state-of-the-art non-local sparse network (NLSN). MCGR achieved best object detection mean average precisions (mAPs) of 0.758, 0.881, 0.841, and 0.983, respectively, for five-class, four-class, two-class, and single classes, respectively surpassing the performance of the state-of-the-art object detectors YOLOv5, EfficientDet, Faster RCNN, SSD, and RetinaNet. © 2022 Elsevier Ltd","Benchmarking; Classification (of information); Deep learning; Generative adversarial networks; Image enhancement; Image resolution; Image segmentation; Large dataset; Object recognition; Remote sensing; Signal to noise ratio; Deep learning object detection; Image super resolutions; MCGR; Multiclass GAN; Object detection in remote sensing; Remote sensing benchmark; Remote sensing images; Remote-sensing; Small object detection; Object detection","Deep learning object detection; MCGR; multiclass GAN; Object detection in remote sensing; Remote sensing benchmark; Small object detection","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85125859223"
"Dahari A.; Kench S.; Squires I.; Cooper S.J.","Dahari, Amir (57221324548); Kench, Steve (57219948420); Squires, Isaac (57322239000); Cooper, Samuel J. (56595734000)","57221324548; 57219948420; 57322239000; 56595734000","Fusion of Complementary 2D and 3D Mesostructural Datasets Using Generative Adversarial Networks","2023","Advanced Energy Materials","13","2","2202407","","","","10.1002/aenm.202202407","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142252864&doi=10.1002%2faenm.202202407&partnerID=40&md5=a84713a46dc826b2263a8b2123f10111","Modelling the impact of a material's mesostructure on device level performance typically requires access to 3D image data containing all the relevant information to define the geometry of the simulation domain. This image data must include sufficient contrast between phases, be of high enough resolution to capture the key details, but also have a large enough 3D field-of-view to be representative of the material in general. It is rarely possible to obtain data with all of these properties from a single imaging technique. In this paper, we present a method for combining information from pairs of distinct but complementary imaging techniques in order to accurately reconstruct the desired multi-phase, high-resolution, representative, 3D images. Specifically, the deep convolutional generative adversarial networks to implement super-resolution, style-transfer and dimensionality expansion. It is believed that this data-driven approach is superior to previously reported statistical material reconstruction methods, both in terms of its fidelity and ease of use. Furthermore, much of the data required to train this algorithm already exists in the literature, waiting to be combined. As such, our open-source code could precipitate a step change in the materials sciences by generating the desired high quality image volumes necessary to simulate behaviour at the mesoscale. © 2022 The Authors. Advanced Energy Materials published by Wiley-VCH GmbH.","Open source software; Open systems; Optical resolving power; 3D image data; Field of views; High resolution; Machine-learning; Mesostructures; Performance; Property; Simulation domain; Superresolution; Generative adversarial networks","electrodes; imaging; machine learning; microstructures; super-resolution","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85142252864"
"Shim S.; Kim J.; Lee S.-W.; Cho G.-C.","Shim, Seungbo (57208105856); Kim, Jin (57222477366); Lee, Seong-Won (57223720059); Cho, Gye-Chun (7201438162)","57208105856; 57222477366; 57223720059; 7201438162","Road damage detection using super-resolution and semi-supervised learning with generative adversarial network","2022","Automation in Construction","135","","104139","","","","10.1016/j.autcon.2022.104139","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123032890&doi=10.1016%2fj.autcon.2022.104139&partnerID=40&md5=2203115326c559bd8b17d90c24e8ff54","Road maintenance technology is required to maintain favorable driving conditions and prevent accidents. In particular, a sensor technology is required for detecting road damage. In this study, we developed a new sensor technology that can detect road damage using a deep learning-based image processing algorithm. The proposed technology includes a super-resolution and semi-supervised learning method based on a generative adversarial network. The former improves the quality of the road image to make the damaged area clearly visible. The latter enhances the detection performance using 5327 road images and 1327 label images. These two methods were applied to four lightweight segmentation neural networks. For 400 road images, the average recognition performance was 81.540% and 79.228% in terms of the mean intersection over union and F1-score, respectively. Consequently, the proposed training method improves the road damage detection algorithm and can be used for efficient road management in the future. © 2022 The Authors","Damage detection; Deep learning; Generative adversarial networks; Highway planning; Image enhancement; Learning algorithms; Motor transportation; Roads and streets; Supervised learning; Driving conditions; GAN; Images processing; Maintenance technologies; Road damage; Road damage detection; Road images; Road maintenance; Sensor technologies; Superresolution; Optical resolving power","GAN; Image processing; Road damage detection; Semi-supervised learning; Super resolution","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85123032890"
"Huang Z.; Zhu Z.; Ma W.; Fang H.; Zhang Y.","Huang, Zhenghua (57104017400); Zhu, Zifan (57224625953); Ma, Wanhao (57660885300); Fang, Hao (51664871900); Zhang, Yaozong (56997595500)","57104017400; 57224625953; 57660885300; 51664871900; 56997595500","B2GAN: Bidirectional-branch generative adversarial network for text image super-resolution with structure preservation","2022","Optik","261","","169093","","","","10.1016/j.ijleo.2022.169093","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129324406&doi=10.1016%2fj.ijleo.2022.169093&partnerID=40&md5=d4dac9ddb18bd3387970ae69101c1539","Text image super-resolution (SR) is one of the most hot topic research in computer vision. The traditional convolutional neural networks usually over-smooth fine structures of SR images while the popular generative adversarial network (GAN) based SR methods may produce undesirable SR results with distorted edges. To cope with these problems, this paper proposes a bidirectional-branch generative adversarial network (B2GAN) for text image SR. The proposed B2GAN consists of two parts: one is a generator, the other is a discriminator. In the generator, a forward branch is used for mapping the low-resolution (LR) image to its corresponding SR image to generate photo-realistic images, while a reverse branch is responsible for mapping the generated SR image to a low-resolution image which is viewed as its original LR image. A loss function is proposed to train a pleasing generator and guarantee a stable convergence to the original LR image. In the discriminator, The VGG16 and the adversarial loss are employed. In the experiments, we establish two text image datasets including Chinese and multi-language characters which are used to test the effectiveness of the proposed B2GAN method. Quantitative associated with qualitative experimental results validate that the proposed B2GAN method can achieve competitive performance and even outperform the state-of-the-arts. © 2022 Elsevier GmbH","Convolution; Convolutional neural networks; Mapping; Optical resolving power; Bidirectional-branch generative adversarial network (B2generative adversarial network); Convolutional neural network; Image super resolutions; Low resolution images; Network methods; Resolution images; Structure preservation; Superresolution; Text image super-resolution; Text images; Generative adversarial networks","Bidirectional-branch generative adversarial network (B<sup>2</sup>GAN); Convolutional neural networks; Structure preservation; Text image super-resolution","Article","Final","","Scopus","2-s2.0-85129324406"
"Xiao G.; Zhang L.","Xiao, Guangyi (57328144900); Zhang, Long (57222227721)","57328144900; 57222227721","Super-resolved synthetic aperture radar image reconstruction based on multiresolution fusion discrimination","2022","Journal of Electronic Imaging","31","4","043036","","","","10.1117/1.JEI.31.4.043036","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142247391&doi=10.1117%2f1.JEI.31.4.043036&partnerID=40&md5=dfa7f2de212cf7f1070bdf169a0185bd","Generative adversarial networks (GANs) are utilized for synthetic aperture radar (SAR) image super-resolution reconstruction, affording realistic texture details. However, existing GANs only discriminate the final generated high-resolution (HR) image after two consecutive upsampling processes, which ignore some high-frequency information of the reconstructed images. To resolve this issue, a multiresolution fusion discrimination (MRFD) algorithm is proposed to discriminate the reconstructed feature maps after each upsampling. First, a multiresolution discrimination process discriminates the authenticity of each upsampled feature map separately, which reduces the image distortion imposed during two consecutive upsampling processes. Besides, multiresolution feature fusion further preserves the consistent high-frequency texture structures. Finally, a multiscale dense network extracts image features in different scales, with multiscale dense block's dense connections improving parameter utilization. The experimental results on a SAR dataset demonstrate that the proposed MRFD algorithm performs better in reconstructing the texture details of HR images.  © 2022 SPIE and IS&T.","Image enhancement; Image fusion; Image reconstruction; Image texture; Optical resolving power; Radar imaging; Signal sampling; Synthetic aperture radar; Textures; Discrimination algorithms; Feature map; High-resolution images; Image super-resolution reconstruction; Images reconstruction; Multiresolution fusion; Multiresolution fusion discrimination; Superresolution; Synthetic aperture radar images; Upsampling; Generative adversarial networks","generative adversarial network; multiresolution fusion discrimination; super-resolution; synthetic aperture radar","Article","Final","","Scopus","2-s2.0-85142247391"
