"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Waga H.; Eicken H.; Light B.; Fukamachi Y.","Waga, Hisatomo (57194226561); Eicken, Hajo (56264988400); Light, Bonnie (7004496626); Fukamachi, Yasushi (6701489737)","57194226561; 56264988400; 7004496626; 6701489737","A neural network-based method for satellite-based mapping of sediment-laden sea ice in the Arctic","2022","Remote Sensing of Environment","270","","112861","","","","10.1016/j.rse.2021.112861","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121867836&doi=10.1016%2fj.rse.2021.112861&partnerID=40&md5=c221a5bf224c100ee1b78bccea9cb047","Sediment-laden sea ice is a ubiquitous phenomenon in the Arctic Ocean and its marginal seas. This study presents a satellite-based approach at quantifying the distribution of sediment-laden ice that allows for more extensive observations in both time and space to monitor spatiotemporal variations in sediment-laden ice. A structural-optical model coupled with a four-stream multilayer discrete ordinates method radiative transfer model was used to examine surface spectral albedo for four surface types: clean ice, sediment-laden ice with 15 different sediment loadings from 25 to 1000 g m−3, ponded ice, and ice-free open water. Based on the fact that the spectral characteristics of sediment-laden ice differ from those other surface types, fractions of sediment-laden ice were estimated from the remotely-sensed surface reflectance by a spectral unmixing algorithm using a least square method. Sensitivity analyses demonstrated that a combination of sediment loads of 50 and 500 g m−3 effectively represents the areal fraction of sediment-laden ice with a wide range of sediment loads. The estimated fractions of each surface type and corresponding remotely-sensed surface reflectances were used to train an artificial neural network to speed up processing relative to the least squares method. Comparing the fractions of sediment-laden ice derived from these two approaches yielded good agreements for areal fractions of sediment-laden ice, highlighting the superior performance of the neural network for processing large datasets. Although our approach contains potential uncertainties associated with methodological limitations, spatiotemporal variations in sediment-laden ice exhibited reasonable agreement with spatial patterns and seasonal variations reported in the literature on in situ observations of sediment-laden ice. Systematic satellite-based monitoring of sediment-laden ice distribution can provide extensive, sustained, and cost-effective observations to foster our understanding of the role of sediment-laden ice in a wide variety of research fields including sediment transport and biogeochemical cycling. © 2021 The Authors","Arctic; Arctic Ocean; Cost effectiveness; Large dataset; Least squares approximations; Machine learning; Multilayer neural networks; Radiative transfer; Reflection; Satellites; Sea ice; Sensitivity analysis; Arctic; Arctic ocean; Least-squares- methods; Marginal seas; Network-based; Neural-networks; Remote-sensing; Sediment loads; Spatio-temporal variation; Surface reflectance; algorithm; artificial neural network; radiative transfer; sea ice; sediment transport; surface reflectance; Remote sensing","Arctic; Machine learning; Remote sensing; Sea ice","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85121867836"
"Koo Y.; Lei R.; Cheng Y.; Cheng B.; Xie H.; Hoppmann M.; Kurtz N.T.; Ackley S.F.; Mestas-Nuñez A.M.","Koo, YoungHyun (57213520896); Lei, Ruibo (23989243400); Cheng, Yubing (57219598603); Cheng, Bin (53874648600); Xie, Hongjie (7401672948); Hoppmann, Mario (56563076500); Kurtz, Nathan T. (24401540200); Ackley, Stephen F. (7005489435); Mestas-Nuñez, Alberto M. (6602885952)","57213520896; 23989243400; 57219598603; 53874648600; 7401672948; 56563076500; 24401540200; 7005489435; 6602885952","Estimation of thermodynamic and dynamic contributions to sea ice growth in the Central Arctic using ICESat-2 and MOSAiC SIMBA buoy data","2021","Remote Sensing of Environment","267","","112730","","","","10.1016/j.rse.2021.112730","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116189953&doi=10.1016%2fj.rse.2021.112730&partnerID=40&md5=7bb6c02c44bef5288ba9553f95a4a10d","The fine spatial resolution of the ICESat-2 (IS2) satellite altimeter allows monitoring the evolution of sea ice thickness with detailed dynamic information (e.g. ridges and leads). In this study, we first assess the ability of IS2 to estimate thermodynamic ice growth and dynamic thickening during the ice-growing season in the central Arctic Ocean. As an indicator of the thermodynamic ice growth, we use 10 thermistor string-based sea ice mass balance array (SIMBA) buoys deployed at a scale of ~50 km from the Icebreaker Polarstern during the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) expedition. We collect IS2 data within 20 km buffer distance from the individual buoys, and calculate the mode, median, and mean of the IS2-derived ice thickness. The IS2 modal thickness shows the least bias (−0.169 m) with the buoy ice thickness, representing level ice thickness. In addition, the increasing rate of the IS2 modal thickness is close to the thermodynamic ice growth with a small bias of −0.054 cm/day. However, the increasing rates of the IS2 median and mean thickness are greater than the thermodynamic ice growth by about 0.114 cm/day and 0.198 cm/day, respectively, because they also include ice growth caused by thickness redistribution during dynamic deformation. The dynamic contributions may account for 26.1 ± 10.3% and 34.4 ± 10.1% of the total increase of the IS2 median and mean thickness, respectively. Within a ~ 50 km radius area from the MOSAiC Central Observatory, IS2 measurements exhibit that the ridge fraction increased from <2% in November to ~4% in March (~0.029%/day of average increasing rate) and ridge height increased about 0.047 cm/day during the same period. However, lead formation does not show significant contributions to the dynamic ice thickening because leads are temporary features lasting only 2–3 days. Although there are considerable uncertainties in IS2 ice thickness estimation and IS2-buoy thickness comparison, this study emphasizes the importance of combining measurements by IS2 and SIMBA buoys to explain the regional sea ice mass balance with separating the thermodynamic and dynamic contributions. © 2021 Elsevier Inc.","Arctic; Arctic Ocean; Central Department; Indicator indicator; Aneroid altimeters; Buoys; Deformation; Meteorological instruments; Observatories; Remote sensing; Thermodynamics; Thickness measurement; Uncertainty analysis; Ice growth; Ice mass; Ice thickness; Lead; Mass balance; Remote-sensing; Ridge; Satellite altimeter; Sea ice deformations; Sea ice mass balance; data buoy; deformation; growth; habitat mosaic; ice lead; ice ridge; ICESat; remote sensing; sea ice; thermodynamics; Sea ice","Lead; Remote sensing; Ridge; Satellite altimeter; Sea ice deformation; Sea ice mass balance","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85116189953"
"Han L.; Chen H.; Guan L.; Li L.","Han, Lu (57220601889); Chen, Haihua (57188720222); Guan, Lei (57204180893); Li, Lele (57190380396)","57220601889; 57188720222; 57204180893; 57190380396","Multiple Sea Ice Type Retrieval Using the HaiYang-2B Scatterometer in the Arctic","2023","Remote Sensing","15","3","678","","","","10.3390/rs15030678","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147920346&doi=10.3390%2frs15030678&partnerID=40&md5=a38228bbba12cf7d64a3b3a85b6aedc4","Sea ice type classification is of great significance for the exploration of waterways, fisheries, and offshore operations in the Arctic. However, to date, there is no multiple remote sensing method to detect sea ice type in the Arctic. This study develops a multiple sea ice type algorithm using the HaiYang-2B Scatterometer (HY-2B SCA). First, the parameters most applicable to classify sea ice type are selected through feature extraction, and a stacking model is established for the first time, which integrates decision tree and image segmentation algorithms. Finally, multiple sea ice types are classified in the Arctic, comprising Nilas, Young Ice, First Year Ice, Old Ice, and Fast Ice. Comparing the results with the Ocean and Sea Ice Satellite Application Facility (OSI-SAF) Sea Ice Type dataset (SIT) indicates that the sea ice type classified by HY-2B SCA (Stacking-HY2B) is similar to OSI-SAF SIT with regard to the changing trends in extent of sea ice. We use the Copernicus Marine Environment Monitoring Service (CMEMS) high-resolution sea ice type data and EM-Bird ice thickness data to validate the result, and accuracies of 87% and 88% are obtained, respectively. This indicates that the algorithm in this work is comparable with the performance of OSI-SAF dataset, while providing information of multiple sea ice types. © 2023 by the authors.","Image segmentation; Meteorological instruments; Offshore oil well production; Remote sensing; Sea ice; AARI; Arctic; Classifieds; HY-2b/SCA; Images segmentations; Satellite application facilities; Scatterometers; Sea ice type; Stacking models; Type classifications; Decision trees","AARI; Arctic; decision trees; HY-2B/SCA; image segmentation; sea ice type; stacking model","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85147920346"
"Han Y.; Shi X.; Wang J.; Zhang Y.; Hong Z.; Ma Z.; Zhou R.","Han, Yanling (55362835500); Shi, Xi (57224809326); Wang, Jing (55878868400); Zhang, Yun (56839544700); Hong, Zhonghua (55261320800); Ma, Zhenling (55861158800); Zhou, Ruyan (35333470900)","55362835500; 57224809326; 55878868400; 56839544700; 55261320800; 55861158800; 35333470900","Sea ice image classification based on ResFPG network and heterogeneous data fusion","2022","International Journal of Remote Sensing","43","19-24","","6881","6898","17","10.1080/01431161.2022.2139648","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143793466&doi=10.1080%2f01431161.2022.2139648&partnerID=40&md5=1d86f55dcaf398d4923e1c42a50cbdd1","Sea ice detection has played an important role in climate protection and strategic deployment. Due to the autonomous learning characteristics of deep learning, it has been gradually applied to the classification of remote sensing sea ice images. At present, deep learning models are mostly used in sea ice classification of single source remote sensing data. Due to the limitations of single source data and the information loss of deep learning model in the process of feature extraction layer by layer, it is inevitable to encounter a bottleneck in sea ice detection requiring fine classification. To solve the above problems, this paper proposes a sea ice image classification method based on ResNet16-feature pyramid networks-spatial pyramid pooling-gated fusion network (ResFPG) and heterogeneous data fusion. In the feature extraction part, the method uses the improved ResNet16 to extract the multi-level feature information of sea ice in synthetic aperture radar data and optical data, reducing information loss in the feature extraction process, then mines and fuses the low-level spatial information and high-level semantic information through the improved feature pyramid networks (FPN), and then collects and fuses the output features of different scales through the spatial pyramid pooling (SPP) network. In the feature fusion part, a gated feature-level fusion strategy is designed to further improve the overall classification accuracy by adaptively adjusting the feature contribution of two heterogeneous sources of data through the gated fusion network (GFN). In order to verify the effectiveness of this method, we use two sets of heterogeneous sea ice remote sensing data located in Hudson Bay area for experiments. The experimental results show that compared with other image classification methods, the proposed method fully excavates and integrates the multi-scale and multi-level features in heterogeneous data, effectively distinguishes the feature contribution, and achieves better classification results (97.14% and 95.85%). © 2022 Informa UK Limited, trading as Taylor & Francis Group.","Classification (of information); Data fusion; Data mining; Deep learning; Extraction; Feature extraction; Image classification; Learning systems; Optical remote sensing; Semantics; Synthetic aperture radar; Classification methods; Feature pyramid; Features extraction; Heterogeneous data; Ice detection; Images classification; Information loss; Learning models; Remote sensing data; Single source; classification; experimental study; image classification; remote sensing; sea ice; synthetic aperture radar; Sea ice","","Article","Final","","Scopus","2-s2.0-85143793466"
"Gonçalves B.C.; Lynch H.J.","Gonçalves, Bento C. (57212610864); Lynch, Heather J. (8269620900)","57212610864; 8269620900","Fine-scale sea ice segmentation for high-resolution satellite imagery with weakly-supervised CNNs","2021","Remote Sensing","13","18","3562","","","","10.3390/rs13183562","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114701819&doi=10.3390%2frs13183562&partnerID=40&md5=3b5c559975b85cf79185461d47966998","Fine-scale sea ice conditions are key to our efforts to understand and model climate change. We propose the first deep learning pipeline to extract fine-scale sea ice layers from high-resolution satellite imagery (Worldview-3). Extracting sea ice from imagery is often challenging due to the potentially complex texture from older ice floes (i.e., floating chunks of sea ice) and surrounding slush ice, making ice floes less distinctive from the surrounding water. We propose a pipeline using a U-Net variant with a Resnet encoder to retrieve ice floe pixel masks from very-high-resolution multispectral satellite imagery. Even with a modest-sized hand-labeled training set and the most basic hyperparameter choices, our CNN-based approach attains an out-of-sample F1 score of 0.698–a nearly 60% improvement when compared to a watershed segmentation baseline. We then supplement our training set with a much larger sample of images weak-labeled by a watershed segmentation algorithm. To ensure watershed derived pack-ice masks were a good representation of the underlying images, we created a synthetic version for each weak-labeled image, where areas outside the mask are replaced by open water scenery. Adding our synthetic image dataset, obtained at minimal effort when compared with hand-labeling, further improves the out-of-sample F1 score to 0.734. Finally, we use an ensemble of four test metrics and evaluated after mosaicing outputs for entire scenes to mimic production setting during model selection, reaching an out-of-sample F1 score of 0.753. Our fully-automated pipeline is capable of detecting, monitoring, and segmenting ice floes at a very fine level of detail, and provides a roadmap for other use-cases where partial results can be obtained with threshold-based methods but a context-robust segmentation pipeline is desired. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Climate change; Climate models; Deep learning; Image enhancement; Pipelines; Satellite imagery; Sea ice; Textures; High resolution satellite imagery; Multispectral satellite imagery; Robust segmentation; Sea ice conditions; Synthetic image dataset; Very high resolution; Watershed segmentation; Watershed segmentation algorithm; Image segmentation","Deep learning; Pack-ice; Remote sensing image processing; Semantic segmentation; Worldview 3","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85114701819"
"Lu J.; Scarlat R.; Heygster G.; Spreen G.","Lu, Junshen (57201089474); Scarlat, Raul (57195605671); Heygster, Georg (6603697954); Spreen, Gunnar (14032630300)","57201089474; 57195605671; 6603697954; 14032630300","Reducing Weather Influences on an 89 GHz Sea Ice Concentration Algorithm in the Arctic Using Retrievals From an Optimal Estimation Method","2022","Journal of Geophysical Research: Oceans","127","9","e2019JC015912","","","","10.1029/2019JC015912","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139163044&doi=10.1029%2f2019JC015912&partnerID=40&md5=c69e5f2f88004d870d7c0a0ae05651e3","Sea ice concentration (SIC) derived from 89 GHz data has up to four times finer spatial resolution compared to that from the widely used 19 and 37 GHz data. But it has lower accuracy due to the enhanced weather influences from water vapor, cloud liquid water (CLW), wind, and surface temperature. Here we improve a high-resolution SIC algorithm, called the ASI algorithm, based on the difference between vertical and horizontal polarization 89 GHz data, by correcting the observed data for these weather influences through a radiative transfer model and geophysical data retrieved by an optimal estimation method. The improved algorithm denoted ASI3, is developed for the Arctic based on the weather-corrected brightness temperatures and newly identified open water (80 K) and sea ice (14 K) tie-points. The most important component of this correction is the inclusion of CLW, the largest weather influence contributor. ASI3 results are evaluated over pure surface sites of 0% and 100% SICs under various weather conditions, showing a much lower average standard deviation (1.1%) than ASI (16.2%). ASI3 reduces weather patterns over pack ice resulting in more homogeneous retrievals but biased toward lower values. Comparison to Landsat imagery under clear-sky conditions shows that ASI3 results in better agreement with the Landsat SIC than ASI. The number of cases where real sea ice is falsely identified as open water is reduced by ASI3 due to its relaxed open-water mask and wider water/ice dynamic range. © 2022. The Authors.","Arctic; algorithm; open water; pack ice; polarization; radiative transfer","atmospheric correction; passive microwave; remote sensing; sea ice concentration","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85139163044"
"Li M.; Ke C.; Cheng B.; Shen X.; He Y.; Sha D.","Li, Mengmeng (57209714094); Ke, Changqing (34768438000); Cheng, Bin (53874648600); Shen, Xiaoyi (57195134957); He, Yue (57461476700); Sha, Dexuan (57215428770)","57209714094; 34768438000; 53874648600; 57195134957; 57461476700; 57215428770","The Roles of Sea Ice Export, Atmospheric and Oceanic Factors in the Seasonal and Regional Variability of Arctic Sea Ice during 1979–2020","2022","Remote Sensing","14","4","904","","","","10.3390/rs14040904","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125017326&doi=10.3390%2frs14040904&partnerID=40&md5=0ec133ac36a67416ae4e71003f4583b5","The seasonal and regional variability of Arctic sea ice area (SIA) and thickness (SIT) were investigated between 1979 and 2020 for the Atlantic sector (AS), Pacific sector (PS) and Barents–Kara Seas (BKSs). We applied the SIA data from remote sensing observations and SIT data from numerical model calculations. We found the large summer variability of SIA and SIT in AS and PS compared with those in winter. The opposite feature was seen in the BKSs. The annual declining rates of SIA and SIT were the largest in PS (−1.73 × 104 km2 yr−1) and AS (−3.36 × 10−2 m yr−1), respectively. The SIA variability was modest for winter PS and the northern Canadian Arctic Archipelago of AS. The annual and winter SIA flux from PS to AS gradually increased in 1979–2020; the summer SIA flux accounted for 11% of the PS summer SIA decline. The annual and seasonal SIA outflow through the Fram Strait during 1979–2020 steadily increased while for annual and winter SIA export, the increase mainly occurred in 1979–2000; the summer SIA outflow was only 1.45% equivalent to the decrease in the entire Arctic summer SIA. We concluded that sea ice export was not a major impact factor on the seasonal and regional decline of SIA and SIT except for the individual years. The near surface air temperature (SAT) and sea surface temperature (SST) were responsible for the retreat and thinning of the sea ice. The dramatic increase in SAT in winter resulted in a strong decrease in winter sea ice in BKS. The outgoing longwave radiation had significant negative correlations with SIA and SIT and positive correlations with SAT and SST. The Atlantic multi-decadal oscillation, related to the North Atlantic Ocean’s SST anomalies, had significant negative correlations with SIA and SIT. The SIT had higher correlations with the atmospheric and oceanic factors compared with SIA, which indicates that SIT is important for predictions of Arctic sea ice and climate change. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Atmospheric temperature; Ferroelectric RAM; Global warming; Oceanography; Remote sensing; Surface waters; Arctic; Arctic sea ice; Atmospheric and oceanic factor; Ice area flux; Kara Sea; Pacific sector; Sea ice area and thickness; Sea ice export; Seasonal and regional variabilities; Winter sea ices; Sea ice","Arctic; Atmospheric and oceanic factors; Sea ice area and thickness; Sea ice export; Seasonal and regional variability","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85125017326"
"Roy R.J.; Cooper K.B.; Lebsock M.; Siles J.V.; Millan L.; Dengler R.; Monje R.R.; Durden S.L.; Cannon F.; Wilson A.","Roy, Richard J. (57205059904); Cooper, Ken B. (7402066565); Lebsock, Matthew (12645767500); Siles, Jose V. (8238718500); Millan, Luis (54788178800); Dengler, Robert (7102319880); Monje, Raquel Rodriguez (8268577300); Durden, Stephen L. (7005890897); Cannon, Forest (56268943500); Wilson, Anna (56147168000)","57205059904; 7402066565; 12645767500; 8238718500; 54788178800; 7102319880; 8268577300; 7005890897; 56268943500; 56147168000","First Airborne Measurements with a G-Band Differential Absorption Radar","2022","IEEE Transactions on Geoscience and Remote Sensing","60","","","","","","10.1109/TGRS.2021.3134670","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116883818&doi=10.1109%2fTGRS.2021.3134670&partnerID=40&md5=8af97ba9d5751b9f5705a484017e38c1","Observations and analysis from the first airborne deployment of a G-band atmospheric radar, the Jet Propulsion Laboratory's vapor in-cloud profiling radar (VIPR), are presented with a focus on ocean surface scatterometry and water vapor retrievals using the differential absorption radar (DAR) technique. We assess transceiver cross-calibration stability between the two DAR frequency channels using a combination of ground-based calibration measurements and airborne cloud observations that are validated by independent sensors. By comparing calibrated, unattenuated ocean surface backscatter measurements with existing models, we demonstrate the need for improvements in treating ocean surface scattering at G-band frequencies for future in-flight radar calibration applications. During science-oriented flights off the coast of California, we demonstrate partial column integrated water vapor (IWV) measurement capabilities with 0.3-mm precision in clear sky by performing a descent maneuver over an operational radiosonde (RS) launching site and comparing with the coincident in situ profiles to find a root mean square error (RMSE) of 0.5 mm. Furthermore, we present water vapor profiling and IWV measurements in the presence of clouds and precipitation when flying through a frontal weather system in the vicinity of Bodega Bay. By comparing with coincident RS profiles, we find an RMSE for in-cloud humidity profile retrievals of 1.1 ${\rm gm}^{-3}$ and precision of 0.6 ${\rm gm}^{-3}$ while the IWV retrievals reveal a bias from differential hydrometeor extinction of 5 mm. We provide a critical assessment of cloud-scattering-induced biases in the water vapor retrievals, as well as discuss a potential method for eliminating systematic error from the DAR measurements.  © 1980-2012 IEEE.","Atmospheric humidity; Calibration; Clouds; Mean square error; Meteorological radar; Oceanography; Radio transceivers; Radiosondes; Remote sensing; Sea ice; Space applications; Space optics; Space-based radar; Surface waters; Water absorption; Water vapor; Differential absorption radar; G-band radar; Humidity remote sensing; Ocean surface scatterometry; Ocean surfaces; Remote-sensing; Scatterometry; Sea measurements; Sea surfaces; Water vapor retrieval; airborne survey; measurement method; radar altimetry; remote sensing; Radar measurement","Airborne radar; differential absorption radar (DAR); G-band radar; humidity remote sensing; meteorological radar; ocean surface scatterometry","Article","Final","","Scopus","2-s2.0-85116883818"
"Bilge T.A.; Fournier N.; Mignac D.; Hume-Wright L.; Bertino L.; Williams T.; Tietsche S.","Bilge, Tarkan Aslan (57457562000); Fournier, Nicolas (57213931854); Mignac, Davi (56518318400); Hume-Wright, Laura (57221534307); Bertino, Laurent (6602352192); Williams, Timothy (55462269800); Tietsche, Steffen (22941802900)","57457562000; 57213931854; 56518318400; 57221534307; 6602352192; 55462269800; 22941802900","An Evaluation of the Performance of Sea Ice Thickness Forecasts to Support Arctic Marine Transport","2022","Journal of Marine Science and Engineering","10","2","265","","","","10.3390/jmse10020265","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124829275&doi=10.3390%2fjmse10020265&partnerID=40&md5=eb8ac4a10387aa4b9ecb468c80359d0c","In response to declining sea ice cover, human activity in the Arctic is increasing, with access to the Arctic Ocean becoming more important for socio-economic reasons. Accurate knowledge of sea ice conditions is therefore becoming increasingly important for reducing the risk and operational cost of human activities in the Arctic. Satellite-based sea ice charting is routinely used for tactical ice management, but the marine sector does not yet make optimal use of sea ice thickness (SIT) or sea ice concentration (SIC) forecasts on weekly timescales. This is because forecasts have not achieved sufficient accuracy, verification and resolution to be used in situations where maritime safety is paramount, and assessing the suitability of forecasts can be difficult because they are often not available in the appropriate format. In this paper, existing SIT forecasts currently available on the Copernicus Marine Service (CMS) or elsewhere in the public domain are evaluated for the first time. These include the seven-day forecasts from the UK Met Office, MET Norway, the Nansen Environmental and Remote Sensing Center (NERSC) and the European Centre for Medium-Range Weather Forecasts (ECMWF). Their forecast skills were assessed against unique in situ data from five moorings deployed between 2016 and 2019 by the Barents Sea Metocean and Ice Network (BASMIN) and Barents Sea Exploration Collaboration (BaSEC) Joint Industry Projects. Assessing these models highlights the importance of data assimilation in short-term forecasting of SIT and suggests that improved assimilation of sea ice data could increase the utility of forecasts for navigational purposes. This study also demonstrates that forecasts can achieve similar or improved correlation with observations when compared to a persistence model at a lead time of seven days, providing evidence that, when used in conjunction with sea ice charts, SIT forecasts could provide valuable information on future sea ice conditions. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","","Arctic; Barents Sea; Copernicus; Forecast; Mooring; Sea ice thickness; Shipping; Validation","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85124829275"
"Kuchma M.O.; Lotareva Z.N.; Korneva L.A.; Shamilova Yu.A.","Kuchma, M.O. (57217094757); Lotareva, Z.N. (57203018427); Korneva, L.A. (58000581900); Shamilova, Yu.A. (57205760598)","57217094757; 57203018427; 58000581900; 57205760598","Sea ice cover detection in the Russian Far Eastern seas using NOAA-20 VIIRS measurements and a neural network; [Применение нейронной сети для детектирования ледяного покрова Дальневосточных морей по данным прибора VIIRS космического аппарата NOAA-20]","2022","Sovremennye Problemy Distantsionnogo Zondirovaniya Zemli iz Kosmosa","19","2","","32","42","10","10.21046/2070-7401-2022-19-2-32-42","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143668413&doi=10.21046%2f2070-7401-2022-19-2-32-42&partnerID=40&md5=3b3879afe21d059ca5b334e3fd9dbe8b","In this paper, we consider the technology for calculating the ice cover mask using a convolutional neural network on the data of VIIRS measurements from the NOAA-20 satellite. Specialists of the Far-Eastern Center of State Research Center for Space Hydrometeorology “Planeta” (FEC SRC Planeta) collected a training dataset using data from October 2020 to June 2021 that amounted to about 22 thousand textures. The optimal neural network architecture for solving the problem was obtained by the empirical method. During the experiments, the optimal size of input textures was obtained, which was 21×21 pixels. In the same way, the input parameters were obtained, which were the solar zenith angle and infrared channels with central wavelengths of 0.6, 1.6, 10.7, and 12.0 µm. As reference data, ice cover masks were used, manually created by experienced decoders of FEC SRC Planeta. When compared with the data of the Community Satellite Processing Package VIIRS Aerosols, Cryosphere, Clouds and Volcanic Ash Environmental Data Record Products, the validation results of the developed algorithm showed high accuracy and probability of correct event identification — 94 and 98 %, respectively. © 2022 Space Research Institute of the Russian Academy of Sciences. All rights reserved.","","convolutional neural network; ice; ice cover mask; NOAA-20; remote sensing; texture; VIIRS","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85143668413"
