"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"","","","RSIP 2017 - International Workshop on Remote Sensing with Intelligent Processing, Proceedings","2017","RSIP 2017 - International Workshop on Remote Sensing with Intelligent Processing, Proceedings","","","","","","154","","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025614270&partnerID=40&md5=4bec51198775a5472ae68893d6a8bc01","The proceedings contain 28 papers. The topics discussed include: airborne ka-band digital beamforming SAR system and flight test; the development of deep learning in synthetic aperture radar imagery; a novel multi-target track initiation method based on convolution neural network; a modified faster R-CNN based on CFAR algorithm for SAR ship detection; low-rank matrix decomposition with a spectral-spatial regularization for change detection in hyperspectral imagery; superpixel-based multiple change detection in very-high-resolution remote sensing images; multi-temporal PolSAR crops classification using polarimetric-feature-driven deep convolutional neural network; change detection of SAR images based on supervised contractive autoencoders and fuzzy clustering; sea ice type classification based on random forest machine learning with Cryosat-2 SAR altimeter data; feature enhancement for multi-polarimetric SAR images: a novel approach based on PDE and regularization; deep residual learning for remote sensed imagery pansharpening; a weakly supervised road extraction approach via deep convolutional nets based image segmentation; integrating H-A-α with fully convolutional networks for fully PolSAR classification; an enhanced deep convolutional neural network for densely packed objects detection in remote sensing images; algorithm of remote sensing image matching based on corner-point; SAR ship detection using sea-land segmentation-based convolutional neural network; hyperspectral image classification based on spectral-spatial feature extraction; and classification of very high resolution SAR image based on convolutional neural network.","","","Conference review","Final","","Scopus","2-s2.0-85025614270"
"Verma A.; Gupta K.","Verma, Ayushi (57661726200); Gupta, Kunal (56007336300)","57661726200; 56007336300","Classification of Hyperspectral Image for Property Analysis","2019","Proceedings of the 2nd International Conference on Intelligent Computing and Control Systems, ICICCS 2018","","","8663049","1","4","3","10.1109/ICCONS.2018.8663049","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063798053&doi=10.1109%2fICCONS.2018.8663049&partnerID=40&md5=f3c9e410e682dc28d598cac3f4ebcf39","For the detection of the sea ice SAR algorithm has been utilized in order to avoid any damage to ship. This will identify whether there is any obstruction in the way of ice or not so that ship does not strike with ice. The desired results are obtained when SAR algorithm is connected on RADARl imagery data. They also studied the algorithm for the segmentation of ice known as pixel based segmentation which helps to differentiate ice based on its properties. Large number of methods has been utilized for multi temporal segmentation from the MODIS data which is known as TempoSeg strategy for multiyear sea ice. Synthetic Aperture Radar utilized the RADARSATl imagery data in order to detect the ice of sea at different regions of the seas. With the help of Rl imagery data better outcomes are provided by the automated algorithm. In present work, the automated SAR algorithm is required to execute in order to detect sea ice. © 2018 IEEE.","Control systems; Damage detection; Image classification; Intelligent computing; Sea ice; Ships; Spectroscopy; Synthetic aperture radar; Automated algorithms; HyperSpectral; Image properties; Multi-spectral; Multi-temporal; Number of methods; Pixel-based segmentation; Property analysis; Radar imaging","Hyperspectral; Image property; multi-spectral; SAR","Conference paper","Final","","Scopus","2-s2.0-85063798053"
"Pilfold N.W.; Derocher A.E.; Stirling I.; Richardson E.","Pilfold, Nicholas W. (55317898600); Derocher, Andrew E. (57204297945); Stirling, Ian (7005347792); Richardson, Evan (7202866843)","55317898600; 57204297945; 7005347792; 7202866843","Multi-temporal factors influence predation for polar bears in a changing climate","2015","Oikos","124","8","","1098","1107","9","10.1111/oik.02000","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939543524&doi=10.1111%2foik.02000&partnerID=40&md5=dcca8f0528073305e67aac030ebe607e","Predation is an ecological interaction influenced by abiotic and biotic factors acting on multiple temporal scales, yet multi-temporal comparisons are rare in empirical studies. For polar bears Ursus maritimus, the physical configuration of the habitat and conditions in which seals are hunted may change on intra- and inter-seasonal scales. Additionally, while the effects of climate change on polar bears have focused on linking reductions in sea ice to body condition and survival, the potential changes to on-ice hunting conditions have not been examined. Employing observational counts of seals killed by polar bears between early-April and late-May 1985-2011 (n = 650), we modelled the likelihood of predation events in the Beaufort Sea, Canada at multi-temporal scales. We used the top model to estimate the expected kill rate of seals in the springs of 1985-1986 and 2005-2006 and integrated the result with fasting rates derived from physiological markers in blood samples. A log-likelihood ratio test suggested a multi-temporal approach fit the seal kill data better than any single scale alone. Predation events were influenced by ringed seal Pusa hispida reproduction and haul-out behaviour, regional sea ice concentration and the phase of climatic indices. The expected kill rate from the top predation model and the estimated mean biomass of seal kills were significant predictors of polar bear fasting rates. Results suggest that 50% less seal biomass was killed in 2005-2006 than in 1985-1986, which correlates with a significant increase in the frequency of polar bears in a fasting state. We propose that the documented changes in polar bear fasting rates between 1985-1986 and 2005-2006 are due to a complex set of abiotic and biotic factors including underlying prey dynamics, rather than a single-scale environmental correlation. © 2015 The Authors.","Arctic Ocean; Beaufort Sea; Canada; Phoca hispida; Ursus maritimus; bear; biological invasion; biomass; biotic factor; body condition; climate change; empirical analysis; haulout behaviour; pinniped; predator-prey interaction; sea ice; survival","","Article","Final","","Scopus","2-s2.0-84939543524"
"Gao F.; Wang X.; Gao Y.; Dong J.; Wang S.","Gao, Feng (56415492400); Wang, Xiao (57200398796); Gao, Yunhao (57208258943); Dong, Junyu (22634069200); Wang, Shengke (23390909900)","56415492400; 57200398796; 57208258943; 22634069200; 23390909900","Sea Ice Change Detection in SAR Images Based on Convolutional-Wavelet Neural Networks","2019","IEEE Geoscience and Remote Sensing Letters","16","8","8641484","1240","1244","4","10.1109/LGRS.2019.2895656","91","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069483024&doi=10.1109%2fLGRS.2019.2895656&partnerID=40&md5=915c43b2a55e45ac1bc6aafabaeecb12","Sea ice change detection from synthetic aperture radar (SAR) images can be regarded as a classification procedure, in which pixels are classified into changed and unchanged classes. However, existing methods usually suffer from the intrinsic speckle noise of multitemporal SAR images. To solve the problem, this letter presents a change detection method based on convolutional-wavelet neural networks (CWNNs). In CWNN, dual-tree complex wavelet transform is introduced into convolutional neural networks for changed and unchanged pixels' classification, and then, the effect of speckle noise is effectively reduced. In addition, a virtual sample generation scheme is employed to create samples for CWNN training, and the problem of limited samples is alleviated. Experimental results on two real SAR image data sets demonstrate the effectiveness and robustness of the proposed method. © 2019 IEEE.","Convolution; Neural networks; Pixels; Sea ice; Speckle; Synthetic aperture radar; Tracking radar; Wavelet transforms; Change detection; Classification procedure; Convolutional neural network; Dual-tree complex wavelet transform; Multi-temporal SAR images; Synthetic aperture radar (SAR) images; Unchanged pixels; Wavelet neural networks; artificial neural network; deconvolution; detection method; image classification; numerical method; pixel; satellite imagery; sea ice; synthetic aperture radar; Radar imaging","Change detection; convolutional-wavelet neural network (CWNN); sea ice; synthetic aperture radar (SAR) images","Article","Final","","Scopus","2-s2.0-85069483024"
"Tsui O.W.; Chiang M.; Dean A.","Tsui, Olivier W. (37092055700); Chiang, M. (57211608606); Dean, A. (7202792000)","37092055700; 57211608606; 7202792000","Mapping of Bottomfast Lake Ice in the Northwest Territories Via Data Mining of Synthetic Aperture Radar Image Time Series","2019","Canadian Journal of Remote Sensing","45","5","","572","590","18","10.1080/07038992.2019.1680278","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074606293&doi=10.1080%2f07038992.2019.1680278&partnerID=40&md5=648ccd329477a5d5abc0fdb2ffcf0bf8","Changes in climate, warming temperatures and increased precipitation are impacting surface water resources in the Northwest Territories, Canada. Satellite remote sensing is an important tool to monitor variability in lake surface area, but monitoring depth is challenging. The distribution of bottomfast ice within a lake provides an indicator of depth and previous research shows that as lake ice develops and becomes bottomfast it exhibits a distinct signature when observed using multi-temporal Synthetic Aperture Radar (SAR) data. This research proposes an efficient computational technique for identifying bottom-fast ice across lakes in the Northwest Territories using multi-temporal SAR backscatter images and applies a function called dynamic time warping (DTW), which provides a shape-based similarity metric for time series data. We used backscatter profiles from surveyed lakes with known bottomfast ice to generate a DTW similarity metric on a pixel by pixel basis for a set of lakes. The similarity metric was used to categorize ice status as bottomfast or floating ice with 89.1% accuracy. DTW is an effective technique to map bottomfast ice using SAR time series and has potential to address limitations of other approaches where certain ice structures over deep lakes can produce backscatter responses similar to bottomfast ice. ©, Copyright © CASI.","Backscattering; Clustering algorithms; Data mining; Lakes; Pixels; Radar imaging; Remote sensing; Sea ice; Surface water resources; Time series; Backscatter profiles; Computational technique; Dynamic time warping; Multi-temporal SAR; Satellite remote sensing; Shape based similarities; Similarity metrics; Synthetic aperture radar (SAR) images; Synthetic aperture radar","","Article","Final","","Scopus","2-s2.0-85074606293"
"Pe'Eri S.; Madore B.; Nyberg J.; Snyder L.; Parrish C.; Smith S.","Pe'Eri, Shachak (6506159288); Madore, Brian (57192888872); Nyberg, John (57192894976); Snyder, Leland (57192893149); Parrish, Christopher (57211279321); Smith, Shep (57715930900)","6506159288; 57192888872; 57192894976; 57192893149; 57211279321; 57715930900","Identifying bathymetric differences over alaska's north slope using a satellite-derived bathymetry multi-temporal approach","2016","Journal of Coastal Research","76","sp1","","56","63","7","10.2112/SI76-006","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008684136&doi=10.2112%2fSI76-006&partnerID=40&md5=ee84f69b1bd0eeb81bd0e065635436c9","Many nautical charts of Alaska's North Slope are based on chart data that have not been updated since the early 1950s. Additionally, these charts may have been compiled using inadequate data and contain unsurveyed areas. However, with more days per year of diminished Arctic sea-ice coverage, including along the North Slope, marine transportation in this region has increased during the past decade, thus increasing the need for updated nautical charts. Due to limited resources available for U.S. Arctic surveying, the National Oceanic and Atmospheric Administration (NOAA) is evaluating the capabilities of satellite-derived bathymetry (SDB). This technology has proven useful as a reconnaissance tool in tropical and subtropical waters and clear-water conditions, especially over sandy seafloor. But in the Arctic, glacial flour from land reduces water clarity and limits the light penetration depth, which may affect SDB calculations. A new multi-temporal SDB approach is described in this paper using multiple images to extract ""clear water"" areas acquired on different dates. As a proof-of-concept, the extinction depth and bathymetry were calculated over areas that overlap with NOAA Charts 16081 and 16082 using Landsat 7 and Landsat 8 imagery. The derived and charted bathymetry are similar in most areas up to 4.5 m deep. The results of the study also identified a potential uncharted shoal. The multi-temporal SDB approach was further investigated by NOAA and was used to process imagery for other areas along Alaska's North Slope. As a result, the new editions of NOAA Chart 16081 include the location of a potential uncharted shoal, which is the first time an SDB product was utilized for a NOAA chart. © Coastal Education and Research Foundation, Inc. 2016.","Alaska; Arctic; North Slope; United States; bathymetry; ice cover; identification method; Landsat; navigation; NOAA satellite; satellite data; satellite imagery; sea ice","Arctic; navigation charts; satellite-derived bathymetry; water clarity","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85008684136"
"Clark A.; Moorman B.; Whalen D.; Fraser P.","Clark, Andrew (57683787700); Moorman, Brian (57203236250); Whalen, Dustin (14018777100); Fraser, Paul (35095161400)","57683787700; 57203236250; 14018777100; 35095161400","Arctic coastal erosion: Uav-sfm data collection strategies for planimetric and volumetric measurements","2021","Arctic Science","7","3","","605","633","28","10.1139/as-2020-0021","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113909565&doi=10.1139%2fas-2020-0021&partnerID=40&md5=3c99f1bf9a2d3f2ea62caeb3e8ab0b79","Above average warming in the Arctic is leading to increasing permafrost temperatures and a reduction in sea ice cover, which are expected to contribute to increasing rates of Arctic coastal erosion and sediment release. We studied a 1.5 km stretch of coastline off Richard’s Island, Northwest Territories, Canada, consisting of multiple retrogressive thaw slumps (RTSs) with varying degrees of activity over a one-year period. Multi-temporal 2D and 3D geomorphic analysis was based on unmanned aerial vehicle-Structure-from-Motion (UAV-SfM) data sets collected in 2018 and 2019. Over the observation period, −3.9 m and −1.1 m of planimetric cliff edge and toe retreat occurred, respectively, and corresponded to an average volumetric change of 8.1 m3 m−1. The accuracy of UAV-SfM-derived digital elevation models was tested using 12 data collection and processing scenarios, testing the influence of off-nadir camera angle, flight pattern, and georeferencing strategy. We found that oblique imaging and georeferencing strategy had a large influence on vertical accuracy and variability across the study site and has implications for studying volumetric changes in RTSs. This study furthers the geomorphological understanding of RTS processes by highlighting the complex relationship between planimetric and volumetric change along rapidly retreating Arctic coasts, and demonstrates advancements in measurement practices for UAV-SfM data sets. © 2021, Canadian Science Publishing. All rights reserved.","","Arctic coastal erosion; Coastal retrogressive thaw slump; Oblique imagery; UAV-SfM; Volumetric coastal erosion","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85113909565"
"Hyun C.-U.; Kim H.-C.","Hyun, Chang-Uk (56434611400); Kim, Hyun-Cheol (55739545700)","56434611400; 55739545700","A feasibility study of sea ice motion and deformation measurements using multi-sensor high-resolution optical satellite images","2017","Remote Sensing","9","9","930","","","","10.3390/rs9090930","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029396380&doi=10.3390%2frs9090930&partnerID=40&md5=c58df57a49dfb85810f890844fc46a72","Sea ice motion and deformation have generally been measured using low-resolution passive microwave or mid-resolution radar remote sensing datasets of daily (or few days) intervals to monitor long-term trends over a wide polar area. This feasibility study presents an application of high-resolution optical images from operational satellites, which have become more available in polar regions, for sea ice motion and deformation measurements. The sea ice motion, i.e., Lagrangian vector, is measured by using a maximum cross-correlation (MCC) technique and multi-temporal high-resolution images acquired on 14-15 August 2014 from multiple spaceborne sensors on board Korea Multi-Purpose Satellites (KOMPSATs) with short acquisition time intervals. The sea ice motion extracted from the six image pairs of the spatial resolutions were resampled to 4 m and 15 m yields with vector length measurements of 57.7 m root mean square error (RMSE) and -11.4 m bias and 60.7 m RMSE and -13.5 m bias, respectively, compared with buoy location records. The errors from both resolutions indicate more accurate measurements than from conventional sea ice motion datasets from passive microwave and radar data in ice and water mixed surface conditions. In the results of sea ice deformation caused by interaction of individual ice floes, while free drift patterns of ice floes were delineated from the 4 m spatial resolution images, the deformation was less revealing in the 15 m spatial resolution image pairs due to emphasized discretization uncertainty from coarser pixel sizes. The results demonstrate that using multi-temporal high-resolution optical satellite images enabled precise image block matching in the melting season, thus this approach could be used for expanding sea ice motion and deformation dataset, with an advantage of frequent image acquisition capability in multiple areas by means of many operational satellites. © 2017 by the authors. Licensee MDPI, Basel, Switzerland.","","High-resolution; KOMPSAT; Maximum cross-correlation; Multi-sensor; Sea ice deformation; Sea ice motion","Note","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85029396380"
"Park J.; Kim H.-C.; Jo Y.-H.; Kidwell A.; Hwang J.","Park, Jinku (56326408200); Kim, Hyun-Cheol (55739545700); Jo, Young-Heon (7102410570); Kidwell, Autumn (56122091400); Hwang, Jihyun (57201948034)","56326408200; 55739545700; 7102410570; 56122091400; 57201948034","Multi-temporal variation of the Ross Sea Polynya in response to climate forcings","2018","Polar Research","37","1","1444891","","","","10.1080/17518369.2018.1444891","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046540745&doi=10.1080%2f17518369.2018.1444891&partnerID=40&md5=3fa8416a025098f2e976c19161f8cbc0","The multi-temporal scales of two physical characteristics (areas and occurrence time) of the Ross Sea Polynya (RSP) in Antarctica were analysed using a sea-ice concentration data set (1979–2014) derived from the Scanning Multichannel Microwave Radiometer, the Special Sensor Microwave Imager and Sensor Microwave Imager Sounder. Then, the Ensemble Empirical Mode Decomposition (EEMD) was applied to the data sets to decompose signals into finite numbers of intrinsic mode functions and a residual mode: long time trend. This approach allowed us to understand the long-term variability of the RSP area and occurrence in response to atmospheric forcing through teleconnections between low and high latitudes by comparing the Nino3.4 and Southern Annular Mode (SAM) indices. The nonlinear trend of the RSP areas derived from the EEMD residual had an upward trending shift in the early 1990s and was fairly consistent with the nonlinear trend of Nino3.4. However, the trend of RSP occurrence time progressively increased and had a significant effect on the long time scale. The trend of the RSP area is significantly correlated (+0.98) with the ratio of the trend of the meridional to zonal wind components related with the nonlinearity of Nino3.4, suggesting that meridional wind stress dominated the changes of the polynya area in the Ross Sea. In addition, the nonlinear trends between the SAM and RSP occurrence time show a strong positive correlation, contributing to the earlier onset of polynya expansion and delayed connection with the open ocean owing to enhanced southerly winds. © 2018 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Antarctica; Ross Sea; Southern Ocean; atmospheric forcing; climate forcing; decomposition analysis; ice-ocean interaction; open ocean; polynya; sea ice; teleconnection; temporal variation; trend analysis","Antarctica; Ensemble Empirical Mode Decomposition (EEMD); nonlinear trend; sea ice; Southern Ocean","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85046540745"
"Belova N.G.; Ogorodov S.A.; Shabanova N.N.; Maslakov A.A.","Belova, N.G. (7004301236); Ogorodov, S.A. (6507931427); Shabanova, N.N. (56095087200); Maslakov, A.A. (55498648000)","7004301236; 6507931427; 56095087200; 55498648000","Coastal retreat at Kharasaveyskoye gas and condensate field area, Kara Sea, Russia since 1970s","2019","IOP Conference Series: Earth and Environmental Science","324","1","012027","","","","10.1088/1755-1315/324/1/012027","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072978498&doi=10.1088%2f1755-1315%2f324%2f1%2f012027&partnerID=40&md5=dca678ce4783d48868ca5d6b05d219e4","Changes in coastal retreat rates, both spatial and temporal, are considered at the area of Kharasaveyskoye gas and condensate field for the period before the exploration till now. In the study area, the presence of permafrost makes the erosional coasts vulnerable to rising temperatures. The increase in air temperatures contributes to the thawing of coastal sediments and their accelerated destruction. And a decrease in sea ice area potentially increases the wave fetch. The rapidly changing climate of the Arctic should influence the processes of destruction of frozen coasts. At West Yamal Peninsula near Cape Kharasavey the average coastal retreat rate is 1.1 m per year (1977-2016) for 7 km of coastline. Based on the analysis of multi-temporal aerial and space images, it has been established that the maximum retreat rates are typical of coastal segments composed of icy sediments. As for temporal variability, the maximum rate of destruction was observed in 1977-1988 (up to 6.5 m per year) immediately after the beginning of economic development of the territory. In this key site, human impact affects the rate of coastal destruction more than variations in hydrometeorological parameters. © Published under licence by IOP Publishing Ltd.","Antennas; Hazards; Petroleum prospecting; Sea ice; Air temperature; Changing climate; Coastal retreat; Coastal sediments; Economic development; Multi-temporal; Rising temperatures; Temporal variability; Gas condensates","","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85072978498"
