"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Wang J.; Feng D.; Zhang R.; Xu L.; Hu W.","Wang, Junjie (57193073134); Feng, Dejun (7401981139); Zhang, Ran (57191477744); Xu, Letao (55496843800); Hu, Weidong (36064974400)","57193073134; 7401981139; 57191477744; 55496843800; 36064974400","An Inverse Synthetic Aperture Radar Image Modulation Method Based on Coding Phase-Switched Screen","2019","IEEE Sensors Journal","19","18","8717672","7915","7922","7","10.1109/JSEN.2019.2917432","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070966188&doi=10.1109%2fJSEN.2019.2917432&partnerID=40&md5=1f82262bd8f7c22211b5e9f28e57fc16","Multiple false target images deception is an effective strategy to protect vital military targets from detection and recognition by inverse synthetic aperture radar (ISAR). Previous research about it focuses mainly on the interrupted-sampling and sub-Nyquist sampling repeater jamming based on digital radio frequency memory (DRFM). The digital image synthesis (DIS) technique or scatter-wave modulation is used to simulate electromagnetic scattering of the real target. However, it is difficult to realize due to the high reconnaissance accuracy requirement and a heavy computational burden. Moreover, the protected target remains in the same location and the false targets' amplitude envelope based on periodic modulation is relatively fixed, which is not conducive to deception. In this paper, an ISAR image modulation method based on coding phase-switched screen (PSS) is proposed against ISAR. The method uses the target bait made of PSS or attaches the PSS to the protected target surface to impose phase modulation onto the reflected signal. As a result, multiple false target images with verisimilar properties are formed around the protected target position when the reflected signal is received and processed by the victim ISAR. Besides, the protected target is concealed and the flexible amplitude control of false targets is achieved. The simulation results are performed to verify the effectiveness of the proposed method. © 2001-2012 IEEE.","Codes (symbols); Digital radio; Image coding; Inverse problems; Inverse synthetic aperture radar; Military photography; Modulation; Radar imaging; Radar signal processing; Coding modulation; Computational burden; Digital radio frequency memory; Electromagnetic scattering; False targets; Inverse synthetic aperture radars (ISAR); Phase switched screen; Sub-Nyquist sampling; Radar target recognition","coding modulation; false targets; Inverse synthetic aperture radar (ISAR); phase-switched screen (PSS)","Article","Final","","Scopus","2-s2.0-85070966188"
"Giry-Fouquet Y.; Baussard A.; Enderli C.; Porges T.","Giry-Fouquet, Yann (57329471000); Baussard, Alexandre (6603433755); Enderli, Cyrille (56047849700); Porges, Tristan (36069744200)","57329471000; 6603433755; 56047849700; 36069744200","SAR image synthesis with GAN and continuous aspect angle and class constraints","2022","Proceedings of the European Conference on Synthetic Aperture Radar, EUSAR","2022-July","","","809","814","5","","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143598382&partnerID=40&md5=b8d962fdbc679b2c12bca4de0e80fc95","Target classification generally requires large databases, especially for deep learning methods. However, it is not always possible to have access to a database of sufficient size for certain imaging modalities. For example, in synthetic aperture radar (SAR) imaging only limited incidence angles and aspect angles can be available. Unfortunately, to overcome this problem, most of the classical data augmentation methods are inappropriate for SAR data. Thus, in a previous work, we evaluated conditional Generative Adversarial Networks to generate synthetic SAR images at given aspect angles and for specific target classes. Among the various models evaluated the so-called StyleGAN2-Ada, slightly modified to take into account the specificity of SAR images, appear to be the most efficient model. However, we observed that some of the generated images had wrong aspect angles. In this contribution we propose to correct this problem by adding a regularization term recently proposed in a model called Generator Regularized-cGAN. Our experiments show that this modification strongly reduce the problem. © 2022 Institute of Electrical and Electronics Engineers Inc.. All rights reserved.","Classification (of information); Deep learning; Generative adversarial networks; Learning systems; Radar imaging; Aspects angle; Data augmentation; Images synthesis; Imaging modality; Incidence angles; Large database; Learning methods; Synthetic aperture radar images; Synthetic aperture radar imaging; Target Classification; Synthetic aperture radar","","Conference paper","Final","","Scopus","2-s2.0-85143598382"
"Du W.-L.; Zhou Y.; Zhu H.; Zhao J.; Shao Z.; Tian X.","Du, Wen-Liang (55265123100); Zhou, Yong (35480110700); Zhu, Hancheng (55532134400); Zhao, Jiaqi (57138970300); Shao, Zhiwen (57189600890); Tian, Xiaolin (7202380154)","55265123100; 35480110700; 55532134400; 57138970300; 57189600890; 7202380154","A Semi-Supervised Image-to-Image Translation Framework for SAR-Optical Image Matching","2022","IEEE Geoscience and Remote Sensing Letters","19","","4516305","","","","10.1109/LGRS.2022.3223353","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142777987&doi=10.1109%2fLGRS.2022.3223353&partnerID=40&md5=0366797c0d795f602ca243d74eb3389a","Synthetic aperture radar (SAR) and optical image matching aims to acquire correspondences from a certain pair of SAR and optical images. Recent advances in the image-to-image translation provided a way to simplify the SAR-optical image matching into the SAR-SAR or optical-optical image matchings. The existing image-to-image translations mainly focus on supervised or unsupervised learning. However, gathering sufficient amounts of aligned training data for supervised learning is challenging, while unsupervised learning cannot guarantee enough correct correspondences. In this work, we investigate the applicability of semi-supervised image-to-image translation for SAR-optical image matching such that both aligned and unaligned SAR-optical images could be used. To this end, we combine the benefits of both supervised and unsupervised well-known image-to-image translation methods, i.e., Pix2pix and CycleGAN, and propose a simple yet effective semi-supervised image-to-image translation framework. Through extensive experimental comparisons to the baseline methods, we verify the effectiveness of the proposed framework in both semi-supervised and fully supervised settings.  © 2004-2012 IEEE.","Generative adversarial networks; Geometrical optics; Image matching; Radar imaging; Unsupervised learning; Generative adversarial network; Image translation; Images synthesis; Optical image; Optical-; Semi-supervised; Semi-supervised-image-synthesis; Synthetic aperture radar; Synthetic aperture radar images; Training data; network analysis; radar imagery; supervised learning; synthetic aperture radar; Synthetic aperture radar","Generative adversarial networks (GANs); image matching; semi-supervised image synthesis; synthetic aperture radar (SAR)","Article","Final","","Scopus","2-s2.0-85142777987"
"Meleshin Y.M.; Khasanov M.S.; Merkulova Z.V.; Dovgal T.A.; Kurganov V.V.","Meleshin, Yury M. (57189239337); Khasanov, Marat S. (57194234794); Merkulova, Zhanna V. (57151493700); Dovgal, Timofey A. (57194239986); Kurganov, Vladislav V. (57189250062)","57189239337; 57194234794; 57151493700; 57194239986; 57189250062","Approach to optimization of radar image synthesis from hologram with redundant pulse frequency rate","2018","Proceedings of the 2018 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, ElConRus 2018","2018-January","","","1681","1684","3","10.1109/EIConRus.2018.8317427","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047967196&doi=10.1109%2fEIConRus.2018.8317427&partnerID=40&md5=85b8c0e1cd754d92bb78da25dc288d66","In radar imaging there are cases where to obtain higher energy excess pulse frequency rate is used, while to save proportions of final image it's azimuth pixel size should be the same as range one. In most cases, final image compressing technique is used, but it involves redundant order Fourier transforms during image synthesis and consequently superfluous complexity. This paper offers an approach to reduce complexity of a radar image synthesis with pulse frequency rate much greater than Nyquist's boundary for required resolution. © 2018 IEEE.","Fast Fourier transforms; Fourier transforms; Image compression; Optimization; Synthetic aperture radar; Image compressing; Image synthesis; Nyquist; Pixel size; Pulse frequencies; Synthesis kernels; Radar imaging","azimuth synthesis kernel; FFT; optimization; SAR","Conference paper","Final","","Scopus","2-s2.0-85047967196"
"Martinez J.A.C.; Adarme M.X.O.; Turnes J.N.; Costa G.A.O.P.; De Almeida C.A.; Feitosa R.Q.","Martinez, J.A.C. (57218451094); Adarme, M.X.O. (57274825100); Turnes, J.N. (57216587254); Costa, G.A.O.P. (25642386000); De Almeida, C.A. (57209845177); Feitosa, R.Q. (6602453684)","57218451094; 57274825100; 57216587254; 25642386000; 57209845177; 6602453684","A COMPARISON OF CLOUD REMOVAL METHODS FOR DEFORESTATION MONITORING IN AMAZON RAINFOREST","2022","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","43","B3-2022","","665","671","6","10.5194/isprs-archives-XLIII-B3-2022-665-2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131917969&doi=10.5194%2fisprs-archives-XLIII-B3-2022-665-2022&partnerID=40&md5=8447700e1fefacd1f19230a481c218a7","Deforestation in tropical rainforests is a major source of carbon dioxide emissions, an important driver of climate change. For decades, the Brazilian government has maintained monitoring programs for deforestation detection in the Brazilian Legal Amazon area based on remotely sensed optical images in a protocol that involves considerable efforts of visual interpretation. However, the Amazon region is covered with clouds for most of the year, and deforestation assessment can rely only on images acquired in the dry season when cloud-free images are more likely to capture. One possibility to lessen that restriction and enable deforestation detection throughout the year is to synthesize cloud-free optical images from corresponding SAR images, which are only marginally influenced by atmospheric conditions. This work compares a set of such image synthesis methods, considering deforestation detection in the Amazon forest as the target application. Specifically, we evaluate three deep learning methods for cloud removal in Sentinel-2 images: a conditional Generative Adversarial Network (cGAN) based on the pix2pixi architecture; an extension of that method, which uses atrous convolutions (Atrous cGANi) to enhance fine image details; and a non-generative method (DSen2-CRi) based on residual networks. In the evaluation, we assess both the quality of the generated images and the accuracy obtained when performing deforestation detection from those images. We further compare those methods with an image aggregation tool available in Google Earth Engine (GEE Tooli), which creates cloud-free mosaics from sequences of images acquired at nearby dates. In this study, we considered two sites in the Brazilian Amazon, characterized by distinct vegetation and deforestation patterns. In terms of the quality metrics and classification accuracy, the Atrous cGANi was the best performing deep learning method. The GEE Tooli outperformed all those methods when dealing with images from the dry season but turned out to be the poorest performing method in the wet season.  © Authors 2022","Carbon dioxide; Data fusion; Deep learning; Deforestation; Generative adversarial networks; Geometrical optics; Image acquisition; Image enhancement; Quality control; Radar imaging; Synthetic aperture radar; Amazon rain forest; Cloud removal; Deep learning; Dry seasons; Learning methods; Optical data; Optical image; Optical imagery; Removal method; SAR-optical data fusion; Global warming","Cloud Removal; Deep learning; Deforestation; Optical imagery; SAR-optical Data fusion","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85131917969"
"Meleshin Y.M.; Khasanov M.S.; Prikhodko D.V.; Oreshkin V.I.","Meleshin, Yury M. (57189239337); Khasanov, Marat S. (57194234794); Prikhodko, Dmitry V. (24470422400); Oreshkin, Vitaly I. (57150422800)","57189239337; 57194234794; 24470422400; 57150422800","Numerical method for fourier transform of support function of SAR azimuth synthesis","2017","Proceedings of the 2017 IEEE Russia Section Young Researchers in Electrical and Electronic Engineering Conference, ElConRus 2017","","","7910796","1267","1269","2","10.1109/EIConRus.2017.7910796","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019459130&doi=10.1109%2fEIConRus.2017.7910796&partnerID=40&md5=90d50b1a6dca6e7c9cd6ab1950e44448","For a radar image synthesis obtained from synthetic aperture radar it's necessary to use its own support function (matched filter impulse response) for each range line. Fourier transform of the support function takes near a third of all computations, in case of range migration - substantially more. At the same time, the support function for any distance may be obtained by simple stretching and compression of the source function. These operations, according to the properties of Fourier transform, correspond to compression and stretching respectively in Fourier transform of function. In this work the numerical algorithm for Fourier transform of support function with O(N) complexity is considered. © 2017 IEEE.","Fourier transforms; Impulse response; Matched filters; Numerical methods; Radar; Radar imaging; Chirp; Image synthesis; Numerical algorithms; Range migration; Source functions; Support functions; Synthesis kernels; Synthetic aperture radar","Azimuth synthesis kernel; Chirp; LFM; Matched filter impulse response; SAR","Conference paper","Final","","Scopus","2-s2.0-85019459130"
"Guo M.; Zhu H.; Tai N.; Wang C.; Yuan N.","Guo, Min (57203198728); Zhu, Hong (57061119200); Tai, Ning (56414361200); Wang, Chao (57737773200); Yuan, Naichang (7005006477)","57203198728; 57061119200; 56414361200; 57737773200; 7005006477","Study on jamming method of inverse synthetic aperture radar based on three platform","2016","Proceedings of 2016 IEEE Information Technology, Networking, Electronic and Automation Control Conference, ITNEC 2016","","","7560441","652","655","3","10.1109/ITNEC.2016.7560441","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990934133&doi=10.1109%2fITNEC.2016.7560441&partnerID=40&md5=e278bf1f75c6260ac884fef080955964","Based on the basic principle of the multiply modulation jamming of synthetic aperture radar (SAR), a new jamming method of inverse synthetic aperture radar (ISAR) based on three platform is proposed: at first, it needs to choose an image template which is used to do 2D-FFT and compensation to generate jamming template; In order to get jamming data which need to compute the sampling interval and sample the jamming template; at last, the jamming data multiply the intercept signal to send out. The false target is created to provide an effective protection for a certain target send the result out. This method can achieve single or multiple false targets, and false targets can be adjusted according to the size, number and flight attitude of the ideal targets template. Simulation results demonstrate the effectiveness of this method. Because of the first step is independent and doesn't need any parameters of enemy ISAR system, which can be calculated in advance, comparing with the methods digital image synthesis, this method has less computational complexity. © 2016 IEEE.","Inverse problems; Jamming; Modulation; Radar; Radar imaging; Synthetic aperture radar; 2-D FFT; Basic principles; Digital image; False targets; Inverse synthetic aperture radars (ISAR); Sampling interval; three platform; Inverse synthetic aperture radar","ISAR jamming; multiply modulation; single or multiple false target; three platform","Conference paper","Final","","Scopus","2-s2.0-84990934133"
"Kniola M.; Kawalec A.; Lesnik C.; Szugajew M.","Kniola, Michal (57195527527); Kawalec, Adam (6602840570); Lesnik, Czeslaw (6507092083); Szugajew, Marcin (36474045000)","57195527527; 6602840570; 6507092083; 36474045000","Implementation of Block Adaptive Quantizer as a peripheral module for the FPGA-based SAR system","2017","Proceedings International Radar Symposium","","","8008231","","","","10.23919/IRS.2017.8008231","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028609981&doi=10.23919%2fIRS.2017.8008231&partnerID=40&md5=92a5143ace92a4d2bbf789b5a8750389","Due to large quantity of data needed for image synthesis in SAR applications, methods of raw signal compression were developed alongside actual imaging systems. Although performance of modern processing units allows on-platform, online image synthesis, data compressor still can be a valuable addition. Since it is no longer necessary part of SAR system, it should be delivered in a flexible, easy to use and low cost form - like low-resources demanding Intellectual Property core. In this paper chosen properties of raw SAR signal and some of compression methods are presented followed by compressor IP core implementation results.. © 2017 DGON.","Field programmable gate arrays (FPGA); Image processing; Intellectual property core; Radar; Radar imaging; Compression methods; Data compressor; Image synthesis; Online images; Processing units; Raw signals; SAR applications; SAR signals; Synthetic aperture radar","","Conference paper","Final","","Scopus","2-s2.0-85028609981"
"Turnes J.N.; Castro J.D.B.; Torres D.L.; Vega P.J.S.; Feitosa R.Q.; Happ P.N.","Turnes, Javier Noa (57216587254); Castro, Jose David Bermudez (57221592279); Torres, Daliana Lobo (57214144329); Vega, Pedro Juan Soto (57216790448); Feitosa, Raul Queiroz (6602453684); Happ, Patrick N. (55768214000)","57216587254; 57221592279; 57214144329; 57216790448; 6602453684; 55768214000","Atrous cGAN for SAR to Optical Image Translation","2022","IEEE Geoscience and Remote Sensing Letters","19","","","","","","10.1109/LGRS.2020.3031199","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121785021&doi=10.1109%2fLGRS.2020.3031199&partnerID=40&md5=69801546b67a25708178ad951474a818","Conditional (cGAN)-based methods proposed so far for synthetic aperture radar (SAR)-to-optical image synthesis tend to produce noisy and unsharp optical outcomes. In this work, we propose the atrous-cGAN, a novel cGAN architecture that improves the SAR-to-optical image translation. The proposed generator and discriminator networks rely on atrous convolutions and incorporate an atrous spatial pyramid pooling (ASPP) module to enhance fine details in the generated optical image by exploiting spatial context at multiple scales. This letter reports experiments carried out to assess the performance of atrous-cGAN for the synthesis of Landsat-8 images from Sentinel-1A data based on three public data sets. The experimental analysis indicated that the atrous-cGAN consistently outperformed the classical pix2pix counterpart in terms of visual quality, similar to the true optical image, and as a feature learning tool for semantic segmentation.  © 2004-2012 IEEE.","Geometrical optics; Image enhancement; Radar imaging; Semantic Segmentation; Semantics; Synthetic aperture radar; Atrous spatial pyramid pooling; Image translation; Images synthesis; Multiple scale; Optical image; Optical-; Performance; Spatial context; Spatial pyramids; Synthetic aperture radar -optical synthesis; algorithm; satellite data; synthetic aperture radar; time series analysis; Generative adversarial networks","Atrous spatial pyramid pooling (ASPP); Generative adversarial networks; Synthetic aperture radar (SAR)-optical synthesis","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85121785021"
"Serafin P.; Leśnik C.; Zieliński K.","Serafin, Piotr (12795880400); Leśnik, Czesław (6507092083); Zieliński, Kacper (57220465994)","12795880400; 6507092083; 57220465994","Range cell migration compensation in inverse synthetic aperture radar","2020","Proceedings of SPIE - The International Society for Optical Engineering","11442","","114421F","","","","10.1117/12.2565753","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081138678&doi=10.1117%2f12.2565753&partnerID=40&md5=7feb32c89ec21c3088ed0ff731d52605","Inverse synthetic aperture radar is a system allowing for acquiring of high resolution images of moving objects. The image synthesis algorithms base on coherent integration of observed object's echo signals, which requires the exact knowledge of the object's movement parameters in order to compensate two fundamental phenomena: echo's initial phase modulation and range cell migration of the signal. In this paper results of research on range migration compensation method applying the keystone transform are presented. © SPIE. Downloading of the abstract is permitted for personal use only.","Inverse problems; Radar imaging; Coherent integration; High resolution image; Image synthesis; ISAR; Key stone transform; Moving objects; Range cell migration; Range migration; Inverse synthetic aperture radar","Inverse synthetic aperture radar; ISAR; Keystone transform; Range cell migration compensation; Range migration","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85081138678"
