"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Bij de Vaate I.; Martin E.; Slobbe D.C.; Naeije M.; Verlaan M.","Bij de Vaate, Inger (57216590468); Martin, Ericka (57788633400); Slobbe, D. Cornelis (24823598500); Naeije, Marc (7005970190); Verlaan, Martin (6701490200)","57216590468; 57788633400; 24823598500; 7005970190; 6701490200","Lead Detection in the Arctic Ocean from Sentinel-3 Satellite Data: A Comprehensive Assessment of Thresholding and Machine Learning Classification Methods","2022","Marine Geodesy","45","5","","462","495","33","10.1080/01490419.2022.2089412","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133721554&doi=10.1080%2f01490419.2022.2089412&partnerID=40&md5=17a5564857a09685485d851064b4cd8e","In the Arctic Ocean, obtaining water levels from satellite altimetry is hampered by the presence of sea ice. Hence, water level retrieval requires accurate detection of fractures in the sea ice (leads). This paper describes a thorough assessment of various surface type classification methods, including a thresholding method, nine supervised-, and two unsupervised machine learning methods, applied to Sentinel-3 Synthetic Aperture Radar Altimeter data. For the first time, the simultaneously sensed images from the Ocean and Land Color Instrument, onboard Sentinel-3, were used for training and validation of the classifiers. This product allows to identify leads that are at least 300 meters wide. Applied to data from winter months, the supervised Adaptive Boosting, Artificial Neural Network, Naïve-Bayes, and Linear Discriminant classifiers showed robust results with overall accuracies of up to 92%. The unsupervised Kmedoids classifier produced excellent results with accuracies up to 92.74% and is an attractive classifier when ground truth data is limited. All classifiers perform poorly on summer data, rendering surface classifications that are solely based on altimetry data from summer months unsuitable. Finally, the Adaptive Boosting, Artificial Neural Network, and Bootstrap Aggregation classifiers obtain the highest accuracies when the altimetry observations include measurements from the open ocean. © 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Arctic Ocean; classification; detection method; machine learning; satellite altimetry; satellite data; Sentinel; synthetic aperture radar","Arctic Ocean; classification; lead detection; machine learning; Sentinel-3; synthetic aperture radar","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85133721554"
"Marks H.; Heygster G.; Istomina L.","Marks, Henrik (56779685000); Heygster, Georg (6603697954); Istomina, Larysa (6602087787)","56779685000; 6603697954; 6602087787","Cloud filtering with MERIS and AATSR for melt pond detection on Arctic sea ice","2016","International Geoscience and Remote Sensing Symposium (IGARSS)","2016-November","","7731000","7671","7674","3","10.1109/IGARSS.2016.7731000","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007413734&doi=10.1109%2fIGARSS.2016.7731000&partnerID=40&md5=5b1ec5a52880d22edc3ce064b9d3dd4c","Melt ponds cover up to 50% of Arctic summer sea ice and strongly affect the local radiative balance. However, they are currently poorly represented in circulation models. One of the reasons is the lack of reliable large-scale observations. A challenge encountered during melt pond retrieval from optical satellite observations is the filtering of cloud which in the visible range of spectrum look similarly bright as the sea ice surface. Here we demonstrate the influence of undetected cloud on the melt pond retrieval and suggest a masking procedure based on a Bayesian classifier trained using coincident infrared observations of AATSR. The AATSR swath only covers the central half of the MERIS swath but the masking procedure extends the filtering scheme to the outer parts of the MERIS swath so that the full swath can be used for melt pond retrieval. © 2016 IEEE.","","AATSR; cloud filtering; Melt ponds; MERIS; remote sensing; sea ice; Sentinel-3","Conference paper","Final","","Scopus","2-s2.0-85007413734"
"Collard F.; Marié L.; Nouguier F.; Kleinherenbrink M.; Ehlers F.; Ardhuin F.","Collard, Fabrice (36980751900); Marié, Louis (6603770661); Nouguier, Frédéric (35243171700); Kleinherenbrink, Marcel (56210832700); Ehlers, Frithjof (57392871200); Ardhuin, Fabrice (8699708300)","36980751900; 6603770661; 35243171700; 56210832700; 57392871200; 8699708300","Wind-Wave Attenuation in Arctic Sea Ice: A Discussion of Remote Sensing Capabilities","2022","Journal of Geophysical Research: Oceans","127","7","e2022JC018654","","","","10.1029/2022JC018654","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135556591&doi=10.1029%2f2022JC018654&partnerID=40&md5=85a64e87de3f337c204dce0c0ff41a70","Wind-generated waves strongly interact with sea ice and impact air-sea exchanges, operations at sea, and marine life. Unfortunately, the dissipation of wave energy is not well quantified and its possible effect on upper ocean mixing and ice drift is still mysterious. As the Arctic is opening up and wave energy increases, the limited amount of in situ observations is a clear limitation to our scientific understanding. Both radar and optical remote sensing has revealed the frequent presence of waves in ice, and could be used more systematically to investigate wave-ice interactions. Here we show that, in cloud-free conditions, Sentinel-2 images exhibit brightness modulations in ice-covered water, consistent with the presence of waves measured a few hours later by the ICESat-2 laser altimeter. We show that a full-focus SAR processing of Sentinel-3 radar altimeter data also reveals the presence and wavelengths of waves in sea ice, within minutes of Sentinel-2 imagery. The SWIM instrument on CFOSAT is another source of quantitative evidence for the direction and wavelengths of waves in ice, when ice conditions are spatially homogeneous. In the presence of sea ice, a quantitative wave height measurement method is not yet available for all-weather near-nadir radar instruments such as altimeters and SWIM. However, their systematic colocation with optical instruments on Sentinel-2 and ICESat-2, which are less frequently able to observe waves in sea ice, may provide the empirical transfer functions needed to interpret and calibrate the radar data, greatly expanding the available data on wave-ice interactions. © 2022 American Geophysical Union. All Rights Reserved.","Arctic Ocean; remote sensing; sea ice; wave attenuation; wind wave","remote sensing; sea ice; wind waves","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85135556591"
"Quartly G.D.; Nencioli F.; Labroue S.; Femenias P.; Scharroo R.; Abdalla S.; Bonnefond P.; Cancet M.; Frery M.-L.; Raynal M.; Baker S.; Muir A.; Brockley D.; Shepherd A.; Garcia P.; Roca M.; Calmant S.; Cretaux J.-F.","Quartly, G.D. (7003341226); Nencioli, F. (16316745800); Labroue, S. (6507410729); Femenias, P. (6508164327); Scharroo, R. (6602181812); Abdalla, S. (8667851000); Bonnefond, P. (6604043565); Cancet, M. (36011543800); Frery, M.-L. (56342609400); Raynal, M. (57192268660); Baker, S. (57220735725); Muir, A. (13106177400); Brockley, D. (14419868200); Shepherd, A. (36842807800); Garcia, P. (23012119000); Roca, M. (15751518200); Calmant, S. (6603882400); Cretaux, J.-F. (6603121976)","7003341226; 16316745800; 6507410729; 6508164327; 6602181812; 8667851000; 6604043565; 36011543800; 56342609400; 57192268660; 57220735725; 13106177400; 14419868200; 36842807800; 23012119000; 15751518200; 6603882400; 6603121976","Ensuring that the Sentinel-3A altimeter provides climate-quality data","2017","Proceedings of SPIE - The International Society for Optical Engineering","10422","","104220R","","","","10.1117/12.2277593","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038439753&doi=10.1117%2f12.2277593&partnerID=40&md5=1252caab2786ed91dab3c1845204d397","Sentinel-3A, launched in February 2016, is part of ESA's long-term commitment to climate monitoring from space. Its suite of instruments for measuring surface topography includes a Microwave Radiometer (MWR) and SRAL, the first delay-Doppler instrument to provide global coverage. SRAL promises fine spatial resolution and reduced noise levels that should together lead to improved performance over all Earth surfaces. The Sentinel-3 Mission Performance Centre (S3MPC) has been developing the methodology to evaluate the accuracy of retrievals, monitor any changes and develop solutions to known problems. The S3MPC monitors internal temperatures, path delays and the shape of the generated pulses to assess the instruments health. The MWR records over known reference surfaces are compared with those from other spaceborne instruments. Over the ocean the SRAL's return pulses are analysed to give range to the sea surface, wave height and signal strength (which can be interpreted as wind speed). The metocean data are regularly contrasted with records from in situ measurements and the output from meteorological models, which rapidly highlights the effects of any changes in processing. Range information is used to give surface elevation, which is assessed in three ways. First, flights over a dedicated radar transponder provide an estimate of path delay to within ∼10 mm (r.m.s.). Second, measurements are compared to GPS-levelled surfaces near Corsica and over Lake Issyk-kul. Third, there are consistency checks between ascending and descending passes and with other missions. Further waveform analysis techniques are being developed to improve the retrieval of information over sea-ice, land-ice and inland waters. © 2017 SPIE.","Aneroid altimeters; Hydrophilicity; In situ processing; Meteorological instruments; Microwave devices; Oceanography; Remote sensing; Sea ice; Sea level; Space optics; Surface topography; Surface waters; Wind; Calibration/validation; Climate monitoring; Cryosphere; Inland waters; Ocean dynamics; Sea surface height; Sentinel; Ice","Altimeter; Calibration/validation; Climate monitoring; Cryosphere; Inland waters; Ocean dynamics; sea level; Sea surface height; Sentinel","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85038439753"
"Gregory W.; Lawrence I.R.; Tsamados M.","Gregory, William (57217071085); Lawrence, Isobel R. (55993841100); Tsamados, Michel (24330320400)","57217071085; 55993841100; 24330320400","A Bayesian approach towards daily pan-Arctic sea ice freeboard estimates from combined CryoSat-2 and Sentinel-3 satellite observations","2021","Cryosphere","15","6","","2857","2871","14","10.5194/tc-15-2857-2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108713285&doi=10.5194%2ftc-15-2857-2021&partnerID=40&md5=68b338b78d4da54f08b2c4280a0de3ac","Observations of sea ice freeboard from satellite radar altimeters are crucial in the derivation of sea ice thickness estimates, which in turn provide information on sea ice forecasts, volume budgets, and productivity rates. Current spatio-temporal resolution of radar freeboard is limited as 30ĝ€¯d are required in order to generate pan-Arctic coverage from CryoSat-2 and 27ĝ€¯d are required from Sentinel-3 satellites. This therefore hinders our ability to understand physical processes that drive sea ice thickness variability on sub-monthly timescales. In this study we exploit the consistency between CryoSat-2, Sentinel-3A, and Sentinel-3B radar freeboards in order to produce daily gridded pan-Arctic freeboard estimates between December 2018 and April 2019. We use the Bayesian inference approach of Gaussian process regression to learn functional mappings between radar freeboard observations in space and time and to subsequently retrieve pan-Arctic freeboard as well as uncertainty estimates. We also employ an empirical Bayesian approach towards learning the free (hyper)parameters of the model, which allows us to derive daily estimates related to radar freeboard spatial and temporal correlation length scales. The estimated daily radar freeboard predictions are, on average across the 2018-2019 season, equivalent to CryoSat-2 and Sentinel-3 freeboards to within 1ĝ€¯mm (standard deviationsĝ€¯<6ĝ€¯cm), and cross-validation experiments show that errors in predictions are, on average, ≤ĝ€¯4ĝ€¯mm across the same period. We also demonstrate the improved temporal variability of a pan-Arctic daily product by comparing time series of the predicted freeboards, with 31ĝ€¯d running means from CryoSat-2 and Sentinel-3 freeboards, across nine sectors of the Arctic, as well as making comparisons with daily ERA5 snowfall data. Pearson correlations between daily radar freeboard anomalies and snowfall are as high as +0.52 over first-year ice and +0.41 over multi-year ice, suggesting that the estimated daily fields are able to capture real physical radar freeboard variability at sub-weekly timescales.  © Author(s) 2021.","Arctic Ocean; Satellites; Bayesian analysis; CryoSat; observational method; satellite data; sea ice; Sentinel","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85108713285"
"Krayushkin E.V.; Lavrova O.Y.; Nazirova K.R.","Krayushkin, Evgeny V. (56513937200); Lavrova, Olga Y. (7004606595); Nazirova, Ksenia R. (57113758500)","56513937200; 7004606595; 57113758500","Distinctive features of the Vistula lagoon outflow by remote sensing and oceanographic experiments data","2019","Proceedings of SPIE - The International Society for Optical Engineering","11150","","111500W","","","","10.1117/12.2533024","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077790657&doi=10.1117%2f12.2533024&partnerID=40&md5=77e97eaf9ac02e5e25c91048513618d0","Waters from a closed Vistula lagoon actively influences the southeastern part of the Baltic Sea (offshore Kaliningrad region). When entering the Baltic Sea lagoon waters become a perfect tracer to track different hydrodynamic and biological processes with the help of Ocean Color Data. The research is primarily based on remote sensing data being a first step to determine properties and propagation boundaries of the outflow into the open Baltic Sea. During research we could analysis different types of remote sensing data including color composite images from MODIS Terra/Aqua, OLI/TIRS Landsat 8; MSI Sentinel 2; OLCI Sentinel 3. The oceanographic experiments include CTD transects and determination of turbidity and CHL-a concentration in outflow waters to describe water properties of the outflow and provide verification of satellite data. Results of a combined experiment for determination of the Vistula Lagoon outflow distinctive features with the use of satellite images from optical sensors and oceanographic in-situ data are shown. © 2019 SPIE.","Color; Hydrophilicity; Lakes; Oceanography; Offshore oil well production; Sea ice; Biological process; Color composite image; Lagoon outflow; Long term monitoring; Ocean color; Remote sensing data; Vistula lagoon; Water properties; Remote sensing","Lagoon outflow; Long-term monitoring; Ocean Color data; Oceanographic experiment; Vistula lagoon","Conference paper","Final","","Scopus","2-s2.0-85077790657"
"","","","2018 IEEE/OES Baltic International Symposium, BALTIC 2018","2019","2018 IEEE/OES Baltic International Symposium, BALTIC 2018","","","","","","172","","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062888131&partnerID=40&md5=c09b21df02dfc9c5855ef580560de087","The proceedings contain 26 papers. The topics discussed include: decoupling assessment of klaipeda port dumping area contamination; debris of geosynthetic materials on the shore of the South-Eastern Baltic (Kaliningrad Oblast, the Russian Federation); analysis of scientific researches in Russian Arctic; SAR polarimetry for effective sea oil slick observation; reconstructing sea surface temperature and salinity fields in the northeastern Baltic from observational data, based on sub-regional empirical orthogonal function (EOF) patterns from models; spatial-temporal variations of the total suspended matter concentration in the South-Eastern Baltic; identification of the Baltic and white seas ice cover based on satellite altimetry and radiometry; integrated indicator approach for economic-environmental assessment of coastal local municipalities; and assessing the Baltic Sea water quality with Sentinel-3 OLCI imagery.","","","Conference review","Final","","Scopus","2-s2.0-85062888131"
"Lawrence I.R.; Armitage T.W.K.; Tsamados M.C.; Stroeve J.C.; Dinardo S.; Ridout A.L.; Muir A.; Tilling R.L.; Shepherd A.","Lawrence, Isobel R. (55993841100); Armitage, Thomas W.K. (55966845700); Tsamados, Michel C. (24330320400); Stroeve, Julienne C. (6602079010); Dinardo, Salvatore (21933619000); Ridout, Andy L. (16403028400); Muir, Alan (13106177400); Tilling, Rachel L. (56763977200); Shepherd, Andrew (36842807800)","55993841100; 55966845700; 24330320400; 6602079010; 21933619000; 16403028400; 13106177400; 56763977200; 36842807800","Extending the Arctic sea ice freeboard and sea level record with the Sentinel-3 radar altimeters","2021","Advances in Space Research","68","2","","711","723","12","10.1016/j.asr.2019.10.011","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074526272&doi=10.1016%2fj.asr.2019.10.011&partnerID=40&md5=d4dce8ac51201e9dfe034cdb80f23bdb","In February 2016 and April 2018 the European Space Agency launched the Sentinel-3A and 3B satellites respectively, as part of the European Commission's multi-satellite Copernicus Programme. Here we process Sentinel-3A waveform data to estimate Arctic sea level anomaly and radar freeboard from November 2017 to April 2018. We compare our results to those from the CryoSat-2 satellite, and find an intermission bias on sea-level anomaly of 2 cm. We also find a mean radar freeboard difference of 1 cm, which we attribute to the use of empirical retrackers to retrieve lead and floe elevations. Ahead of Sentinel-3B waveform data being made available, we use orbit files to estimate the improvement in sampling resolution afforded by the addition of Sentinel-3A and 3B data to the CryoSat-2 dataset. By combining data from the three satellites, grid resolution or time-sampling can be almost tripled compared with using CryoSat-2 data alone. © 2019 COSPAR","Orbits; Radar signal processing; Satellites; Sea ice; Space-based radar; Waveform analysis; Cryosat; European Commission; European Space Agency; Grid resolution; Radar altimetry; Sampling resolution; Sea level anomaly; Sentinel-3; Sea level","CryoSat-2; Radar altimetry; Radar freeboard; Sea ice; Sea-level anomaly; Sentinel-3","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85074526272"
"Huang J.; Chen J.; Wu M.; Gong L.; Zhang X.","Huang, Jue (55937647700); Chen, Junjie (57356777900); Wu, Ming (57221206531); Gong, Lijiao (57223259043); Zhang, Xiang (57357062200)","55937647700; 57356777900; 57221206531; 57223259043; 57357062200","Estimation of chromophoric dissolved organic matter and its controlling factors in Beaufort Sea using mixture density network and Sentinel-3 data","2022","Science of the Total Environment","849","","157677","","","","10.1016/j.scitotenv.2022.157677","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135865633&doi=10.1016%2fj.scitotenv.2022.157677&partnerID=40&md5=b7856d481d5e3ff53ef740f39916c9ce","With the warming of the high-latitude regional climate, melting of permafrost, and acceleration of hydrological cycles, the Arctic Ocean (AO) has undergone a series of rapid changes in the past decades. As a dominant optical component of the AO, the variations in chromophoric dissolved organic matter (CDOM) concentration affect the physiological state marine organisms. In this study, machine learning retrieval model based on in situ data and mixture density network (MDN) was developed. Compared to other models, MDN model performed better on test data (R2 = 0.83, and root mean squared error = 0.22 m−1) and was applied to Sentinel-3 OLCI data. Afterward, the spatiotemporal distribution of CDOM during the ice-free (June–September) from 2016 to 2020 in the Beaufort Sea was obtained. CDOM concentration generally exhibited an upward trend. The maximum monthly average CDOM concentration appeared in June and gradually decreased thereafter, reaching its lowest value in September of each year. The maximum value appeared in June 2020 (0.91 m−1), and the minimum value was observed in September 2017 (0.81 m−1). The CDOM concentration nearshore was higher than that in other areas; and gradually decreased from offshore to the open sea. CDOM was highly correlated with salinity (R2 = 0.49) and discharge (R2 = 0.53), and the tight correlation between salinity and CDOM further suggested that terrestrial inputs were the main source of CDOM in the Beaufort Sea. However, sea level pressure contributed to the spatial variations in CDOM. When southerly wind prevailed and wind direction was aligned with the CDOM diffusion direction, the wind accelerated the diffusion of CDOM into the open sea. Meanwhile, seawater was diluted by the sea ice melting, resulting in decrease in CDOM concentration. Herein, this paper proposed a robust and near real-time method for CDOM monitoring and influence factor analysis, which would promote the understanding of AO CDOM budgets. © 2022 Elsevier B.V.","Dissolved Organic Matter; Environmental Monitoring; Oceans and Seas; Salinity; Seawater; Spectrometry, Fluorescence; Arctic Ocean; Beaufort Sea; Biogeochemistry; Dissolution; Marine biology; Mean square error; Melting; Mixtures; Offshore oil well production; Sea ice; Sea level; chromophoric dissolved organic matter; dissolved organic matter; ice; unclassified drug; sea water; Arctic ocean; Beaufort sea; Chromophoric dissolved organic matter; Controlling factors; High Latitudes; Hydrological cycles; Mixture density; Mixture density network; Regional climate; Sentinel-3; concentration (composition); dissolved organic matter; satellite data; seawater; Sentinel; spatial variation; Article; Beaufort Sea; concentration (parameter); controlled study; diffusion; dilution; factor analysis; machine learning; melting point; mixture density network; model; salinity; satellite imagery; spatiotemporal analysis; trend study; wind; environmental monitoring; procedures; sea; spectrofluorometry; Budget control","Beaufort Sea; Chromophoric dissolved organic matter; Mixture density network; Sentinel-3","Article","Final","","Scopus","2-s2.0-85135865633"
"Coffer M.M.; Schaeffer B.A.; Darling J.A.; Urquhart E.A.; Salls W.B.","Coffer, Megan M. (57204813435); Schaeffer, Blake A. (15049848200); Darling, John A. (7006888649); Urquhart, Erin A. (55216592800); Salls, Wilson B. (57202017217)","57204813435; 15049848200; 7006888649; 55216592800; 57202017217","Quantifying national and regional cyanobacterial occurrence in US lakes using satellite remote sensing","2020","Ecological Indicators","111","","105976","","","","10.1016/j.ecolind.2019.105976","34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076630080&doi=10.1016%2fj.ecolind.2019.105976&partnerID=40&md5=995761df18c7ea0d3982c60c2694b66f","Cyanobacterial harmful algal blooms are the most common form of harmful algal blooms in freshwater systems throughout the world. However, in situ sampling of cyanobacteria in inland lakes is limited both spatially and temporally. Satellite data has proven to be an effective tool to monitor cyanobacteria in freshwater lakes across the United States. This study uses data from the European Space Agency Envisat MEdium Resolution Imaging Spectrometer and the Sentinel-3 Ocean and Land Color Instrument to provide a national overview of the percentage of lakes experiencing a cyanobacterial bloom on a weekly basis for 2008–2011, 2017, and 2018. A total of 2321 lakes across the contiguous United States were included in the analysis. We examined four different thresholds to define when a waterbody is classified as experiencing a bloom. Across these four thresholds, we explored variability in bloom percentage with changes in seasonality and lake size. As a validation of algorithm performance, we analyzed the agreement between satellite observations and previously established ecological patterns, although data availability in the wintertime limited these comparisons on a year-round basis. Changes in cyanobacterial bloom percentage at the national scale followed the well-known temporal pattern of freshwater blooms. The percentage of lakes experiencing a bloom increased throughout the year, reached a maximum in fall, and decreased through the winter. Wintertime data, particularly in northern regions, were consistently limited due to snow and ice cover. With the exception of the Southeast and South, regional patterns mimicked patterns found at the national scale. The Southeast and South exhibited an unexpected pattern as cyanobacterial bloom percentage reached a maximum in the winter rather than the summer. Lake Jesup in Florida was used as a case study to validate this observed pattern against field observations of chlorophyll a. Results from this research establish a baseline of annual occurrence of cyanobacterial blooms in inland lakes across the United States. In addition, methods presented in this study can be tailored to fit the specific requirements of an individual system or region. © 2019 The Author(s)","Florida [United States]; United States; algae; Cyanobacteria; Algae control; Geodetic satellites; Remote sensing; Space optics; Water quality; Algorithm performance; Cyanobacteria; Cyanobacterial blooms; Harmful algal blooms; Inland waters; Medium resolution imaging spectrometers; Satellite observations; Satellite remote sensing; algal bloom; cyanobacterium; Envisat; ice cover; performance assessment; quantitative analysis; remote sensing; sea ice; Sentinel; Lakes","Cyanobacteria; Harmful algal blooms; Inland waters; Remote sensing; Water quality","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85076630080"
