"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Bij de Vaate I.; Martin E.; Slobbe D.C.; Naeije M.; Verlaan M.","Bij de Vaate, Inger (57216590468); Martin, Ericka (57788633400); Slobbe, D. Cornelis (24823598500); Naeije, Marc (7005970190); Verlaan, Martin (6701490200)","57216590468; 57788633400; 24823598500; 7005970190; 6701490200","Lead Detection in the Arctic Ocean from Sentinel-3 Satellite Data: A Comprehensive Assessment of Thresholding and Machine Learning Classification Methods","2022","Marine Geodesy","45","5","","462","495","33","10.1080/01490419.2022.2089412","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133721554&doi=10.1080%2f01490419.2022.2089412&partnerID=40&md5=17a5564857a09685485d851064b4cd8e","In the Arctic Ocean, obtaining water levels from satellite altimetry is hampered by the presence of sea ice. Hence, water level retrieval requires accurate detection of fractures in the sea ice (leads). This paper describes a thorough assessment of various surface type classification methods, including a thresholding method, nine supervised-, and two unsupervised machine learning methods, applied to Sentinel-3 Synthetic Aperture Radar Altimeter data. For the first time, the simultaneously sensed images from the Ocean and Land Color Instrument, onboard Sentinel-3, were used for training and validation of the classifiers. This product allows to identify leads that are at least 300 meters wide. Applied to data from winter months, the supervised Adaptive Boosting, Artificial Neural Network, Naïve-Bayes, and Linear Discriminant classifiers showed robust results with overall accuracies of up to 92%. The unsupervised Kmedoids classifier produced excellent results with accuracies up to 92.74% and is an attractive classifier when ground truth data is limited. All classifiers perform poorly on summer data, rendering surface classifications that are solely based on altimetry data from summer months unsuitable. Finally, the Adaptive Boosting, Artificial Neural Network, and Bootstrap Aggregation classifiers obtain the highest accuracies when the altimetry observations include measurements from the open ocean. © 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Arctic Ocean; classification; detection method; machine learning; satellite altimetry; satellite data; Sentinel; synthetic aperture radar","Arctic Ocean; classification; lead detection; machine learning; Sentinel-3; synthetic aperture radar","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85133721554"
"Mei L.; Rozanov V.; Jäkel E.; Cheng X.; Vountas M.; Burrows J.P.","Mei, Linlu (21743348300); Rozanov, Vladimir (7102674341); Jäkel, Evelyn (6603382350); Cheng, Xiao (7401754355); Vountas, Marco (7801561771); Burrows, John P. (7102578937)","21743348300; 7102674341; 6603382350; 7401754355; 7801561771; 7102578937","The retrieval of snow properties from SLSTR Sentinel-3-Part 2: Results and validation","2021","Cryosphere","15","6","","2781","2802","21","10.5194/tc-15-2781-2021","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108239124&doi=10.5194%2ftc-15-2781-2021&partnerID=40&md5=e6238f81812e93d9f7022d7e43f3c39b","To evaluate the performance of the eXtensible Bremen Aerosol/cloud and surfacE parameters Retrieval (XBAER) algorithm, presented in the Part 1 companion paper to this paper, we apply the XBAER algorithm to the Sea and Land Surface Temperature Radiometer (SLSTR) instrument on board Sentinel-3. Snow properties-snow grain size (SGS), snow particle shape (SPS) and specific surface area (SSA)-are derived under cloud-free conditions. XBAER-derived snow properties are compared to other existing satellite products and validated by ground-based and aircraft measurements. The atmospheric correction is performed on SLSTR for cloud-free scenarios using Modern-Era Retrospective Analysis for Research and Applications (MERRA) aerosol optical thickness (AOT) and the aerosol typing strategy according to the standard XBAER algorithm. The optimal SGS and SPS are estimated iteratively utilizing a look-up-table (LUT) approach, minimizing the difference between SLSTR-observed and SCIATRAN-simulated surface directional reflectances at 0.55 and 1.6ĝ€¯μm. The SSA is derived for a retrieved SGS and SPS pair. XBAER-derived SGS, SPS and SSA have been validated using in situ measurements from the recent campaign SnowEx17 during February 2017. The comparison shows a relative difference between the XBAER-derived SGS and SnowEx17-measured SGS of less than 4ĝ€¯%. The difference between the XBAER-derived SSA and SnowEx17-measured SSA is 2.7ĝ€¯m2/kg. XBAER-derived SPS can be reasonably explained by the SnowEx17-observed snow particle shapes. Intensive validation shows that (1) for SGS and SSA, XBAER-derived results show high correlation with field-based measurements, with correlation coefficients higher than 0.85. The root mean square errors (RMSEs) of SGS and SSA are around 12ĝ€¯μm and 6ĝ€¯m2/kg. (2) For SPS, aggregate SPS retrieved by XBAER algorithm is likely to be matched with rounded grains while single SPS in XBAER is possibly linked to faceted crystals. The comparison with aircraft measurements, during the Polar Airborne Measurements and Arctic Regional Climate Model Simulation Project (PAMARCMiP) campaign held in March 2018, also shows good agreement (with RCombining double low line0.82 and RCombining double low line0.81 for SGS and SSA, respectively). XBAER-derived SGS and SSA reveal the variability in the aircraft track of the PAMARCMiP campaign. The comparison between XBAER-derived SGS results and the Moderate Resolution Imaging Spectroradiometer (MODIS) Snow-Covered Area and Grain size (MODSCAG) product over Greenland shows similar spatial distributions. The geographic distribution of XBAER-derived SPS over Greenland and the whole Arctic can be reasonably explained by campaign-based and laboratory investigations, indicating a reasonable retrieval accuracy of the retrieved SPS. The geographic variabilities in XBAER-derived SGS and SSA both over Greenland and Arctic-wide agree with the snow metamorphism process. © 2021 Linlu Mei et al.","Arctic; Bremen; Greenland; atmospheric correction; essential oil; model validation; MODIS; Sentinel; snow cover; spatial distribution","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85108239124"
"Bohn N.; Di Mauro B.; Colombo R.; Thompson D.R.; Susiluoto J.; Carmon N.; Turmon M.J.; Guanter L.","Bohn, Niklas (57213155823); Di Mauro, Biagio (55049964700); Colombo, Roberto (35744467900); Thompson, David R. (55316399700); Susiluoto, Jouni (36660085900); Carmon, Nimrod (57188718556); Turmon, Michael J. (6602508903); Guanter, Luis (8531925900)","57213155823; 55049964700; 35744467900; 55316399700; 36660085900; 57188718556; 6602508903; 8531925900","Glacier Ice Surface Properties in South-West Greenland Ice Sheet: First Estimates From PRISMA Imaging Spectroscopy Data","2022","Journal of Geophysical Research: Biogeosciences","127","3","e2021JG006718","","","","10.1029/2021JG006718","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127315095&doi=10.1029%2f2021JG006718&partnerID=40&md5=cc4212818e1710106045996e5d7b216f","Snow and ice melt processes on the Greenland Ice Sheet are a key in Earth's energy balance and are acutely sensitive to climate change. Melting dynamics are directly related to a decrease in surface albedo, amongst others caused by the accumulation of light-absorbing particles (LAPs). Featuring unique spectral patterns, these accumulations can be mapped and quantified by imaging spectroscopy. We present first results for the retrieval of glacier ice properties from the spaceborne PRISMA imaging spectrometer by applying a recently developed simultaneous inversion of atmospheric and surface state using optimal estimation. The image analyzed in this study was acquired over the South-West margin of the Greenland Ice Sheet in late August 2020. The area is characterized by patterns of both clean and dark ice associated with a high amount of LAPs deposited on the surface. We present retrieval maps and uncertainties for grain size, liquid water, and algae concentration, as well as estimated reflectance spectra for different surface properties. We then show the feasibility of using imaging spectroscopy to interpret multiband sensor data to achieve high accuracy, frequently repeated observations of changing snow and ice conditions. For example, the impurity index calculated from multiband Sentinel-3 Ocean and Land Colour Instrument measurements is dependent on dust particles, but we show that algae concentration alone can be predicted from this data with less than 20% uncertainty. Our study evidences that present and upcoming orbital imaging spectroscopy missions such as PRISMA, Environmental Mapping and Analysis Program, Copernicus Hyperspectral Imaging Mission, and the Surface Biology and Geology designated observable, can significantly support research of melting ice sheets. © 2022. The Authors.","Arctic; Greenland; Greenland Ice Sheet; West Greenland; energy balance; glacier; ice sheet; spectroscopy","Greenland Ice Sheet; imaging spectroscopy; mapping glacier algae; optimal estimation; PRISMA; snow and ice surface properties","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85127315095"
"Wehrlé A.; Box J.E.; Niwano M.; Anesio A.M.; Fausto R.S.","Wehrlé, Adrien (57224071336); Box, Jason E. (57153656200); Niwano, Masashi (42361530100); Anesio, Alexandre M. (6603522670); Fausto, Robert S. (25624278100)","57224071336; 57153656200; 42361530100; 6603522670; 25624278100","Greenland bare-ice albedo from promice automatic weather station measurements and sentinel-3 satellite observations","2021","GEUS Bulletin","47","1","5284","","","","10.34194/GEUSB.V47.5284","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106905516&doi=10.34194%2fGEUSB.V47.5284&partnerID=40&md5=4755b0fcae05f4f2972f6f7b8afd8068","The Programme for Monitoring of the Greenland Ice Sheet (PROMICE) provides surface meteorological and glaciological measurements from wide-spread on-ice automatic weather stations since mid-2007. In this study, we use 105 PROMICE ice-ablation time series to identify the timing of seasonal bare-ice onset preceded by snow cover conditions. From this collection, we find a bare-ice albedo at ice-ablation onset (here called bare-ice-onset albedo) of 0.565 ± 0.109 that has no apparent spatial dependence among 20 sites across Greenland. We then apply this snow-to-ice albedo transition value to measure the variations in daily Greenland bare-ice area in Sentinel-3 optical satellite imagery covering the extremely low and high respective melt years of 2018 and 2019. Daily Greenland bare-ice area peaked at 153 489 km² in 2019, 1.9 times larger than in 2018 (80 220 km²), equating to 9.0% (in 2019) and 4.7% (in 2018) of the ice sheet area. © 2021, GEUS - Geological Survey of Denmark and Greenland. All rights reserved.","Arctic; Greenland; Greenland Ice Sheet; ablation; albedo; climate conditions; ice sheet; Sentinel; spatiotemporal analysis","Albedo; Greenland ice sheet; Ice ablation; PROMICE; Sentinel-3","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85106905516"
"Blix K.; Eltoft T.","Blix, Katalin (57188722540); Eltoft, Torbjørn (35585249500)","57188722540; 35585249500","A generalized chlorophyll-a estimation model for complexity-diverse Arctic waters","2019","International Geoscience and Remote Sensing Symposium (IGARSS)","2019-January","","8899898","7861","7864","3","10.1109/IGARSS.2019.8899898","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104747779&doi=10.1109%2fIGARSS.2019.8899898&partnerID=40&md5=ba221a6c65e5b3836a4b20b9923351b8","In this paper, we evaluate the possibility of using a machine learning Gaussian Process Regression (GPR) approach to monitor Chlorophyll-a content in Arctic waters by using the Sentinel 3 Ocean and Land Color Instrument. We develop the GPR model on a synthetic dataset, which represents both open ocean and coastal Arctic waters. This allows the model to be exposed to and trained on data from both kinds of aquatic environments. The chosen GPR model has previously been trained and tested in a different aquatic environment, representing a variety of complexity conditions, where it was demonstrated to have strong generalization capabilities. Our results suggest that this model can also be used for diverse Arctic water conditions as well. © 2019 IEEE.","Chlorophyll; Turing machines; Aquatic environments; Arctic Waters; Chlorophyll a; Estimation models; Exposed to; Gaussian process regression; Generalization capability; Open ocean; Remote sensing","Arctic; Chlorophyll-a; Machine Learning; Ocean color monitoring; Sentinel 3 OLCI","Conference paper","Final","","Scopus","2-s2.0-85104747779"
"Wang S.; Tedesco M.; Xu M.; Alexander P.M.","Wang, Shujie (56625399700); Tedesco, Marco (7005573482); Xu, Min (57157925000); Alexander, Patrick M. (57214514515)","56625399700; 7005573482; 57157925000; 57214514515","Mapping Ice Algal Blooms in Southwest Greenland From Space","2018","Geophysical Research Letters","45","21","","11,779","11,788","","10.1029/2018GL080455","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056359316&doi=10.1029%2f2018GL080455&partnerID=40&md5=a61a97afd10960380a2bfe1ccda87838","Quantifying the distribution and abundance of ice algae is fundamental for understanding the evolving processes of algal blooms in supraglacial environments, particularly over the Greenland ice sheet, given the role of algal impurities in modulating surface albedo and meltwater production. Field observations of ice algae in Greenland are very limited over space and time. Here we show for the first time the regional variability in algal abundance across the dark zone in southwest Greenland, derived from Sentinel-3 images acquired during the summertime in 2016 and 2017. We demonstrate the capacity of Sentinel-3 imagery to characterize the spatial pattern of algal abundance using the reflectance ratios between 709- and 673-nm bands, highly consistent with field measurements. The estimated algal abundance reveals a significant linear growth pattern of algal population with time after the peak of dark ice presence, shown to be tightly linked to surface runoff and meltwater production. ©2018. American Geophysical Union. All Rights Reserved.","Arctic; Greenland; Greenland Ice Sheet; algae; Algae; Population statistics; Field measurement; Field observations; Greenland; Greenland Ice Sheet; Ice algae; Reflectance ratio; Regional variability; Sentinel-3; algal bloom; growth; ice alga; mapping method; meltwater; runoff; Sentinel; Ice","dark ice; Greenland; ice algae; Sentinel-3; surface melt","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85056359316"
"Nolde M.; Mueller N.; Strunz G.; Riedlinger T.","Nolde, Michael (7801550856); Mueller, Norman (36455029700); Strunz, Günter (56038429800); Riedlinger, Torsten (16418065300)","7801550856; 36455029700; 56038429800; 16418065300","Assessment of wildfire activity development trends for eastern australia using multi-sensor earth observation data","2021","Remote Sensing","13","24","4975","","","","10.3390/rs13244975","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121002609&doi=10.3390%2frs13244975&partnerID=40&md5=fb2b66d3bf9ff7af4b32320fc8e71760","Increased fire activity across the Amazon, Australia, and even the Arctic regions has received wide recognition in the global media in recent years. Large-scale, long-term analyses are required to postulate if these incidents are merely peaks within the natural oscillation, or rather the consequence of a linearly rising trend. While extensive datasets are available to facilitate the investigation of the extent and frequency of wildfires, no means has been available to also study the severity of the burnings on a comparable scale. This is now possible through a dataset recently published by the German Aerospace Center (DLR). This study exploits the possibilities of this new dataset by exemplarily analyzing fire severity trends on the Australian East coast for the past 20 years. The analyzed data is based on 3503 tiles of the ESA Sentinel-3 OLCI instrument, extended by 9612 granules of the NASA MODIS MOD09/MYD09 product. Rising trends in fire severity could be found for the states of New South Wales and Victoria, which could be attributed mainly to developments in the temperate climate zone featuring hot summers without a dry season (Cfa). Within this climate zone, the ecological units featuring needleleaf and evergreen forest are found to be mainly responsible for the increasing trend development. The results show a general, statistically significant shift of fire activity towards the affection of more woody, ecologically valuable vegetation. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Earth (planet); Fires; NASA; Observatories; Area monitoring; Australia; Burn area monitoring; Burn Severity; Burnt areas; Climate zone; Earth observations; Mid-resolution sensor; Resolution sensors; Sydney; Time-series analysis; Time series analysis","Australia; Burn severity; Burnt area monitoring; Climate zones; Earth observation; Mid-resolution sensors; Sydney; Time series analysis; Wildfire","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85121002609"
"Poulsen C.; Egede U.; Robbins D.; Sandeford B.; Tazi K.; Zhu T.","Poulsen, C. (15840467900); Egede, U. (57206259084); Robbins, D. (57218294888); Sandeford, B. (57218293495); Tazi, K. (57218295171); Zhu, T. (57218290463)","15840467900; 57206259084; 57218294888; 57218293495; 57218295171; 57218290463","Evaluation and comparison of a machine learning cloud identification algorithm for the SLSTR in polar regions","2020","Remote Sensing of Environment","248","","111999","","","","10.1016/j.rse.2020.111999","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088642244&doi=10.1016%2fj.rse.2020.111999&partnerID=40&md5=7fefd97fa53d3bd6c858104b9f535b8a","A Feed Forward Neural Net (NN) approach to distinguish between clouds and the surface has been applied to the Sea and Land Surface Temperature Radiometer in polar regions. The masking algorithm covers the Arctic, Antarctic and regions typically classified as the cryosphere such as northern hemisphere permafrost. The mask has been trained using collocations with the CALIOP active lidar, which in narrow strips provide more accurate detection of cloud, and was subsequently evaluated as a function of cloud type and surface type. The mask was compared with the existing operational Bayesian and Empirical cloud masks by eye and also statistically using CALIOP data. It was found to perform exceptionally well in the polar regions. The Kuiper skill score improved from 0.28, for the operational Bayesian and 0.17 for the Empirical masks to 0.77 for the NN. The NN algorithm also has a much more homogeneous performance over all surface types. The key improvement came from better identification of clear scenes; for the NN mask, the same performance in terms of contamination of cloudy pixels in the sample of identified clear pixels can be achieved while retaining 40% of the clear pixels compared with 10% for the operational cloud identification. The algorithm performed with almost the same skill over sea and land. The best performance was achieved for opaque clouds while transparent and broken clouds showed slightly reduced accuracy. © 2020 Elsevier Inc.","Feedforward neural networks; Land surface temperature; Pixels; Cloud identification; Cloud masks; Cloudy pixels; Feed forward; Narrow strips; NN algorithms; Northern Hemispheres; Polar Regions; accuracy assessment; algorithm; artificial neural network; CALIOP; comparative study; cryosphere; identification method; land surface; lidar; machine learning; permafrost; pixel; polar region; radiometer; satellite data; Machine learning","Cloud mask; Neural net; Poles; Sentinel-3; SLSTR","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85088642244"
"Marks H.; Heygster G.; Istomina L.","Marks, Henrik (56779685000); Heygster, Georg (6603697954); Istomina, Larysa (6602087787)","56779685000; 6603697954; 6602087787","Cloud filtering with MERIS and AATSR for melt pond detection on Arctic sea ice","2016","International Geoscience and Remote Sensing Symposium (IGARSS)","2016-November","","7731000","7671","7674","3","10.1109/IGARSS.2016.7731000","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007413734&doi=10.1109%2fIGARSS.2016.7731000&partnerID=40&md5=5b1ec5a52880d22edc3ce064b9d3dd4c","Melt ponds cover up to 50% of Arctic summer sea ice and strongly affect the local radiative balance. However, they are currently poorly represented in circulation models. One of the reasons is the lack of reliable large-scale observations. A challenge encountered during melt pond retrieval from optical satellite observations is the filtering of cloud which in the visible range of spectrum look similarly bright as the sea ice surface. Here we demonstrate the influence of undetected cloud on the melt pond retrieval and suggest a masking procedure based on a Bayesian classifier trained using coincident infrared observations of AATSR. The AATSR swath only covers the central half of the MERIS swath but the masking procedure extends the filtering scheme to the outer parts of the MERIS swath so that the full swath can be used for melt pond retrieval. © 2016 IEEE.","","AATSR; cloud filtering; Melt ponds; MERIS; remote sensing; sea ice; Sentinel-3","Conference paper","Final","","Scopus","2-s2.0-85007413734"
"Collard F.; Marié L.; Nouguier F.; Kleinherenbrink M.; Ehlers F.; Ardhuin F.","Collard, Fabrice (36980751900); Marié, Louis (6603770661); Nouguier, Frédéric (35243171700); Kleinherenbrink, Marcel (56210832700); Ehlers, Frithjof (57392871200); Ardhuin, Fabrice (8699708300)","36980751900; 6603770661; 35243171700; 56210832700; 57392871200; 8699708300","Wind-Wave Attenuation in Arctic Sea Ice: A Discussion of Remote Sensing Capabilities","2022","Journal of Geophysical Research: Oceans","127","7","e2022JC018654","","","","10.1029/2022JC018654","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135556591&doi=10.1029%2f2022JC018654&partnerID=40&md5=85a64e87de3f337c204dce0c0ff41a70","Wind-generated waves strongly interact with sea ice and impact air-sea exchanges, operations at sea, and marine life. Unfortunately, the dissipation of wave energy is not well quantified and its possible effect on upper ocean mixing and ice drift is still mysterious. As the Arctic is opening up and wave energy increases, the limited amount of in situ observations is a clear limitation to our scientific understanding. Both radar and optical remote sensing has revealed the frequent presence of waves in ice, and could be used more systematically to investigate wave-ice interactions. Here we show that, in cloud-free conditions, Sentinel-2 images exhibit brightness modulations in ice-covered water, consistent with the presence of waves measured a few hours later by the ICESat-2 laser altimeter. We show that a full-focus SAR processing of Sentinel-3 radar altimeter data also reveals the presence and wavelengths of waves in sea ice, within minutes of Sentinel-2 imagery. The SWIM instrument on CFOSAT is another source of quantitative evidence for the direction and wavelengths of waves in ice, when ice conditions are spatially homogeneous. In the presence of sea ice, a quantitative wave height measurement method is not yet available for all-weather near-nadir radar instruments such as altimeters and SWIM. However, their systematic colocation with optical instruments on Sentinel-2 and ICESat-2, which are less frequently able to observe waves in sea ice, may provide the empirical transfer functions needed to interpret and calibrate the radar data, greatly expanding the available data on wave-ice interactions. © 2022 American Geophysical Union. All Rights Reserved.","Arctic Ocean; remote sensing; sea ice; wave attenuation; wind wave","remote sensing; sea ice; wind waves","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85135556591"
