"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Saberi Z.; Hashim N.; Ali A.; Abdullah J.; Isa W.N.M.; Embi Z.C.","Saberi, Zamfirdaus (57832791300); Hashim, Noramiza (25923471500); Ali, Aziah (57188748309); Abdullah, Junaidi (17344939600); Isa, Wan Noorshahida Mohd (57698582600); Embi, Zarina Che (57832791400)","57832791300; 25923471500; 57188748309; 17344939600; 57698582600; 57832791400","Multi-temporal satellite image correction based on CNN features and adaptive contrast enhancement","2022","IOP Conference Series: Earth and Environmental Science","1064","1","012019","","","","10.1088/1755-1315/1064/1/012019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135525302&doi=10.1088%2f1755-1315%2f1064%2f1%2f012019&partnerID=40&md5=65c975ad6ffc860e630f4038e4a1743d","In recent years, identifying changes in multi-temporal images in terms of land use and land cover has been significant in a variety of applications, including urban planning. Due to weather and environmental effects, optical remote sensing has limitations in obtaining images where the image quality may be degraded. It's because the images being registered are taken at various times, viewpoints, and types of sensors. In this article, the pre-processing methods, which include radiometric correction and geometric correction, are introduced to enhance the quality of satellite images and identify correct spatial alignment. For radiometric correction, adaptive contrast enhancement is done by combining histogram- and non-linear transfer function-based approaches in CIELAB color space. A comparison study is done to see how the new method compared to other methods. For geometric correction, the features from two images are extracted using Convolutional Neural Network to match and align them. The introduced approach for radiometric correction gave the best average rank of BRISQUE scores and RMSE of contrast scores, and the geometric correction can align two images together with an average accuracy of improvement of 91.78 percent. The findings of this research will provide the preliminary step for any change detection activities.  © Published under licence by IOP Publishing Ltd.","","","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85135525302"
"He Z.; Hu J.; Cai Z.; Wang W.; Hu Q.","He, Zhen (57439473000); Hu, Jie (57557178100); Cai, Zhiwen (57353261800); Wang, Wenjing (57439128700); Hu, Qiong (56661609200)","57439473000; 57557178100; 57353261800; 57439128700; 56661609200","Remote sensing identification for Artemisia argyi integrating multi-temporal GF-1 and GF-6 images; [协同多时相国产GF-1和GF-6卫星影像的艾草遥感识别]","2022","Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering","38","1","","186","195","9","10.11975/j.issn.1002-6819.2022.01.021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127351968&doi=10.11975%2fj.issn.1002-6819.2022.01.021&partnerID=40&md5=34bbc246d7a258454d83c3433d5f64f2","Artemisia argyi has been one of the typical Chinese herbs with a great an edible and medical value. The planting area has also increased significantly in southern China in recent years. It is of great practical significance to clarify the spatial distribution pattern of Artemisia argyi, particularly for the decision making on the regional crop planting structure and the optimization of industrial layout. In this study, the new identification of Artemisia argyi was made to integrate with the multi-temporal GF-1 and GF-6 satellite images. The study area was taken as the Qichun County, Hubei Province, the main production area of Artemisia argyi in China. A total of 20 spectral features were selected, including 8 single-band features, and 12 red-edge vegetation indices, according to the phenology of Artemisia argyi and the spectral bands of high-resolution images. A random forest classification was then performed to estimate the contributions of different red-edge vegetation indices to the Artemisia argyi identification. A systematic evaluation was also made to identify the potential of the integrated GF-1 and GF-6 images. The mapping accuracy was first assessed using the field samples, and then compared with four additional classification scenarios with different inputs of GF-1 and GF-6 images. In addition, the statistical data was used to verify the mapping areas extracted by remote sensing. The evaluation results showed that the integration of GF-1 and GF-6 images was generated the highest accuracy with the user’s and producer’s accuracy of 92.73% and 88.74%, respectively, indicating significantly higher than those of either a single GF-1 or GF-6 data only. Moreover, the fitting data of the mapping and statistical areas in each township showed that the determination coefficient R2 reached 0.70, indicating accurately matching the area and spatial distribution. The features importance was derived from random forest, where the number of red-edge bands and indices accounted for 54% of the top 50 features with the highest importance scores. The red-edge band I (B5) on June 23 (DOY204) of GF-6 data was contributed the most, which was considered as the best spectral feature to identify. The other newly added purple band (B7) of GF-6 was also valuable to distinguish rather than the traditional multiple bands. Furthermore, the optimal periods of identification were determined as early May and early September, when the first and second stubble of leaves were growing rapidly. Another optimal period was also found to extract the spatial distribution in late June and late September, when the plant was more distinguishable from others. Overall, the accuracy of crop identification was effectively improved under the newly added bands of GF-6 WFV images and the associated vegetation indices using the red-edge bands. The integration of GF-1 and GF-6 images can be widely expected to better capture the key phenological characteristics of crop types, where multiple temporal information was used to improve the classification accuracy. Consequently, the present crop identification was suitable for mapping Artemisia argyi. This finding can provide a typical application demonstration to fully realize the finer resolution of multi-source satellites. © 2022, Editorial Department of the Transactions of the Chinese Society of Agricultural Engineering. All right reserved.","Decision trees; Photomapping; Spatial distribution; Structural optimization; Vegetation; Artemisia argyi; Edge bands; GF-1 WFV; GF-6 WFV; Identification; Random forests; Red edge; Red-edge vegetation index; Remote-sensing; Vegetation index; Remote sensing","Artemisia argyi; GF-1 WFV; GF-6 WFV; Identification; Random forest; Red-edge vegetation index; Remote sensing","Article","Final","","Scopus","2-s2.0-85127351968"
"Chen S.; Chen M.; Zhao B.; Mao T.; Wu J.; Bao W.","Chen, Shuaiqiang (57869452400); Chen, Meng (57221682011); Zhao, Bingyu (57200651458); Mao, Ting (56654878500); Wu, Jianjun (56840894700); Bao, Wenxuan (57394246900)","57869452400; 57221682011; 57200651458; 56654878500; 56840894700; 57394246900","Urban Tree Canopy Mapping Based on Double-Branch Convolutional Neural Network and Multi-Temporal High Spatial Resolution Satellite Imagery","2023","Remote Sensing","15","3","765","","","","10.3390/rs15030765","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147934630&doi=10.3390%2frs15030765&partnerID=40&md5=cdf50656bad56d972d9177773cd1e241","Accurate knowledge of urban forest patterns contributes to well-managed urbanization, but accurate urban tree canopy mapping is still a challenging task because of the complexity of the urban structure. In this paper, a new method that combines double-branch U-NET with multi-temporal satellite images containing phenological information is introduced to accurately map urban tree canopies. Based on the constructed GF-2 image dataset, we developed a double-branch U-NET based on the feature fusion strategy using multi-temporal images to obtain an accuracy improvement with an IOU (intersection over union) of 2.3% and an F1-Score of 1.3% at the pixel level compared to the U-NET using mono-temporal images which performs best in existing studies for urban tree canopy mapping. We also found that the double-branch U-NET based on the feature fusion strategy has better accuracy than the early fusion strategy and decision fusion strategy in processing multi-temporal images for urban tree canopy mapping. We compared the impact of image combinations of different seasons on the urban tree canopy mapping task and found that the combination of summer and autumn images had the highest accuracy in the study area. Our research not only provides a high-precision urban tree canopy mapping method but also provides a direction to improve the accuracy both from the model structure and data potential when using deep learning for urban tree canopy mapping. © 2023 by the authors.","Convolutional neural networks; Deep learning; Forestry; Image enhancement; Image fusion; Mapping; Satellite imagery; Convolutional neural network; Deep learning; Features fusions; Fusion strategies; High spatial resolution satellite imagery; Multi-temporal; Multi-temporal image; Remote-sensing; Urban forests; Urban tree canopies; Remote sensing","data fusion; deep learning; multi-temporal; remote sensing; urban forest","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85147934630"
"Lebedeva E.V.; Baldina E.A.; Medvedev A.A.","Lebedeva, E.V. (7102162026); Baldina, E.A. (6601962558); Medvedev, A.A. (56501436100)","7102162026; 6601962558; 56501436100","USE OF MULTI-TEMPORAL HIGH RESOLUTION SPACE IMAGES TO ANALYZE THE SLOPE PROCESSES IN THE GEYSERNAYA RIVER VALLEY (KAMCHATKA); [СКЛОНОВЫЕ ПРОЦЕССЫ В ДОЛИНЕ Р. ГЕЙЗЕРНОЙ (КАМЧАТКА): РЕЗУЛЬТАТЫ ДЕШИФРИРОВАНИЯ РАЗНОВРЕМЕННЫХ КОСМИЧЕСКИХ СНИМКОВ ВЫСОКОГО ПРОСТРАНСТВЕННОГО РАЗРЕШЕНИЯ]","2022","Geomorfologiya","53","4","","3","16","13","10.31857/S0435428122040095","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147167854&doi=10.31857%2fS0435428122040095&partnerID=40&md5=2c8fe196ea0f3f379f2c1f345941b681","The interpretation of high spatial resolution satellite images (0.5-3 m) of three time slices - 1964, 2009 and 2017 allowed to identify the areas of activation of modern processes of relief formation. The results of the images interpretation were maps compiled showing the outlines of outcrops, identified by visual analysis of multi-temporal images, by brightness quantization for the panchromatic image of 1964 and calculation of the vegetation index using multispectral images of the last two survey dates. This work showed that the combination of visual interpretation of the original images and the results of their digital processing makes jt possible to distinguish areas covered by vegetation of different types and open rock outcrops in the best way, partly even leveling out the differences in illumination of slopes of different steepness. The results were compared with the thermal survey data and verified in the course of geomorphological field studies and UAV surveys. The methodology for mapping the dynamics of slope processes based on the interpretation of multi-temporal images over a time interval of more than 50 years was tested in two key areas characterized by diverse and different-scale manifestations of exogenous processes. Calculations made on the basis of the interpretation results made it possible to determine that the last two large landslides in 2007 and 2014 sharply reduced the area covered by vegetation: from 70% to 7% and from 60% to 4%, respectively. It was found that in the Northern key site, the proportion of the area with traces of slope processes activation for 53 years increased from 20.9 to 30.2%, in the Southern site it increased from 12 to 30%. Analysis of spatial and temporal distribution of areas of slope processes activation showed that in addition to commonly known triggers, such as heavy rainfall and earthquakes, the influence of the spectrum of endogenous processes on the displacement of material on the slopes is obvious in this area. © 2022 Russian Academy of Sciences. All rights reserved.","","digital image processing; gas-hydrothermal manifestations; image interpretation; landslides; rockslides","Article","Final","","Scopus","2-s2.0-85147167854"
"Van Gasselt S.; Tsai M.-C.","Van Gasselt, Stephan (57678410800); Tsai, Meng-Chin (57215428507)","57678410800; 57215428507","Assessing The Relationship Between Urban Expansion and Landslide Hazards Using Satellite-Image Time Series and a Spatially and Temporally Explicit Data Model","2022","International Geoscience and Remote Sensing Symposium (IGARSS)","2022-July","","","3692","3695","3","10.1109/IGARSS46834.2022.9884221","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140364834&doi=10.1109%2fIGARSS46834.2022.9884221&partnerID=40&md5=95aa2779466e6432332177240f8e7f49","Urban expansion is continuously exerting pressure on ecosystems and their service provision and it contributes to increasing exposure to risk in hazard-prone areas, in particular in mountainous regions where mass-wasting occurs frequently. The result is an increased level of vulnerability to which the population might be exposed to, and the need for developing mitigation strategies to reduce risk and to provide a safe and sustainable environment. This process requires two aspects: (1) long-term regional monitoring approaches to be able to assess a situation efficiently in quasi-real-time, and (2) developing decision approaches for policy-based strategies into the future. This contribution covers the aspect of establishing a spatially and temporally explicit data model in order to provide a tool for assessing factors and extracting metrics in the domain of urban expansion pressure and increased vulerability due to geohazards. © 2022 IEEE.","Decision support systems; Expansion; Hazards; Remote sensing; Sustainable development; Time series analysis; Decision supports; Expansion pressure; Landslide hazard; Multi-temporal data; Multitemporal data model; Remote-sensing; Time-series analysis; Urban expansion; Urban expansion pressure; Vulnerability; Ecosystems","Decision Support; Ecosystem; Multitemporal Data Models; Remote Sensing; Sustainability; Time Series Analyses; Urban Expansion Pressure; Vulnerability","Conference paper","Final","","Scopus","2-s2.0-85140364834"
"Li J.; Ma J.; Ye X.","Li, Jianzhou (57887556100); Ma, Jinji (57802551000); Ye, Xiaojiao (57887786200)","57887556100; 57802551000; 57887786200","A Batch Pixel-Based Algorithm to Composite Landsat Time Series Images","2022","Remote Sensing","14","17","4252","","","","10.3390/rs14174252","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137903175&doi=10.3390%2frs14174252&partnerID=40&md5=69e4b36aa1b719f43db659457065d738","Compositing is a fundamental pre-processing for remote sensing images. Landsat series optical satellite images are influenced by cloud coverage, acquisition time, sensor types, and seasons, which make it difficult to obtain continuous cloud-free observations. It limits the potential use and analysis of time series images. Therefore, global change researchers urgently need to ‘composite’ multi-sensor and multi-temporal images. Many previous studies have used isolated pixel-based algorithms to composite Landsat images; however, this study is different and develops a batch pixel-based algorithm for composing continuous cloud-free Landsat images. The algorithm chooses the best scene as the reference image using the user-specified image ID or related parameters. Further, it accepts all valid pixels in the reference image as the main part of the result and develops a priority coefficient model. Development of this model is based on the criteria of five factors including cloud coverage, acquisition time, acquisition year, observation seasons, and sensor types to select substitutions for the missing pixels in batches and to merge them into the final composition. This proposed batch pixel-based algorithm may provide reasonable compositing results on the basis of the experimental test results of all Landsat 8 images in 2019 and the visualization results of 12 locations in 2020. In comparison with the isolated pixel-based algorithms, our algorithm eliminates band dispersion, requires fewer images, and enhances the composition’s pixel concentration considerably. The algorithm provides a complete and practical framework for time series image processing for Landsat series satellites, and has the potential to be applied to other optical satellite images as well. © 2022 by the authors.","Harmonic analysis; Image analysis; Image enhancement; Optical data processing; Optical remote sensing; Pixels; Time series analysis; Acquisition time; Cloud cover; Cloud coverage; Compositing; Google earth engine; Google earths; LANDSAT; Optical satellite images; Time-series analysis; Times series; Landsat","cloud cover; composition; Google Earth Engine; Landsat; time series analysis","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85137903175"
"Şimşek F.F.; Durduran S.S.","Şimşek, Fatih Fehmi (56430691900); Durduran, Süleyman Savaş (55934193300)","56430691900; 55934193300","Land cover classification using Land Parcel Identification System (LPIS) data and open source Eo-Learn library","2022","Geocarto International","","","","","","","10.1080/10106049.2022.2146760","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143078899&doi=10.1080%2f10106049.2022.2146760&partnerID=40&md5=2f75087e4a372224426ffed9e31b6ed5","Depending on the development of remote sensing technologies, data at various spatial, temporal and spectral resolutions are obtained and play a key role in Earth investigation. Land cover/use maps are also created using these data. These data play an important role as a base for determining land cover and land use classes, detecting changes, monitoring forest, agriculture and wetlands, as well as updating the LPIS data used by countries. As well as being reference data in the LPIS update, current land cover and land use classification results with satellite images also provide statistical information about which class has changed over the years and how much the class or classes need to be updated, and will also provide the planning of the update to be made on a national scale. In this study, land cover classification for 2020 covering Çivril-Baklan Plain, which is between the borders of Denizli Province (Turkey), Baklan, Çal and Çivril Districts, was performed. The LPIS classes of the study area drawn in 2015 and the land cover classes as a result of the 2020 classification were compared as a result of the classification process, and particularly the areas with change were referenced in the LPIS update. In the classification process, the open source Eo-Learn library, which uses machine learning and deep learning algorithms in remote sensing studies and Sentinel-2 images that can be accessed directly in this library were used. The open source Eo-Learn library has been preferred because it provides great convenience to users in the classification process with ready-made machine learning models and easy access to satellite images, image processing steps (cloud masking, calculate index, feature extraction, temporal interpolation) are carried out in a certain workflow. Instead of land cover classification from a single image, 17 different time (multi-temporal) images between 01.02.2020 and 31.11.2020 were used. In the classification process, 12 different features were used for the image taken on each date, including NDVI, NDWI, NDBI indices and Tasseled Cap transformations, as well as (Blue) B02, (Green) B03, (Red) B04, (NIR) B08, (SWIR-1) B11, (SWIR-2) B12 bands. In the classification process, the Light Gradient Boosting Machines (LightGBM) algorithm in the Eo-Learn library and the physical blocks produced within the scope of the Land Parcel Identification System (LPIS) project were used as ground truth data; arable land, bare land, forest, artificial surface, shrubland, tree crops and water classes were created. The classification results were evaluated using the K fold (k = 5) cross validation method, with F1 score, recall, and precision values calculated for each class, and the overall accuracy %92.2. When the classification result is compared with the LPIS data, it is seen that the arable land, shrub land, and water classes have changed. This study determined that these classes, in particular, need to be updated. © 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","","classification; Eo-Learn; IACS; land cover; LPIS; machine learning; remote sensing; Sentinel-2","Article","Article in press","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85143078899"
"Cespedes T.V.C.; Alvarez S.M.G.; Rojas J.M.L.; Fernández G.I.L.; Puscan M.W.V.","Cespedes, Tiffany Valeria Cruz (57930669400); Alvarez, Solange Margot Gamboa (57930529800); Rojas, Jessica Marleny Luján (57391482600); Fernández, Grant Ilich Llaque (57883862600); Puscan, Marlon Walter Valderrama (57884111900)","57930669400; 57930529800; 57391482600; 57883862600; 57884111900","Use of Geographic Information Systems in the Loss of Forest Coverage in the Amazon. A Systematic Review between the years 2010-2020; [Uso de Sistemas de Información Geográfica en la Pérdida de Cobertura Forestal de la Amazonía. Una Revisión Sistemática entre los años 2010-2020]","2022","Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology","2022-July","","","","","","10.18687/LACCEI2022.1.1.126","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140040204&doi=10.18687%2fLACCEI2022.1.1.126&partnerID=40&md5=fb379ac081f288224004d15b5085cf0d","This systematic review describes the use of geographic information systems to understand the loss of forest cover in the Amazon. The objective was to collect information on the loss of forest cover, from research articles. The PRISMA methodology was used, through 7 virtual libraries: Dialnet, Scielo, Redalyc, Proquest, Google Scholar, IOP Science and Science Direct, studies from the period 2010-2020 were selected in Spanish, English and Portuguese. Where the studies that did not meet the evaluation filters were excluded and the selected information was passed to a database matrix that included the title of the research, university, IMRD, author, year, concepts and. As results, a total of 1 doctoral theses and 49 scientific articles were obtained, of which an article registration matrix was made, characterization of the studies, showing a trend in 4 categories, which are: Geographic Information Systems, Remote Sensing, Indices of Vegetation and Forest Cover. Concluding that the multi-temporal analysis is the ideal method so that in a range of time it is possible to estimate a nd determine the degree of affectation and the rate of forest loss in the Amazon. © 2022 Latin American and Caribbean Consortium of Engineering Institutions. All rights reserved.","","Amazon; Forest Cover; Multitemporal Analysis; Remote Sensing; Satellite images","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85140040204"
"Li J.; Wu Z.; Sheng Q.; Wang B.; Hu Z.; Zheng S.; Camps-Valls G.; Molinier M.","Li, Jun (57202722259); Wu, Zhaocong (15023850900); Sheng, Qinghong (36562635800); Wang, Bo (57190495006); Hu, Zhongwen (55630272400); Zheng, Shaobo (57852261300); Camps-Valls, Gustau (6603888005); Molinier, Matthieu (22234853700)","57202722259; 15023850900; 36562635800; 57190495006; 55630272400; 57852261300; 6603888005; 22234853700","A hybrid generative adversarial network for weakly-supervised cloud detection in multispectral images","2022","Remote Sensing of Environment","280","","113197","","","","10.1016/j.rse.2022.113197","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136277692&doi=10.1016%2fj.rse.2022.113197&partnerID=40&md5=58da582698f1afcd1e7983df21b2c735","Cloud detection is a crucial step in the optical satellite image processing pipeline for Earth observation. Clouds in optical remote sensing images seriously affect the visibility of the background and greatly reduce the usability of images for land applications. Traditional methods based on thresholding, multi-temporal or multi-spectral information are often specific to a particular satellite sensor. Convolutional Neural Networks for cloud detection often require labeled cloud masks for training that are very time-consuming and expensive to obtain. To overcome these challenges, this paper presents a hybrid cloud detection method based on the synergistic combination of generative adversarial networks (GAN) and a physics-based cloud distortion model (CDM). The proposed weakly-supervised GAN-CDM method (available online https://github.com/Neooolee/GANCDM) only requires patch-level labels for training, and can produce cloud masks at pixel-level in both training and testing stages. GAN-CDM is trained on a new globally distributed Landsat 8 dataset (WHUL8-CDb, available online doi:https://doi.org/10.5281/zenodo.6420027) including image blocks and corresponding block-level labels. Experimental results show that the proposed GAN-CDM method trained on Landsat 8 image blocks achieves much higher cloud detection accuracy than baseline deep learning-based methods, not only in Landsat 8 images (L8 Biome dataset, 90.20% versus 72.09%) but also in Sentinel-2 images (“S2 Cloud Mask Catalogue” dataset, 92.54% versus 77.00%). This suggests that the proposed method provides accurate cloud detection in Landsat images, has good transferability to Sentinel-2 images, and can quickly be adapted for different optical satellite sensors. © 2022 The Authors","Deep learning; HTTP; Image processing; Landsat; Learning systems; Optical data processing; Optical remote sensing; Cloud detection; Cloud distortion model; Cloud masks; Deep learning; Distortion model; Generative adversarial network; LANDSAT; Model method; Remote-sensing; Satellite sensors; artificial neural network; detection method; image processing; Landsat; remote sensing; satellite imagery; Sentinel; spectral analysis; supervised learning; Generative adversarial networks","Cloud detection; Cloud distortion model; Deep learning; Generative adversarial networks (GAN); Remote sensing","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85136277692"
"Sun Y.; Lei L.; Guan D.; Li M.; Kuang G.","Sun, Yuli (56244803700); Lei, Lin (56443377400); Guan, Dongdong (56706938800); Li, Ming (56994173400); Kuang, Gangyao (7006353231)","56244803700; 56443377400; 56706938800; 56994173400; 7006353231","Sparse-Constrained Adaptive Structure Consistency-Based Unsupervised Image Regression for Heterogeneous Remote-Sensing Change Detection","2022","IEEE Transactions on Geoscience and Remote Sensing","60","","","","","","10.1109/TGRS.2021.3110998","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115128900&doi=10.1109%2fTGRS.2021.3110998&partnerID=40&md5=0b8a549e8d972de3ad8370c39ef3a5c3","Change detection of heterogeneous multitemporal satellite images is an important and challenging topic in remote sensing. Since the imaging mechanisms of heterogeneous sensors are different, it is not possible to directly compare heterogeneous images to detect changes as in the homogeneous images. To address this challenge, we propose an unsupervised image regression-based change detection method based on the structure consistency. The proposed method first adaptively constructs a similarity graph to represent the structure of a pre-event image, then uses the graph to translate the pre-event image to the domain of the post-event image, and then computes the difference image. Finally, a superpixel-based Markovian segmentation model is designed to segment the difference image into changed and unchanged classes. The proposed adaptive structure consistency-based image regression model can not only alleviate the impact of noise and changed pixels on the regression process by using the structure-based transformation, but also easily distinguish between changed and unchanged classes in the difference image by using the prior sparse knowledge of changes. Experimental results on six different datasets demonstrate the effectiveness of the proposed method by comparing with some state-of-the-art methods.  © 1980-2012 IEEE.","Pixels; Regression analysis; Remote sensing; Adaptive structure; Difference images; Heterogeneous sensors; Image regression; Imaging mechanism; Markovian segmentation; Multi-temporal satellite images; State-of-the-art methods; detection method; image analysis; regression analysis; remote sensing; unsupervised classification; Image segmentation","Graph; Heterogeneous data; Image regression; Sparse regularization; Structure consistency; Unsupervised change detection","Article","Final","","Scopus","2-s2.0-85115128900"
