"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Park N.-W.; Park M.-G.; Kwak G.-H.; Hong S.","Park, No-Wook (7202111787); Park, Min-Gyu (57215432360); Kwak, Geun-Ho (57206203736); Hong, Sungwook (55817600100)","7202111787; 57215432360; 57206203736; 55817600100","Deep Learning-Based Virtual Optical Image Generation and Its Application to Early Crop Mapping","2023","Applied Sciences (Switzerland)","13","3","1766","","","","10.3390/app13031766","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147917899&doi=10.3390%2fapp13031766&partnerID=40&md5=665bb799b92337d2b903139947863e3e","This paper investigates the potential of cloud-free virtual optical imagery generated using synthetic-aperture radar (SAR) images and conditional generative adversarial networks (CGANs) for early crop mapping, which requires cloud-free optical imagery at the optimal date for classification. A two-stage CGAN approach, including representation and generation stages, is presented to generate virtual Sentinel-2 spectral bands using all available information from Sentinel-1 SAR and Sentinel-2 optical images. The dual-polarization-based radar vegetation index and all available multi-spectral bands of Sentinel-2 imagery are particularly considered for feature extraction in the representation stage. A crop classification experiment using Sentinel-1 and -2 images in Illinois, USA, demonstrated that the use of all available scattering and spectral features achieved the best prediction performance for all spectral bands, including visible, near-infrared, red-edge, and shortwave infrared bands, compared with the cases that only used dual-polarization backscattering coefficients and partial input spectral bands. Early crop mapping with an image time series, including the virtual Sentinel-2 image, yielded satisfactory classification accuracy comparable to the case of using an actual time-series image set, regardless of the different combinations of spectral bands. Therefore, the generation of virtual optical images using the proposed model can be effectively applied to early crop mapping when the availability of cloud-free optical images is limited. © 2023 by the authors.","","crop classification; deep learning; generative adversarial networks; virtual image","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85147917899"
"Ghozatlou O.; Datcu M.","Ghozatlou, Omid (57216394996); Datcu, Mihai (7004523124)","57216394996; 7004523124","HYBRID GAN AND SPECTRAL ANGULAR DISTANCE FOR CLOUD REMOVAL","2021","International Geoscience and Remote Sensing Symposium (IGARSS)","","","","2695","2698","3","10.1109/IGARSS47720.2021.9554891","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129811525&doi=10.1109%2fIGARSS47720.2021.9554891&partnerID=40&md5=864effecbf986acda7e68016b9eaf883","This paper aims to present a new algorithm to remove thin clouds and retain information in corrupted images without the use of auxiliary data. By injecting physical properties into the cycle consistent generative adversarial network (GAN), we were able to convert a cloudy multispectral image to a cloudless image. To recover information beneath clouds and shadows we create a synthetic multispectral space to obtain illumination invariant features. Multispectral vectors were transformed from Cartesian coordinates to Polar coordinates to obtain spectral angular distance (SAD) then we employed them as input to train the deep neural network (DNN). Afterward, the outputs of DNN were transformed to Cartesian coordinates to obtain shadow and cloud-free multispectral images. The proposed method, Hybrid GAN-SAD yields trustworthy reconstructed results because of exploiting transparent information from certain multispectral bands to recover uncorrupted images.  © 2021 IEEE.","Computer vision; Deep neural networks; Gallium nitride; Angular distance; Auxiliary data; Cartesian coordinate; Cloud removal; Corrupted images; Generative adversarial network; Multi-spectral; Multispectral images; Multispectral satellite image; Polar coordinate; Generative adversarial networks","Cloud Removal; Generative Adversarial Networks (GANs); Multispectral Satellite Images; Polar Coordinates","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85129811525"
"Zhang J.; Shamsolmoali P.; Zhang P.; Feng D.; Yang J.","Zhang, Junhao (56368684700); Shamsolmoali, Pourya (56350053200); Zhang, Pengpeng (56104492700); Feng, Deying (35219755900); Yang, Jie (15039078800)","56368684700; 56350053200; 56104492700; 35219755900; 15039078800","Multispectral image fusion using super-resolution conditional generative adversarial networks","2019","Journal of Applied Remote Sensing","13","2","022002","","","","10.1117/1.JRS.13.022002","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055792733&doi=10.1117%2f1.JRS.13.022002&partnerID=40&md5=88db0212e3ac0f09a92f60ac8917e082","In multispectral image fusion scenarios, deep learning has been widely applied. However, the fusion performance and image quality are still restricted by inflexible architecture and supervised learning mode. We proposed multispectral image fusion using super-resolution conditional generative adversarial networks (MS-cGANs) based on conditional cGANs, which produces the fused image through the flexible encode-and-decode procedure. In the proposed network, a least square model is extended to solve the gradients vanishing problem in cGANs. Then, to improve the fusion quality, the multiscale features are used to preserve the details. Furthermore, the image resolution is promoted by adding the perceptual loss in object function and injecting the super-resolution structure into a deconvolution procedure. In experimental results, MS-cGANs demonstrates a significant performance in fusing multispectral images and top-ranking image quality compared with the state-of-the-art methods. © 2018 Society of Photo-Optical Instrumentation Engineers (SPIE).","Deep learning; Fusion reactions; Image quality; Image resolution; Least squares approximations; Optical resolving power; Remote sensing; Adversarial networks; Fusion performance; Least square model; Multi-scale features; Multi-spectral image fusions; Multispectral images; State-of-the-art methods; Super resolution; Image fusion","fusion; multispectral image; multispectral-conditional generative adversarial network; remote sensing","Article","Final","","Scopus","2-s2.0-85055792733"
"Zhang J.; Wang X.; Liu J.; Zhang D.; Lu Y.; Zhou Y.; Sun L.; Hou S.; Fan X.; Shen S.; Zhao J.","Zhang, Jun (57476905100); Wang, Xinxin (58078049400); Liu, Jingyan (57211953226); Zhang, Dongfang (57482555600); Lu, Yin (58078804200); Zhou, Yuhong (57927467400); Sun, Lei (57193565866); Hou, Shenglin (58078804300); Fan, Xiaofei (57212384880); Shen, Shuxing (57672098800); Zhao, Jianjun (57821019400)","57476905100; 58078049400; 57211953226; 57482555600; 58078804200; 57927467400; 57193565866; 58078804300; 57212384880; 57672098800; 57821019400","Multispectral Drone Imagery and SRGAN for Rapid Phenotypic Mapping of Individual Chinese Cabbage Plants","2022","Plant Phenomics","2022","","0007","","","","10.34133/plantphenomics.0007","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146912072&doi=10.34133%2fplantphenomics.0007&partnerID=40&md5=55237c8471277c0f6451f89809067f39","The phenotypic parameters of crop plants can be evaluated accurately and quickly using an unmanned aerial vehicle (UAV) equipped with imaging equipment. In this study, hundreds of images of Chinese cabbage (Brassica rapa L. ssp. pekinensis) germplasm resources were collected with a low-cost UAV system and used to estimate cabbage width, length, and relative chlorophyll content (soil plant analysis development [SPAD] value). The super-resolution generative adversarial network (SRGAN) was used to improve the resolution of the original image, and the semantic segmentation network Unity Networking (UNet) was used to process images for the segmentation of each individual Chinese cabbage. Finally, the actual length and width were calculated on the basis of the pixel value of the individual cabbage and the ground sampling distance. The SPAD value of Chinese cabbage was also analyzed on the basis of an RGB image of a single cabbage after background removal. After comparison of various models, the model in which visible images were enhanced with SRGAN showed the best performance. With the validation set and the UNet model, the segmentation accuracy was 94.43%. For Chinese cabbage dimensions, the model was better at estimating length than width. The R2 of the visible-band model with images enhanced using SRGAN was greater than 0.84. For SPAD prediction, the R2 of the model with images enhanced with SRGAN was greater than 0.78. The root mean square errors of the 3 semantic segmentation network models were all less than 2.18. The results showed that the width, length, and SPAD value of Chinese cabbage predicted using UAV imaging were comparable to those obtained from manual measurements in the field. Overall, this research demonstrates not only that UAVs are useful for acquiring quantitative phenotypic data on Chinese cabbage but also that a regression model can provide reliable SPAD predictions. This approach offers a reliable and convenient phenotyping tool for the investigation of Chinese cabbage breeding traits.  Copyright © 2022 Jun Zhang et al.","Agricultural robots; Antennas; Crops; Drones; Image enhancement; Mean square error; Regression analysis; Semantic Segmentation; Aerial vehicle; Brassica rapa L; Chinese cabbage; Crop plants; Germplasms; Imaging equipment; Multi-spectral; Plant analysis; Semantic segmentation; Superresolution; Semantics","","Article","Final","","Scopus","2-s2.0-85146912072"
"Liu X.; Wang Y.; Liu Q.","Liu, Xiangyu (57192693924); Wang, Yunhong (34870959400); Liu, Qingjie (55534263100)","57192693924; 34870959400; 55534263100","Psgan: A Generative Adversarial Network for Remote Sensing Image Pan-Sharpening","2018","Proceedings - International Conference on Image Processing, ICIP","","","8451049","873","877","4","10.1109/ICIP.2018.8451049","84","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062900060&doi=10.1109%2fICIP.2018.8451049&partnerID=40&md5=1849950b74eeded4a0073d53039a6838","Remote sensing image fusion (also known as pan-sharpening) aims to generate a high resolution multi -spectral image from inputs of a high spatial resolution single band panchromatic (PAN) image and a low spatial resolution multi-spectral (MS) image. In this paper, we propose PSGAN, a generative adversarial network (GAN) for remote sensing image pansharpening. To the best of our knowledge, this is the first attempt at producing high quality pan-sharpened images with GANs. The PSGAN consists of two parts. Firstly, a two-stream fusion architecture is designed to generate the desired high resolution multi -spectral images, then a fully convolutional network serving as a discriminator is applied to distinct 'real' or 'pan-sharpened' MS images. Experiments on images acquired by Quickbird and GaoFen-1 satellites demonstrate that the proposed PSGAN can fuse PAN and MS images effectively and significantly improve the results over the state of the art traditional and CNN based pan-sharpening methods. © 2018 IEEE.","Deep learning; Image fusion; Image resolution; Remote sensing; Spectroscopy; Adversarial networks; Convolutional networks; Fusion architecture; High spatial resolution; Multispectral images; Pan-sharpening; Panchromatic (Pan) image; Remote sensing images; Image enhancement","Deep learning; GAN; Image fusion; Pan-sharpening; Remote sensing","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85062900060"
"Kerdegari H.; Razaak M.; Argyriou V.; Remagnino P.","Kerdegari, Hamideh (55438018000); Razaak, Manzoor (55639468300); Argyriou, Vasileios (13806485100); Remagnino, Paolo (6602806859)","55438018000; 55639468300; 13806485100; 6602806859","Smart Monitoring of Crops Using Generative Adversarial Networks","2019","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","11678 LNCS","","","554","563","9","10.1007/978-3-030-29888-3_45","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072861446&doi=10.1007%2f978-3-030-29888-3_45&partnerID=40&md5=8816c1824a3e9d2d2a6848b73e57ac31","Unmanned aerial vehicles (UAV) are used in precision agriculture (PA) to enable aerial monitoring of farmlands. Intelligent methods are required to pinpoint weed infestations and make optimal choice of pesticide. UAV can fly a multispectral camera and collect data. However, the classification of multispectral images using supervised machine learning algorithms such as convolutional neural networks (CNN) requires a large amount of training data. This is a common drawback in deep learning. Our method makes use of a semi-supervised generative adversarial networks (GAN), providing a pixel-wise classification for all the acquired multispectral images. It consists of a generator network to provide photo-realistic images as extra training data to a multi-class classifier acting as a discriminator and trained on small amounts of labeled data. The performance of the proposed semi-supervised GAN is evaluated on the weedNet dataset consisting of multispectral crop and weed images collected by a micro aerial vehicle (MAV). Results indicate high classification accuracy can be achieved and show the potential of GAN-based methods for the challenging task of multispectral image classification. © 2019, Springer Nature Switzerland AG.","Antennas; Crops; Deep learning; Image analysis; Image classification; Learning algorithms; Machine learning; Micro air vehicle (MAV); Neural networks; Supervised learning; Unmanned aerial vehicles (UAV); Adversarial networks; Classification accuracy; Convolutional neural network; Multi-spectral cameras; Multispectral image classification; Multispectral images; Semi-supervised; Supervised machine learning; Classification (of information)","Classification; Generative adversarial networks (GAN); Multispectral images; Semi-supervised GAN; Unmanned aerial vehicles (UAV)","Conference paper","Final","","Scopus","2-s2.0-85072861446"
"Latif H.; Ghuffar S.; Ahmad H.M.","Latif, Hasan (57971676700); Ghuffar, Sajid (14630367300); Ahmad, Hafiz Mughees (57208205069)","57971676700; 14630367300; 57208205069","Super-resolution of Sentinel-2 images using Wasserstein GAN","2022","Remote Sensing Letters","13","12","","1194","1202","8","10.1080/2150704X.2022.2136019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142262873&doi=10.1080%2f2150704X.2022.2136019&partnerID=40&md5=6ed46ccc6359ea33ed4a46f5cec66add","The Sentinel-2 satellites deliver 13 band multi-spectral imagery with bands having 10 m, 20 m or 60 m spatial resolution. The low-resolution bands can be upsampled to match the high resolution bands to extract valuable information at higher spatial resolution. This paper presents a Wasserstein Generative Adversarial Network (WGAN) based approach named as DSen2-WGAN to super-resolve the low-resolution (i.e., 20 m and 60 m) bands of Sentinel-2 images to a spatial resolution of 10 m. A proposed generator is trained in an adversarial manner using the min-max game to super-resolve the low-resolution bands with the guidance of available high-resolution bands in an image. The performance evaluated using metrics such as Signal Reconstruction Error (SRE) and Root Mean Squared Error (RMSE) shows the effectiveness of the proposed approach as compared to the state-of-the-art method, DSen2 as the DSen2-WGAN reduced RMSE by 14.68% and 7%, while SRE improved by almost 4% and 1.6% for 6 (Formula presented.) and 2 (Formula presented.) super-resolution. Lastly, for further evaluation, we have used trained DSen2-WGAN model to super-resolve the bands of EuroSAT dataset, a satellite image classification dataset based on Sentinel-2 images. The per band classification accuracy of low-resolution bands shows significant improvement after super-resolution using our proposed approach. © 2022 Informa UK Limited, trading as Taylor & Francis Group.","Air navigation; Classification (of information); Image resolution; Mean square error; Signal reconstruction; Spectroscopy; High resolution; High spatial resolution; Lower resolution; Multispectral imagery; Network-based approach; Reconstruction error; Root mean squared errors; Signals reconstruction; Spatial resolution; Superresolution; data set; image classification; image resolution; satellite data; Sentinel; spatial resolution; Generative adversarial networks","","Article","Final","","Scopus","2-s2.0-85142262873"
"Jozdani S.; Chen D.; Pouliot D.; Alan Johnson B.","Jozdani, Shahab (57188989068); Chen, Dongmei (57203235632); Pouliot, Darren (8212745300); Alan Johnson, Brian (57493655200)","57188989068; 57203235632; 8212745300; 57493655200","A review and meta-analysis of generative adversarial networks and their applications in remote sensing","2022","International Journal of Applied Earth Observation and Geoinformation","108","","102734","","","","10.1016/j.jag.2022.102734","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126636731&doi=10.1016%2fj.jag.2022.102734&partnerID=40&md5=477a218f5f179f495a2631341aad3e8a","Generative Adversarial Networks (GANs) are one of the most creative advances in Deep Learning (DL) in recent years. The Remote Sensing (RS) community has adopted GANs quickly, and reported successful use in a wide variety of applications. Given a sharp increase in research on GANs in the field of RS, there is a need for an in-depth review of the major technological/methodological advances and new applications. In this regard, we conducted a comprehensive review and meta-analysis of GAN-related RS papers, with the goals of familiarizing the RS community with the potential of GANs and helping researchers further explore RS applications of GANs by untangling challenges common in this field. Our review is based on 231 journal papers that were retrieved and selected through the Web of Science (WoS) database. We reviewed the theories, applications, and challenges of GANs, and highlighted the gaps to explore in future studies. Through the meta-analysis conducted in this study, we observed that image classification (especially urban mapping) has been the most popular application of GANs, potentially due to the wide availability of benchmark datasets. One the other hand, we found that relatively few studies have explored the potential of GANs for analyzing medium spatial-resolution multi-spectral images (e.g., Landsat or Sentinel-2), even though such images are often freely available and useful for a wide range of applications (e.g., urban expansion analysis, vegetation mapping, etc.). In spite of the applications of GANs for different RS processing tasks, there are still several gaps/questions in this field such as: 1) which GAN models/configurations are more suitable for different applications?) 2) to what degree can GANs replace real RS data in different applications? Such gaps/questions can be appropriately addressed by, for example, conducting experimental studies on evaluating different GAN models for various RS applications to provide better insights into how/which GAN models can be best deployed. The meta-analysis results presented in this study could be helpful for RS researchers to know the opportunities of using GANs and understand how GANs contribute to the current challenges in different RS applications. © 2022 The Authors","database; image analysis; machine learning; meta-analysis; remote sensing; spatial resolution","Deep learning; GANs; Generative adversarial networks; Remote sensing","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85126636731"
"Dai H.; Liu X.; Qiao Y.; Zheng K.; Xiao X.; Cai Z.","Dai, Haoran (57573734600); Liu, Xiaobo (36647829600); Qiao, Yulin (57215855806); Zheng, Kexin (57573734500); Xiao, Xiao (57573926200); Cai, Zhihua (56424630500)","57573734600; 36647829600; 57215855806; 57573734500; 57573926200; 56424630500","UFN-GAN: An unsupervised generative adversarial network for remote sensing image fusion","2021","Proceeding - 2021 China Automation Congress, CAC 2021","","","","1803","1808","5","10.1109/CAC53003.2021.9727490","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128081131&doi=10.1109%2fCAC53003.2021.9727490&partnerID=40&md5=d58e630e4449514acdb2991dd153cc28","Different sensors acquire different images in the same area, such as multi-spectral (MS) images and panchromatic (PAN) images. Normally, the MS images possess high spectral resolution but low spatial resolution, while PAN images are opposite in the distribution of spectral and spatial information. Image fusion is a common method to obtain the information of PAN and MS images simultaneously. To generate clearer fusion image with abundant information, we design an unsupervised fusion net based on generative adversarial network (GAN), named UFN-GAN for remote sensing image fusion. In our proposed UFN-GAN, an adversarial net is designed between our generator and two discriminators to adequately retain the spectral and spatial information of original images without supervision. MS images and PAN images are fused by our generator, which consists of an encoder and a decoder. Our encoder is used to extract deeper feature maps of the original images, and the decoder is applied to rebuild images. Furthermore, the Spatial-Information-Enhancement (SIE) model is utilized to obtain spatial information of MS images for enhancing PAN image, and the Edge-Detection-Registration (EDR) method is applied to register the original images to avoid fused images distortion. At last, experiments are performed on QuickBird and GaoFen-2 datasets. © 2021 IEEE","Decoding; Deep learning; Edge detection; Image enhancement; Image fusion; Remote sensing; Signal encoding; Spectral resolution; Unsupervised learning; Deep learning; Feature map; Fusion image; High spectral resolution; Multispectral images; Original images; Remote sensing images; Spatial informations; Spatial resolution; Spectral information; Generative adversarial networks","Deep learning; Generative adversarial network; Image fusion; Remote sensing images; Unsupervised learning; Unsupervised learning","Conference paper","Final","","Scopus","2-s2.0-85128081131"
"Sarrut D.; Etxebeste A.; Muñoz E.; Krah N.; Létang J.M.","Sarrut, David (6603306037); Etxebeste, Ane (55357049700); Muñoz, Enrique (57118964900); Krah, Nils (56940595300); Létang, Jean Michel (6601992807)","6603306037; 55357049700; 57118964900; 56940595300; 6601992807","Artificial Intelligence for Monte Carlo Simulation in Medical Physics","2021","Frontiers in Physics","9","","738112","","","","10.3389/fphy.2021.738112","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119057226&doi=10.3389%2ffphy.2021.738112&partnerID=40&md5=fa22e4e493fbea9f2c351dad87050f7d","Monte Carlo simulation of particle tracking in matter is the reference simulation method in the field of medical physics. It is heavily used in various applications such as 1) patient dose distribution estimation in different therapy modalities (radiotherapy, protontherapy or ion therapy) or for radio-protection investigations of ionizing radiation-based imaging systems (CT, nuclear imaging), 2) development of numerous imaging detectors, in X-ray imaging (conventional CT, dual-energy, multi-spectral, phase contrast …), nuclear imaging (PET, SPECT, Compton Camera) or even advanced specific imaging methods such as proton/ion imaging, or prompt-gamma emission distribution estimation in hadrontherapy monitoring. Monte Carlo simulation is a key tool both in academic research labs as well as industrial research and development services. Because of the very nature of the Monte Carlo method, involving iterative and stochastic estimation of numerous probability density functions, the computation time is high. Despite the continuous and significant progress on computer hardware and the (relative) easiness of using code parallelisms, the computation time is still an issue for highly demanding and complex simulations. Hence, since decades, Variance Reduction Techniques have been proposed to accelerate the processes in a specific configuration. In this article, we review the recent use of Artificial Intelligence methods for Monte Carlo simulation in medical physics and their main associated challenges. In the first section, the main principles of some neural networks architectures such as Convolutional Neural Networks or Generative Adversarial Network are briefly described together with a literature review of their applications in the domain of medical physics Monte Carlo simulations. In particular, we will focus on dose estimation with convolutional neural networks, dose denoising from low statistics Monte Carlo simulations, detector modelling and event selection with neural networks, generative networks for source and phase space modelling. The expected interests of those approaches are discussed. In the second section, we focus on the current challenges that still arise in this promising field. Copyright © 2021 Sarrut, Etxebeste, Muñoz, Krah and Létang.","","AI; deep learning; GAN; medical physics; Monte Carlo simulation","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85119057226"
