"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Ji H.; Di H.; Wang S.; Shi Q.","Ji, Haowei (57985145200); Di, Huijun (7005326748); Wang, Shunzhou (57204129139); Shi, Qingxuan (56162102700)","57985145200; 7005326748; 57204129139; 56162102700","Cascade Scale-Aware Distillation Network for Lightweight Remote Sensing Image Super-Resolution","2022","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","13537 LNCS","","","274","286","12","10.1007/978-3-031-18916-6_23","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142846790&doi=10.1007%2f978-3-031-18916-6_23&partnerID=40&md5=73f736bf098e0a4d89a5fa36039636d8","Recently, convolution neural network based methods have dominated the remote sensing image super-resolution (RSISR). However, most of them own complex network structures and a large number of network parameters, which is not friendly to computational resources limited scenarios. Besides, scale variations of objects in the remote sensing image are still challenging for most methods to generate high-quality super-resolution results. To this end, we propose a scale-aware group convolution (SGC) for RSISR. Specifically, each SGC firstly uses group convolutions with different dilation rates for extracting multi-scale features. Then, a scale-aware feature guidance approach and enhancement approach are leveraged to enhance the representation ability of different scale features. Based on SGC, a cascaded scale-aware distillation network (CSDN) is designed, which is composed of multiple SGC based cascade scale-aware distillation blocks (CSDBs). The output of each CSDB will be fused via the backward feature fusion module for final image super-resolution reconstruction. Extensive experiments are performed on the commonly-used UC Merced dataset. Quantitative and qualitative experiment results demonstrate the effectiveness of our method. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2022.","Air navigation; Complex networks; Convolution; Optical resolving power; Remote sensing; Convolution neural network; Feature distillation; Feature learning; Image super resolutions; Lightweight neural network; Multi-scale feature learning; Multi-scale features; Neural-networks; Remote sensing image super-resolution; Remote sensing images; Distillation","Feature distillation; Lightweight neural network; Multi-scale feature learning; Remote sensing image super-resolution","Conference paper","Final","","Scopus","2-s2.0-85142846790"
"Wang X.; Cheng Y.; Mei X.; Jiang J.; Ma J.","Wang, Xinya (57221484390); Cheng, Yingsong (58088284100); Mei, Xiaoguang (55800813300); Jiang, Junjun (54902306100); Ma, Jiayi (26638975600)","57221484390; 58088284100; 55800813300; 54902306100; 26638975600","Group Shuffle and Spectral-Spatial Fusion for Hyperspectral Image Super-Resolution","2022","IEEE Transactions on Computational Imaging","8","","","1223","1236","13","10.1109/TCI.2023.3235153","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147269765&doi=10.1109%2fTCI.2023.3235153&partnerID=40&md5=163bbdcb42939a74412defc79e985bde","Recently, super-resolution (SR) tasks for single hyperspectral images have been extensively investigated and significant progress has been made by introducing advanced deep learning-based methods. However, hyperspectral image SR is still a challenging problem because of the numerous narrow and successive spectral bands of hyperspectral images. Existing methods adopt the group reconstruction mode to avoid the unbearable computational complexity brought by the high spectral dimensionality. Nevertheless, the group data lose the spectral responses in other ranges and preserve the information redundancy caused by continuous and similar spectrograms, thus containing too little information. In this paper, we propose a novel single hyperspectral image SR method named GSSR, which pioneers the exploration of tweaking spectral band sequence to improve the reconstruction effect. Specifically, we design the group shuffle that leverages interval sampling to produce new groups for separating adjacent and extremely similar bands. In this way, each group of data has more varied spectral responses and less redundant information. After the group shuffle, the spectral-spatial feature fusion block is employed to exploit the spectral-spatial features. To compensate for the adjustment of spectral order by the group shuffle, the local spectral continuity constraint module is subsequently appended to constrain the features for ensuring the spectral continuity. Experimental results on both natural and remote sensing hyperspectral images demonstrate that the proposed method achieves the best performance compared to the state-of-the-art methods.  © 2015 IEEE.","Deep learning; Hyperspectral imaging; Image enhancement; Image fusion; Optical resolving power; Remote sensing; Spectrographs; Constraint module; Continuity constraints; Features extraction; Features fusions; Group shuffle; HyperSpectral; Hyperspectral image; Images reconstruction; Local spectral continuity constraint module; Spatial features; Spatial resolution; Spectral-spatial feature fusion block; Spectrograms; Superresolution; Image reconstruction","group shuffle; Hyperspectral image; local spectral continuity constraint module; spectral-spatial feature fusion block; super-resolution","Article","Final","","Scopus","2-s2.0-85147269765"
"Sun Y.; Zhi X.; Jiang S.; Gong J.; Shi T.; Wang N.","Sun, Yu (57216366423); Zhi, Xiyang (36740955600); Jiang, Shikai (57195961425); Gong, Jinnan (57211654546); Shi, Tianjun (57226673430); Wang, Nan (57607580000)","57216366423; 36740955600; 57195961425; 57211654546; 57226673430; 57607580000","Imaging Simulation Method for Novel Rotating Synthetic Aperture System Based on Conditional Convolutional Neural Network","2023","Remote Sensing","15","3","688","","","","10.3390/rs15030688","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147971013&doi=10.3390%2frs15030688&partnerID=40&md5=e8473faf1e5545282e8bbdcbb69b34d8","The novel rotating synthetic aperture (RSA) is a new optical imaging system that uses the method of rotating the rectangular primary mirror for dynamic imaging. It has the advantage of being lightweight, with no need for splicing and real-time surface shape maintenance on orbit. The novel imaging method leads to complex image quality degradation characteristics. Therefore, it is vital to use the image quality improvement method to restore and improve the image quality to meet the application requirements. For the RSA system, a new system that has not been applied in orbit, it is difficult to construct suitable large datasets. Therefore, it is necessary to study and establish the dynamic imaging characteristic model of the RSA system, and on this basis provide data support for the corresponding image super resolution and restoration method through simulation. In this paper, we first analyze the imaging characteristics and mathematically model the rectangular rotary pupil of the RSA system. On this basis, combined with the analysis of the physical interpretation of the blur kernel, we find that the optimal blur kernel is not the point spread function (PSF) of the imaging system. Therefore, the simulation method of convolving the input image directly with the PSF is flawed. Furthermore, the weights of a convolutional neural network (CNN) are the same for each input. This means that the normal convolutional layer is not only difficult to accurately estimate the time-varying blur kernel, but also difficult to adapt to the change in the length–width ratio of the primary mirror. To that end, we propose a blur kernel estimation conditional convolutional neural network (CCNN) that is equivalent to multiple normal CNNs. We extend the CNN to a conditional model by taking an encoding as an additional input and using conditionally parameterized convolutions instead of normal convolutions. The CCNN can simulate the imaging characteristics of the rectangular pupil with different length–width ratios and different rotation angles in a controllable manner. The results of semi-physical experiments show that the proposed simulation method achieves a satisfactory performance, which can provide data and theoretical support for the image restoration and super-resolution method of the RSA system. © 2023 by the authors.","Convolution; Convolutional neural networks; Dynamics; Image enhancement; Image quality; Image reconstruction; Imaging systems; Large dataset; Optical resolving power; Optical transfer function; Restoration; Synthetic apertures; Aperture system; Conditional convolutional neural network; Convolutional neural network; Dynamic imaging; Images simulations; Imaging characteristics; Optical remote sensing; Primary mirrors; Rectangular pupils; Rotating synthetic aperture; Optical remote sensing","conditional convolutional neural network; image simulation; optical remote sensing; rectangular pupil; rotating synthetic aperture","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85147971013"
"Wang X.; Yi J.; Guo J.; Song Y.; Lyu J.; Xu J.; Yan W.; Zhao J.; Cai Q.; Min H.","Wang, Xuan (57206602416); Yi, Jinglei (57896639700); Guo, Jian (57547825000); Song, Yongchao (57744415600); Lyu, Jun (57219317602); Xu, Jindong (35176864300); Yan, Weiqing (55929241300); Zhao, Jindong (57964367300); Cai, Qing (57476388900); Min, Haigen (56654773400)","57206602416; 57896639700; 57547825000; 57744415600; 57219317602; 35176864300; 55929241300; 57964367300; 57476388900; 56654773400","A Review of Image Super-Resolution Approaches Based on Deep Learning and Applications in Remote Sensing","2022","Remote Sensing","14","21","5423","","","","10.3390/rs14215423","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141844839&doi=10.3390%2frs14215423&partnerID=40&md5=300921e628739e7248e683000e8df55c","At present, with the advance of satellite image processing technology, remote sensing images are becoming more widely used in real scenes. However, due to the limitations of current remote sensing imaging technology and the influence of the external environment, the resolution of remote sensing images often struggles to meet application requirements. In order to obtain high-resolution remote sensing images, image super-resolution methods are gradually being applied to the recovery and reconstruction of remote sensing images. The use of image super-resolution methods can overcome the current limitations of remote sensing image acquisition systems and acquisition environments, solving the problems of poor-quality remote sensing images, blurred regions of interest, and the requirement for high-efficiency image reconstruction, a research topic that is of significant relevance to image processing. In recent years, there has been tremendous progress made in image super-resolution methods, driven by the continuous development of deep learning algorithms. In this paper, we provide a comprehensive overview and analysis of deep-learning-based image super-resolution methods. Specifically, we first introduce the research background and details of image super-resolution techniques. Second, we present some important works on remote sensing image super-resolution, such as training and testing datasets, image quality and model performance evaluation methods, model design principles, related applications, etc. Finally, we point out some existing problems and future directions in the field of remote sensing image super-resolution. © 2022 by the authors.","Deep learning; Design; Image quality; Image reconstruction; Learning algorithms; Learning systems; Optical resolving power; Quality control; 'current; Deep learning; Evaluation methods; Image processing technology; Image super resolutions; Modeling designs; Remote sensing images; Remote-sensing; Satellite image processing; Superresolution methods; Remote sensing","deep learning; evaluation methods; image super-resolution; model design; remote sensing","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85141844839"
"Yao D.; Liang H.; Campos J.; Yan L.; Yan C.; Jiang C.; Tan S.; Liang C.; Wang H.; Meng L.; Cheng Y.","Yao, Dong (57215836069); Liang, Hangang (58026153100); Campos, Juan (7201617405); Yan, Lei (8328907300); Yan, Chunhui (57194328053); Jiang, Chunming (57957018400); Tan, Songnian (58026959800); Liang, Chao (58027209500); Wang, Hanyu (57215828297); Meng, Lingtong (57200932753); Cheng, Yanping (57501217000)","57215836069; 58026153100; 7201617405; 8328907300; 57194328053; 57957018400; 58026959800; 58027209500; 57215828297; 57200932753; 57501217000","Calculation and restoration of lost spatial information in division-of-focal-plane polarization remote sensing using polarization super-resolution technology","2023","International Journal of Applied Earth Observation and Geoinformation","116","","103155","","","","10.1016/j.jag.2022.103155","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144533234&doi=10.1016%2fj.jag.2022.103155&partnerID=40&md5=6666b8459e312c7279b4745c78f2a38f","Spatial resolution plays a crucial role in the process of polarization remote sensing method for Earth observation, and the problem of resolution improvement has always been an important research direction in the field of remote sensing. To address the spatial resolution loss and information errors in division-of-focal-plane (DoFP) polarization remote sensing systems, this study proposes a new polarization super-resolution (PSR) remote sensor and a data recovery method. We calibrate the relative displacement between image plane and detector in the laboratory, and verify the effectiveness of this method by actual external imaging. The experimental results demonstrate that the system can eliminate the spatial resolution loss caused by the DoFP technology, and the real image resolution is doubled in both the horizontal and vertical directions. We also verify the effectiveness of this new instrument and data recovery method. By comparing the results of this method with the existing algorithms, it is found that it has a great improvement under the same evaluation parameters, and the texture features of the target scene were significantly enhanced. Moreover, the system can simultaneously perceive multidimensional information, such as high-resolution intensity images and pixel-level polarization information of the target scene, and therefore, can potentially be applied in remote sensing systems. © 2022 The Authors","data set; image resolution; pixel; polarization; remote sensing; spatiotemporal analysis","Calibration method; Division-of-focal-plane; Effect evaluation; Polarization remote sensing; Super-resolution","Article","Final","","Scopus","2-s2.0-85144533234"
"Dong R.; Mou L.; Zhang L.; Fu H.; Zhu X.X.","Dong, Runmin (57205415789); Mou, Lichao (55953611600); Zhang, Lixian (57207392945); Fu, Haohuan (8713118400); Zhu, Xiao Xiang (55696622200)","57205415789; 55953611600; 57207392945; 8713118400; 55696622200","Real-world remote sensing image super-resolution via a practical degradation model and a kernel-aware network","2022","ISPRS Journal of Photogrammetry and Remote Sensing","191","","","155","170","15","10.1016/j.isprsjprs.2022.07.010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134751750&doi=10.1016%2fj.isprsjprs.2022.07.010&partnerID=40&md5=f825fc3da2135ef635468c7e029ba41d","Super-resolution is an essential task in remote sensing. It can enhance low-resolution remote sensing images and benefit downstream tasks such as building extraction and small object detection. However, existing remote sensing image super-resolution methods may fail in many real-world scenarios because they are trained on ﻿synthetic data generated by a single degradation model or on﻿ ﻿a limited amount of real data collected from specific satellites. ﻿To achieve super-resolution of real-world remote sensing images with different qualities in a unified framework, we propose a practical degradation model and a kernel-aware network (KANet). The proposed degradation model ﻿includes ﻿blur kernels estimated from real images and blur kernels generated from pre-defined distributions, which improves the diversity of training data and covers more real-world scenarios. ﻿The proposed KANet consists of a kernel prediction subnetwork and a kernel-aware super-resolution subnetwork. The ﻿former estimates the blur kernel of each ﻿image, making it possible to cope with real images of different qualities in an adaptive way. The latter iteratively solves ﻿two subproblems, degradation and high-frequency recovery, based on unfolding optimization. Furthermore, we propose a kernel-aware layer to adaptively ﻿integrate the predicted blur kernel into super-resolution process. The proposed KANet achieves state-of-the-art performance for real-world image super-resolution and outperforms the competing methods by 0.2–0.8 dB in the peak signal-to-noise ratio (PSNR). Extensive experiments on both synthetic and real-world images demonstrate that our approach ﻿is of high practicability and ﻿can be readily applied to high-resolution remote sensing applications. © 2022 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS)","Blind equalization; Deep learning; Image enhancement; Image reconstruction; Iterative methods; Object detection; Optical resolving power; Signal to noise ratio; Blind Super-resolution; Blur kernel estimations; Deblur; Deep learning; Degradation model; Image degradation; Image reconstruct; Image super resolutions; Remote sensing images; Superresolution; degradation; remote sensing; resolution; signal-to-noise ratio; Remote sensing","Blind super-resolution; Blur-kernel estimation; Deblur; Deep learning; Image degradation; Image reconstruct","Article","Final","","Scopus","2-s2.0-85134751750"
"Liu H.; Liu M.; Zhang T.; Deng W.; Liu X.; Liu J.","Liu, Hanyu (57972337300); Liu, Meng (57198348336); Zhang, Tianxu (7404373651); Deng, Wenbing (57971111200); Liu, Xiaotai (57971920600); Liu, Jianwei (57971309300)","57972337300; 57198348336; 7404373651; 57971111200; 57971920600; 57971309300","Study Of Super-resolution Methods Based On Fitted Dual Quadratic Polynomials","2022","2022 International Conference on Artificial Intelligence and Computer Information Technology, AICIT 2022","","","","","","","10.1109/AICIT55386.2022.9930297","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142290461&doi=10.1109%2fAICIT55386.2022.9930297&partnerID=40&md5=c2e7dff690c556dea47520353908bb75","As an important index to measure infrared images, spatial resolution plays a key role in infrared remote sensing imaging, navigation guidance of aircraft and recognition of military targets. However, the pixel density of infrared imaging detectors is much lower than that of visible light detectors, resulting in low resolution of infrared images obtained. Infrared images also have shortcomings such as high noise, fuzzy interference and loss of high-frequency information, which affect the detection and recognition of targets. In this thesis, an infrared image super-resolution degradation model is established based on the degradation factors that occur in the infrared imaging process. The influence of noise and blur on improving the resolution of infrared images is analyzed, and in this way, a full-flow reconstruction model of infrared image super-resolution is established. On the basis of noise and blur removal,a super-resolution method based on fitted dual quadratic polynomials is proposed for the low resolution of infrared images. This method makes full use of the pixel information of the original image, and uses the fitted interpolation polynomial to expand the pixels of the low-resolution image to obtain a high-resolution image. On the basis of improving the resolution, the infrared image noise and blur are better suppressed, the detailed features are reflected and the subjective quality is improved.  © 2022 IEEE.","Air navigation; Image enhancement; Military photography; Optical resolving power; Pixels; Remote sensing; Thermography (imaging); Biquadratic polynomial; Degenerate model; Image spatial resolution; Image super resolutions; Infrared image; Infrared remote sensing; Lower resolution; Quadratic polynomial; Superresolution; Superresolution methods; Polynomials","biquadratic polynomial; degenerate model; infrared images; super-resolution","Conference paper","Final","","Scopus","2-s2.0-85142290461"
"Wang Y.; Bashir S.M.A.; Khan M.; Ullah Q.; Wang R.; Song Y.; Guo Z.; Niu Y.","Wang, Yi (12763268500); Bashir, Syed Muhammad Arsalan (56385198200); Khan, Mahrukh (57197808732); Ullah, Qudrat (57212812840); Wang, Rui (57226734727); Song, Yilin (57339519000); Guo, Zhe (36026786800); Niu, Yilong (18234173100)","12763268500; 56385198200; 57197808732; 57212812840; 57226734727; 57339519000; 36026786800; 18234173100","Remote sensing image super-resolution and object detection: Benchmark and state of the art","2022","Expert Systems with Applications","197","","116793","","","","10.1016/j.eswa.2022.116793","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125859223&doi=10.1016%2fj.eswa.2022.116793&partnerID=40&md5=151a05325bb6827420a29e481c57df4f","For the past two decades, there have been significant efforts to develop methods for object detection in Remote Sensing (RS) images. In most cases, the datasets for small object detection in remote sensing images are inadequate. Many researchers used scene classification datasets for object detection, which has its limitations; for example, the large-sized objects outnumber the small objects in object categories. Thus, they lack diversity; this further affects the detection performance of small object detectors in RS images. This paper reviews current datasets and object detection methods (deep learning-based) for remote sensing images. We also propose a large-scale, publicly available benchmark Remote Sensing Super-resolution Object Detection (RSSOD) dataset. The RSSOD dataset consists of 1,759 hand-annotated images with 22,091 instances of very high-resolution (VHR) images with a spatial resolution of ∼ 0.05 m. There are five classes with varying frequencies of labels per class; the images are annotated in You Only Look Once (YOLO) and Common Objects in Context (COCO) format. The image patches are extracted from satellite images, including real image distortions such as tangential scale distortion and skew distortion. The proposed RSSOD dataset will help researchers benchmark the state-of-the-art object detection methods across various classes, especially for small objects using image super-resolution. We also propose a novel Multi-class Cyclic super-resolution Generative adversarial network with Residual feature aggregation (MCGR) and auxiliary YOLOv5 detector to benchmark image super-resolution-based object detection and compare with the existing state-of-the-art methods based on image super-resolution (SR). The proposed MCGR achieved state-of-the-art performance for image SR with an improvement of 1.2 dB in peak signal-to-noise ratio (PSNR) compared to the current state-of-the-art non-local sparse network (NLSN). MCGR achieved best object detection mean average precisions (mAPs) of 0.758, 0.881, 0.841, and 0.983, respectively, for five-class, four-class, two-class, and single classes, respectively surpassing the performance of the state-of-the-art object detectors YOLOv5, EfficientDet, Faster RCNN, SSD, and RetinaNet. © 2022 Elsevier Ltd","Benchmarking; Classification (of information); Deep learning; Generative adversarial networks; Image enhancement; Image resolution; Image segmentation; Large dataset; Object recognition; Remote sensing; Signal to noise ratio; Deep learning object detection; Image super resolutions; MCGR; Multiclass GAN; Object detection in remote sensing; Remote sensing benchmark; Remote sensing images; Remote-sensing; Small object detection; Object detection","Deep learning object detection; MCGR; multiclass GAN; Object detection in remote sensing; Remote sensing benchmark; Small object detection","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85125859223"
"Razzak M.T.; Mateo-García G.; Lecuyer G.; Gómez-Chova L.; Gal Y.; Kalaitzis F.","Razzak, Muhammed T. (57226329712); Mateo-García, Gonzalo (57192947904); Lecuyer, Gurvan (57214899061); Gómez-Chova, Luis (6603354695); Gal, Yarin (56462312200); Kalaitzis, Freddie (57221042086)","57226329712; 57192947904; 57214899061; 6603354695; 56462312200; 57221042086","Multi-spectral multi-image super-resolution of Sentinel-2 with radiometric consistency losses and its effect on building delineation","2023","ISPRS Journal of Photogrammetry and Remote Sensing","195","","","1","13","12","10.1016/j.isprsjprs.2022.10.019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141808181&doi=10.1016%2fj.isprsjprs.2022.10.019&partnerID=40&md5=b9410798943473dfb4eb384dbe9fbbea","High resolution remote sensing imagery is used in a broad range of tasks, including detection and classification of objects. High-resolution imagery is however expensive to obtain, while lower resolution imagery is often freely available and can be used for a range of social good applications. To that end, we curate a multi-spectral multi-image dataset for super-resolution of satellite images. We use PlanetScope imagery from the SpaceNet-7 challenge as the high resolution reference and multiple Sentinel-2 revisits of the same location as the low-resolution imagery. We present the first results of applying multi-image super-resolution (MISR) to multi-spectral remote sensing imagery. We, additionally, introduce a radiometric-consistency module into the MISR model to preserve the high radiometric resolution and quality of the Sentinel-2 sensor. We show that MISR is superior to single-image super-resolution (SISR) and other baselines on a range of image fidelity metrics. Furthermore, we present the first assessment of the utility of multi-image super-resolution on a semantic and instance segmentation – common remote sensing tasks – showing that utilizing multiple images results in better performance in these downstream tasks, but MISR pre-processing is non-essential. © 2022 The Author(s)","Image segmentation; Object detection; Optical resolving power; Radiometry; Semantics; Building detection; Image super resolutions; Low-resolution imagery; Multi-image super-resolution; Multi-images; Multi-spectral; Radiometrics; Segmentation; Sentinel 2; Superresolution; detection method; image resolution; MISR; remote sensing; satellite data; satellite imagery; segmentation; Sentinel; Remote sensing","Building detection; Multi-image super-resolution; Segmentation; Sentinel 2; Super-resolution","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85141808181"
"Zhang J.; Xu T.; Li J.; Jiang S.; Zhang Y.","Zhang, Jizhou (57191089564); Xu, Tingfa (7401627083); Li, Jianan (57193959735); Jiang, Shenwang (57191544699); Zhang, Yuhan (57203889411)","57191089564; 7401627083; 57193959735; 57191544699; 57203889411","Single-Image Super Resolution of Remote Sensing Images with Real-World Degradation Modeling","2022","Remote Sensing","14","12","2895","","","","10.3390/rs14122895","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132836917&doi=10.3390%2frs14122895&partnerID=40&md5=dddcb3429f998eac0c247bba2343801c","Limited resolution is one of the most important factors hindering the application of remote sensing images (RSIs). Single-image super resolution (SISR) is a technique to improve the spatial resolution of digital images and has attracted the attention of many researchers. In recent years, with the advancement of deep learning (DL) frameworks, many DL-based SISR models have been proposed and achieved state-of-the-art performance; however, most SISR models for RSIs use the bicubic downsampler to construct low-resolution (LR) and high-resolution (HR) training pairs. Considering that the quality of the actual RSIs depends on a variety of factors, such as illumination, atmosphere, imaging sensor responses, and signal processing, training on “ideal” datasets results in a dramatic drop in model performance on real RSIs. To address this issue, we propose to build a more realistic training dataset by modeling the degradation with blur kernels and imaging noises. We also design a novel residual balanced attention network (RBAN) as a generator to estimate super-resolution results from the LR inputs. To encourage RBAN to generate more realistic textures, we apply a UNet-shape discriminator for adversarial training. Both referenced evaluations on synthetic data and non-referenced evaluations on actual images were carried out. Experimental results validate the effectiveness of the proposed framework, and our model exhibits state-of-the-art performance in quantitative evaluation and visual quality. We believe that the proposed framework can facilitate super-resolution techniques from research to practical applications in RSIs processing. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Image enhancement; Optical resolving power; Quality control; Remote sensing; Textures; Balanced attention; Deep learning; Image super resolutions; Real-world; Real-world degradation; Remote sensing image; Remote sensing images; Single images; Super resolution; Superresolution; Deep learning","balanced attention; deep learning (DL); real-world degradation; remote sensing images (RSIs); super resolution (SR)","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85132836917"
