"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Qiu H.; Gong Z.; Mou K.; Hu J.; Ke Y.; Zhou D.","Qiu, Huachang (57221591267); Gong, Zhaoning (23491851600); Mou, Kuinan (57221588469); Hu, Jianfang (57460248000); Ke, Yinghai (35784422100); Zhou, Demin (35241664100)","57221591267; 23491851600; 57221588469; 57460248000; 35784422100; 35241664100","Automatic and Accurate Extraction of Sea Ice in the Turbid Waters of the Yellow River Estuary Based on Image Spectral and Spatial Information","2022","Remote Sensing","14","4","927","","","","10.3390/rs14040927","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124961811&doi=10.3390%2frs14040927&partnerID=40&md5=f6bac6bd6f98537d9e01351f5ba52682","Sea ice is an important part of the global cryosphere and an important variable in the global climate system. Sea ice also presents one of the major natural disasters in the world. The automatic and accurate extraction of sea ice extent is of great significance for the study of climate change and disaster prevention. The accuracy of sea ice extraction in the Yellow River Estuary is low due to the large dynamic changes in the suspended particulate matter (SPM). In this study, a set of sea ice automatic extraction method systems combining image spectral information and textural information is developed. First, a sea ice spectral information index that can adapt to sea areas with different turbidity levels is developed to mine the spectral information of different types of sea ice. In addition, the image’s textural feature parameters and edge point density map are extracted to mine the spatial information concerning the sea ice. Then, multi-scale segmentation is performed on the image. Finally, the OTSU algorithm is used to determine the threshold to achieve automatic sea ice extraction. The method was successfully applied to Gaofen-1 (GF1), Sentinel-2, and Landsat 8 images, where the extraction accuracy of sea ice was over 93%, which was more than 5% higher than that of SVM and K-Means. At the same time, the method was applied to the Liaodong Bay area, and the extraction accuracy reached 99%. These findings reveal that the method exhibits good reliability and robustness. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Climate change; Disaster prevention; Disasters; Estuaries; Extraction; Image segmentation; K-means clustering; Rivers; Automatic extraction; Cryosphere; Extraction accuracy; Sea ice extension; Spatial informations; Spectral information; Textural feature; Turbid area; Turbid water; Yellow River Estuary; Sea ice","Automatic extraction; Sea ice extension; Spectral information; Textural features; Turbid area; Yellow River Estuary","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85124961811"
"Dabboor M.; Olthof I.; Mahdianpari M.; Mohammadimanesh F.; Shokr M.; Brisco B.; Homayouni S.","Dabboor, Mohammed (12753851300); Olthof, Ian (8212745200); Mahdianpari, Masoud (57190371939); Mohammadimanesh, Fariba (56541784200); Shokr, Mohammed (7003915059); Brisco, Brian (7003505161); Homayouni, Saeid (24070293900)","12753851300; 8212745200; 57190371939; 56541784200; 7003915059; 7003505161; 24070293900","The RADARSAT Constellation Mission Core Applications: First Results","2022","Remote Sensing","14","2","301","","","","10.3390/rs14020301","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122752347&doi=10.3390%2frs14020301&partnerID=40&md5=1f8e68f0204dd66d5cfb9314b5e5c128","The Canadian RADARSAT Constellation Mission (RCM) has passed its early operation phase with the performance evaluation being currently active. This evaluation aims to confirm that the innovative design of the mission’s synthetic aperture radar (SAR) meets the expectations of intended users. In this study, we provide an overview of initial results obtained for three high-priority applications; flood mapping, sea ice analysis, and wetland classification. In our study, the focus is on results obtained using not only linear polarization, but also the adopted Compact Polarimetric (CP) architecture in RCM. Our study shows a promising level of agreement between RCM and RADARSAT-2 performance in flood mapping using dual-polarized HH-HV SAR data over Red River, Manitoba, suggesting smooth continuity between the two satellite missions for operational flood mapping. Visual analysis of coincident RCM CP and RADARSAT-2 dual-polarized HH-HV SAR imagery over the Resolute Passage, Canadian Central Arctic, highlighted an improved contrast between sea ice classes in dry ice winter conditions. A statistical analysis using selected sea ice samples confirmed the increased contrast between thin and both rough and deformed ice in CP SAR. This finding is expected to enhance Canadian Ice Service’s (CIS) operational visual analysis of sea ice in RCM SAR imagery for ice chart production. Object-oriented classification of a wetland area in Newfoundland and Labrador by fusion of RCM dual-polarized VV-VH data and Sentinel-2 optical imagery revealed promising classification results, with an overall accuracy of 91.1% and a kappa coefficient of 0.87. Marsh presented the highest user’s and producer’s accuracies (87.77% and 82.08%, respectively) compared to fog, fen, and swamp. © 2022 Copyright of the Crown in Canada.","Floods; Image analysis; Image enhancement; Mapping; Polarimeters; Radar imaging; Sea ice; Wetlands; Compact polarimetries; Constellation missions; Dual-polarized; Flood mapping; Innovative design; Operation phasis; Performances evaluation; RADARSAT constellation mission; Synthetic Aperture Radar Imagery; Visual analysis; Synthetic aperture radar","Compact polarimetry; Flood; RCM; SAR; Sea ice; Wetland","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85122752347"
"Fischbach A.S.; Douglas D.C.","Fischbach, Anthony S. (6701503531); Douglas, David C. (21733785800)","6701503531; 21733785800","Evaluation of satellite imagery for monitoring pacific walruses at a large coastal haulout","2021","Remote Sensing","13","21","4266","","","","10.3390/rs13214266","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118178322&doi=10.3390%2frs13214266&partnerID=40&md5=51f07ed2abd12f1332f65482fd4771ad","Pacific walruses (Odobenus rosmarus divergens) are using coastal haulouts in the Chukchi Sea more often and in larger numbers to rest between foraging bouts in late summer and autumn in recent years, because climate warming has reduced availability of sea ice that historically had provided resting platforms near their preferred benthic feeding grounds. With greater numbers of walruses hauling out in large aggregations, new opportunities are presented for monitoring the population. Here we evaluate different types of satellite imagery for detecting and delineating the peripheries of walrus aggregations at a commonly used haulout near Point Lay, Alaska, in 2018–2020. We evaluated optical and radar imagery ranging in pixel resolutions from 40 m to ~1 m: specifically, optical imagery from Landsat, Sentinel-2, Planet Labs, and DigitalGlobe, and synthetic aperture radar (SAR) imagery from Sentinel-1 and TerraSAR-X. Three observers independently examined satellite images to detect walrus aggregations and digitized their peripheries using visual interpretation. We compared interpretations between observers and to high-resolution (~2 cm) ortho-corrected imagery collected by a small unoccupied aerial system (UAS). Roughly two-thirds of the time, clouds precluded clear optical views of the study area from satellite. SAR was unaffected by clouds (and darkness) and provided unambiguous signatures of walrus aggregations at the Point Lay haulout. Among imagery types with 4–10 m resolution, observers unanimously agreed on all detections of walruses, and attained an average 65% overlap (sd 12.0, n 100) in their delineations of aggregation boundaries. For imagery with ~1 m resolution, overlap agreement was higher (mean 85%, sd 3.0, n 11). We found that optical satellite sensors with moderate resolution and high revisitation rates, such as PlanetScope and Sentinel-2, demonstrated robust and repeatable qualities for monitoring walrus haulouts, but temporal gaps between observations due to clouds were common. SAR imagery also demonstrated robust capabilities for monitoring the Point Lay haulout, but more research is needed to evaluate SAR at haulouts with more complex local terrain and beach substrates. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Antennas; Radar imaging; Satellite imagery; Sea ice; Space-based radar; Tracking radar; Chukchi Sea; Climate warming; Earth observing; Foraging bouts; Nearest point; Odobenu rosmaru divergen; Optical imagery; Optical-; Synthetic Aperture Radar Imagery; Visual interpretation; Synthetic aperture radar","Earth observing; Odobenus rosmarus divergens; Optical; Synthetic aperture radar; Visual interpretation","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85118178322"
"Dattola L.; Rende S.F.; Dominici R.; Lanera P.; Di Mento R.; Scalise S.; Cappa P.; Oranges T.; Aramini G.","Dattola, Luigi (57193791101); Rende, Sante Francesco (55428348000); Dominici, Rocco (24528437300); Lanera, Pasquale (57067868000); Di Mento, Rossella (6507409444); Scalise, Simone (56596520500); Cappa, Piero (56596424300); Oranges, Teresa (57201319931); Aramini, Giovanni (32367533700)","57193791101; 55428348000; 24528437300; 57067868000; 6507409444; 56596520500; 56596424300; 57201319931; 32367533700","Comparison of Sentinel-2 and Landsat-8 OLI satellite images vs. high spatial resolution images (MIVIS and WorldView-2) for mapping Posidonia oceanica meadows","2018","Proceedings of SPIE - The International Society for Optical Engineering","10784","","1078419","","","","10.1117/12.2326798","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056460256&doi=10.1117%2f12.2326798&partnerID=40&md5=ee81e12dd1068dcad01d360c20f8c12d","Mediterranean seagrasses are represented by five species, whose most representative are Posidonia oceanica (L.) Delile and Cymodocea nodosa (Ucria) Ascherson. Spatial data analysis through remote sensing techniques is certainly a useful tool in order to understand and quantify the extent or loss of seagrass areas. Seagrass mapping and monitoring by remote sensing have been established using various optical remote sensors and mapping methods1. In most studies for habitat mapping, the most common satellite images used are Landsat, Ikonos, Quickbird, Pleiades, World View 2 and the recent Sentinel-2 etc.1-2. The aim of this work is to compare the spatial accuracy of medium - resolution satellite images (Sentinel-2 and Landsat-8 OLI) vs. high-resolution images (MIVIS and WorldView-2) for mapping P. oceanica meadows and evaluating their conservation status. The present study was conducted in 2016 within the MPA ""Capo Rizzuto"" (Mediterranean Sea - Southern Ionian Sea). Remote sensing images were processed following several stages such as preprocessing phase, segmentation, supervised classification and accuracy classification assessment. Preliminary results highlighted differences in spatial and thematic accuracy between medium and very high spatial resolution images for seagrass habitat mapping. © Copyright 2018 SPIE.","Conservation; Ecosystems; Hydrophilicity; Image resolution; Image segmentation; Mapping; Plants (botany); Satellite imagery; Sea ice; Cymodocea nodosa; High spatial resolution images; Ionian sea; Medium-resolution satellite images; Posidonia oceanica; Seagrasses; Supervised classification; Very high spatial resolution images; Remote sensing","Cymodocea nodosa; Ionian Sea; Mediterranean seagrasses; Posidonia oceanica; remote sensing","Conference paper","Final","","Scopus","2-s2.0-85056460256"
"Baldina E.A.; Shirshova V.Yu.; Romanenko F.A.; Lugovoi N.N.; Zhdanova E.Yu.","Baldina, E.A. (6601962558); Shirshova, V.Yu. (57283733100); Romanenko, F.A. (6603494768); Lugovoi, N.N. (57250289000); Zhdanova, E.Yu. (57711518900)","6601962558; 57283733100; 6603494768; 57250289000; 57711518900","DYNAMICS OF COASTLINE AND SURFACE CONDITIONS OF THE SMALL ARCTIC ISLANDS (VIZE AND USHAKOVA) FROM MULTITEMPORAL OPTICAL AND RADAR IMAGES","2022","Vestnik Moskovskogo Universiteta, Seriya Geografiya","5","1","","107","121","14","","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134466231&partnerID=40&md5=9388d38133c5281aa5dc6a4d03a8e34d","There is a clear trend in the Arctic of increasing mean annual air temperature, decreasing area and depth of the sea ice cover [IPCC, 2021], increasing open water period; the glacier edges thaw and break due to storms, high shores destruct and extensive shoals appear. These changes are most noticeable on small Arctic islands, once surrounded by thick ice fields but increasingly exposed to open water, thus making them of special interest. During the unique complex expedition ""Open Ocean: Archipelagoes of the Arctic. Severnaya Zemlya-2019"" on the Professor Molchanov research vessel in August-September 2019 full-scale field surveys of the islands and unmanned surveys from quadcopters were conducted. Subsequent surveys based on remote sensing data are intended to combine detailed field surveys with an overview coverage of these islands. Different nature of the islands requires applying different methods of studying their dynamics with remote sensing data. Changes in the islands' coastline are traced using a set of different time sources, i. e. the 1957 topographic map (1:200 000) and space images from Landsat 5, 7 satellites. The current situation is described according to cloud-free images from Landsat 8 and Sentinel 2 satellites. Multiple interferometric images of Sentinel-IB (IW - Interferometric Wide Swath) radar system processing level SLC - Single Look Complex for 2019 supported a study of the seasonal dynamics of the Vize Island surface. The multiyear dynamics of ice edge retreat was revealed for the Ushakov Island. The retreat rate analysis proved the accelerated decrease of the ice cap area since the 2010-s. We accessed the influence of changing climatic conditions on the coastline dynamics of the Vize and Ushakov islands with due account of the wind speed and direction and the air temperature. Uneven coastal erosion is characteristic of the Vize Island, and the areas with the highest rate of coastline retreat were identified, as well as new accumulative forms, e. g. bars. Multitemporal composites with coherence obtained from the radar data made it possible to characterize the seasonal dynamics of the state of the Vize island surface and its dependence on variable weather conditions. The results of research show an obvious response of the small islands' coastlines to the climate changes of the 20th - 21st centuries. © 2022 Moskovskij Universitet. All rights reserved.","Arctic; Krasnoyarsk [Russian Federation]; Russian Federation; Severnaya Zemlya; coastal erosion; radar; remote sensing; research vessel; wind velocity","climate change; long-term shoreline changes; radar satellite methods; Satellite imagery; seasonal surface dynamics","Article","Final","","Scopus","2-s2.0-85134466231"
"Wehrlé A.; Lüthi M.P.; Vieli A.","Wehrlé, Adrien (57224071336); Lüthi, Martin P. (6701910482); Vieli, Andreas (6603854277)","57224071336; 6701910482; 6603854277","The control of short-Term ice mélange weakening episodes on calving activity at major Greenland outlet glaciers","2023","Cryosphere","17","1","","309","326","17","10.5194/tc-17-309-2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147899187&doi=10.5194%2ftc-17-309-2023&partnerID=40&md5=3a6bb610a935bd23f24db9e0637f8ff9","The dense mixture of iceberg of various sizes and sea ice observed in many of Greenland's fjords, called ice mélange (sikussak in Greenlandic), has been shown to have a significant impact on the dynamics of several Greenland tidewater glaciers, mainly through the seasonal support it provides to the glacier terminus in winter. However, a clear understanding of shorter-Term ice mélange dynamics is still lacking, mainly due to the high complexity and variability of the processes at play at the ice-ocean boundary. In this study, we use a combination of Sentinel-1 radar and Sentinel-2 optical satellite imagery to investigate in detail intra-seasonal ice mélange dynamics and its link to calving activity at three major outlet glaciers: Kangerdlugssuaq Glacier, Helheim Glacier and Sermeq Kujalleq in Kangia (Jakobshavn Isbræ). In those fjords, we identified recurrent ice mélange weakening (IMW) episodes consisting of the up-fjord propagation of a discontinuity between jam-packed and weaker ice mélange towards the glacier terminus. At a late stage, i.e., when the IMW front approaches the glacier terminus, these episodes were often correlated with the occurrence of large-scale calving events. The IMW process is particularly visible at the front of Kangerdlugssuaq Glacier and presents a cyclic behavior, such that we further analyzed IMW dynamics during the June-November period from 2018 to 2021 at this location. Throughout this period, we detected 30 IMW episodes with a recurrence time of 24gd, propagating over a median distance of 5.9gkm and for 17gd, resulting in a median propagation speed of 400gmgd-1. We found that 87g% of the IMW episodes occurred prior to a calving event visible in spaceborne observations and that g% of all detected calving events were preceded by an IMW episode. These results therefore present the IMW process as a clear control on the calving activity of Kangerdlugssuaq Glacier. Finally, using a simple numerical model for ice mélange motion, we showed that a slightly biased random motion of ice floes without fluctuating external forcing can reproduce IMW events and their cyclic influence and explain observed propagation speeds. These results further support our observations in characterizing the IMW process as self-sustained through the existence of an IMW-calving feedback. This study therefore highlights the importance of short-Term ice mélange dynamics in the longer-Term evolution of Greenland outlet glaciers.  © 2023 Adrien Wehrlé et al.","Arctic; Greenland; Helheim Glacier; Kangerlussuaq Fjord; Kangiata Nunaata Sermia; Sermeq Avannarleq; atmospheric forcing; discontinuity; episodic event; fjord; ice-ocean interaction; iceberg calving; satellite imagery; Sentinel; tidewater glacier","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85147899187"
"","","","Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions 2022","2022","Proceedings of SPIE - The International Society for Optical Engineering","12263","","","","","97","","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142520341&partnerID=40&md5=ecb5e9dea0d53d782692bd7012b947bd","The proceedings contain 11 papers. The topics discussed include: high-frequency surface wave radar performance analysis for CA-CFAR algorithm in Weibull-distributed clutter; recent progress on sea-level rise over the marginal seas in Southeast Asia; on the relation between marine eddies and manifesting spiral structures; compact, large aperture 2D deflection optic for LiDAR underwater applications; extreme gradient boosting machine learning for total suspended matter (TSM) retrieval from Sentinel-2 imagery; UAV's remote sensing for observation of microatolls in shallow waters of small islands, Spermode Archipelago, Indonesia; multitemporal multispectral drone imagery for water hyacinth mapping in Patancheru lake, Hyderabad, India; assessment of monitoring and security on the Black Sea coast by remote sensing and open data; an optimized sea surface emissivity model; and spatiotemporal variability of sea surface salinity and its covariation with freshwater flux in the Indo-Pacific Warm Pool region.","","","Conference review","Final","","Scopus","2-s2.0-85142520341"
"Murashkin D.; Spreen G.; Huntemann M.; Dierking W.","Murashkin, Dmitrii (57225288131); Spreen, Gunnar (14032630300); Huntemann, Marcus (40761587800); Dierking, Wolfgang (55903760300)","57225288131; 14032630300; 40761587800; 55903760300","Method for detection of leads from Sentinel-1 SAR images","2018","Annals of Glaciology","59","76pt2","","124","136","12","10.1017/aog.2018.6","42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042742162&doi=10.1017%2faog.2018.6&partnerID=40&md5=464e7e1bee55e344affd7c069f7eea44","The presence of leads with open water or thin ice is an important feature of the Arctic sea ice cover. Leads regulate the heat, gas and moisture fluxes between the ocean and atmosphere and are areas of high ice growth rates during periods of freezing conditions. Here, an algorithm providing an automatic lead detection based on synthetic aperture radar images is described that can be applied to a wide range of Sentinel-1 scenes. By using both the HH and the HV channels instead of single co-polarised observations the algorithm is able to classify more leads correctly. The lead classification algorithm is based on polarimetric features and textural features derived from the grey-level co-occurrence matrix. The Random Forest classifier is used to investigate the importance of the individual features for lead detection. The precision-recall curve representing the quality of the classification is used to define threshold for a binary lead/sea ice classification. The algorithm is able to produce a lead classification with more that 90% precision with 60% of all leads classified. The precision can be increased by the cost of the amount of leads detected. Results are evaluated based on comparisons with Sentinel-2 optical satellite data. © 2018 The Author(s).","Arctic Ocean; algorithm; detection method; freezing; ice cover; ice-ocean interaction; satellite data; sea ice; Sentinel; synthetic aperture radar","ice/atmosphere interactions; ice/ocean interactions; remote sensing; sea ice; sea-ice dynamics","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85042742162"
"","","","European Space Agency, (Special Publication) ESA SP","2016","European Space Agency, (Special Publication) ESA SP","SP-740","","","","","1","","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988484624&partnerID=40&md5=6743f3b4b476c8832c74f4447ea30ec4","The proceedings contain 426 papers. The topics discussed include: generation of classical DInSAR and PSI ground motion maps on a cloud thematic platform; new perspectives for the observation of coastal zones with the coastal thematic exploitation platform; enhanced traceability for bulk processing of sentinel-derived information products; open Foris SAR toolkit - free and open source command line utilities for automatized SAR data pre-processing; e-collaboration for earth observation: example challenge focused on the atmospheric correction of ocean colour data; the IEEE GRSS standardized remote sensing data website: a step towards 'Science 2.0' in remote sensing; concepts for cost-effective enhanced cryosat continuity: opportunity in the iridium prime context; an assessment of permafrost long-term monitoring sites with circumpolar satellite derived datasets; comparing the behavior of polarimetric SAR imagery (terraSAR-X and Radarsat-2) for automated sea ice classification; newly formed sea ice in arctic leads monitored by C- and L-band SAR; using SAR data for a numerical assessment of the indonesian coastal environment; and evolution of the C2RCC neural network for sentinel 2 and 3 for the retrieval of ocean colour products in normal and extreme optically complex waters.","","","Conference review","Final","","Scopus","2-s2.0-84988484624"
"Soldal I.H.; Dierking W.; Korosov A.; Marino A.","Soldal, Ingri Halland (57208164449); Dierking, Wolfgang (55903760300); Korosov, Anton (6505884703); Marino, Armando (34881857900)","57208164449; 55903760300; 6505884703; 34881857900","Automatic detection of small icebergs in fast ice using satellite Wide-Swath SAR images","2019","Remote Sensing","11","7","806","","","","10.3390/rs11070806","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063990860&doi=10.3390%2frs11070806&partnerID=40&md5=fa240b22d09161c2ca86894621f5422f","Automatic detection of icebergs in satellite images is regarded a useful tool to provide information necessary for safety in Arctic shipping or operations over large ocean areas in near-real time. In this work, we investigated the feasibility of automatic iceberg detection in Sentinel-1 Extra Wide Swath (EWS) SAR images which follow the preferred image mode in operational ice charting. As test region, we selected the Barents Sea where the size of many icebergs is on the order of the spatial resolution of the EWS-mode. We tested a new approach for a detection scheme. It is based on a combination of a filter for enhancing the contrast between icebergs and background, subsequent blob detection, and final application of a Constant False Alarm Rate (CFAR) algorithm. The filter relies mainly on the HV-polarized intensity which often reveals a larger difference between icebergs and sea ice or open water. The blob detector identifies locations of potential icebergs and thus shortens computation time. The final detection is performed on the identified blobs using the CFAR algorithm. About 2000 icebergs captured in fast ice were visually identified in Sentinel-2 Multi Spectral Imager (MSI) data and exploited for an assessment of the detection scheme performance using confusion matrices. For our performance tests, we used four Sentinel-1 EWS images. For judging the effect of spatial resolution, we carried out an additional test with one Sentinel-1 InterferometricWide Swath (IWS) mode image. Our results show that only 8-22 percent of the icebergs could be detected in the EWS images, and over 90 percent of all detections were false alarms. In IWS mode, the number of correctly identified icebergs increased to 38 percent. However, we obtained a larger number of false alarms in the IWS image than in the corresponding EWS image. We identified two problems for iceberg detection: 1) with the given frequency-polarization combination, not all icebergs are strong scatterers at HV-polarization, and (2) icebergs and deformation structures present on fast ice can often not be distinguished since both may reveal equally strong responses at HV-polarization. © 2019 by the authors.","Alarm systems; Data visualization; Errors; Geometrical optics; Ice problems; Image resolution; Polarization; Sea ice; Small satellites; Space-based radar; Spectroscopy; Synthetic aperture radar; CFAR; Constant false alarm rate algorithms; Deformation structure; iDPolRAD; Multi spectral imager; Number of false alarms; Operational ice charting; Optical image; Radar imaging","CFAR; Iceberg detection; iDPolRAD; Optical images; SAR","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85063990860"
