"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Li J.; Zhang Y.; Sheng Q.; Wu Z.; Wang B.; Hu Z.; Shen G.; Schmitt M.; Molinier M.","Li, Jun (57790004000); Zhang, Yuejie (57927825700); Sheng, Qinghong (36562635800); Wu, Zhaocong (15023850900); Wang, Bo (57836499500); Hu, Zhongwen (55630272400); Shen, Guanting (57928295100); Schmitt, Michael (7401931279); Molinier, Matthieu (22234853700)","57790004000; 57927825700; 36562635800; 15023850900; 57836499500; 55630272400; 57928295100; 7401931279; 22234853700","Thin Cloud Removal Fusing Full Spectral and Spatial Features for Sentinel-2 Imagery","2022","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","15","","","8759","8775","16","10.1109/JSTARS.2022.3211857","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139828521&doi=10.1109%2fJSTARS.2022.3211857&partnerID=40&md5=caab2fe27943e37e465f7432d43cfda4","Multispectral remote sensing images are widely used for monitoring the globe. Although thin clouds can affect all optical bands, the influences of thin clouds differ with band wavelength. When processing multispectral bands at different resolutions, many methods only remove thin clouds in visible/near-infrared bands or rescale multiresolution bands to the same resolution and then process them together. The former cannot make full use of multispectral information, and in the latter, the rescaling process will introduce noise. In this article, a deep-learning-based thin cloud removal method that fuses full spectral and spatial features in original Sentinel-2 bands is proposed, named CR4S2. A multi-input and output architecture is designed for better fusing information in all bands and reconstructing the background at original resolutions. In addition, two parallel downsampling residual blocks are designed to transfer features extracted from different depths to the bottom of the network. Experiments were conducted on a new globally distributed Sentinel-2 thin cloud removal dataset called WHUS2-CRv. The results show that the best averaged peak signal-to-noise ratio, structural similarity index measurement, normalized root-mean-square error, and spectral angle mapper of the proposed method over 12 bands in all 20 testing images were 39.55, 0.9443, 0.0245, and 2.5676°, respectively. Compared with baseline methods, the proposed CR4S2 method can better restore not only the spatial features but also spectral features. This indicates that the proposed method is very promising for removing thin clouds in multispectral remote sensing images at different resolutions.  © 2008-2012 IEEE.","Distributed computer systems; Generative adversarial networks; Infrared devices; Optical remote sensing; Cloud removal; Cloud-computing; Deep learning; Features extraction; Multi-feature fusion; Parallel down-sample residual block; Remote-sensing; Sentinel-2; Spatial resolution; Thin cloud removal; Vegetation mapping; machine learning; multispectral image; satellite imagery; Sentinel; spatial analysis; spectral analysis; Deep learning","Deep learning (DL); multifeature fusion; parallel downsample residual block (PDRB); Sentinel-2; thin cloud removal","Article","Final","","Scopus","2-s2.0-85139828521"
"Xiong Q.; Di L.; Feng Q.; Liu D.; Liu W.; Zan X.; Zhang L.; Zhu D.; Liu Z.; Yao X.; Zhang X.","Xiong, Quan (57057052900); Di, Liping (7006684098); Feng, Quanlong (56417016300); Liu, Diyou (56505709200); Liu, Wei (57215411759); Zan, Xuli (57195976527); Zhang, Lin (55709261100); Zhu, Dehai (8903358300); Liu, Zhe (36666810800); Yao, Xiaochuang (56085211600); Zhang, Xiaodong (57202810216)","57057052900; 7006684098; 56417016300; 56505709200; 57215411759; 57195976527; 55709261100; 8903358300; 36666810800; 56085211600; 57202810216","Deriving non-cloud contaminated sentinel-2 images with rgb and near-infrared bands from sentinel-1 images based on a conditional generative adversarial network","2021","Remote Sensing","13","8","1512","","","","10.3390/rs13081512","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105764684&doi=10.3390%2frs13081512&partnerID=40&md5=b089cc95a036e1d8f0f8c0e4d52bea88","Sentinel-2 images have been widely used in studying land surface phenomena and pro-cesses, but they inevitably suffer from cloud contamination. To solve this critical optical data availability issue, it is ideal to fuse Sentinel-1 and Sentinel-2 images to create fused, cloud-free Sentinel-2-like images for facilitating land surface applications. In this paper, we propose a new data fusion model, the Multi-channels Conditional Generative Adversarial Network (MCcGAN), based on the conditional generative adversarial network, which is able to convert images from Domain A to Domain B. With the model, we were able to generate fused, cloud-free Sentinel-2-like images for a target date by using a pair of reference Sentinel-1/Sentinel-2 images and target-date Sentinel-1 images as inputs. In order to demonstrate the superiority of our method, we also compared it with other state-of-the-art methods using the same data. To make the evaluation more objective and reliable, we calculated the root-mean-square-error (RSME), R2, Kling–Gupta efficiency (KGE), structural similarity index (SSIM), spectral angle mapper (SAM), and peak signal-to-noise ratio (PSNR) of the simulated Sentinel-2 images generated by different methods. The results show that the simulated Sentinel-2 images generated by the MCcGAN have a higher quality and accuracy than those produced via the previous methods. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Data fusion; Infrared devices; Mean square error; Surface measurement; Adversarial networks; Cloud contamination; Near infrared band; Peak signal to noise ratio; Root mean square errors; Spectral angle mappers; State-of-the-art methods; Structural similarity indices (SSIM); Signal to noise ratio","Data fusion; Generative adversarial network; Non-cloud contamination; Sentinel-1; Sentinel-2","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85105764684"
"Singh P.; Komodakis N.","Singh, Praveer (57220983904); Komodakis, Nikos (57210774496)","57220983904; 57210774496","Cloud-GAN: Cloud removal for sentinel-2 imagery using a cyclic consistent generative adversarial networks","2018","International Geoscience and Remote Sensing Symposium (IGARSS)","2018-July","","8519033","1772","1775","3","10.1109/IGARSS.2018.8519033","98","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064168458&doi=10.1109%2fIGARSS.2018.8519033&partnerID=40&md5=bd33a91f221d44b923417ea9badca61e","Cloud cover is a serious impediment in land surface analysis from Remote Sensing images either causing complete obstruction (thick clouds) with loss of information or blurry effects when being semi-transparent (thin clouds). While thick clouds require complete pixel replacement, thin cloud removal is fairly challenging as the atmospheric and land-cover information is inter-twined. In this paper, we address this problem and propose a Cloud-GAN to learn the mapping between cloudy images and cloud-free images. The adversarial loss in the proposed method constrains the distribution of generated images to be close enough to the underlying distribution of the non-cloudy images. An additional cycle consistency loss is used to further restrain the generator to predict cloud-free images only of the same scene as reflected in the cloudy images. Our method not only rejects the necessity of any paired (cloud/cloud-free) training dataset but also avoids the need of any additional (expensive) spectral source of information such as Synthetic Aperture Radar imagery which is cloud penetrable. Lastly, we demonstrate the efficacy of our technique by training on an openly available and fairly new Sentinel-2 Imagery dataset consisting of real clouds. We also show significant improvement in PSNR values after removing clouds on synthetic images thus validating the competency of our methodology. © 2018 IEEE.","Deep learning; Geology; Radar imaging; Remote sensing; Surface analysis; Synthetic aperture radar; Tracking radar; Adversarial networks; Cloud removal; Land cover informations; Land surface analysis; Remote sensing images; Sentinel-2 imagery; Synthetic Aperture Radar Imagery; Underlying distribution; Image enhancement","Cloud removal; Deep learning; Generative adversarial networks; Sentinel-2 imagery","Conference paper","Final","","Scopus","2-s2.0-85064168458"
"Park N.-W.; Park M.-G.; Kwak G.-H.; Hong S.","Park, No-Wook (7202111787); Park, Min-Gyu (57215432360); Kwak, Geun-Ho (57206203736); Hong, Sungwook (55817600100)","7202111787; 57215432360; 57206203736; 55817600100","Deep Learning-Based Virtual Optical Image Generation and Its Application to Early Crop Mapping","2023","Applied Sciences (Switzerland)","13","3","1766","","","","10.3390/app13031766","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147917899&doi=10.3390%2fapp13031766&partnerID=40&md5=665bb799b92337d2b903139947863e3e","This paper investigates the potential of cloud-free virtual optical imagery generated using synthetic-aperture radar (SAR) images and conditional generative adversarial networks (CGANs) for early crop mapping, which requires cloud-free optical imagery at the optimal date for classification. A two-stage CGAN approach, including representation and generation stages, is presented to generate virtual Sentinel-2 spectral bands using all available information from Sentinel-1 SAR and Sentinel-2 optical images. The dual-polarization-based radar vegetation index and all available multi-spectral bands of Sentinel-2 imagery are particularly considered for feature extraction in the representation stage. A crop classification experiment using Sentinel-1 and -2 images in Illinois, USA, demonstrated that the use of all available scattering and spectral features achieved the best prediction performance for all spectral bands, including visible, near-infrared, red-edge, and shortwave infrared bands, compared with the cases that only used dual-polarization backscattering coefficients and partial input spectral bands. Early crop mapping with an image time series, including the virtual Sentinel-2 image, yielded satisfactory classification accuracy comparable to the case of using an actual time-series image set, regardless of the different combinations of spectral bands. Therefore, the generation of virtual optical images using the proposed model can be effectively applied to early crop mapping when the availability of cloud-free optical images is limited. © 2023 by the authors.","","crop classification; deep learning; generative adversarial networks; virtual image","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85147917899"
"Pineda F.; Ayma V.; Aduviri R.; Beltran C.","Pineda, Ferdinand (57216822078); Ayma, Victor (56566776600); Aduviri, Robert (57207467513); Beltran, Cesar (55602499700)","57216822078; 56566776600; 57207467513; 55602499700","Super Resolution Approach Using Generative Adversarial Network Models for Improving Satellite Image Resolution","2020","Communications in Computer and Information Science","1070 CCIS","","","291","298","7","10.1007/978-3-030-46140-9_27","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084819739&doi=10.1007%2f978-3-030-46140-9_27&partnerID=40&md5=9fe165b60f94c8fbbadd58a0c7da0341","Recently, the number of satellite imaging sensors deployed in space has experienced a considerable increase, but most of these sensors provide low spatial resolution images, and only a small proportion contribute with images at higher resolutions. This work proposes an alternative to improve the spatial resolution of Landsat-8 images to the reference of Sentinel-2 images, by applying a Super Resolution (SR) approach based on the use of Generative Adversarial Network (GAN) models for image processing, as an alternative to traditional methods to achieve higher resolution images, hence, remote sensing applications could take advantage of this new information and improve its outcomes. We used two datasets to train and validate our approach, the first composed by images from the DIV2K open access dataset and the second by images from Sentinel-2 satellite. The experimental results are based on the comparison of the similarity between the Landsat-8 images obtained by the super resolution processing by our approach (for both datasets), against its corresponding reference from Sentinel-2 satellite image, computing the Peak Signal-to-Noise Ratio (PSNR) and the Structural Similarity (SSIM) as metrics for this purpose. In addition, we present a visual report in order to compare the performance of each trained model, analysis that shows interesting improvements of the resolution of Landsat-8 satellite images. © Springer Nature Switzerland AG 2020.","Big data; Image resolution; Information management; Optical resolving power; Remote sensing; Signal to noise ratio; Small satellites; Adversarial networks; Higher resolution images; Peak signal to noise ratio; Remote sensing applications; Satellite imaging; Spatial resolution; Spatial resolution images; Structural similarity; Image enhancement","Landsat-8; Sentinel-2; SR-GAN; Super Resolution","Conference paper","Final","","Scopus","2-s2.0-85084819739"
"Jozdani S.; Chen D.; Chen W.; Leblanc S.G.; Lovitt J.; He L.; Fraser R.H.; Johnson B.A.","Jozdani, Shahab (57188989068); Chen, Dongmei (55724967900); Chen, Wenjun (55597863700); Leblanc, Sylvain G. (7006985218); Lovitt, Julie (57194797446); He, Liming (37115581900); Fraser, Robert H. (7402280263); Johnson, Brian Alan (55481350500)","57188989068; 55724967900; 55597863700; 7006985218; 57194797446; 37115581900; 7402280263; 55481350500","Evaluating image normalization via GANs for environmental mapping: A case study of lichen mapping using high-resolution satellite imagery","2021","Remote Sensing","13","24","5035","","","","10.3390/rs13245035","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121337074&doi=10.3390%2frs13245035&partnerID=40&md5=9de56052f9230aac0f8421a044dabcdf","Illumination variations in non-atmospherically corrected high-resolution satellite (HRS) images acquired at different dates/times/locations pose a major challenge for large-area environmental mapping and monitoring. This problem is exacerbated in cases where a classification model is trained only on one image (and often limited training data) but applied to other scenes without collecting additional samples from these new images. In this research, by focusing on caribou lichen mapping, we evaluated the potential of using conditional Generative Adversarial Networks (cGANs) for the normalization of WorldView-2 (WV2) images of one area to a source WV2 image of another area on which a lichen detector model was trained. In this regard, we considered an extreme case where the classifier was not fine-tuned on the normalized images. We tested two main scenarios to normalize four target WV2 images to a source 50 cm pansharpened WV2 image: (1) normalizing based only on the WV2 panchromatic band, and (2) normalizing based on the WV2 panchromatic band and Sentinel-2 surface reflectance (SR) imagery. Our experiments showed that normalizing even based only on the WV2 panchromatic band led to a significant lichen-detection accuracy improvement compared to the use of original pansharpened target images. However, we found that conditioning the cGAN on both the WV2 panchromatic band and auxiliary information (in this case, Sentinel-2 SR imagery) further improved normalization and the subsequent classification results due to adding a more invariant source of information. Our experiments showed that, using only the panchromatic band, F1-score values ranged from 54% to 88%, while using the fused panchromatic and SR, F1-score values ranged from 75% to 91%. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Classification (of information); Deep learning; Fungi; Generative adversarial networks; Image enhancement; Remote sensing; Satellite imagery; Deep learning; Environmental mapping; GAN; Image normalization; Lichen mapping; Normalisation; Panchromatic bands; Remote-sensing; Surface reflectance; Worldview-2; Mapping","Deep learning; Environmental mapping; GANs; Image normalization; Lichen mapping; Remote sensing","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85121337074"
"Latif H.; Ghuffar S.; Ahmad H.M.","Latif, Hasan (57971676700); Ghuffar, Sajid (14630367300); Ahmad, Hafiz Mughees (57208205069)","57971676700; 14630367300; 57208205069","Super-resolution of Sentinel-2 images using Wasserstein GAN","2022","Remote Sensing Letters","13","12","","1194","1202","8","10.1080/2150704X.2022.2136019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142262873&doi=10.1080%2f2150704X.2022.2136019&partnerID=40&md5=6ed46ccc6359ea33ed4a46f5cec66add","The Sentinel-2 satellites deliver 13 band multi-spectral imagery with bands having 10 m, 20 m or 60 m spatial resolution. The low-resolution bands can be upsampled to match the high resolution bands to extract valuable information at higher spatial resolution. This paper presents a Wasserstein Generative Adversarial Network (WGAN) based approach named as DSen2-WGAN to super-resolve the low-resolution (i.e., 20 m and 60 m) bands of Sentinel-2 images to a spatial resolution of 10 m. A proposed generator is trained in an adversarial manner using the min-max game to super-resolve the low-resolution bands with the guidance of available high-resolution bands in an image. The performance evaluated using metrics such as Signal Reconstruction Error (SRE) and Root Mean Squared Error (RMSE) shows the effectiveness of the proposed approach as compared to the state-of-the-art method, DSen2 as the DSen2-WGAN reduced RMSE by 14.68% and 7%, while SRE improved by almost 4% and 1.6% for 6 (Formula presented.) and 2 (Formula presented.) super-resolution. Lastly, for further evaluation, we have used trained DSen2-WGAN model to super-resolve the bands of EuroSAT dataset, a satellite image classification dataset based on Sentinel-2 images. The per band classification accuracy of low-resolution bands shows significant improvement after super-resolution using our proposed approach. © 2022 Informa UK Limited, trading as Taylor & Francis Group.","Air navigation; Classification (of information); Image resolution; Mean square error; Signal reconstruction; Spectroscopy; High resolution; High spatial resolution; Lower resolution; Multispectral imagery; Network-based approach; Reconstruction error; Root mean squared errors; Signals reconstruction; Spatial resolution; Superresolution; data set; image classification; image resolution; satellite data; Sentinel; spatial resolution; Generative adversarial networks","","Article","Final","","Scopus","2-s2.0-85142262873"
"Liu Z.; Zhu H.; Chen Z.","Liu, Ziyu (58087753100); Zhu, Han (57221180146); Chen, Zhenzhong (57985265500)","58087753100; 57221180146; 57985265500","Adversarial Spectral Super-Resolution for Multispectral Imagery Using Spatial Spectral Feature Attention Module","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","","","","1","14","13","10.1109/JSTARS.2023.3238853","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147300696&doi=10.1109%2fJSTARS.2023.3238853&partnerID=40&md5=9c1fcd62e9714f69543d9e53282a0dbf","Acquiring high-quality hyperspectral imagery with high spatial and spectral resolution plays an important role in remote sensing. Due to the limited capacity of sensors, providing high spatial and spectral resolution is still a challenging issue. Spectral super-resolution (SSR) increases the spectral dimensionality of multispectral images to achieve resolution enhancement. In this paper, we propose a spectral resolution enhancement method based on the generative adversarial network (GAN) framework without introducing additional spectral responses prior. In order to adaptively rescale informative features for capturing interdependencies in the spectral and spatial dimensions, a spatial spectral feature attention module (SSFAM) is introduced. The proposed method jointly exploits spatio-spectral distribution in the hyperspectral manifold to increase spectral resolution while maintaining spatial content consistency. Experiments are conducted on both synthetic Landsat 8 and Sentinel-2 radiance data and real co-registered ALI and Hyperion (MS and HS) images, which indicates the superiority of the proposed method compared to other state-of-the-art methods. Author","Generative adversarial networks; Hyperspectral imaging; Image enhancement; Remote sensing; Spectral resolution; Adversarial learning; Attention mechanisms; Correlation; Hyper-spectral imageries; Images reconstruction; Spatial resolution; Spectral feature; Spectral super-resolution; Superresolution; Image reconstruction","adversarial learning; attention Mechanism; Cameras; Correlation; Hyperspectral imagery; Hyperspectral imaging; Image reconstruction; Sensors; Spatial resolution; spectral super-resolution; Superresolution","Article","Article in press","All Open Access; Gold Open Access","Scopus","2-s2.0-85147300696"
"Jozdani S.; Chen D.; Pouliot D.; Alan Johnson B.","Jozdani, Shahab (57188989068); Chen, Dongmei (57203235632); Pouliot, Darren (8212745300); Alan Johnson, Brian (57493655200)","57188989068; 57203235632; 8212745300; 57493655200","A review and meta-analysis of generative adversarial networks and their applications in remote sensing","2022","International Journal of Applied Earth Observation and Geoinformation","108","","102734","","","","10.1016/j.jag.2022.102734","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126636731&doi=10.1016%2fj.jag.2022.102734&partnerID=40&md5=477a218f5f179f495a2631341aad3e8a","Generative Adversarial Networks (GANs) are one of the most creative advances in Deep Learning (DL) in recent years. The Remote Sensing (RS) community has adopted GANs quickly, and reported successful use in a wide variety of applications. Given a sharp increase in research on GANs in the field of RS, there is a need for an in-depth review of the major technological/methodological advances and new applications. In this regard, we conducted a comprehensive review and meta-analysis of GAN-related RS papers, with the goals of familiarizing the RS community with the potential of GANs and helping researchers further explore RS applications of GANs by untangling challenges common in this field. Our review is based on 231 journal papers that were retrieved and selected through the Web of Science (WoS) database. We reviewed the theories, applications, and challenges of GANs, and highlighted the gaps to explore in future studies. Through the meta-analysis conducted in this study, we observed that image classification (especially urban mapping) has been the most popular application of GANs, potentially due to the wide availability of benchmark datasets. One the other hand, we found that relatively few studies have explored the potential of GANs for analyzing medium spatial-resolution multi-spectral images (e.g., Landsat or Sentinel-2), even though such images are often freely available and useful for a wide range of applications (e.g., urban expansion analysis, vegetation mapping, etc.). In spite of the applications of GANs for different RS processing tasks, there are still several gaps/questions in this field such as: 1) which GAN models/configurations are more suitable for different applications?) 2) to what degree can GANs replace real RS data in different applications? Such gaps/questions can be appropriately addressed by, for example, conducting experimental studies on evaluating different GAN models for various RS applications to provide better insights into how/which GAN models can be best deployed. The meta-analysis results presented in this study could be helpful for RS researchers to know the opportunities of using GANs and understand how GANs contribute to the current challenges in different RS applications. © 2022 The Authors","database; image analysis; machine learning; meta-analysis; remote sensing; spatial resolution","Deep learning; GANs; Generative adversarial networks; Remote sensing","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85126636731"
"Efremova N.; Seddik M.E.A.; Erten E.","Efremova, Natalia (42261427800); Seddik, Mohamed El Amine (57376013800); Erten, Esra (23011359600)","42261427800; 57376013800; 23011359600","Soil Moisture Estimation Using Sentinel-1/-2 Imagery Coupled with CycleGAN for Time-Series Gap Filing","2022","IEEE Transactions on Geoscience and Remote Sensing","60","","","","","","10.1109/TGRS.2021.3134127","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121377049&doi=10.1109%2fTGRS.2021.3134127&partnerID=40&md5=f8eaba4f2061d9daf016220a21af0851","Fast soil moisture content (SMC) mapping is necessary to support water resource management and to understand crop growth, quality, and yield. Therefore, earth observation (EO) plays a key role due to its ability of almost real-time monitoring of large areas at a low cost. This study aimed to explore the possibility of taking advantage of freely available Sentinel-1 (S1) and Sentinel-2 (S2) EO data for the simultaneous prediction of SMC with cycle-consistent adversarial network (CycleGAN) for time-series gap filling. The proposed methodology, first, learns latent low-dimensional representation of the satellite images, then learns a simple machine learning (ML) model on top of these representations. To evaluate the methodology, a series of vineyards, located in South Australia 's Eden valley are chosen. Specifically, we presented an efficient framework for extracting latent features from S1 and S2 imagery. We showed how one could use S1 to S2 feature translation based on CycleGAN using S1 and S2 time series when there are missing images acquired over an area of interest. The resulting data in our study is then used to fill gaps in time-series data. We used the resulting latent representations to predict SMC with various ML tools. In the experiments, CycleGAN and the autoencoders were trained with data randomly chosen around the site of interest, so we could augment the existing dataset. The best performance was demonstrated with random forest (RF) algorithm, whereas linear regression model demonstrated significant overfitting. The experiments demonstrate that the proposed methodology outperforms the compared state-of-the-art methods if there are missing optical and synthetic-aperture radar (SAR) images.  © 2021 IEEE.","Decision trees; Generative adversarial networks; Regression analysis; Soil surveys; Synthetic aperture radar; Water management; Domain adaptation; Features extraction; Generative adversarial network; Machine-learning; Predictive models; Sentinel-1; Sentinel-2; Soil measurement; Times series; Unsupervised domain adaptation; image processing; real time; Sentinel; soil moisture; time series analysis; water resource; Soil moisture","Agriculture; generative adversarial networks (GANs); machine learning (ML); Sentinel-1; Sentinel-2; soil moisture (SM); unsupervised domain adaptation","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85121377049"
