"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Becker J.; Jackson J.A.","Becker, John (57211238328); Jackson, Julie Ann (55465589000)","57211238328; 55465589000","Super-resolution using dropped-channel PolSAR compressive sensing","2019","2019 IEEE Radar Conference, RadarConf 2019","","","8835489","","","","10.1109/RADAR.2019.8835489","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073122569&doi=10.1109%2fRADAR.2019.8835489&partnerID=40&md5=53f907cf91f392a2e3b4a64b859c3464","Previous works introducing dropped-channel polarimetric synthetic aperture radar compressive sensing demonstrated the ability to reconstruct fully-polarimetric imagery from a sub-set of measured channels. In this paper, we showcase the ability of that model to perform super-resolution of images. By leveraging the basis pursuit denoising algorithm and the antenna crosstalk information, we are able to both recover a dropped channel and super-resolve the images in one step. We simulate results using both simple point targets and the GOTCHA dataset. © 2019 IEEE.","Antennas; Compressed sensing; Optical resolving power; Polarimeters; Synthetic aperture radar; Basis pursuit denoising; Compressive sensing; Measured channel; Point targets; Polarimetric imagery; Polarimetric synthetic aperture radars; Super resolution; Radar measurement","","Conference paper","Final","","Scopus","2-s2.0-85073122569"
"Sun H.; Feng H.; Lu Y.","Sun, Hongbo (55698987100); Feng, Hongchuan (36107949800); Lu, Yilong (7405481054)","55698987100; 36107949800; 7405481054","Super-Resolution Radar Tomographic Imaging with Exploiting Spatial Diversity","2022","International Geoscience and Remote Sensing Symposium (IGARSS)","2022-July","","","4196","4199","3","10.1109/IGARSS46834.2022.9883052","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140397643&doi=10.1109%2fIGARSS46834.2022.9883052&partnerID=40&md5=a6d7dd20c5a58c9260b5edf7219ee223","It is well known that the resolution of conventional radar is typically limited by the bandwidth of adopted waveform. However, we should not forget that the potential spatial resolution that radar can achieve could be much better, more precisely, in the order of sub-wavelength. Such radar operating °mode is called radar tomography, which exploits the spatial diversity, instead of large waveform bandwidth, to achieve super high spatial resolution. Although the theory of radar tomography had been developed for decades, very few experimental validations were reported in public literatures. In this paper, the investigations on radar tomographic imaging are conducted and validated with the measurements in microwave anechoic chamber. The spatial resolutions achieved in the experiments show good agreement with theoretical results. © 2022 IEEE.","Bandwidth; Image resolution; Radar imaging; Radar measurement; Tomography; High spatial resolution; Microwave imaging; Operating modes; Radar tomography; Spatial diversity; Spatial resolution; Sub-wavelength; Superresolution; Tomographic imaging; Waveforms; Synthetic aperture radar","microwave imaging; Radar tomography; synthetic aperture radar","Conference paper","Final","","Scopus","2-s2.0-85140397643"
"Oveis A.; Martorella M.; Sebt M.A.; Noroozi A.","Oveis, AmirHosein (56898906700); Martorella, Marco (6603185380); Sebt, Mohammad Ali (26029562900); Noroozi, Ali (57090274700)","56898906700; 6603185380; 26029562900; 57090274700","Enhanced Azimuth Resolution in Synthetic Aperture Radar Using the MUSIC Algorithm","2021","EuRAD 2020 - 2020 17th European Radar Conference","","","9337418","140","143","3","10.1109/EuRAD48048.2021.00045","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100873622&doi=10.1109%2fEuRAD48048.2021.00045&partnerID=40&md5=39e54270d4d4fbca7ba62e96012ef9f4","This paper addresses a considerable improvement of azimuth resolution in the stripmap mode of synthetic aperture radar (SAR) using the multiple-signal classification (MUSIC) algorithm. At first, the range compression and range migration correction are performed. Azimuth chirp signals of stationary targets will be resolved by conventional azimuth compression operation if the signals have slow-time separation larger than the reciprocal of their frequency bandwidth. Otherwise, they will be merged together and appear as a single stationary target in the SAR imaging. The scenario of close targets is modelled as a multipath problem and the corresponding time-delays are estimated using the super-resolution MUSIC algorithm. Therefore, stationary targets with close centers, which were merged by conventional azimuth compression operation, will be resolved and the azimuth resolution is considerably improved. Numerical results are presented to validate the theoretical discussions.  © 2021 EuMA.","Bandwidth compression; Computer music; Azimuth compression; Azimuth resolution; Frequency band width; Multiple signal classification algorithm; Numerical results; Range compression; Range-migration correction; Stationary targets; Synthetic aperture radar","Azimuth resolution; MUSIC; Sub-space based methods; synthetic aperture radar","Conference paper","Final","","Scopus","2-s2.0-85100873622"
"Liu N.; Zhao B.; Huang L.","Liu, Ning (57209400499); Zhao, Bo (55767163300); Huang, Lei (56168641400)","57209400499; 55767163300; 56168641400","Anti-deceptive jamming methods based on single-channel synthetic aperture radar; [单通道SAR抗欺骗干扰方法]","2019","Journal of Radars","8","1","","73","81","8","10.12000/JR18072","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067616964&doi=10.12000%2fJR18072&partnerID=40&md5=6dc32c5e7a0a0c0351dada51db512115","This paper discusses anti-deceptive jamming methods based on single-channel and fixed waveform assumptions for synthetic aperture radar imaging. Using the essential defects of the deceptive-jamming theory, the information acquisition ability of the Synthetic Aperture Radar (SAR) system in a complicated electromagnetic environment is effectively improved with limited degrees of freedom in spatial and time domains. Geometric and signal models of SAR imaging and deceptive jamming are established and the different characteristics between them are analyzed according to their working mechanisms. Upon extracting their characteristic differences via different imaging processes and enhancing them based on statistical information, the degree of separation between the true and false targets is increased. Therefore, identification on the deceptive jamming is realized. Moreover, an approach for the dynamic synthetic aperture is used to formulate an optimization problem for the reconstruction of true and false targets. By solving such a problem, the true and false targets are separately reconstructed with super-resolution, achieving the goal of deceptive-jamming suppression. The effectiveness of the proposed methods is verified by simulations. © 2019 Institute of Electronics Chinese Academy of Sciences. All rights reserved.","Degrees of freedom (mechanics); Jamming; Optical resolving power; Radar imaging; Time domain analysis; Characteristic difference; Degree of separation; Electromagnetic environments; Information acquisitions; Optimization problems; Single channels; Statistical information; Super resolution; Synthetic aperture radar","Dynamic synthetic aperture; Separate reconstruction with super-resolution; Single-channel; Synthetic Aperture Radar (SAR)","Article","Final","","Scopus","2-s2.0-85067616964"
"Qian K.; Wang Y.; Jung P.; Shi Y.; Zhu X.X.","Qian, Kun (57221249505); Wang, Yuanyuan (38663687700); Jung, Peter (56517675200); Shi, Yilei (55495784300); Zhu, Xiao Xiang (55696622200)","57221249505; 38663687700; 56517675200; 55495784300; 55696622200","Complex-Valued Sparse Long Short-Term Memory Unit with Application to Super-Resolving SAR Tomography","2022","International Geoscience and Remote Sensing Symposium (IGARSS)","2022-July","","","591","594","3","10.1109/IGARSS46834.2022.9883246","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140389343&doi=10.1109%2fIGARSS46834.2022.9883246&partnerID=40&md5=639edc89ac63e1ad6eed64e1e6466a9d","To achieve super-resolution synthetic aperture radar (SAR) tomography (TomoSAR), compressive sensing (CS)-based algorithms are usually employed, which are, however, computationally expensive, and thus is not often applied in large-scale processing. Recently, deep unfolding techniques have provided a good combination of physical model-based algorithms and the ability of neural networks to learn from data. In this vein, iterative CS-based algorithms can usually be un-rolled as neural networks with only 10 to 20 layers. When trained, it shows great computational efficiency for further TomoSAR processing. However, the learning architecture of neural networks built in this approach tends to result in error propagation and information loss, thus degrading the performance. In this paper, we propose to employ complex-valued sparse long short-term memory (CV-SLSTM) units to tackle this problem by incorporating historically updating information into the optimization procedure and preserving full information. Simulations are carried out to validate the performance of the proposed algorithm. © 2022 IEEE.","Backpropagation; Complex networks; Compressed sensing; Deep neural networks; Iterative methods; Multilayer neural networks; Optical resolving power; Synthetic aperture radar; Tomography; Complex-valued; Complex-valued neural networks; Compressive sensing; Deep learning; Large-scale processing; Memory units; Neural-networks; Performance; Superresolution; Synthetic aperture radar tomographies; Computational efficiency","Complex-valued neural network; deep learning; SAR tomography; Super-resolution","Conference paper","Final","","Scopus","2-s2.0-85140389343"
"Shao S.; Liu H.; Zhang L.; Wang P.; Wei J.","Shao, Shuai (57206727298); Liu, Hongwei (57205480555); Zhang, Lei (55670414500); Wang, Penghui (55718432500); Wei, Jiaqi (57202004691)","57206727298; 57205480555; 55670414500; 55718432500; 57202004691","Integration of Super-Resolution ISAR Imaging and Fine Motion Compensation for Complex Maneuvering Ship Targets Under High Sea State","2022","IEEE Transactions on Geoscience and Remote Sensing","60","","5222820","","","","10.1109/TGRS.2022.3147266","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124106861&doi=10.1109%2fTGRS.2022.3147266&partnerID=40&md5=c0bf2456aa65b7a49cb7b415c301f0db","Under high sea state, ship targets make complex maneuvering motions due to strong disturbances such as sea waves and sea winds. Selecting the optimal imaging time interval to shorten the coherent processing interval (CPI) can reduce the complexity of motion errors, but the imaging resolution is affected as well, i.e., the motion error complexity and imaging resolution are constrained by each other. To address this problem, this article proposes a novel inverse synthetic aperture radar (ISAR) imaging framework for complex maneuvering ship targets to achieve the integration of super-resolution (SR) ISAR imaging and fine motion compensation (ISRFMC) under high sea state. With regard to the complex maneuvering motion of ship targets, we analyze the motion errors caused by the time-variant rotational velocity and imaging projection plane (IPP) on the echo signals, respectively, and a fine phase error model is established to uniformly represent the dual time-variant characteristic (DTVC) of complex maneuvering ship targets. Moreover, a deformed Akaike information criterion (DAIC) is developed to realize the adaptive selection of the phase error model with the image sharpness as the objective function. Underpinned by the Bayesian compressive sensing (BCS) theory, the SR ISAR imaging can be realized by solving a sparsity-driven optimization problem via a modified quasi-Newton solver. Particularly, the fine phase errors are constructed as the model errors of image reconstruction, and the particle swarm optimization algorithm (PSO) is utilized to solve the maximum image sharpness optimization problem in order to perform the joint fine motion compensation and azimuth scaling (JFMCAS). ISRFMC or the integration of SR ISAR imaging and fine motion compensation can be achieved through alternate iteration, so as to obtain well-focused and scaled high-resolution ISAR images of complex maneuvering ship targets under high sea state. Extensive experiments based on both simulated and real data verify that the proposed algorithm is capable of addressing the conflict between imaging resolution and motion error complexity under high sea state. © 2022 IEEE.","Errors; Image reconstruction; Integration; Inverse problems; Inverse synthetic aperture radar; Iterative methods; Motion compensation; Optical resolving power; Particle swarm optimization (PSO); Complex maneuvering ship target; Complexity theory; Fine motion compensation; High sea state; Inverse synthetic aperture radar; Marine vehicles; Sea state; Ship targets; Signal processing algorithms; Super resolution imaging; disturbance; image resolution; imaging method; integrated approach; ship design; synthetic aperture radar; Radar imaging","Complex maneuvering ship targets; fine motion compensation; high sea state; inverse synthetic aperture radar (ISAR); super-resolution (SR) imaging","Article","Final","","Scopus","2-s2.0-85124106861"
"Almutiry M.","Almutiry, Muhannad (56737144900)","56737144900","Wideband Tomographic Super-Resolution Radar Image","2020","IEEE Sensors Journal","20","3","8863371","1208","1216","8","10.1109/JSEN.2019.2946491","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078517219&doi=10.1109%2fJSEN.2019.2946491&partnerID=40&md5=c2cb8a68644b1dd29456522fc21935c8","Three-dimensional radar tomography exploits geometric and spatial diversity to reconstruct three-dimensional images. As the bandwidth is independent from the resolution of the tomographic radar imagery, we are proposing a novel method to increase the resolution with more detected features at less computational cost. In this method, we detect a plurality of frequencies of a target and generate a low-resolution image for each frequency with a first-order Born approximation, maintaining the linearity of the inverse problem. Additionally, a high-frequency low-resolution image will be selected as a reference image from the plurality of low-resolution images. Further, we obtain the pixel values of the reference image and compare them to each of the low-resolution images. The method will also include determining new features in each low-resolution image based on the comparisons, generating a high-resolution grid based on the new features identified by the comparisons via interpolation, performing deconvolution of the high-resolution grid using a Wiener filter, and outputting a high-resolution image. © 2001-2012 IEEE.","Imaging systems; Inverse problems; Optical resolving power; Synthetic aperture radar; Tomography; Tracking radar; First order born approximations; High resolution image; Low resolution images; Microwave images; Radio frequencies; Super resolution; Three dimensional images; Three dimensional radars; Radar imaging","Microwave image; radio frequency tomography; super-resolution radar image; synthetic aperture radar","Article","Final","","Scopus","2-s2.0-85078517219"
"Han S.; Han J.; Choi Y.; Lee S.; Kim M.; Lee S.","Han, S. (37101680300); Han, J. (57398250500); Choi, Y. (57215967828); Lee, S. (55517126500); Kim, M. (56465173000); Lee, S. (54398799900)","37101680300; 57398250500; 57215967828; 55517126500; 56465173000; 54398799900","DEVELOPMENT OF A MULTI-DIMENSIONAL ARRAY DATABASE BASED MASSIVE SATELLITE INFORMATION PROCESSING AND ANALYSIS SYSTEM: KIWI-SAT","2022","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","48","4/W1-2022","","181","186","5","10.5194/isprs-archives-XLVIII-4-W1-2022-181-2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137174672&doi=10.5194%2fisprs-archives-XLVIII-4-W1-2022-181-2022&partnerID=40&md5=5c2f0463ff34a8e0fb725f7e7953a112","Information and communication technology (ICT) is mainly applied to finance, telecommunications, and public sectors. However, since the early 2010s, there have been efforts to apply ICT to various fields such as aerospace, life science, energy, and automobiles. Recently, artificial intelligence and big data technologies have also been applied in the aerospace field, among others. In the field of aerospace, earth observation attracts the most interest. One reason earth observation attracts such interest is that the availability of a satellite constellation allows more frequent observations of objects of interest. Another reason is the improvement of technologies that can process massive satellite images such as data cubes for urban change detection, disaster monitoring, and traffic analysis. When performing earth observation using satellite images, it is necessary to process a large amount of satellite information in real-time and analyze satellite images with artificial intelligence. Such research is continuing in various ways. The field of interest in this study is the processing technology for storing and retrieving large volumes of satellite images. Rasdaman and SciDB were two available open-source software applications. In this paper, KIWI-Sat, which processes and analyzes a large amount of satellite imagery, mainly described and also show two KIWI-Sat demos with AI algorithms that are developed for Korean satellite images in KARI, one is super resolution algorithm of K3 and the other is water segmentation algorithm of K5, SAR satellite image. © Copyright:","Application programs; Artificial intelligence; Big data; Image analysis; Image enhancement; Image segmentation; Observatories; Open systems; Radar imaging; Satellite imagery; Synthetic aperture radar; AI analyse; Array database; Earth observations; Information and Communication Technologies; KIWI-sit; KOMPSAT-3/5; Large amounts; Rasdaman; Satellite images; Satellite information; Open source software","AI analysis; Array Database; Big data; KIWI-Sat; KOMPSAT-3/5; Rasdaman; SAR","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85137174672"
"Wu C.; Zhang Z.; Chen L.; Yu W.","Wu, Chunxiao (57202537315); Zhang, Zenghui (14520653700); Chen, Longyong (36157598600); Yu, Wenxian (7403913710)","57202537315; 14520653700; 36157598600; 7403913710","Super-Resolution for MIMO Array SAR 3-D Imaging Based on Compressive Sensing and Deep Neural Network","2020","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","13","","9112264","3109","3124","15","10.1109/JSTARS.2020.3000760","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087544345&doi=10.1109%2fJSTARS.2020.3000760&partnerID=40&md5=c17f42a8075e0a590b4b4ffe8a7d1f6e","Multiple-input multiple-output (MIMO) array synthetic aperture radar (SAR) can straightly obtain the 3-D imagery of the illuminated scene with the single-pass flight. Generally, the Rayleigh resolution of the elevation direction is unacceptable due to the length limitation of linear array. The super-resolution imaging algorithms within the compressive sensing (CS) framework have been extensively studied because of the essential spatial sparsity in the elevation direction. However, the super-resolution performance of the existing sparse reconstruction algorithms will deteriorate dramatically in the case of lower signal-to-noise ratio (SNR) level or a few antenna elements. To overcome this problem, a new super-resolution imaging structure based on CS and deep neural network (DNN) for MIMO array SAR is proposed in this article. In this new algorithm, the spatial filtering based on CS is first proposed to reserve the signals only impinging from the prespecified space subregions. Thereafter, a group of parallel end-to-end DNN regression models are designed for mapping the potential sparse recovery mathematical model and further locating the true scatterers in the elevation direction. Finally, extensive simulations and airborne MIMO array SAR experiments are investigated to validate that the proposed method can realize the state-of-the-art super-resolution imaging against other existing related methods. © 2008-2012 IEEE.","Antennas; Compressed sensing; Logistic regression; MIMO radar; MIMO systems; Optical resolving power; Radar imaging; Signal to noise ratio; Synthetic aperture radar; Compressive sensing; Extensive simulations; Regression model; Sparse reconstruction; Spatial filterings; State of the art; Super resolution; Super resolution imaging; algorithm; artificial neural network; elevation; image resolution; radar imagery; remote sensing; signal-to-noise ratio; synthetic aperture radar; three-dimensional modeling; Deep neural networks","3-D imaging; Compressive sensing (CS); deep neural network (DNN); multiple-input multiple-output (MIMO); super-resolution; synthetic aperture radar (SAR)","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85087544345"
"Kanakaraj S.; Nair M.S.; Kalady S.","Kanakaraj, Sithara (55342005100); Nair, Madhu S. (24475038000); Kalady, Saidalavi (25723260000)","55342005100; 24475038000; 25723260000","SAR Image Super Resolution using Importance Sampling Unscented Kalman Filter","2018","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","11","2","","562","571","9","10.1109/JSTARS.2017.2779795","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039785247&doi=10.1109%2fJSTARS.2017.2779795&partnerID=40&md5=becb60155723d03cc528cbc213bbce4d","Synthetic aperture radar (SAR) imaging is a crucial tool in providing images of the earth's surface for military and civilian applications such as target surveillance and its classification. The precision of the application degrades with the presence of inherent speckle and poor resolution of images from the SAR image acquisition devices. Thus, the objective of the proposed method is to develop a technique to enhance the resolution while despeckling the inherent noise, simultaneously, since the conventional super resolution methods have failed to do the same. Moreover, the works from the literature that super resolve SAR images have also neglected the signal-dependent noise model. The work proposed in this paper significantly reduces the speckle and super resolves the SAR image using an Importance Sampling Unscented Kalman Filter framework that best models the non-linearity of the system. The technique has been assessed quantitatively and qualitatively on synthetic images as well as on real SAR images. The performance evaluation based on peak signal-to-noise-ratio, structural similarity index measure, feature similarity index measure, edge preservation factor, and equivalent number of looks values throw light on the superiority of the proposed method over the standard and other recent techniques. This can serve to generate images with a better reconstructive quality that would aid various applications in multidisciplinary domains. © 2018 IEEE.","Bandpass filters; Covariance matrix; Image resolution; Image sampling; Importance sampling; Kalman filters; Military applications; Military photography; Monte Carlo methods; Optical resolving power; Probability density function; Radar; Radar target recognition; Signal to noise ratio; Speckle; Synthetic aperture radar; Covariance matrices; De-noising; Super resolution; Synthetic aperture radar (SAR) images; Unscented Kalman Filter; image resolution; Kalman filter; sampling; signal-to-noise ratio; synthetic aperture radar; Radar imaging","Denoising; Importance Sampling (IS); Kalman Filter (KF); Super Resolution (SR); Synthetic Aperture Radar (SAR) image; Unscented Kalman Filter (UKF)","Article","Final","","Scopus","2-s2.0-85039785247"
