"Authors","Author full names","Author(s) ID","Titles","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Cited by","Link","Abstract","Indexed Keywords","Author Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Kong Y.; Hong F.; Leung H.; Peng X.","Kong, Yingying (35186206400); Hong, Fang (57315801600); Leung, Henry (7202811506); Peng, Xiangyang (57214935616)","35186206400; 57315801600; 7202811506; 57214935616","A fusion method of optical image and sar image based on dense-ugan and gram–schmidt transformation","2021","Remote Sensing","13","21","4274","","","","10.3390/rs13214274","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118155325&doi=10.3390%2frs13214274&partnerID=40&md5=3858ddecb0bc7adabfac80b0b9b1b717","To solve the problems such as obvious speckle noise and serious spectral distortion when existing fusion methods are applied to the fusion of optical and SAR images, this paper proposes a fusion method for optical and SAR images based on Dense-UGAN and Gram–Schmidt transformation. Firstly, dense connection with U-shaped network (Dense-UGAN) are used in GAN generator to deepen the network structure and obtain deeper source image information. Secondly, according to the particularity of SAR imaging mechanism, SGLCM loss for preserving SAR texture features and PSNR loss for reducing SAR speckle noise are introduced into the generator loss function. Meanwhile in order to keep more SAR image structure, SSIM loss is introduced to discriminator loss function to make the generated image retain more spatial features. In this way, the generated high-resolution image has both optical contour characteristics and SAR texture characteristics. Finally, the GS transformation of optical and generated image retains the necessary spectral properties. Experimental results show that the proposed method can well preserve the spectral information of optical images and texture information of SAR images, and also reduce the generation of speckle noise at the same time. The metrics are superior to other algorithms that currently perform well. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Geometrical optics; Image fusion; Image texture; Radar imaging; Remote sensing; Speckle; Synthetic aperture radar; Textures; Fusion methods; Gram-schmidt; Image information; Image-based; Loss functions; Optical image; Optical-; Remote sensing images; SAR Images; Speckle noise; Generative adversarial networks","Generative adversarial network; Gram–Schmidt; Image fusion; Loss function; Remote sensing image","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85118155325"
"Mao Q.; Yang X.; Zhang R.; Jeon G.; Hussain F.; Liu K.","Mao, Qingyu (57207574148); Yang, Xiaomin (9237988500); Zhang, Rongzhu (7404865474); Jeon, Gwanggil (15022497800); Hussain, Farhan (57200408659); Liu, Kai (57223776901)","57207574148; 9237988500; 7404865474; 15022497800; 57200408659; 57223776901","Multi-focus images fusion via residual generative adversarial network","2022","Multimedia Tools and Applications","81","9","","12305","12323","18","10.1007/s11042-021-11278-0","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113582031&doi=10.1007%2fs11042-021-11278-0&partnerID=40&md5=b846452b0b007e65e840de7c99651053","Recently, most existing learning-based fusion methods are not fully end-to-end, which still predict the decision map and recover the fused image by the refined decision map. However, in practice, these methods are hard to predict the decision map precisely. Inaccurate prediction further degrades the performance of fusing, resulting in edge blurring and artefacts. This paper proposes an end-to-end multi-focus image fusion model based on conditional generative adversarial network (MFFGAN). In MFFGAN, we introduce a pioneering use of the conditional generative adversarial network to the field of image fusion. Moreover, we introduce the simple and efficient relativistic discriminator to our network, so the network converges faster. More importantly, MFFGAN is fully trained in this adversarial relationship to produce visually perceptive images that contain rich texture information and avoid the post-processing phase. Considering the detailed information of source images, we introduce the widely used perceptual loss to improve fused image performance. Thanks to the element-wise fusion criterion, our model can conveniently and efficiently fuse multiple images. Additionally, extensive experimental results show that the proposed model achieves excellent performance in subjective and objective evaluations. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Forecasting; Image enhancement; Textures; Adversarial networks; Fusion methods; Multifocus image fusion; Multifocus images; Multiple image; Post processing; Subjective and objective evaluations; Texture information; Image fusion","End-to-end model; Generative adversarial network; Multi-focus image fusion; Multiple input images","Article","Final","","Scopus","2-s2.0-85113582031"
"Mehmood R.; Bashir R.; Giri K.J.","Mehmood, Rayeesa (57220032731); Bashir, Rumaan (56032341200); Giri, Kaiser J. (56031665200)","57220032731; 56032341200; 56031665200","Comparative Analysis of AttnGAN, DF-GAN and SSA-GAN","2021","Proceedings - 2021 3rd International Conference on Advances in Computing, Communication Control and Networking, ICAC3N 2021","","","","370","375","5","10.1109/ICAC3N53548.2021.9725424","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126946639&doi=10.1109%2fICAC3N53548.2021.9725424&partnerID=40&md5=2f9d91b3c0a82d44b1c833e3239bd6ef","In computer vision, generating visuals based on the associated text is important, demanding, and interesting task. GANs (Generative Adversarial Networks) are the most powerful generative models for computer vision and natural language processing. GANs ensure that the synthesized image matches the input text semantically. The purpose of this paper is to compare three algorithms for producing images from text. These include Attentional Generative Adversarial Networks (AttnGAN), Deep-Fusion Generative Adversarial Networks (DF-GAN) and Semantic-Spatial Aware Generative Adversarial Networks (SSA-GAN). AttnGAN extends StackGAN++ by including attention in a multi-stage refining pipeline. DF-GAN, and SSA-GAN on the other hand are based on one stage architecture. DF-GAN incorporates Deep Fusion Block (DFBlock) that effectively fuses textual and visual information whereas SSA-GAN uses novel Semantic-Spatial Aware Convolutional Network (SSACN) block for efficient and deep text and image features fusion.  © 2021 IEEE.","Computer vision; Image fusion; Natural language processing systems; Semantics; Attentional generative adversarial network; Comparative analyzes; Deep-fusion generative adversarial network; Diversity; Generative model; Multi-stages; Semantic-spatial aware generative adversarial network; Synthesized images; Textual information; Visual information; Generative adversarial networks","AttnGAN; DF-GAN; diversity; GAN; generative model; mode collapse; SSA-GAN","Conference paper","Final","","Scopus","2-s2.0-85126946639"
"Qiu D.; Hu X.; Liang P.; Liu X.; Jiang J.","Qiu, Defen (58085676600); Hu, Xingyu (57279534600); Liang, Pengwei (57201500677); Liu, Xianming (57204313011); Jiang, Junjun (54902306100)","58085676600; 57279534600; 57201500677; 57204313011; 54902306100","A deep progressive infrared and visible image fusion network; [红外与可见光图像渐进融合深度网络]","2023","Journal of Image and Graphics","28","1","","156","165","9","10.11834/jig.220319","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147183420&doi=10.11834%2fjig.220319&partnerID=40&md5=76da56962094a406fab714557438b5cf","Objective Multi-modal images have been developed based on multiple imaging techniques. The infrared image collects the radiation information of the target in the infrared band. The visible image is more suitable to human visual perception in terms of higher spatial resolution, richer effective information and lower noise. Infrared and visible image fusion (IVIF) can integrate the configurable information of multi-sensors to alleviate the limitations of hardware equipment and obtain more low-cost information for high-quality images. The IVIF can be used for a wide range of applications like surveillance, remote sensing and agriculture. However, there are several challenges to be solved in multi-modal image fusion. For instance, effective information extraction issue from different modalities and the problem-solving for fusion rule of the complementary information of different modalities. Current researches can be roughly divided into two categories: 1) traditional methods and 2) deep learning based methods. The traditional methods decompose the infrared image and the visible image into the transform domain to make the decomposed representation have special properties that are benefit to fusion, then perform fusion in the transform domain, which can depress information loss and avoid the artifacts caused by direct pixel manipulation, and finally reconstruct the fused image. Traditional methods are based on the assumptions on the source image pair and manual-based image decomposition methods to extract features. However, these hand-crafted features are not comprehensive and may cause the sensitivity to high-frequency or primary components and generate image distortion and artifacts. In recent years, data-driven deep learning-based image fusion methods have been developing. Most of the deep learning based fusion methods have been oriented for the infrared and visible image fusion in the deep feature space. Deep learning-based fusion methods can be divided into two categories: 1) convolutional neural network (CNN) for fusion, and 2) generative adversarial network (GAN) to generate fusion images. CNN-based information extraction is not fully utilized by the intermediate layers. The GAN-based methods are challenged to preserving image details in adequately. Method We develop a novel progressive infrared and visible image fusion framework (ProFuse), which extracts multi-scale features with U-Net as our backbone, merges the multi-scale features and reconstructs the fused image layer by layer. Our network has composed of three parts: 1) encoder; 2) fusion module; and 3) decoder. First, a series of multi-scale feature maps are generated from the infrared image and the visible image via the encoder. Next, the multi-scale features of the infrared and visible image pair are fused in the fusion layer to obtain fused features. At last, the fused features pass through the decoder to construct the fused image. The network architecture of the encoder and decoder is designed based on U-Net. The encoder consists of the replicable applications of recurrent residual convolutional unit (RRCU) and the max pooling operation. Each down-sampling step can be doubled the number of feature channels, so that more features can be extracted. The decoder aims to reconstruct the final fused image. Every step in the decoder consists of an up-sampling of the feature map followed by a 3 × 3 convolution that halves the number of feature channels, a concatenation with the corresponding feature maps from the encoder, and a RRCU. At the fusion layer, our spatial attention-based fusion method is used to deal with image fusion tasks. This method has the following two advantages. First, it can perform fusion on global information-contained high-level features (at bottleneck semantic layer), and details-related low-level features (at shallow layers). Second, our method not only perform fusion on the original scale (maintaining more details), but also perform fusion on other smaller scales (maintaining semantic information). Therefore, the design of progressive fusion is mainly specified in the following two aspects: 1) we conduct image fusion progressively from high-level to low-level and 2) from small-scale to large-scale progressively. Result In order to evaluate the fusion performance of our method, we conduct experiments on publicly available Toegepast Natuurwetenschappelijk Onderzoek (TNO) dataset and compare it with some state-of-the-art (SOTA) fusion methods including DenseFuse, discrete wavelet transform (DWT), Fusion-GAN, ratio of low-pass pyramid (RP), generative adversarial network with multiclassification constraints for infrared and visible image fusion (GANMcC), curvelet transform (CVT). All these competitors are implemented according to public code, and the parameters are set by referring to their original papers. Our method is evaluated with other methods in subjective evaluation, and some quality metrics are used to evaluate the fusion performance objectively. Generally speaking, the fusion results of our method obviously have higher contrast, more details and clearer targets. Compared with other methods, our method preserves the detailed information of visible and infrared radiation in maximization. At the same time, very little noise and artifacts are introduced in the results. We evaluate the performances of different fusion methods quantitatively via using six metrics, i. e., entropy (EN), structure similarity (SSIM), edge-based similarity measure (Qabf), mutual information (MI), standard deviation (STD), sum of the correlations of differences (SCD). Our method has achieved a larger value on EN, Qabf, MI and STD. The maximum EN value indicates that our method retains richer information than other competitors. The Qabf is a novel objective quality evaluation metric for fused images. The higher the value of Qabf is, the better the quality of the fusion images are. STD is an objective evaluation index that measures the richness of image information. The larger the value, the more scattered the gray-level distribution of the image, the more information the image carries, and the better the quality of the fused image. The larger the value of MI, the more information obtained from the source images, and the better the fusion effect. Our method has an improvement of 115. 64% in the MI index compared with the generative adversarial network for infrared and visible image fusion (FusionGAN) method, 19. 93% in the STD index compared with the GANMcC method, 1. 91% in the edge preservation (Qabf) index compared with the DWT method and 1. 30% in the EN index compared with the GANMcC method. This indicates that our method is effective for IVIF task. Conclusion Extensive experiments demonstrate the effectiveness and generalization of our method. It shows better results on the evaluations in qualitative and quantitative both. © 2023 Editorial and Publishing Board of JIG. All rights reserved.","","deep learning; image fusion; infrared image; unsupervised learning; visible image","Article","Final","","Scopus","2-s2.0-85147183420"
"Yang Z.; Ma A.; Zhang Z.; Zhang Z.; Li Z.; Gao K.","Yang, Zhijia (57216124646); Ma, Aoqi (57573558500); Zhang, Zefeng (57573934500); Zhang, Zhaocen (57573370900); Li, Zhengjun (57572787900); Gao, Kun (57204363389)","57216124646; 57573558500; 57573934500; 57573370900; 57572787900; 57204363389","Infrared and Passive Millimeter Wave image fusion based on multi-resolution deep learning method","2022","Proceedings of SPIE - The International Society for Optical Engineering","12169","","12169C8","","","","10.1117/12.2627192","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128025908&doi=10.1117%2f12.2627192&partnerID=40&md5=b6c801144306f7376934651546f761a2","Infrared & Passive Millimeter Wave (IR/PMMW) composite guidance is the development hotspot of multimode composite guidance technology. Considering the low penetrability of IR imaging system under nonideal visibility conditions, while the PMMW imaging technology has high atmospheric transmittance but low resolution, a fusion method of infrared/millimeter wave images based on multi-resolution deep learning is proposed. In this method, the infrared and millimeter wave images are first decomposed by NSCT transformation to separate the low-frequency and high-frequency components of the input image. For low-frequency components fusion, we design a specific generative adversarial convolution neural network for activity-level measurement and fusion rules to preserve information in the both scenes as much as possible. The high-frequency components are fused by the Pulse Couple Neural Network algorithm because of its similar processing mechanism with human visual nervous system; the fusion results of the low and high frequency components are subjected to inverse NSCT transformation, the final fused image is obtained. Data augment technology, such as image style transferring, is applied to extend IR/PMMW training set. Extensive results demonstrate that the proposed method can generate image with higher qualities with salient targets inside, deliver better performance than the state-of-the-art methods in both subjective and objective evaluation. © 2022 SPIE","Convolutional neural networks; Deep learning; Image fusion; Image resolution; Infrared imaging; Inverse problems; Millimeter waves; High frequency components; Higher-frequency components; Infrared and passive millimeter wave image; Lower frequency components; Millimeter-wave images; Millimetre-wave images; Multi-modality image fusion; NSCT transform; Passive millimeter wave; PCNN; Generative adversarial networks","generative adversarial network; Infrared and Passive Millimeter Wave image; multi-modality image fusion; NSCT transform; PCNN","Conference paper","Final","","Scopus","2-s2.0-85128025908"
"","","","2021 IEEE International Conference on Medical Imaging Physics and Engineering, ICMIPE 2021 - Proceedings","2021","2021 IEEE International Conference on Medical Imaging Physics and Engineering, ICMIPE 2021 - Proceedings","","","","","","260","","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126748806&partnerID=40&md5=c57d1b7c51d4f8d44398733412d4d243","The proceedings contain 45 papers. The topics discussed include: a cascaded 3d neural network for liver tumor segmentation; a geometry information enhanced Unet for tumor segmentation; quantification of pectinate muscles inside left atrial appendage from CT images using fractal analysis; CT/cone-beam CT image characteristics of ameloblastoma, odontogenic keratocyst and dentigerous cyst associated with the impacted mandibular third molar; CT metal artifact correction assisted by the deep learning-based metal segmentation on the projection domain; green fluorescent protein and phase contrast image fusion via dual attention residual network; automatic cone-beam computed tomography segmentation with small samples based on generative adversarial networks and semantic segmentation; a novel landmark detection method for cephalometric measurement; and odontogenic keratocyst involving zygoma: cone-beam and multislice spiral computed tomography aided the precise definition and appropriate treatment for the rare location.","","","Conference review","Final","","Scopus","2-s2.0-85126748806"
"Zhu W.-Q.; Tang X.-Y.; Zhang R.; Chen X.; Miao Z.","Zhu, Wen-Qing (57211781083); Tang, Xin-Yi (55725150400); Zhang, Rui (57309186500); Chen, Xiao (57826822400); Miao, Zhuang (55644039800)","57211781083; 55725150400; 57309186500; 57826822400; 55644039800","Infrared and visible image fusion based on edge-preserving and attention generative adversarial network; [基于边缘保持和注意力生成对抗网络的红外与可见光图像融合]","2021","Hongwai Yu Haomibo Xuebao/Journal of Infrared and Millimeter Waves","40","5","","696","708","12","10.11972/j.issn.1001-9014.2021.05.017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118466074&doi=10.11972%2fj.issn.1001-9014.2021.05.017&partnerID=40&md5=2f8929c2463e76cf99488eb2cef283f1","Infrared and visible image features are quite different, and there are no ideal fused images supervise neural networks to learn the mapping relationship between the source images and the fused images. Thus, the application of deep learning is limited to the field of image fusion. To solve this problem, a generative adversarial network framework based on attention mechanism and edge loss is proposed, which is applied to the infrared and visible image fusion. Derived from the thoughts of attention mechanism and adversarial training, the fusion problem is regarded as an adversarial game between the source images and the fused images, and combining channel attention and spatial attention mechanism can learn nonlinear relationship between channel domain features and spatial domain features, which enhances the expression of salient target features. At the same time, an edge-based loss function is proposed, which converts the mapping relationship between the source image pixels and the fused image pixels into the mapping relationship between the edges. Experimental results on multiple datasets demonstrate that the proposed method can effectively fuse infrared target and visible texture information, sharpen image edges, and significantly improve image clarity and contrast. © 2021, Science Press. All right reserved.","Deep learning; Image enhancement; Image fusion; Mapping; Pixels; Textures; Attention mechanisms; Domain feature; Edge-based; Edge-based loss function; Fused images; Infrared and visible image; Learn+; Loss functions; Mapping relationships; Source images; Generative adversarial networks","Attention mechanism; Edge-based loss function; Generative adversarial network; Image fusion","Article","Final","","Scopus","2-s2.0-85118466074"
"Chen L.; Han J.","Chen, Lei (57273656000); Han, Jun (55753463900)","57273656000; 55753463900","Infrared and visible image fusion using salient decomposition based on a generative adversarial network","2021","Applied Optics","60","23","","7017","7026","9","10.1364/AO.427245","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112701501&doi=10.1364%2fAO.427245&partnerID=40&md5=4cae304ac3195343ae07f4076faedce0","In order to address the fusion problem of infrared (IR) and visible images, this paper proposes a method using a local non-subsampled shearlet transform (LNSST) based on a generative adversarial network (GAN). We first decompose the source images into basic images and salient images by LNSST, then use two GANs fuse basic images and salient images. Lastly, we compose the fused basic images and salient images by inverse LNSST. We adopt public data sets to verify our method and by comparing with eight objective evaluation parameters obtained by 10 other methods. It is demonstrated that our method is able to achieve better performance than the state of the art on preserving both texture details and thermal information. © 2021 Optical Society of America.","Inverse problems; Textures; Adversarial networks; Infrared and visible image; Objective evaluation; Public data; Shearlet transforms; Source images; State of the art; Visible image; Image fusion","","Article","Final","","Scopus","2-s2.0-85112701501"
"Liu W.; Chen C.; Jiang R.; Lu T.","Liu, Wei (57202069759); Chen, Cheng (57477516100); Jiang, Rui (57478260900); Lu, Tao (56406646300)","57202069759; 57477516100; 57478260900; 56406646300","Four-path unsupervised learning-based image defogging network; [四通道无监督学习图像去雾网络]","2022","Tongxin Xuebao/Journal on Communications","43","10","","210","222","12","10.11959/j.issn.1000-436x.2022201","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141922406&doi=10.11959%2fj.issn.1000-436x.2022201&partnerID=40&md5=200827f094245b2807ccd5f3568ce150","To solve the problems of supervised network and unsupervised network in the field of single image defogging, a four-path unsupervised learning-based image defogging network based on cycle generative adversarial network (CycleGAN) was proposed, which mainly included three sub-networks: defogging network, synthetic fog network and attention feature fusion network. The three sub-networks were sequentially combined to construct four learning paths, which were the defogging path, the color-texture recovery path for defogged result, the synthetic fog path, and the color-texture recovery path for synthetic fog result. Specifically, in the synthetic fog network, to better constrain the defogging network to generate higher quality fogfree images, the atmospheric scattering model (ASM)was introduced to enhance the mapping transformation of the network from the foggy image domain to the fogfree image domain. Furthermore, to further improve the image generation quality of the defogging network and the synthetic fog network, an attention feature fusion network was proposed. The proposed network was based on several fog-derived images, which adopts a multi-channel mapping structure and an attention mechanism to enhance the recovery of color and texture details. Extensive experiments on both synthetic and real-world datasets show that the proposed method can better restore the color and texture details information of foggy images in various scenes. © 2022 Editorial Board of Journal on Communications. All rights reserved.","Color; Computer system recovery; Generative adversarial networks; Image enhancement; Image fusion; Image texture; Mapping; Recovery; Textures; Atmospheric scattering models; Attention feature fusion; Color and textures; Color textures; Cycle generative adversarial network; Features fusions; Image domain; Single image defogging; Single images; Subnetworks; Fog","atmospheric scattering model; attention feature fusion; cycle generative adversarial network; single image defogging; unsupervised learning","Article","Final","","Scopus","2-s2.0-85141922406"
"Shah D.; Wani H.; Das M.; Gupta D.; Radeva P.; Bakde A.","Shah, Dhruvi (57212594647); Wani, Hareshwar (57819112600); Das, Manisha (57222471885); Gupta, Deep (57202197339); Radeva, Petia (56208405900); Bakde, Ashwini (57222463833)","57212594647; 57819112600; 57222471885; 57202197339; 56208405900; 57222463833","STPGANsFusion: Structure and Texture Preserving Generative Adversarial Networks for Multi-modal Medical Image Fusion","2022","2022 National Conference on Communications, NCC 2022","","","","172","177","5","10.1109/NCC55593.2022.9806733","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134895297&doi=10.1109%2fNCC55593.2022.9806733&partnerID=40&md5=27b738aa7b8352e3d746741dd5193774","Medical images from various modalities carry diverse information. The features from these source images are combined into a single image, constituting more information content, beneficial for subsequent medical applications. Recently, deep learning (DL) based networks have demonstrated the ability to produce promising fusion results by integrating the feature extraction and preservation task with less manual interventions. However, using a single network for extracting features from multi-modal source images characterizing distinct information results in the loss of crucial diagnostic information. Addressing this problem, we present structure and texture preserving generative adversarial networks based medical image fusion method (STPGANsFusion). Initially, the textural and structural components of the source images are separated using structure gradient and texture decorrelating regularizer (SGTDR) based image decomposition for more complementary information preservation and higher robustness for the model. Next, the fusion of the structure and the texture components is carried out using two generative adversarial networks (GANs) consisting of a generator and two discriminators to get fused structure and texture components. The loss function for each GAN is framed as per the characteristic of the component being fused to minimize the loss of complementary information. The fused image is reconstructed and undergoes adaptive mask-based structure enhancement to further boost its contrast and visualization. Substantial experimentation is carried out on a wide variety of neurological images. Visual and qualitative results exhibit notable improvement in the fusion performance of the proposed method in comparison to the state-of-the-art fusion methods. © 2022 IEEE.","Deep learning; Diagnosis; Image enhancement; Image fusion; Medical applications; Medical imaging; Particle beams; Positron emission tomography; Textures; Computed tomography; Image fusion methods; Medical image fusion; Multi-modal; Network-based; Source images; Structure-preserving; Structure-texture decomposition; Structure/texture; Texture preserving; Generative adversarial networks","Computed tomography; generative adversarial networks; image fusion; positron emission tomography; single-photon emission computed tomography; structure-texture decomposition","Conference paper","Final","","Scopus","2-s2.0-85134895297"
